date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_230,aVWAP_BoS_CHoCH_bull_493,aVWAP_BoS_CHoCH_bull_550,aVWAP_BoS_CHoCH_bull_633,aVWAP_BoS_CHoCH_bull_782,aVWAP_BoS_CHoCH_bull_877,aVWAP_BoS_CHoCH_bear_116,aVWAP_BoS_CHoCH_bear_302,aVWAP_BoS_CHoCH_bear_711,aVWAP_BoS_CHoCH_bear_757,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,10.9626005172,11.0409556865,10.9056149394,10.9626005172,40626,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,10.9836139489,11.0765716726,10.8486293617,11.0694484754,53806,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,10.7987669812,10.991093306,10.7702741923,10.991093306,28627,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,69.78885536297125,-70.84457854811501,False,False,True,False,True,
2022-01-06 00:00:00+00:00,10.8058901784,10.8984917422,10.6776726285,10.8984917422,33946,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.7658261029884,-70.84457854811501,False,False,False,False,True,
2022-01-07 00:00:00+00:00,10.9483541227,10.991093306,10.7773973895,10.9198613339,37336,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,51.138447909325606,-70.84457854811501,False,False,False,False,True,
2022-01-10 00:00:00+00:00,10.891368545,10.9626005172,10.7132886146,10.9626005172,19565,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.535313449765894,-70.84457854811501,False,False,False,False,True,
2022-01-11 00:00:00+00:00,10.8949301436,10.9697237144,10.7845205867,10.8058901784,19816,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,47.01162316805841,-70.84457854811501,False,False,False,False,True,
2022-01-12 00:00:00+00:00,10.9056149394,10.9697237144,10.8817522287,10.9554773199,6184,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,46.66207282750768,-70.84457854811501,False,False,False,False,True,
2022-01-13 00:00:00+00:00,10.8628757561,10.9768469116,10.770986512,10.9127381366,27387,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.35070013230952,-70.84457854811501,False,False,False,True,True,
2022-01-14 00:00:00+00:00,10.8201365728,10.8557525589,10.6135638535,10.82725977,24498,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.09031481731194,-68.97518925999043,False,False,False,True,True,
2022-01-18 00:00:00+00:00,10.6990422201,10.7631509951,10.6705494313,10.7061654173,25984,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.596973387964454,-68.97518925999043,False,False,False,True,True,
2022-01-19 00:00:00+00:00,10.5850710646,10.8130133756,10.5708246702,10.8130133756,24110,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.05009768959057,-68.97518925999043,False,False,False,True,True,
2022-01-20 00:00:00+00:00,10.5280854869,10.8058901784,10.5067158953,10.6349334452,20923,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,25.643329499239194,-68.97518925999043,False,False,False,True,True,
2022-01-21 00:00:00+00:00,10.1078168511,10.6078652957,10.0325958885,10.4782231064,29197,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,20.03257711669919,-68.97518925999043,False,False,False,True,False,
2022-01-24 00:00:00+00:00,9.7872729763,9.972476104,9.1818012129,9.8585049485,119978,,,,,,,,,,,9.647183431066667,#000000,,9.647183431066667,,0,,,0.0,0.0,0.0,0.0,15.45331284729821,-68.97518925999043,False,False,False,True,False,
2022-01-25 00:00:00+00:00,9.7089178069,9.8157657652,9.5262790303,9.6234394403,31465,,,,,,,,,,,9.654760887731284,#000000,,9.654760887731284,,0,,,0.0,0.0,0.0,0.0,12.250835050555892,-68.97518925999043,False,False,False,True,False,
2022-01-26 00:00:00+00:00,9.7516569902,9.972476104,9.5094682849,9.8442585541,30458,,,,,,,,,,,9.669792708060417,#000000,,9.669792708060417,,0,,,0.0,0.0,0.0,0.0,11.40364456091525,-68.97518925999043,False,False,False,True,False,
