date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_89,aVWAP_BoS_CHoCH_bull_153,aVWAP_BoS_CHoCH_bull_174,aVWAP_BoS_CHoCH_bull_207,aVWAP_BoS_CHoCH_bull_365,aVWAP_BoS_CHoCH_bull_407,aVWAP_BoS_CHoCH_bull_439,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-02-07 00:00:00+00:00,46.7,46.7,46.7,46.7,967,,,,,,,,47.78604772416377,#000000,,47.78604772416377,,0,,,0.0,0.0,0.0,0.0,50.22991298388934,12.475560062397584,False,False,False,False,False,
2022-02-08 00:00:00+00:00,48.5,48.5,48.25,48.25,123290,,,,,,,,48.377221944763896,#000000,,48.377221944763896,,0,,,0.0,0.0,0.0,0.0,50.769339495727365,12.475560062397584,False,False,False,False,False,
2022-02-09 00:00:00+00:00,49.0,49.0,48.5,48.5,80800,,,,,,,,48.4434224585198,#000000,,48.4434224585198,,0,,,0.0,0.0,0.0,0.0,52.22380191556109,12.475560062397584,False,False,False,False,False,
2022-02-10 00:00:00+00:00,48.5,49.0,48.45,49.0,106880,,,,,,,,48.45924662525596,#000000,,48.45924662525596,,0,,,0.0,0.0,0.0,0.0,51.910757996673766,12.475560062397584,False,False,False,False,False,
2022-02-11 00:00:00+00:00,47.5,47.5,47.0,47.0,1300,,,,,,,,48.4572420482363,#000000,,48.4572420482363,,0,,,0.0,0.0,0.0,0.0,49.42652503897263,11.467193311707668,False,False,False,False,False,
2022-02-14 00:00:00+00:00,47.5,47.5,47.5,47.5,0,,,,,,,,48.4572420482363,#000000,,48.4572420482363,,0,,,0.0,0.0,0.0,0.0,47.770369733838535,9.37641332286556,False,False,False,True,False,
2022-02-15 00:00:00+00:00,49.0,49.0,48.5,48.75,890700,,,,,,,,48.57956265445151,#000000,,48.57956265445151,,0,,,0.0,0.0,0.0,0.0,50.26883962529351,9.37641332286556,False,False,False,False,False,
2022-02-16 00:00:00+00:00,50.8,50.8,50.8,50.8,100,,,,,,,,48.579655008367844,#000000,,48.579655008367844,,0,,,0.0,0.0,0.0,0.0,54.981824259170835,9.37641332286556,False,False,True,False,True,
2022-02-17 00:00:00+00:00,50.8,50.8,50.8,50.8,0,,,,,,,,48.579655008367844,#000000,,48.579655008367844,,0,,,0.0,0.0,0.0,0.0,58.12381401508905,9.37641332286556,False,False,True,False,True,
2022-02-18 00:00:00+00:00,50.8,50.8,50.8,50.8,0,,,,,,,,48.579655008367844,#000000,,48.579655008367844,,0,,,0.0,0.0,0.0,0.0,60.218473852367865,-0.3224066117440145,False,False,True,False,True,
2022-02-22 00:00:00+00:00,50.8,50.8,50.8,50.8,0,,,,,,,,48.579655008367844,#000000,,48.579655008367844,,0,,,0.0,0.0,0.0,0.0,61.61491374388707,1.427679884101984,False,False,True,False,True,
2022-02-23 00:00:00+00:00,50.8,50.8,50.8,50.8,0,,,,,,,,48.579655008367844,#000000,,48.579655008367844,,0,,,0.0,0.0,0.0,0.0,62.545873671566554,2.809626455806921,False,False,True,False,True,
2022-02-24 00:00:00+00:00,50.0,50.05,49.5,49.5,312390,,,,,,,,48.7159210565978,#000000,,48.7159210565978,,0,,,0.0,0.0,0.0,0.0,60.426771851856515,2.809626455806921,False,False,True,False,True,
2022-02-25 00:00:00+00:00,50.5,50.5,50.0,50.0,520000,,,,,,,,48.9494133657993,#000000,,48.9494133657993,,0,,,0.0,0.0,0.0,0.0,60.19193854248197,2.809626455806921,False,False,True,False,True,
2022-02-28 00:00:00+00:00,50.05,50.5,50.0,50.0,101000,,,,,,,,48.98125470187966,#000000,,48.98125470187966,,0,,,0.0,0.0,0.0,0.0,58.56331017938406,2.809626455806921,False,False,True,False,True,
2022-03-01 00:00:00+00:00,50.75,50.75,50.0,50.39,816417,,,,,,,,49.24012650198633,#000000,,49.24012650198633,,0,,,0.0,0.0,0.0,0.0,59.150871184997456,2.809626455806921,False,False,True,False,True,
2022-03-02 00:00:00+00:00,50.3,51.0,50.25,50.89,53373,,,,,,,,49.25383265292712,#000000,,49.25383265292712,,0,,,0.0,0.0,0.0,0.0,58.062966909788656,2.809626455806921,False,False,True,False,False,
2022-03-03 00:00:00+00:00,51.7,51.7,51.7,51.7,2399,,,,,,,,49.25506697973557,#000000,,49.25506697973557,,0,,,0.0,0.0,0.0,0.0,60.295560892461765,3.303118756734243,False,False,True,False,False,
2022-03-04 00:00:00+00:00,53.75,53.75,53.0,53.0,52000,,,,,,,,49.3018585423607,#000000,,49.3018585423607,,0,,,0.0,0.0,0.0,0.0,64.65849696402111,7.74111127252246,False,False,True,False,True,
2022-03-07 00:00:00+00:00,55.4,55.4,54.2,54.2,1020,,,,,,,,50.7273233350547,#000000,,50.7273233350547,,0,,,0.0,0.0,0.0,0.0,69.14702522793593,12.099867647700492,False,False,True,False,True,
2022-03-08 00:00:00+00:00,55.4,55.4,55.4,55.4,0,,,,,,,,50.7273233350547,#000000,,50.7273233350547,,0,,,0.0,0.0,0.0,0.0,72.13937740387914,14.948492152365546,False,False,True,False,True,
2022-03-09 00:00:00+00:00,54.5,54.5,54.0,54.0,212368,,,,,,,,51.44556306632991,#000000,,51.44556306632991,,0,,,0.0,0.0,0.0,0.0,71.39546469122318,14.948492152365546,False,False,True,False,True,
2022-03-10 00:00:00+00:00,54.8,54.8,54.7,54.7,37503,,,,,,,,51.495064790952824,#000000,,51.495064790952824,,0,,,0.0,0.0,0.0,0.0,71.27197676104373,14.948492152365546,False,False,True,False,True,
2022-03-11 00:00:00+00:00,55.25,55.25,55.15,55.15,55366,,,,,,,,51.591459059394914,#000000,,51.591459059394914,,0,,,0.0,0.0,0.0,0.0,71.74722129061152,15.11128773461418,False,False,True,False,True,
2022-03-14 00:00:00+00:00,55.25,55.25,55.25,55.25,50000,,,,,,,,51.66398812393106,#000000,,51.66398812393106,,0,,,0.0,0.0,0.0,0.0,72.06405097699005,15.795947039699712,False,False,True,False,True,
2022-03-15 00:00:00+00:00,55.25,55.25,55.25,55.25,0,,,,,,,,51.66398812393106,#000000,,51.66398812393106,,0,,,0.0,0.0,0.0,0.0,72.27527076790906,16.41911641484674,False,False,True,False,True,20.0
2022-03-16 00:00:00+00:00,55.25,55.25,55.25,55.25,0,,,,,,,,51.66398812393106,#000000,,51.66398812393106,,0,,,0.0,0.0,0.0,0.0,72.41608396185508,16.996942230374003,False,False,True,False,True,20.0
2022-03-17 00:00:00+00:00,55.25,55.25,55.25,55.25,0,,,,,,,,51.66398812393106,#000000,,51.66398812393106,,0,,,0.0,0.0,0.0,0.0,72.50995942448576,17.537007439758014,False,False,True,False,True,20.0
2022-03-18 00:00:00+00:00,55.25,55.25,55.25,55.25,0,,,,,,,,51.66398812393106,#000000,,51.66398812393106,,0,,,0.0,0.0,0.0,0.0,72.57254306623955,18.04236732396457,False,False,True,False,True,20.0
2022-03-21 00:00:00+00:00,55.0,55.0,54.5,54.5,200000,,,,,,,,51.80665387776552,#000000,,51.80665387776552,,0,,,0.0,0.0,0.0,0.0,71.31145801238642,18.04236732396457,False,False,True,False,True,20.0
2022-03-22 00:00:00+00:00,55.0,55.0,55.0,55.0,0,,,,,,,,51.80665387776552,#000000,,51.80665387776552,,0,,,0.0,0.0,0.0,0.0,70.47073464315099,18.04236732396457,False,False,True,False,False,20.0
2022-03-23 00:00:00+00:00,55.0,55.0,55.0,55.0,0,,,,,,,,51.80665387776552,#000000,,51.80665387776552,,0,,,0.0,0.0,0.0,0.0,69.91025239699405,18.04236732396457,False,False,True,False,False,20.0
2022-03-24 00:00:00+00:00,54.1,54.25,53.75,54.25,4557,,,,,,,,52.17767905978565,#000000,,52.17767905978565,,0,,,0.0,0.0,0.0,0.0,64.83965570015445,18.658658654527912,False,False,True,False,False,18.770152805509294
2022-03-25 00:00:00+00:00,54.1,54.1,54.1,54.1,0,,,,,,,,52.17767905978565,#000000,,52.17767905978565,,0,,,0.0,0.0,0.0,0.0,61.45925790226139,15.554389060733442,False,False,True,False,False,18.770152805509294
2022-03-28 00:00:00+00:00,54.1,54.1,54.1,54.1,50000,,,,,,,,52.19063101952698,#000000,,52.19063101952698,,0,,,0.0,0.0,0.0,0.0,59.20565937033268,13.566592460465245,False,True,True,False,False,18.770152805509294
2022-03-29 00:00:00+00:00,57.75,59.45,54.0,56.5,218896,,,,,,,,52.938497192609965,#000000,,52.938497192609965,,0,,,0.0,0.0,0.0,0.0,65.63257580710554,10.672618702759124,False,False,True,False,True,20.0
2022-03-30 00:00:00+00:00,58.0,58.25,57.75,57.75,505164,,,,,,,,53.764947404665634,#000000,,53.764947404665634,,0,,,0.0,0.0,0.0,0.0,70.19010018194805,14.572137067170317,True,False,True,False,True,20.0
2022-03-31 00:00:00+00:00,60.6,60.6,58.25,58.25,425700,,,,,,,,54.47424795361283,#000000,,54.47424795361283,,0,,,0.0,0.0,0.0,0.0,75.3208088035691,18.974392549600566,True,False,True,False,True,20.0
2022-04-01 00:00:00+00:00,61.375,61.5,61.375,61.5,61658,,,,,,,,54.59364452787916,#000000,,54.59364452787916,,0,,,0.0,0.0,0.0,0.0,79.17600824399852,22.178744474833067,True,False,True,False,True,20.0
2022-04-04 00:00:00+00:00,61.5,61.5,61.5,61.5,228,,,,,,,,54.5940811854717,#000000,,54.5940811854717,,0,,,0.0,0.0,0.0,0.0,81.81518530582085,24.34038111176025,True,False,True,False,True,20.0
2022-04-05 00:00:00+00:00,61.52,61.52,61.5,61.5,50804,,,,,,,,54.68948084479291,#000000,,54.68948084479291,,0,,,0.0,0.0,0.0,0.0,83.58656334660822,25.8401524705843,True,False,True,False,True,20.0
2022-04-06 00:00:00+00:00,62.5,62.5,61.5,61.5,1190,,,,,,,,54.69196056657279,#000000,,54.69196056657279,,0,,,0.0,0.0,0.0,0.0,85.32520910430854,27.460473410335723,True,False,True,False,True,20.0
2022-04-07 00:00:00+00:00,62.5,62.5,62.5,62.5,0,,,,,,,,54.69196056657279,#000000,,54.69196056657279,,0,,,0.0,0.0,0.0,0.0,86.48430627610875,28.659274019076207,True,False,True,False,True,20.0
2022-04-08 00:00:00+00:00,62.5,63.0,61.85,62.0,1190,,,,,,,,54.69456564510674,#000000,,54.69456564510674,,0,,,0.0,0.0,0.0,0.0,87.25703772397557,29.612545017969097,True,False,True,False,True,20.0
2022-04-11 00:00:00+00:00,62.0,63.25,62.0,63.0,230366,,,,,,,,55.15028151651983,#000000,,55.15028151651983,,0,,,0.0,0.0,0.0,0.0,85.37100134906106,29.612545017969097,True,False,True,False,True,20.0
2022-04-12 00:00:00+00:00,62.0,62.0,62.0,62.0,50000,,,,,,,,55.2319148447126,#000000,,55.2319148447126,,0,,,0.0,0.0,0.0,0.0,84.11364376578472,29.612545017969097,True,False,True,False,True,20.0
2022-04-13 00:00:00+00:00,62.0,62.0,52.0,52.0,634,,,,,,,,55.722865483132985,#000000,,55.722865483132985,,0,,,0.0,0.0,0.0,0.0,83.27540537693382,29.612545017969097,True,False,True,False,False,20.0
2022-04-14 00:00:00+00:00,63.5,63.5,63.5,63.5,13000,,,,,,,,56.404515576215076,#000000,,56.404515576215076,,0,,,0.0,0.0,0.0,0.0,84.21725248702792,29.612545017969097,True,False,True,False,False,20.0
2022-04-18 00:00:00+00:00,62.0,63.5,62.0,63.0,164162,,,,,,,,56.535027868639176,#000000,,56.535027868639176,,0,,,0.0,0.0,0.0,0.0,78.7590587761145,35.44173519459238,True,False,True,False,False,20.0
2022-04-19 00:00:00+00:00,63.0,63.0,63.0,63.0,52600,,,,,,,,56.6255465513351,#000000,,56.6255465513351,,0,,,0.0,0.0,0.0,0.0,76.56283974137526,33.278721191607474,True,False,True,False,False,20.0
2022-04-20 00:00:00+00:00,63.25,63.25,63.25,63.25,25003,,,,,,,,56.67069193088412,"rgba(38, 166, 154, 1.0)",5.339349495588021,56.67069193088412,1.2322302697271375,0,,,0.0,0.0,0.0,0.0,75.42976070695168,32.076572197375484,True,False,True,False,False,20.0
2022-04-21 00:00:00+00:00,63.25,63.25,63.25,63.25,0,,,,,,,,56.67069193088412,"rgba(38, 166, 154, 1.0)",5.424492949277082,56.67069193088412,1.2128890443101603,0,,,0.0,0.0,0.0,0.0,74.67437468400263,31.151536107293452,True,False,True,False,False,20.0
2022-04-22 00:00:00+00:00,63.25,63.25,63.25,63.25,0,,,,,,,,56.67069193088412,"rgba(38, 166, 154, 1.0)",5.499676064989631,56.67069193088412,1.1963082900462223,0,,,0.0,0.0,0.0,0.0,74.1707840020366,30.392177618224167,True,False,True,False,False,20.0
2022-04-25 00:00:00+00:00,63.25,63.25,63.25,63.25,0,,,,,,,,56.67069193088412,"rgba(38, 166, 154, 1.0)",5.565302527736047,56.67069193088412,1.1822013334093322,0,,,0.0,0.0,0.0,0.0,73.83505688072592,29.733994734973578,True,False,True,False,False,20.0
2022-04-26 00:00:00+00:00,63.25,63.25,63.25,63.25,0,,,,,,,,56.67069193088412,"rgba(38, 166, 154, 1.0)",5.621707033719649,56.67069193088412,1.1703399038143452,0,,,0.0,0.0,0.0,0.0,73.61123879985212,29.141041163540777,True,False,True,False,False,20.0
2022-04-27 00:00:00+00:00,63.05,63.75,62.0,62.0,16477,,,,,,,,56.6952279209458,"rgba(38, 166, 154, 1.0)",5.664806714099616,56.6952279209458,1.1217985713858993,0,,,0.0,0.0,0.0,0.0,72.3899313979204,27.611559666557156,True,False,True,False,False,20.0
2022-04-28 00:00:00+00:00,63.0001,63.0001,63.0001,63.0001,141192,,,,,,,,56.895809264469435,"rgba(38, 166, 154, 1.0)",5.698401648696154,56.895809264469435,1.0712285851116314,0,,,0.0,0.0,0.0,0.0,71.29777800452217,26.251364038027276,False,False,True,False,False,20.0
2022-04-29 00:00:00+00:00,63.1,63.1,63.0,63.0,39792,,,,,,,,56.949550938293825,"rgba(38, 166, 154, 1.0)",5.725777405366802,56.949550938293825,1.0741683838322682,0,,,0.0,0.0,0.0,0.0,70.8330453625058,25.501619063073477,False,False,True,False,False,20.0
2022-05-02 00:00:00+00:00,63.2,63.2,63.0,63.0,15297,,,,,,,,56.97031771810257,"rgba(38, 166, 154, 1.0)",5.746897055932415,56.97031771810257,1.0840079822669952,0,,,0.0,0.0,0.0,0.0,70.79806036602251,25.141941648963694,False,False,True,False,False,20.0
2022-05-03 00:00:00+00:00,63.3,63.3,63.1,63.2,61686,,,,,,,,57.05467721557121,"rgba(38, 166, 154, 1.0)",5.782883730298519,57.05467721557121,1.079966860081829,0,,,0.0,0.0,0.0,0.0,71.06017353524612,25.07975336774473,False,False,True,False,False,20.0
2022-05-04 00:00:00+00:00,64.6,66.5,64.0,64.0,22246,,,,,,,,57.10363318074303,"rgba(38, 166, 154, 1.0)",5.8344040695824555,57.10363318074303,1.2848556133331792,0,,,0.0,0.0,0.0,0.0,74.02858495588923,25.07975336774473,True,False,True,False,True,20.0
2022-05-05 00:00:00+00:00,66.2,66.2,65.25,65.25,12133,,,,,,,,57.13468959784733,"rgba(0, 255, 255, 0.75)",5.91404103489954,57.13468959784733,1.532845367263615,0,,,0.0,0.0,0.0,0.0,77.91322559166385,23.830741897440163,True,False,True,False,True,20.0
2022-05-06 00:00:00+00:00,66.2,66.2,66.2,66.2,0,,,,,,,,57.13468959784733,"rgba(0, 255, 255, 0.75)",5.982652096856809,57.13468959784733,1.5152661821862325,0,,,0.0,0.0,0.0,0.0,80.50298601551359,26.212257541870827,True,False,True,False,True,20.0
2022-05-09 00:00:00+00:00,66.2,66.2,66.2,66.2,157125,,,,,,,,57.516916064729024,"rgba(38, 166, 154, 1.0)",6.0642062169549344,57.516916064729024,1.4318582885578521,0,,,0.0,0.0,0.0,0.0,82.22949296474675,27.769461383894722,True,False,True,False,True,20.0
2022-05-10 00:00:00+00:00,66.0,66.0,66.0,66.0,3200,,,,,,,,57.52373639448977,"rgba(38, 166, 154, 1.0)",6.132047337983326,57.52373639448977,1.3822893298631742,0,,,0.0,0.0,0.0,0.0,82.08597483075127,27.769461383894722,True,False,True,False,True,20.0
2022-05-11 00:00:00+00:00,66.25,68.0,66.0,66.0,329610,,,,,,,,59.28285882931053,"rgba(38, 166, 154, 1.0)",6.196627089392915,59.28285882931053,1.1243441101394478,0,,,1.0,0.0,68.0,142.0,82.34622293275166,27.978990975211858,True,False,True,False,True,20.0
2022-05-12 00:00:00+00:00,67.0,67.0,67.0,67.0,15000,,,,,,,,59.309269101447185,"rgba(38, 166, 154, 1.0)",6.2689225036739895,59.309269101447185,1.2268026752676484,0,,,0.0,0.0,0.0,0.0,83.44604094184682,29.176831498970856,True,False,True,False,True,20.0
2022-05-13 00:00:00+00:00,67.0,67.0,67.0,67.0,0,,,,,,,,59.309269101447185,"rgba(38, 166, 154, 1.0)",6.331684694359146,59.309269101447185,1.2146421165609262,0,,,0.0,0.0,0.0,0.0,84.17925294791026,30.035602846458772,True,False,True,False,True,20.0
2022-05-16 00:00:00+00:00,67.5,67.5,67.5,67.5,50000,,,,,,,,59.40961246328583,"rgba(38, 166, 154, 1.0)",6.396104653963812,59.40961246328583,1.2648929269317646,0,,,0.0,0.0,0.0,0.0,85.22166137120344,31.19343927995152,True,False,True,False,True,20.0
2022-05-17 00:00:00+00:00,63.0,63.0,63.0,63.0,15290,,,,,,,,59.79909907342288,"rgba(38, 166, 154, 0.5)",6.373972853224802,59.79909907342288,0.5021830183913756,0,,,0.0,0.0,0.0,0.0,70.37913540712704,25.4521812635453,False,True,True,False,False,18.833850524124937
2022-05-18 00:00:00+00:00,65.05,65.05,65.05,65.05,250,,,,,,,,59.802884578743345,"rgba(38, 166, 154, 0.5)",6.375842901657763,59.802884578743345,0.8229681160889905,0,,,0.0,0.0,0.0,0.0,64.65669181471995,20.791262089192713,False,True,True,False,False,20.0
2022-05-19 00:00:00+00:00,65.05,65.05,65.05,65.05,0,,,,,,,,59.802884578743345,"rgba(38, 166, 154, 0.5)",6.370877446910796,59.802884578743345,0.8236095365169753,0,,,0.0,0.0,0.0,0.0,60.84172941978188,17.86097823207973,False,True,True,False,False,20.0
2022-05-20 00:00:00+00:00,63.55,63.55,63.55,63.55,1000,,,,,,,,59.806067412742564,"rgba(38, 166, 154, 0.5)",6.299686789178872,59.806067412742564,0.594304560297899,0,,,0.0,0.0,0.0,0.0,55.50567182132619,13.388973062198957,False,True,True,False,False,17.693512663951267
2022-05-23 00:00:00+00:00,63.55,63.55,63.55,63.55,0,,,,,,,,59.806067412742564,"rgba(38, 166, 154, 0.5)",6.255422553643973,59.806067412742564,0.598509941598826,0,,,0.0,0.0,0.0,0.0,51.948300089022396,10.509104792962148,False,True,False,False,False,17.693512663951267
2022-05-24 00:00:00+00:00,63.55,63.55,63.55,63.55,0,,,,,,,,59.806067412742564,"rgba(38, 166, 154, 0.5)",6.144387235177227,59.806067412742564,0.6093256241766546,0,,,0.0,0.0,0.0,0.0,49.576718934153206,8.56784378635247,False,True,False,False,False,17.693512663951267
2022-05-25 00:00:00+00:00,63.55,63.55,63.55,63.55,5000,,,,,,,,59.81720476832071,"rgba(38, 166, 154, 0.5)",6.026625227799501,59.81720476832071,0.6193839986035177,0,,,0.0,0.0,0.0,0.0,47.995664830907074,7.167624159884859,False,True,False,True,False,17.693512663951267
2022-05-26 00:00:00+00:00,63.55,63.55,63.55,63.55,0,,,,,,,,59.81720476832071,"rgba(38, 166, 154, 0.5)",5.943030926177529,59.81720476832071,0.628096215221981,4,0.14071851954117365,0.5628740781646946,0.0,0.0,0.0,0.0,46.94162876207632,6.072227279859042,False,True,False,True,False,17.693512663951267
2022-05-27 00:00:00+00:00,63.55,63.55,63.55,63.55,0,,,,,,,,59.81720476832071,"rgba(38, 166, 154, 0.5)",5.862846980250026,59.81720476832071,0.6366864501587421,4,0.14111961083376226,0.564478443335049,0.0,0.0,0.0,0.0,46.23893804952249,5.145743604527489,False,True,False,True,False,17.693512663951278
2022-05-31 00:00:00+00:00,63.55,63.55,63.55,63.55,0,,,,,,,,59.81720476832071,"rgba(38, 166, 154, 0.5)",5.762972005280493,59.81720476832071,0.6477205213315294,4,0.14160830748268652,0.5664332299307461,0.0,0.0,0.0,0.0,45.7704775744866,4.313498457287707,False,True,False,True,False,17.693512663951278
2022-06-01 00:00:00+00:00,65.75,65.75,63.0,63.0,350685,,,,,,,,60.64878088541857,"rgba(38, 166, 154, 0.5)",5.65599500174574,60.64878088541857,0.9019136532134356,4,0.14163235856720452,0.5665294342688181,0.0,0.0,0.0,0.0,51.1651612042282,4.313498457287707,False,True,False,False,True,20.0
2022-06-02 00:00:00+00:00,66.0,66.25,66.0,66.25,80000,,,,,,,,60.77038894510573,"rgba(38, 166, 154, 0.5)",5.540034186997959,60.77038894510573,0.9439672894379916,4,0.1416940444116634,0.5667761776466536,0.0,0.0,0.0,0.0,55.23522139842498,-3.3423693464687076,False,True,True,False,True,20.0
2022-06-03 00:00:00+00:00,66.0,66.0,66.0,66.0,6,,,,,,,,60.77039692746348,"rgba(38, 166, 154, 0.5)",5.452962644647123,60.77039692746348,0.9590388589348099,4,0.1418673050669561,0.5674692202678244,0.0,0.0,0.0,0.0,57.948594861222844,-0.6688906468006053,False,True,True,False,True,20.0
2022-06-06 00:00:00+00:00,66.0,66.0,66.0,66.0,0,,,,,,,,60.77039692746348,"rgba(38, 166, 154, 0.5)",5.400047678497206,60.77039692746348,0.9684364627669141,4,0.14215337229288555,0.5686134891715422,0.0,0.0,0.0,0.0,59.757510503088085,1.2009519257364119,False,True,True,False,True,20.0
2022-06-07 00:00:00+00:00,65.5,65.5,65.5,65.5,25000,,,,,,,,60.79384935412334,"rgba(38, 166, 154, 0.5)",5.331660186682876,60.79384935412334,0.8826801561043637,4,0.14268753616732283,0.5707501446692913,0.0,0.0,0.0,0.0,59.053247448789065,1.2009519257364119,False,True,True,False,True,20.0
