date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_55,aVWAP_BoS_CHoCH_bull_101,aVWAP_BoS_CHoCH_bear_108,aVWAP_BoS_CHoCH_bear_171,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,5.03,5.75,5.02,5.67,330427,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,5.08,5.45,4.5762,5.3,155212,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,4.71,5.0376,4.41,4.96,131398,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,74.62857142857142,-64.17142857142862,False,False,True,False,True,
2022-01-21 00:00:00+00:00,5.72,5.88,4.505,4.74,256288,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,74.82433418164723,-62.59887159391164,False,False,True,False,True,
2022-01-28 00:00:00+00:00,4.77,5.47,4.6,5.47,172563,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,65.9013731701361,-62.59887159391164,False,False,True,False,True,
2022-02-04 00:00:00+00:00,5.21,5.5,4.7,4.7,52092,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,62.31381589933048,-62.59887159391164,False,False,True,False,True,
2022-02-11 00:00:00+00:00,7.26,7.98,5.25,5.34,844683,,,,,,"rgba(38, 166, 154, 0.5)",,6.830000000000001,,0,,,0.0,0.0,0.0,0.0,65.92596908590927,-62.59887159391164,False,False,True,False,True,
2022-02-18 00:00:00+00:00,6.54,7.42,6.5,7.24,176174,,,,,,"rgba(38, 166, 154, 0.5)",,6.828274253886685,,0,,,0.0,0.0,0.0,0.0,65.32713022736351,-60.85370347674443,False,False,True,False,True,
2022-02-25 00:00:00+00:00,6.07,6.6,5.57,6.6,105210,,,,,,"rgba(38, 166, 154, 0.5)",,6.758361953596012,,0,,,0.0,0.0,0.0,0.0,63.184122904665955,-59.1757947411956,False,False,True,False,True,
2022-03-04 00:00:00+00:00,6.47,7.47,5.92,6.06,237224,,,,,,"rgba(38, 166, 154, 0.5)",,6.734285820122043,,0,,,0.0,0.0,0.0,0.0,62.60518024567064,-55.73038575654326,False,False,True,False,True,
2022-03-11 00:00:00+00:00,6.83,7.45,6.1101,6.62,295342,,,,,,"rgba(38, 166, 154, 0.5)",,6.745399507546274,,0,,,0.0,0.0,0.0,0.0,62.977113157893456,-51.22990547950529,False,False,True,False,True,
2022-03-18 00:00:00+00:00,6.7,6.84,6.155,6.83,198420,,,,,,"rgba(38, 166, 154, 0.5)",,6.72612441400434,,0,,,0.0,0.0,0.0,0.0,62.75610144167509,-47.298850031558395,False,False,True,False,True,
2022-03-25 00:00:00+00:00,6.88,7.25,6.26,7.17,65036,,,,,,"rgba(38, 166, 154, 0.5)",,6.728511288880657,,0,,,0.0,0.0,0.0,0.0,63.0090024044854,-42.94249455081847,False,False,True,False,True,
2022-04-01 00:00:00+00:00,7.03,7.94,6.67,7.0,184569,,,,,,"rgba(38, 166, 154, 0.5)",,6.99216048073932,,0,,,0.0,0.0,0.0,0.0,63.53086281323523,-38.43322387795566,False,False,True,False,True,
2022-04-08 00:00:00+00:00,5.66,7.4399,5.63,7.4,213637,,,,,,"rgba(38, 166, 154, 0.5)",,6.707656725316946,,0,,,0.0,0.0,0.0,0.0,59.39769527325734,-38.43322387795566,False,False,True,False,True,
2022-04-15 00:00:00+00:00,5.36,6.135,5.19,5.5,194858,,,,,,"rgba(38, 166, 154, 0.5)",,6.47685176595149,,0,,,0.0,0.0,0.0,0.0,55.688597667309075,-38.43322387795566,False,False,True,False,True,
2022-04-22 00:00:00+00:00,5.28,5.785,5.13,5.29,108782,,,,,,#000000,,6.379747861135208,,0,,,0.0,0.0,0.0,0.0,52.837785504979955,-38.43322387795566,False,False,False,False,True,
2022-04-29 00:00:00+00:00,5.31,5.55,5.05,5.28,123916,,,,,,#000000,,6.285291024949116,,0,,,0.0,0.0,0.0,0.0,50.89558925122505,-38.06493099449195,False,False,False,False,True,
2022-05-06 00:00:00+00:00,5.3,5.93,5.07,5.1701,76525,,,,,,#000000,,6.244500752648727,,0,,,0.0,0.0,0.0,0.0,49.47986778609519,-36.71076911802033,False,False,False,False,True,
2022-05-13 00:00:00+00:00,4.98,5.16,4.06,5.07,182695,,,,,,#000000,,5.6343112427519,,0,,,0.0,0.0,0.0,0.0,47.562853431950764,-36.0464495596166,False,False,False,False,True,
2022-05-20 00:00:00+00:00,5.11,5.5,4.75,4.89,80014,,,,,,#000000,,5.647453596036343,,0,,,0.0,0.0,0.0,0.0,46.67037682068809,-34.48625434951977,False,False,False,False,True,
2022-05-27 00:00:00+00:00,5.24,5.41,4.69,5.41,55342,,,,,,#000000,,5.645951429132111,,0,,,0.0,0.0,0.0,0.0,46.513846949992356,-32.28669522225631,False,False,False,False,True,
2022-06-03 00:00:00+00:00,5.5,5.85,5.09,5.23,49802,,,,,,#000000,,5.664851821519023,,0,,,0.0,0.0,0.0,0.0,47.34050226212506,-29.25135851200198,False,False,False,False,True,
2022-06-10 00:00:00+00:00,5.41,6.0,2.3,5.58,46146,,,,,4.57,#000000,,4.93264217929797,,0,,,0.0,0.0,0.0,0.0,47.61885043905636,-26.881712980963993,False,False,False,False,True,
2022-06-17 00:00:00+00:00,5.06,5.38,4.69,5.355,53026,,,,,4.823085279447156,#000000,,5.056417332979917,,0,,,0.0,0.0,0.0,0.0,46.653204876376336,-25.916196445177334,False,False,False,False,True,
2022-06-24 00:00:00+00:00,5.3853,5.62,5.21,5.38,24502,,,,,4.938392657578257,#000000,,5.1188105109113415,,0,,,0.0,0.0,0.0,0.0,47.19805683679468,-23.56994819905654,False,False,False,False,True,
2022-07-01 00:00:00+00:00,4.5146,5.38,4.5146,5.32,32319,,,,,4.910355497575746,"rgba(239, 83, 80, 0.5)",,5.09757692459244,,0,,,0.0,0.0,0.0,0.0,45.06451438637633,-23.56994819905654,False,False,False,True,True,
2022-07-08 00:00:00+00:00,4.81,4.86,4.4527,4.56,7234,,,,,4.901368170707052,"rgba(239, 83, 80, 0.5)",,5.091093600591908,,0,,,0.0,0.0,0.0,0.0,44.608122687194566,-23.08306317847497,False,False,False,True,True,
2022-07-15 00:00:00+00:00,4.34,4.83,4.3,4.78,30029,,,,,4.837447905369044,"rgba(239, 83, 80, 0.5)",,4.773244335117644,,0,,,0.0,0.0,0.0,0.0,43.09505225545992,-23.08306317847497,False,False,False,True,True,
2022-07-22 00:00:00+00:00,4.98,5.21,4.53,4.53,11893,,,,,4.841460689872564,"rgba(239, 83, 80, 0.5)",,4.804691016755207,,0,,,0.0,0.0,0.0,0.0,44.13638957111892,-21.000278398304378,False,False,False,True,True,
2022-07-29 00:00:00+00:00,5.7,5.85,4.9704,4.98,68767,,,,,5.0084950666140955,#000000,,5.043288757903292,,0,,,0.0,0.0,0.0,0.0,46.83645509513084,-17.27714005385215,False,False,False,False,True,
2022-08-05 00:00:00+00:00,6.72,6.75,5.7,5.74,107980,,,,,5.399111628994979,#000000,,5.4400621523495145,,0,,,0.0,0.0,0.0,0.0,50.93018960524431,-12.403466597408027,False,False,False,False,True,
2022-08-12 00:00:00+00:00,5.95,7.08,5.9,6.9,71177,,,,,5.926105323718987,#000000,,5.824380720193897,,0,,,0.0,0.0,0.0,0.0,51.81572661681625,-10.76087825720559,False,False,False,False,True,
2022-08-19 00:00:00+00:00,4.95,5.99,4.9,5.921,64692,,,,,5.664514829631753,#000000,,5.656970919103575,,0,,,0.0,0.0,0.0,0.0,50.292479857653035,-10.76087825720559,False,False,False,False,True,
2022-08-26 00:00:00+00:00,4.85,5.0019,4.66,4.95,49877,,,,,5.503102673128106,#000000,,5.532143838955604,,0,,,0.0,0.0,0.0,0.0,49.00865592307519,-10.76087825720559,False,False,False,False,True,
2022-09-02 00:00:00+00:00,4.4581,4.87,4.39,4.79,59336,,,,,5.342561737744559,#000000,,5.395944975716871,,0,,,0.0,0.0,0.0,0.0,47.32886366593433,-10.76087825720559,False,False,False,False,True,
2022-09-09 00:00:00+00:00,4.86,4.86,4.4,4.41,32269,,,,,5.290841016246584,#000000,,5.348587783975849,,0,,,0.0,0.0,0.0,0.0,47.10708632747392,-10.76087825720559,False,False,False,False,True,
2022-09-16 00:00:00+00:00,4.24,4.99,4.23,4.84,35625,,,,,5.225839294428798,"rgba(239, 83, 80, 0.5)",,5.288612175159887,,0,,,0.0,0.0,0.0,0.0,45.74509935493599,-10.76087825720559,False,False,False,True,True,
2022-09-23 00:00:00+00:00,4.56,5.0,4.15,4.21,40366,,,,,5.172322121883696,"rgba(239, 83, 80, 0.5)",,5.237108826272864,,0,,,0.0,0.0,0.0,0.0,45.55733878881495,-10.76087825720559,False,False,False,True,True,
2022-09-30 00:00:00+00:00,4.06,4.4875,3.99,4.4875,33402,,,,,5.109561880228352,"rgba(239, 83, 80, 0.5)",,5.177899029877067,,0,,,0.0,0.0,0.0,0.0,44.47140916269069,-10.76087825720559,False,False,False,True,False,
2022-10-07 00:00:00+00:00,3.99,4.25,3.91,4.05,30963,,,,,5.051470742286437,"rgba(239, 83, 80, 0.5)",,5.122620505557516,,0,,,0.0,0.0,0.0,0.0,43.564971075051815,-10.76087825720559,False,False,False,True,False,
2022-10-14 00:00:00+00:00,3.74,4.22,3.72,3.88,20569,,,,,5.010963370188318,"rgba(239, 83, 80, 0.5)",,5.083982469407989,,0,,,0.0,0.0,0.0,0.0,42.44251300676188,-10.76087825720559,False,False,False,True,False,
2022-10-21 00:00:00+00:00,3.2,3.9,3.11,3.85,44660,,,,,4.897525704505327,"rgba(239, 83, 80, 0.5)",,4.567552137736185,,0,,,0.0,0.0,0.0,0.0,40.6756324827517,-10.76087825720559,False,False,False,True,False,
2022-10-28 00:00:00+00:00,3.7333,3.9276,3.17,3.37,45519,,,,,4.812473629861277,"rgba(239, 83, 80, 0.5)",,4.528882301841966,,0,,,0.0,0.0,0.0,0.0,40.920029908641595,-10.76087825720559,False,False,False,True,False,
2022-11-04 00:00:00+00:00,3.56,4.01,3.5,3.75,40364,,,,,4.751038745062894,"rgba(239, 83, 80, 0.5)",,4.49568288202282,,0,,,0.0,0.0,0.0,0.0,40.76242575364683,-10.76087825720559,False,False,False,True,False,
2022-11-11 00:00:00+00:00,3.38,3.96,3.23,3.69,90431,,,,,4.617615092413563,"rgba(239, 83, 80, 0.5)",,4.3889197711543995,,0,,,0.0,0.0,0.0,0.0,40.301394923771305,-10.76087825720559,False,False,False,True,False,
2022-11-18 00:00:00+00:00,3.02,3.45,3.0,3.45,49443,,,,,4.535679667240794,"rgba(239, 83, 80, 0.5)",,4.308545727149089,,0,,,0.0,0.0,0.0,0.0,39.291983124906906,-10.76087825720559,False,False,False,True,False,
2022-11-25 00:00:00+00:00,3.15,3.275,3.02,3.02,95042,,,,,4.401536754906184,"rgba(239, 83, 80, 0.5)",,4.184417000098174,,0,,,0.0,0.0,0.0,0.0,38.98621180568816,-5.5261572424813465,False,False,False,True,False,
2022-12-02 00:00:00+00:00,3.85,3.94,2.8932,3.05,77179,,,,,4.081403879754494,"rgba(239, 83, 80, 0.5)",,3.9023875734998588,,0,,,0.0,0.0,0.0,0.0,40.834318496699865,-5.5261572424813465,False,False,False,True,False,
2022-12-09 00:00:00+00:00,4.05,4.15,3.88,4.11,131830,,,,,4.157946775079568,"rgba(239, 83, 80, 0.5)",,3.9944714867173174,,0,,,0.0,0.0,0.0,0.0,42.693612175250294,-5.5261572424813465,False,False,False,True,True,0.0
2022-12-16 00:00:00+00:00,4.09,4.2,3.991,4.05,74809,,,,,4.171355545379554,"rgba(239, 83, 80, 0.5)",,4.020089150322367,,0,,,0.0,0.0,0.0,0.0,44.13240683587044,-5.5261572424813465,False,False,False,True,True,0.0
2022-12-23 00:00:00+00:00,3.85,4.16,3.78,4.05,50173,,,,,4.163114025482522,"rgba(239, 83, 80, 0.5)",,4.019425179592818,,0,,,0.0,0.0,0.0,0.0,44.54406859448159,-10.291237149451469,False,False,False,True,True,0.0
