date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bear_99,aVWAP_BoS_CHoCH_bear_169,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,137.705,138.735,135.73,137.99,237392.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,139.51,139.85,138.11,139.17,261605.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2023-12-18 17:00:00+00:00,138.36,139.495,138.31,138.925,147611.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,93.68827823100084,27.908973808502935,False,False,True,False,True,
2023-12-19 17:00:00+00:00,139.23,140.57,139.145,140.135,183833.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,92.71638907576326,27.908973808502935,False,False,True,False,True,
2023-12-20 17:00:00+00:00,139.045,139.27,135.365,135.6,272022.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.38095250485132,37.80825518933865,False,False,True,False,False,
2023-12-21 17:00:00+00:00,139.295,139.995,138.57,139.86,408891.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,67.12509928707257,34.07736336091226,False,False,True,False,False,
2023-12-22 17:00:00+00:00,139.585,139.975,138.32,139.5,121703.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,63.53860872389822,30.507406580287267,False,False,True,False,False,
2023-12-25 17:00:00+00:00,139.5,139.5,139.5,139.5,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.14761501511532,27.687341948958675,False,False,True,False,False,
2023-12-26 17:00:00+00:00,141.835,143.87,141.25,143.445,205505.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.60360149347287,27.687341948958675,False,False,True,False,False,
2023-12-27 17:00:00+00:00,144.79,146.24,144.62,145.995,295475.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,68.82159833526475,27.687341948958675,False,False,True,False,True,
2023-12-28 17:00:00+00:00,149.425,150.4,148.55,148.76,163934.0,,,149.23666666666668,"rgba(239, 83, 80, 1.0)",,149.23666666666668,,0,,,0.0,0.0,0.0,0.0,73.12981586760294,27.687341948958675,False,False,True,False,True,
2023-12-29 17:00:00+00:00,148.27,148.95,147.285,147.415,148032.0,,,148.5944920707171,"rgba(239, 83, 80, 1.0)",,148.5944920707171,,0,,,0.0,0.0,0.0,0.0,73.34574639159592,27.687341948958675,False,False,True,False,True,
2024-01-01 17:00:00+00:00,147.415,147.415,147.415,147.415,0.0,,,148.5944920707171,"rgba(239, 83, 80, 1.0)",,148.5944920707171,,0,,,0.0,0.0,0.0,0.0,73.48970007425791,27.687341948958675,False,False,True,False,True,
2024-01-02 17:00:00+00:00,140.005,140.505,137.43,138.685,296842.0,,,143.8546591481496,"rgba(239, 83, 80, 1.0)",,143.8546591481496,,0,,,0.0,0.0,0.0,0.0,62.649730666108226,25.222704374259365,False,False,True,False,False,
2024-01-03 17:00:00+00:00,134.915,136.105,134.25,135.32,196094.0,,,138.488630557923,"rgba(239, 83, 80, 1.0)",,138.488630557923,,0,,,0.0,0.0,0.0,0.0,53.21538568706981,16.131682178146605,False,False,False,False,False,
2024-01-04 17:00:00+00:00,136.635,137.44,135.93,136.045,117338.0,,,138.38605576185472,"rgba(239, 83, 80, 1.0)",,138.38605576185472,,0,,,0.0,0.0,0.0,0.0,47.75099700307563,10.916807083981183,False,False,False,True,False,
2024-01-05 17:00:00+00:00,140.07,140.11,137.75,138.645,256559.0,,,138.84912050421826,"rgba(239, 83, 80, 1.0)",,138.84912050421826,,0,,,0.0,0.0,0.0,0.0,46.888694770725195,9.773791369119976,False,False,False,True,False,
2024-01-08 17:00:00+00:00,145.575,147.15,145.47,146.16,269926.0,,,140.84801248161648,"rgba(38, 166, 154, 1.0)",,140.84801248161648,,0,,,0.0,0.0,0.0,0.0,51.80434976915207,9.773791369119976,False,False,False,False,False,
2024-01-09 17:00:00+00:00,148.865,149.86,148.24,149.22,183893.0,,,142.081606904363,"rgba(38, 166, 154, 1.0)",,142.081606904363,,0,,,0.0,0.0,0.0,0.0,56.628246170769366,9.773791369119976,False,False,True,False,True,
2024-01-10 17:00:00+00:00,147.93,149.095,147.575,148.52,185832.0,,,142.89981034485663,"rgba(38, 166, 154, 1.0)",,142.89981034485663,,0,,,0.0,0.0,0.0,0.0,59.177251373852066,9.773791369119976,False,False,True,False,True,
2024-01-11 17:00:00+00:00,144.195,148.32,144.18,148.05,145033.0,,,143.26034328947776,"rgba(38, 166, 154, 1.0)",,143.26034328947776,,0,,,0.0,0.0,0.0,0.0,60.39892135736798,-1.1959879705331744,False,False,True,False,True,
2024-01-12 17:00:00+00:00,145.645,146.715,145.515,146.575,162121.0,,,143.53747570257985,"rgba(38, 166, 154, 1.0)",,143.53747570257985,,0,,,0.0,0.0,0.0,0.0,59.68483930574613,-1.1425453534270105,False,False,True,False,True,
