date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_153,aVWAP_BoS_CHoCH_bull_280,aVWAP_BoS_CHoCH_bull_429,aVWAP_BoS_CHoCH_bull_490,aVWAP_BoS_CHoCH_bull_590,aVWAP_BoS_CHoCH_bull_692,aVWAP_BoS_CHoCH_bull_735,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_132,aVWAP_BoS_CHoCH_bear_410,aVWAP_BoS_CHoCH_bear_574,aVWAP_BoS_CHoCH_bear_711,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,46.9619805688,47.4335371246,46.9072463257,47.1724968884,351899,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,46.8861946937,47.4503784302,46.8440914298,47.3830132079,1175591,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,46.759884902,47.3535409232,46.7093609853,47.0546077494,787302,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,46.8356707771,47.0967110133,46.3893761796,46.8104088187,692251,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,9.975267935524395,-40.85600439243597,False,False,False,True,True,
2022-01-07 00:00:00+00:00,47.2314414578,47.3493305968,46.8272501243,46.8272501243,675416,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.3930544385266,-21.777214983324193,False,False,False,True,True,
2022-01-10 00:00:00+00:00,47.0967110133,47.3914338607,46.8061984923,47.3914338607,548464,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.93508783039546,-14.566591538705794,False,False,False,True,True,
2022-01-11 00:00:00+00:00,47.7619425831,47.8040458471,46.953559916,47.1767072147,459069,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,54.08960001721367,-3.9744989594602202,False,False,True,False,True,
2022-01-12 00:00:00+00:00,48.1829752223,48.4692774169,47.921934986,47.9640382499,843868,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,64.57063838502668,4.077664232906102,False,False,True,False,True,
2022-01-13 00:00:00+00:00,48.4945393752,48.7303176531,48.3008643612,48.3008643612,592691,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,72.4054827960264,9.864357575376772,False,False,True,False,True,
2022-01-14 00:00:00+00:00,48.4187535002,48.6629524309,48.0061415138,48.0566654305,523969,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,76.31022357416543,12.369740747210415,False,False,True,False,True,
