date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_107,aVWAP_BoS_CHoCH_bull_214,aVWAP_BoS_CHoCH_bull_282,aVWAP_BoS_CHoCH_bull_704,aVWAP_BoS_CHoCH_bull_789,aVWAP_BoS_CHoCH_bear_409,aVWAP_BoS_CHoCH_bear_460,aVWAP_BoS_CHoCH_bear_621,aVWAP_BoS_CHoCH_bear_715,aVWAP_BoS_CHoCH_bear_773,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,39.73,39.73,39.73,39.73,10,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,39.37,39.855258,39.26,39.855258,1464,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,39.26,39.76,39.26,39.76,904,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,39.83,39.83,38.83,39.41,1002,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,19.637823524387144,-31.998661769311784,False,False,False,True,True,
2022-01-07 00:00:00+00:00,40.69,40.69,40.58,40.64,612,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.50044660453812,-14.882247474972672,False,False,False,True,True,
2022-01-10 00:00:00+00:00,38.74,40.1202,36.8,39.0,7848,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,38.15976937805455,-14.882247474972672,False,False,False,True,True,
2022-01-11 00:00:00+00:00,39.28,39.76,38.61,38.62,703,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.362703814695884,-14.882247474972672,False,False,False,True,True,
2022-01-12 00:00:00+00:00,39.28,39.28,39.28,39.28,0,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.83132677245678,-14.882247474972672,False,False,False,True,True,
2022-01-13 00:00:00+00:00,40.06,40.1,40.06,40.1,500,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,46.511969710788016,-12.660303253101176,False,False,False,True,True,
2022-01-14 00:00:00+00:00,39.0025,39.62,39.0025,39.62,303,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,45.33615222218652,-12.660303253101176,False,False,False,True,True,
2022-01-18 00:00:00+00:00,39.97,40.03,39.32,39.75,1700,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.133052661017565,-11.605299777483467,False,False,False,False,True,
2022-01-19 00:00:00+00:00,40.48,40.55,40.48,40.55,833,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,51.51678848476628,-8.38123047945092,False,False,False,False,True,
2022-01-20 00:00:00+00:00,40.75,40.75,40.75,40.75,440,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,54.52689253349008,-5.457902995306519,False,False,True,False,True,
2022-01-21 00:00:00+00:00,40.63,40.84,40.53,40.7599,4674,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,56.0122309004341,-3.879248897432504,False,False,True,False,True,
2022-01-24 00:00:00+00:00,39.56,40.01,38.5,39.71,2442,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,53.02770162643712,-3.879248897432504,False,False,True,False,True,
2022-01-25 00:00:00+00:00,39.67,39.67,38.64,39.2239,843,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,51.432440001960394,-3.879248897432504,False,False,False,False,True,
2022-01-26 00:00:00+00:00,39.57,41.109,39.57,40.46,7775,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.0173770270472,-3.879248897432504,False,False,False,False,False,
2022-01-27 00:00:00+00:00,39.6104,40.43,39.6104,40.43,644,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,49.243389777054915,-3.879248897432504,False,False,False,False,False,
2022-01-28 00:00:00+00:00,40.64,40.64,39.241,39.241,8190,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,52.431209921981065,-3.879248897432504,False,False,False,False,False,
2022-01-31 00:00:00+00:00,40.89,40.89,40.62,40.7501,1765,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,55.29369896433251,-3.1842092856794295,False,False,True,False,True,
2022-02-01 00:00:00+00:00,41.71,41.71,40.65,40.85,2029,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,59.31076262336332,0.858521622113102,False,False,True,False,True,
2022-02-02 00:00:00+00:00,40.25,42.17,39.8,42.17,3481,,,,,,,,,,,40.74,#000000,,40.74,,0,,,0.0,0.0,0.0,0.0,56.574569779505396,0.858521622113102,False,False,True,False,True,
2022-02-03 00:00:00+00:00,39.24,39.81,38.97,39.42,4781,,,,,,,,,,,39.929857177438876,#000000,,39.929857177438876,,0,,,0.0,0.0,0.0,0.0,52.10892883246178,0.858521622113102,False,False,False,False,False,
2022-02-04 00:00:00+00:00,37.74,38.345,37.27,38.25,3768,,,,,,,,,,,39.25805153782211,#000000,,39.25805153782211,,0,,,0.0,0.0,0.0,0.0,46.22267763264989,5.108340383339559,False,False,False,True,False,
2022-02-07 00:00:00+00:00,36.91,37.77,36.6444,37.55,901,,,,,,,,,,,39.1082505709793,#000000,,39.1082505709793,,0,,,0.0,0.0,0.0,0.0,41.04048872842755,0.3452443737877431,False,False,False,True,False,
2022-02-08 00:00:00+00:00,36.94,37.1,36.4555,36.5656,8814,,,,,,,,,,,37.508686662834364,#000000,,37.508686662834364,,0,,,0.0,0.0,0.0,0.0,37.685909997640096,-2.6972148316173374,False,False,False,True,False,
2022-02-09 00:00:00+00:00,38.73,39.085,37.93,38.0,3137,,,,,,,,,,,37.76331307160331,#000000,,37.76331307160331,,0,,,0.0,0.0,0.0,0.0,40.54734427879383,-2.6972148316173374,False,False,False,True,False,
2022-02-10 00:00:00+00:00,38.92,39.19,38.68,38.68,1084,,,,,,,,,,,37.845954269349676,#000000,,37.845954269349676,,0,,,0.0,0.0,0.0,0.0,42.90662021794664,-2.6972148316173374,False,False,False,True,True,
