date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_108,aVWAP_BoS_CHoCH_bull_238,aVWAP_BoS_CHoCH_bull_332,aVWAP_BoS_CHoCH_bull_386,aVWAP_BoS_CHoCH_bull_561,aVWAP_BoS_CHoCH_bull_635,aVWAP_BoS_CHoCH_bull_736,aVWAP_BoS_CHoCH_bull_783,aVWAP_BoS_CHoCH_bear_48,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_114,aVWAP_BoS_CHoCH_bear_759,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,46.9186562939,47.0374627669,46.5028336384,46.9087557545,4039,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,46.4235303177,46.9285568333,46.0771104435,46.9285568333,2263,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,44.9128070081,46.1662152982,44.9128070081,46.1662152982,4046,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,44.9335981409,45.1928932682,44.4534219792,44.4534219792,2796,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.38430127087692745,-49.64772383502948,False,False,False,True,True,
2022-01-07 00:00:00+00:00,44.8936989671,45.4929786179,44.8936989671,45.4929786179,1434,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.6313714960957115,-49.442592865849875,False,False,False,True,True,
2022-01-10 00:00:00+00:00,44.701529497,44.701529497,43.710881523,44.5524273734,3279,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.7541399844525984,-49.35712500260699,False,False,False,True,True,
2022-01-11 00:00:00+00:00,45.3618954761,45.427437047,44.4336209004,44.4336209004,2315,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,10.63928891595071,-40.3185509998668,False,False,False,True,True,
2022-01-12 00:00:00+00:00,45.0273562492,45.7008899457,45.0177527259,45.5805983918,1413,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,15.789685226611908,-36.15864697351432,False,False,False,True,True,
2022-01-13 00:00:00+00:00,44.2037303751,45.1415094686,44.2037303751,45.1415094686,1322,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,16.80736679456552,-35.859493728101064,False,False,False,True,True,
2022-01-14 00:00:00+00:00,44.3037258232,44.3742176639,43.7009809836,43.7009809836,1432,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,18.453541530949543,-34.77539876255022,False,False,False,True,True,
2022-01-18 00:00:00+00:00,43.1963504895,43.7506816914,43.1963504895,43.5623734317,2139,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,17.350984674730284,-34.77539876255022,False,False,False,True,True,
2022-01-19 00:00:00+00:00,42.8108234847,43.4633680376,42.8108234847,43.1069486186,2048,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,16.090244632912047,-34.77539876255022,False,False,False,True,False,
2022-01-20 00:00:00+00:00,42.4634135565,43.8098869172,42.3446070835,42.9485399879,4954,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,14.826590531868913,-31.08549238202869,False,False,False,True,False,
2022-01-21 00:00:00+00:00,41.2753488266,41.8020575235,41.2357466689,41.8000774156,3418,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,12.916880709933729,-32.81807984763928,False,False,False,True,False,
2022-01-24 00:00:00+00:00,41.4832601543,41.5327628514,39.2952409433,40.4833056733,6757,,,,,,,,,,,,,40.77042131633334,#000000,,40.77042131633334,,0,,,0.0,0.0,0.0,0.0,13.089736135952897,-32.81807984763928,False,False,False,True,False,
2022-01-25 00:00:00+00:00,40.8813073578,41.1862439718,40.8496256317,40.8496256317,986,,,,,,,,,,,,,40.79614047041349,#000000,,40.79614047041349,,0,,,0.0,0.0,0.0,0.0,12.614126582536127,-33.16811826788691,False,False,False,True,False,
2022-01-26 00:00:00+00:00,40.6021121463,41.6515693244,40.3843002791,41.6515693244,2665,,,,,,,,,,,,,40.81744069787509,#000000,,40.81744069787509,,0,,,0.0,0.0,0.0,0.0,12.051878163404064,-33.84665670497975,False,False,False,True,False,
2022-01-27 00:00:00+00:00,39.9684776236,41.0218950175,39.9684776236,41.0218950175,2628,,,,,,,,,,,,,40.71708159062298,#000000,,40.71708159062298,,0,,,0.0,0.0,0.0,0.0,11.181582883400292,-34.83911392222309,False,False,False,True,False,
2022-01-28 00:00:00+00:00,41.0736748387,41.0736748387,39.7902679141,39.7902679141,908,,,,,,,,,,,,,40.71244462658169,#000000,,40.71244462658169,,0,,,0.0,0.0,0.0,0.0,16.84896341408718,-37.40725061269763,False,False,False,True,True,
2022-01-31 00:00:00+00:00,42.6911259631,42.6911259631,41.3941552996,41.3941552996,2790,,,,,,,,,,,,,40.97026333172279,#000000,,40.97026333172279,,0,,,0.0,0.0,0.0,0.0,26.609907793855733,-28.533789286338124,False,False,False,True,True,
2022-02-01 00:00:00+00:00,43.289910587,43.2930787596,42.4980654445,42.641623266,1431,,,,,,,,,,,,,41.13229010340786,#000000,,41.13229010340786,,0,,,0.0,0.0,0.0,0.0,34.77582330669823,-21.521793934427844,False,False,False,True,True,
2022-02-02 00:00:00+00:00,42.8602271763,42.9287389091,42.5544985192,42.5544985192,1753,,,,,,,,,,,,,41.277408083761344,#000000,,41.277408083761344,,0,,,0.0,0.0,0.0,0.0,39.0620398562641,-18.21916173016411,False,False,False,True,True,
2022-02-03 00:00:00+00:00,41.6688952684,41.9683865857,41.6688952684,41.9683865857,1062,,,,,,,,,,,,,41.3022784038953,#000000,,41.3022784038953,,0,,,0.0,0.0,0.0,0.0,39.19357193044444,-18.21916173016411,False,False,False,True,True,
2022-02-04 00:00:00+00:00,42.3149054653,42.5129162536,41.641668785,41.8297790339,1524,,,,,,,,,,,,,41.36012718137685,#000000,,41.36012718137685,,0,,,0.0,0.0,0.0,0.0,41.1559131380805,-16.906144767354853,False,False,False,True,True,
2022-02-07 00:00:00+00:00,42.2658977952,42.5462810714,42.2658977952,42.5049958221,1334,,,,,,,,,,,,,41.41604525737555,#000000,,41.41604525737555,,0,,,0.0,0.0,0.0,0.0,42.34855390473499,-15.789712892361457,False,False,False,True,True,
2022-02-08 00:00:00+00:00,42.6806313913,42.7406286602,42.0574914405,42.0574914405,1547,,,,,,,,,,,,,41.48167144762759,#000000,,41.48167144762759,,0,,,0.0,0.0,0.0,0.0,44.37459964580842,-13.759364171222785,False,False,False,True,True,
2022-02-09 00:00:00+00:00,43.8147381815,43.8147381815,43.2653572493,43.2653572493,1312,,,,,,,,,,,,,42.60946975153881,#000000,,42.60946975153881,,0,,,0.0,0.0,0.0,0.0,48.60232275251917,-9.65501970344176,False,False,False,False,True,
2022-02-10 00:00:00+00:00,43.0226950282,43.8098869172,42.998042685,43.7999863777,6874,,,,,,,,,,,,,42.63350485869947,#000000,,42.63350485869947,,0,,,0.0,0.0,0.0,0.0,49.254128607881704,-8.913839989283943,False,False,False,False,True,
2022-02-11 00:00:00+00:00,42.3242119723,43.2653572493,42.2059995317,43.2653572493,1146,,,,,,,,,,,,,42.59934171793133,#000000,,42.59934171793133,,0,,,0.0,0.0,0.0,0.0,48.011622588935836,-8.913839989283943,False,False,False,False,True,
2022-02-14 00:00:00+00:00,41.9459123612,42.354507623,41.6911714821,42.0178892828,8284,,,,,,,,,,,,,42.31035675310643,#000000,,42.31035675310643,,0,,,0.0,0.0,0.0,0.0,46.33394541742748,-8.913839989283943,False,False,False,False,True,
2022-02-15 00:00:00+00:00,43.0440801933,43.0440801933,42.7879532386,42.7879532386,1851,,,,,,,,,,,,,42.345221040876076,#000000,,42.345221040876076,,0,,,0.0,0.0,0.0,0.0,48.097338315862956,-8.913839989283943,False,False,False,False,True,
2022-02-16 00:00:00+00:00,42.7906263842,42.9564604195,42.4337119383,42.7406286602,1166,,,,,,,,,,,,,42.35553019272173,#000000,,42.35553019272173,,0,,,0.0,0.0,0.0,0.0,48.635103968183685,-8.606947238132342,False,False,False,False,True,
2022-02-17 00:00:00+00:00,41.5525639302,42.4238113989,41.5525639302,42.4238113989,2363,,,,,,,,,,,,,42.30770712817937,#000000,,42.30770712817937,,0,,,0.0,0.0,0.0,0.0,46.241545350040106,-8.606947238132342,False,False,False,True,True,
2022-02-18 00:00:00+00:00,41.0814962648,41.404055839,41.0106084026,41.1435726469,3324,,,,,,,,,,,,,42.18974799418322,#000000,,42.18974799418322,,0,,,0.0,0.0,0.0,0.0,43.74773197142251,-8.606947238132342,False,False,False,True,False,
2022-02-22 00:00:00+00:00,40.4239024368,41.2676264058,40.4239024368,40.7011175404,5013,,,,,,,,,,,,,41.997130241755926,#000000,,41.997130241755926,,0,,,0.0,0.0,0.0,0.0,40.91273947224063,-2.2577038452095195,False,False,False,True,False,
2022-02-23 00:00:00+00:00,39.7188850249,40.8397250923,39.7188850249,40.8397250923,3027,,,,,,,,,,,,,41.862203763961844,#000000,,41.862203763961844,,0,,,0.0,0.0,0.0,0.0,37.88705762678189,-5.257217466879247,False,False,False,True,False,
2022-02-24 00:00:00+00:00,40.844180335,40.9090288682,38.0477729769,38.5527004871,63857,,,,,,,,,,,,,40.46471484305383,#000000,,40.46471484305383,,0,,,0.0,0.0,0.0,0.0,39.166928694252796,-5.257217466879247,False,False,False,True,False,
2022-02-25 00:00:00+00:00,41.7852266065,41.7852266065,41.0179348018,41.0179348018,1185,,,,,,,,,,,,,40.48018142382461,#000000,,40.48018142382461,,0,,,0.0,0.0,0.0,0.0,42.307636922997474,-5.257217466879247,False,False,False,True,True,
2022-02-28 00:00:00+00:00,41.7188929924,41.7802763368,41.2458452191,41.7802763368,2129,,,,,,,,,,,,,40.50800627702723,#000000,,40.50800627702723,,0,,,0.0,0.0,0.0,0.0,44.25489097299196,-5.257217466879247,False,False,False,True,True,
2022-03-01 00:00:00+00:00,41.0154596669,41.5327628514,41.0154596669,41.5327628514,1826,,,,,,,,,,,,,40.52305138440362,#000000,,40.52305138440362,,0,,,0.0,0.0,0.0,0.0,44.020751139237134,-5.257217466879247,False,False,False,True,True,
2022-03-02 00:00:00+00:00,41.5328618568,41.7010720215,41.2654482872,41.3626715842,3507,,,,,,,,,,,,,40.56126290877315,#000000,,40.56126290877315,,0,,,0.0,0.0,0.0,0.0,45.213880723622815,-11.214102241203477,False,False,False,True,True,
2022-03-03 00:00:00+00:00,40.7201265761,41.0575369594,40.7201265761,40.9882331835,1176,,,,,,,,,,,,,40.56544739948346,#000000,,40.56544739948346,,0,,,0.0,0.0,0.0,0.0,44.26012815160388,-11.214102241203477,False,False,False,True,True,
2022-03-04 00:00:00+00:00,39.8370974656,40.1227280277,39.5823565864,40.1227280277,2264,,,,,,,,,,,,,40.551137534960965,#000000,,40.551137534960965,,0,,,0.0,0.0,0.0,0.0,41.98078752677901,-11.214102241203477,False,False,False,True,False,
2022-03-07 00:00:00+00:00,38.3452841863,39.8001684535,38.3452841863,39.8001684535,2650,,,,,,,,,,,,,40.509244809104395,#000000,,40.509244809104395,,0,,,0.0,0.0,0.0,0.0,38.242545828442815,-5.682716805825294,False,False,False,True,False,
2022-03-08 00:00:00+00:00,38.3032068938,38.7309101966,38.2985536403,38.2985536403,1325,,,,,,,,,,,,,40.48424874957127,#000000,,40.48424874957127,,0,,,0.0,0.0,0.0,0.0,35.69410203997661,-8.16008882757206,False,False,False,True,False,
2022-03-09 00:00:00+00:00,39.6263149814,39.8397706112,39.3843457981,39.3843457981,2555,,,,,,,,,,,,,40.46548298209589,#000000,,40.46548298209589,,0,,,0.0,0.0,0.0,0.0,37.68606255310537,-8.16008882757206,False,False,False,True,False,
2022-03-10 00:00:00+00:00,39.2227689948,39.2404909603,38.7502162484,38.7502162484,1019,,,,,,,,,,,,,40.45314652520269,#000000,,40.45314652520269,,0,,,0.0,0.0,0.0,0.0,38.3083261797309,-8.16008882757206,False,False,False,True,False,
2022-03-11 00:00:00+00:00,38.2500409971,39.2472233271,38.2500409971,39.2472233271,1109,,,,,,,,,,,,,40.43507219868584,#000000,,40.43507219868584,,0,,,0.0,0.0,0.0,0.0,37.1579134400007,-8.16008882757206,False,False,False,True,False,
2022-03-14 00:00:00+00:00,37.247809392,38.265584844,37.0973211929,37.9883697404,8046,,,,,,,,,,,,,39.56676483214347,#000000,,39.56676483214347,,0,,,-1.0,0.0,37.09732,79.0,35.012993055020694,-9.102226209919252,False,False,False,True,False,
2022-03-15 00:00:00+00:00,38.0932164528,38.1844004208,37.2854314418,37.2854314418,1719,,,,,,,,,,,,,39.55594446651247,#000000,,39.55594446651247,,0,,,0.0,0.0,0.0,0.0,35.87227951347601,-9.102226209919252,False,False,False,True,False,0.0
2022-03-16 00:00:00+00:00,39.8802638174,39.8802638174,38.7636809821,39.1368323127,3155,,,,,,,,,,,,,39.66073888498538,#000000,,39.66073888498538,,0,,,0.0,0.0,0.0,0.0,40.34212116293641,-9.102226209919252,False,False,False,True,True,0.0
2022-03-17 00:00:00+00:00,40.4795434683,40.4932062127,39.8447208809,39.8447208809,2624,,,,,,,,,,,,,39.75630250265788,#000000,,39.75630250265788,,0,,,0.0,0.0,0.0,0.0,44.4147418083308,-11.685669203343622,True,False,False,True,True,0.0
2022-03-18 00:00:00+00:00,41.3435635432,41.3545531419,40.9387304864,40.9387304864,2297,,,,,,,,,,,,,39.860095681786,#000000,,39.860095681786,,0,,,0.0,0.0,0.0,0.0,48.6000946956443,-7.855705660937758,True,False,False,False,True,0.0
2022-03-21 00:00:00+00:00,40.9129890839,41.2519835536,40.7506202375,41.2519835536,2432,,,,,,,,,,,,,39.93676199134276,#000000,,39.93676199134276,,0,,,0.0,0.0,0.0,0.0,50.4693859289425,-6.2096590655841055,True,False,False,False,True,0.0
2022-03-22 00:00:00+00:00,41.6295901269,41.7901768762,41.1545622457,41.1545622457,1757,,,,,,,,,,,,,39.999367524906084,#000000,,39.999367524906084,,0,,,0.0,0.0,0.0,0.0,52.960243206275905,-3.8958751989753466,True,False,True,False,True,0.0
2022-03-23 00:00:00+00:00,41.1481268951,41.6006805518,41.1481268951,41.6006805518,1460,,,,,,,,,,,,,40.04015701075329,#000000,,40.04015701075329,,0,,,0.0,0.0,0.0,0.0,53.52302482219159,-3.312511963909998,True,False,True,False,True,0.0
2022-03-24 00:00:00+00:00,41.3842547602,41.4634590755,41.1249596328,41.1249596328,1521,,,,,,,,,,,,,40.079071856834275,#000000,,40.079071856834275,,0,,,0.0,0.0,0.0,0.0,54.347968302069596,-2.352144961109502,True,False,True,False,True,0.0
2022-03-25 00:00:00+00:00,41.0530817167,41.0773380383,40.9969456582,41.0773380383,1127,,,,,,,,,,,,,40.10077399581442,#000000,,40.10077399581442,,0,,,0.0,0.0,0.0,0.0,54.07877243356434,-2.352144961109502,True,False,True,False,True,0.0
2022-03-28 00:00:00+00:00,41.2598049797,41.3446526025,40.6956722438,41.1862439718,1884,,,,,,,,,,,,,40.13541081942055,#000000,,40.13541081942055,,0,,,0.0,0.0,0.0,0.0,54.352316362540705,-1.7549356683941681,True,False,True,False,True,0.0
2022-03-29 00:00:00+00:00,42.4895509806,42.6515238054,42.0277898222,42.23570115,3337,,,,,,,,,42.38962153606666,,,,40.67423260526899,#000000,,40.67423260526899,,0,,,0.0,0.0,0.0,0.0,56.949967331902194,1.0286235063487155,True,False,True,False,True,0.0
2022-03-30 00:00:00+00:00,41.760475258,42.3546066283,41.760475258,42.1960989923,1120,,,,,,,,,42.28128974640486,,,,40.67411561853689,#000000,,40.67411561853689,,0,,,0.0,0.0,0.0,0.0,56.71714962424945,1.0699890163940324,True,False,True,False,True,0.0
2022-03-31 00:00:00+00:00,41.0872385777,41.5574151945,41.0872385777,41.5574151945,799,,,,,,,,,42.12359888297498,,,,40.65151237522524,#000000,,40.65151237522524,,0,,,0.0,0.0,0.0,0.0,54.914372698141236,1.0699890163940324,True,False,True,False,True,0.0
