date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_498,aVWAP_BoS_CHoCH_bull_857,aVWAP_BoS_CHoCH_bear_49,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_249,aVWAP_BoS_CHoCH_bear_317,aVWAP_BoS_CHoCH_bear_405,aVWAP_BoS_CHoCH_bear_525,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,15.0,15.7,14.25,15.1,12393,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,15.4,15.8,14.9,15.1,17708,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,14.9,15.4,14.6,15.2,5383,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,80.70175438596493,-27.19298245614027,False,False,True,False,True,
2022-01-06 00:00:00+00:00,14.9,15.6,14.6,15.0,4166,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,67.83625730994154,-27.19298245614027,False,False,True,False,True,
2022-01-07 00:00:00+00:00,15.5,16.4,14.549,14.8,14197,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,68.07292673459293,-27.19298245614027,False,False,True,False,True,
2022-01-10 00:00:00+00:00,14.9,16.8,14.3,16.3,23732,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,60.59033365749284,-27.19298245614027,False,False,True,False,True,
2022-01-11 00:00:00+00:00,14.8,15.5,14.6,14.6,9168,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,54.72344914152176,-27.19298245614027,False,False,True,False,True,
2022-01-12 00:00:00+00:00,14.0,15.2,13.85,14.6,18569,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,45.982873750319,-27.19298245614027,False,False,False,True,False,
2022-01-13 00:00:00+00:00,13.5,14.7,13.15,14.0,21939,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,38.3686672783744,-27.19298245614027,False,False,False,True,False,
2022-01-14 00:00:00+00:00,13.2,13.5,12.0,13.2,19402,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.440650244109946,-27.19298245614027,False,False,False,True,False,
2022-01-18 00:00:00+00:00,12.7,13.9,12.55,13.2,7646,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,27.333277309526864,-27.19298245614027,False,False,False,True,False,
2022-01-19 00:00:00+00:00,12.2,12.8,11.9,12.6,5705,,,,,,,,,12.300000000000002,#000000,,12.300000000000002,,0,,,0.0,0.0,0.0,0.0,23.036628324391053,-27.19298245614027,False,False,False,True,False,
2022-01-20 00:00:00+00:00,16.9,17.4,15.1,15.8,11056313,,,,,,,,,16.464517797144545,#000000,,16.464517797144545,,0,,,0.0,0.0,0.0,0.0,37.78889022758152,-27.19298245614027,False,False,False,True,False,
2022-01-21 00:00:00+00:00,14.8,15.7,14.0,14.35,414949,,,,,,,,,16.405542428297185,#000000,,16.405542428297185,,0,,,0.0,0.0,0.0,0.0,42.39962626732759,-27.19298245614027,False,False,False,True,True,
2022-01-24 00:00:00+00:00,16.2,16.6,12.9,13.0,571037,,,,,,,,,16.3499834523074,#000000,,16.3499834523074,,0,,,0.0,0.0,0.0,0.0,47.82588641414327,-27.19298245614027,False,False,False,False,True,
2022-01-25 00:00:00+00:00,22.5,23.5,20.3,22.484,3070834,,,,,,,,,19.80894355880172,#000000,,19.80894355880172,,0,,,0.0,0.0,0.0,0.0,57.218892316256614,-24.738066785169103,False,False,True,False,True,
2022-01-26 00:00:00+00:00,16.9,20.1,15.9,19.9,302906,,,,,,,,,19.609560965857348,#000000,,19.609560965857348,,0,,,0.0,0.0,0.0,0.0,56.11411065133325,-24.120149081969224,False,False,True,False,True,
2022-01-27 00:00:00+00:00,16.1,17.1,15.2,16.5,66791,,,,,,,,,19.552547977449315,#000000,,19.552547977449315,,0,,,0.0,0.0,0.0,0.0,54.592440423365076,-23.73246560847965,False,False,True,False,True,
