date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_57,aVWAP_BoS_CHoCH_bull_167,aVWAP_BoS_CHoCH_bear_24,aVWAP_BoS_CHoCH_bear_51,aVWAP_BoS_CHoCH_bear_63,aVWAP_BoS_CHoCH_bear_92,aVWAP_BoS_CHoCH_bear_131,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,40.0278845706,40.1509526246,39.3087056299,39.4971535876,3053589,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,40.1124938577,40.2278701583,39.6356051484,40.0355763239,4381350,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,40.712450621,40.8662856886,39.7048309287,40.0586515841,4382465,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,39.9663505435,41.0816547831,39.9038935061,41.0047372493,4885871,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,84.55014918837095,35.395062904631914,False,False,True,False,False,
2022-01-28 00:00:00+00:00,40.0201928172,40.3201711989,38.9435011796,39.5125370943,7480691,,,,,,,,,"rgba(38, 166, 154, 0.5)",,39.76128839856666,,0,,,0.0,0.0,0.0,0.0,74.13457840590182,26.182778936524784,False,False,True,False,False,
2022-02-04 00:00:00+00:00,40.9508949757,41.1278053034,39.8894330098,39.8894330098,6473053,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.176360024587915,,0,,,0.0,0.0,0.0,0.0,73.01778123095278,26.01631994103569,False,False,True,False,False,
2022-02-11 00:00:00+00:00,40.2278701583,41.1854934537,40.0971103509,41.1854934537,5839588,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.272872930689715,,0,,,0.0,0.0,0.0,0.0,66.96458615553195,20.974909472605916,False,False,True,False,False,
2022-02-18 00:00:00+00:00,40.2124866516,40.7047588677,39.7432896956,40.0971103509,6174459,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.26034355579597,,0,,,0.0,0.0,0.0,0.0,62.55297506086329,17.516544647575202,False,False,True,False,False,
2022-02-25 00:00:00+00:00,40.6586083474,40.7278341278,38.9818061114,40.0663433374,8341783,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.22688993393694,,0,,,0.0,0.0,0.0,0.0,61.558455841741036,17.22868659864787,False,False,True,False,False,
2022-03-04 00:00:00+00:00,43.0045931272,43.0430518941,40.2355619117,40.4201639927,9774538,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.64096361869378,,0,,,0.0,0.0,0.0,0.0,66.3127962326091,17.22868659864787,False,False,True,False,True,
2022-03-11 00:00:00+00:00,42.4661703909,43.3238008923,41.0547336463,42.796915786,13308900,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.021404425214044,,0,,,0.0,0.0,0.0,0.0,67.40589563913825,10.517707951299549,False,False,True,False,True,
2022-03-18 00:00:00+00:00,42.0270898876,42.4480624073,40.990250163,42.0192941002,8603900,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.1257506790975,,0,,,0.0,0.0,0.0,0.0,66.53106398947219,10.517707951299549,False,False,True,False,True,
2022-03-25 00:00:00+00:00,42.4948371317,42.557203431,41.9179488639,42.1830056356,4910580,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.20868702273608,,0,,,0.0,0.0,0.0,0.0,66.78405410921903,10.517707951299549,False,False,True,False,True,
2022-04-01 00:00:00+00:00,43.757754691,43.7655504784,42.0504772498,42.4090834703,6020782,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.36385291857245,,0,,,0.0,0.0,0.0,0.0,68.82239851659159,11.342854942633494,False,False,True,False,True,
2022-04-08 00:00:00+00:00,45.4104616203,45.5897647306,43.4926979193,43.757754691,6813455,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.645947388150766,,0,,,0.0,0.0,0.0,0.0,71.90746386434506,14.289968684927786,False,False,True,False,True,
2022-04-15 00:00:00+00:00,45.3714826833,45.6342007188,44.7945944155,45.3402995337,4746407,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.84016378427552,,0,,,0.0,0.0,0.0,0.0,73.98610206710912,16.268335525226888,False,False,True,False,True,
2022-04-22 00:00:00+00:00,44.3502345336,46.2602024472,44.2099103603,45.2545458723,5292648,,,,,,,,44.94011578036666,"rgba(38, 166, 154, 0.5)",,43.47761481735709,,0,,,0.0,0.0,0.0,0.0,72.44795393387513,16.268335525226888,False,False,True,False,True,
2022-04-29 00:00:00+00:00,41.4502016198,44.1943187855,41.3800395332,44.0851777619,12696743,,,,,,,,43.106051300669534,"rgba(38, 166, 154, 0.5)",,42.58004346658744,,0,,,0.0,0.0,0.0,0.0,65.68404498305064,23.721643555950635,False,False,True,False,False,
2022-05-06 00:00:00+00:00,42.0270898876,43.0171548877,40.7018060291,41.5047721316,9359535,,,,,,,,42.698561515200126,"rgba(38, 166, 154, 0.5)",,42.37069574476067,,0,,,0.0,0.0,0.0,0.0,61.70197039641553,20.04576971698073,False,False,True,False,False,
2022-05-13 00:00:00+00:00,41.2475111473,42.3038403404,40.0937346117,41.7152583915,7755564,,,,,,,,42.37080760976137,"rgba(38, 166, 154, 0.5)",,41.85890696838951,,0,,,0.0,0.0,0.0,0.0,57.711732946855925,16.37781146099124,False,False,True,False,False,
2022-05-20 00:00:00+00:00,41.0448206748,42.2063929978,40.5147071315,41.2397153599,6647975,,,,,,,,42.193193650913884,"rgba(38, 166, 154, 0.5)",,41.79338358267732,,0,,,0.0,0.0,0.0,0.0,54.57331309114264,13.522361471931035,False,False,True,False,False,
2022-05-27 00:00:00+00:00,42.1752098482,42.22978036,41.1695532733,41.3410605961,5960194,,,,,,,,42.15134439167872,"rgba(38, 166, 154, 0.5)",,41.83897946236041,,0,,,0.0,0.0,0.0,0.0,54.038206737827664,13.09333867051943,False,False,True,False,False,
2022-06-03 00:00:00+00:00,42.4636539821,42.8378517775,42.0660688246,42.6039781554,4150283,,,,,,,,42.17571282145432,"rgba(38, 166, 154, 0.5)",,41.91075641534507,,0,,,0.0,0.0,0.0,0.0,54.05793899808317,13.053883821735361,False,False,True,False,False,
2022-06-10 00:00:00+00:00,40.9434754386,42.9780979928,40.7875596906,42.5026329191,5789858,,,,,,,,42.114854298390256,#000000,,41.80528990324193,,0,,,0.0,0.0,0.0,0.0,51.84901253235622,10.779881253874862,False,False,False,False,False,
2022-06-17 00:00:00+00:00,37.6252667458,40.5770734307,37.3721642577,40.4601366197,13846973,,,38.5248348114,,,,,39.97221475958216,#000000,,39.99859610245331,,0,,,-1.0,0.0,37.372166,38.0,46.94011107991285,5.950066635142264,False,False,False,False,False,
2022-06-24 00:00:00+00:00,38.8195941115,38.8275035643,37.6885423678,38.1235622692,6562302,,,38.49923370164045,,,,,39.83439325985292,"rgba(239, 83, 80, 0.5)",,39.79788921857963,,0,,,0.0,0.0,0.0,0.0,45.085099788726616,4.116271575452124,False,False,False,True,False,
2022-07-01 00:00:00+00:00,39.4286219735,39.5749468494,38.5032160014,38.835413017,6175538,,,38.65480087770954,,,,,39.83884302199383,"rgba(239, 83, 80, 0.5)",,39.76777495511469,,0,,,0.0,0.0,0.0,0.0,44.544582869082255,3.480445792922424,False,False,False,True,False,
2022-07-08 00:00:00+00:00,38.7800468477,39.1043344106,37.7834558009,38.835413017,3824702,,,38.642367544000926,,,,,39.77905458404443,"rgba(239, 83, 80, 0.5)",,39.695334985359644,,0,,,0.0,0.0,0.0,0.0,43.54172687661583,2.3198397812124227,False,False,False,True,False,
2022-07-15 00:00:00+00:00,38.5902199817,39.2862518239,38.1552000803,38.6218577927,6273072,,,38.648328323690784,,,,,39.70760700515818,"rgba(239, 83, 80, 0.5)",,39.61000403034577,,0,,,0.0,0.0,0.0,0.0,42.644489867824724,1.2137350487218868,False,False,False,True,False,
2022-07-22 00:00:00+00:00,38.8433224698,39.2387951074,38.4715781904,38.8275035643,4939082,,,38.67240610665472,,,,,39.67199229990089,"rgba(239, 83, 80, 0.5)",,39.56776173706986,,0,,,0.0,0.0,0.0,0.0,42.370875208464625,0.6612748841366596,False,False,False,True,False,
2022-07-29 00:00:00+00:00,39.9664647607,40.1087558157,38.6535746982,38.9382359028,5090422,,,38.77090359548526,,,,,39.694528960477214,"rgba(239, 83, 80, 0.5)",,39.58699941432432,,0,,,0.0,0.0,0.0,0.0,43.72503631524725,0.6612748841366596,False,False,False,True,False,
2022-08-05 00:00:00+00:00,38.9698737138,39.9901931189,38.5111254541,39.9110985914,4985151,,,38.808140947592115,,,,,39.679842869164744,"rgba(239, 83, 80, 0.5)",,39.570358599061095,,0,,,0.0,0.0,0.0,0.0,43.598796675645225,0.6612748841366596,False,False,False,True,False,
2022-08-12 00:00:00+00:00,39.9269174969,40.2947070499,38.9619642611,39.2150667492,5627029,,,38.89842211838138,,,,,39.704827776373904,"rgba(239, 83, 80, 0.5)",,39.59542392199991,,0,,,0.0,0.0,0.0,0.0,44.75867167234405,0.6612748841366596,False,False,False,True,False,
2022-08-19 00:00:00+00:00,40.1879294378,40.4252130204,39.3416179932,39.5472637648,4764696,,,38.981799779141696,,,,,39.7360452279638,"rgba(239, 83, 80, 0.5)",,39.50147194630026,,0,,,0.0,0.0,0.0,0.0,45.91681869716207,0.6612748841366596,False,False,False,True,False,
2022-08-26 00:00:00+00:00,39.2229762019,40.148382174,39.1913383909,40.1009254575,4579070,,,39.0188276087343,,,,,39.736706493081726,"rgba(239, 83, 80, 0.5)",,39.45518109447145,,0,,,0.0,0.0,0.0,0.0,45.62409692248542,0.6612748841366596,False,False,False,True,False,
2022-09-02 00:00:00+00:00,38.2659324188,39.4207125207,37.818257393,39.0885155051,5179765,,,38.98154127979893,,,,,39.67900625682754,"rgba(239, 83, 80, 0.5)",,39.30512238571418,,0,,,0.0,0.0,0.0,0.0,44.406514047182064,0.6612748841366596,False,False,False,True,False,
