date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_219,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-20 17:00:00+00:00,14.77,14.805,14.435,14.435,7166.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-21 17:00:00+00:00,14.745,14.755,14.585,14.665,10907.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2023-12-22 17:00:00+00:00,14.865,14.905,14.67,14.69,13616.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-25 17:00:00+00:00,14.69,14.69,14.69,14.69,0.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-26 17:00:00+00:00,14.65,14.75,14.6,14.75,1743.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-27 17:00:00+00:00,14.955,14.98,14.735,14.76,6165.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-28 17:00:00+00:00,14.505,14.525,14.33,14.345,7901.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,77.4898405980079,29.74085653820711,False,False,True,False,False,
2023-12-29 17:00:00+00:00,14.265,14.335,14.225,14.28,6266.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.33214728384138,16.54954211957677,False,False,True,False,False,
2024-01-01 17:00:00+00:00,14.28,14.28,14.28,14.28,0.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.5603517410637,8.544712830790594,False,False,False,True,False,
2024-01-02 17:00:00+00:00,14.16,14.195,13.995,14.075,12911.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,40.497023303192655,0.9392011956721475,False,False,False,True,False,
2024-01-03 17:00:00+00:00,13.67,13.855,13.655,13.74,7309.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,31.384939159833507,-6.106358895288608,False,False,False,True,False,
2024-01-04 17:00:00+00:00,13.895,13.94,13.805,13.94,8262.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,30.86958066709701,-6.106358895288608,False,False,False,True,False,
2024-01-05 17:00:00+00:00,13.68,13.68,13.475,13.6,30385.0,,13.585,"rgba(239, 83, 80, 1.0)",,13.585,,0,,,0.0,0.0,0.0,0.0,27.854071775605004,-8.438002404141415,False,False,False,True,False,
2024-01-08 17:00:00+00:00,13.645,13.745,13.585,13.71,5533.0,,13.59963430591904,"rgba(239, 83, 80, 1.0)",,13.59963430591904,,0,,,0.0,0.0,0.0,0.0,28.164732824222614,-8.438002404141415,False,False,False,True,False,
2024-01-09 17:00:00+00:00,13.675,13.855,13.645,13.795,20731.0,,13.660150752881783,"rgba(239, 83, 80, 1.0)",,13.660150752881783,,0,,,0.0,0.0,0.0,0.0,30.077734646668155,-8.438002404141415,False,False,False,True,False,
2024-01-10 17:00:00+00:00,13.725,13.89,13.715,13.885,3427.0,,13.669839703042815,"rgba(38, 166, 154, 1.0)",,13.669839703042815,,0,,,0.0,0.0,0.0,0.0,33.09034766301759,-8.438002404141415,False,False,False,True,True,
2024-01-11 17:00:00+00:00,13.595,13.88,13.585,13.86,10602.0,,13.68561419395003,"rgba(239, 83, 80, 1.0)",,13.68561419395003,,0,,,0.0,0.0,0.0,0.0,34.78519652234108,-8.438002404141415,False,False,False,True,True,
2024-01-12 17:00:00+00:00,14.33,14.49,14.315,14.485,15907.0,,13.8223693480395,"rgba(38, 166, 154, 1.0)",,13.8223693480395,,0,,,0.0,0.0,0.0,0.0,44.23001735772061,-17.42968252628924,False,False,False,True,True,
2024-01-15 17:00:00+00:00,14.485,14.485,14.485,14.485,0.0,,13.8223693480395,"rgba(38, 166, 154, 1.0)",,13.8223693480395,,0,,,0.0,0.0,0.0,0.0,50.52656458130697,-11.32463228362284,False,False,True,False,True,
2024-01-16 17:00:00+00:00,14.48,14.615,14.355,14.57,72703.0,,14.325537904089867,"rgba(38, 166, 154, 1.0)",,14.325537904089867,,0,,,0.0,0.0,0.0,0.0,55.52257458713399,-6.4767334715701,False,False,True,False,True,
2024-01-17 17:00:00+00:00,14.195,14.285,14.16,14.18,6174.0,,14.314918157646915,"rgba(38, 166, 154, 1.0)",,14.314918157646915,,0,,,0.0,0.0,0.0,0.0,53.370865555377925,-6.4767334715701,False,False,True,False,True,
2024-01-18 17:00:00+00:00,14.265,14.415,14.165,14.18,10829.0,,14.304135259390875,"rgba(38, 166, 154, 1.0)",,14.304135259390875,,0,,,0.0,0.0,0.0,0.0,51.93639286754055,-6.4767334715701,False,False,True,False,True,
2024-01-19 17:00:00+00:00,13.955,14.245,13.945,14.185,4837.0,,14.295243238375459,"rgba(38, 166, 154, 1.0)",,14.295243238375459,,0,,,0.0,0.0,0.0,0.0,51.04895433621664,-6.4767334715701,False,False,False,False,False,
2024-01-22 17:00:00+00:00,14.255,14.295,14.195,14.24,2076.0,,14.293637328244102,"rgba(38, 166, 154, 1.0)",,14.293637328244102,,0,,,0.0,0.0,0.0,0.0,51.26563782163622,-6.4767334715701,False,False,False,False,False,
2024-01-23 17:00:00+00:00,14.295,14.525,14.225,14.47,5976.0,,14.296770671498935,"rgba(38, 166, 154, 1.0)",,14.296770671498935,,0,,,0.0,0.0,0.0,0.0,54.366207710055704,-4.941355683896447,False,False,True,False,False,
2024-01-24 17:00:00+00:00,14.33,14.405,14.22,14.33,4658.0,,14.29613244489128,"rgba(38, 166, 154, 1.0)",,14.29613244489128,,0,,,0.0,0.0,0.0,0.0,54.17838098258404,-4.383236286088241,False,False,True,False,False,
2024-01-25 17:00:00+00:00,14.285,14.295,14.175,14.205,11893.0,,14.287664495149379,"rgba(38, 166, 154, 1.0)",,14.287664495149379,,0,,,0.0,0.0,0.0,0.0,52.24413681290661,-4.383236286088241,False,False,True,False,False,
2024-01-26 17:00:00+00:00,14.25,14.25,14.05,14.055,8416.0,,14.277097245830788,"rgba(38, 166, 154, 1.0)",,14.277097245830788,,0,,,0.0,0.0,0.0,0.0,49.02197761858801,-4.383236286088241,False,False,False,False,False,
2024-01-29 17:00:00+00:00,14.14,14.365,14.135,14.35,8954.0,,14.275960395308267,"rgba(38, 166, 154, 1.0)",,14.275960395308267,,0,,,0.0,0.0,0.0,0.0,50.8857026442262,-4.383236286088241,False,False,False,False,False,
2024-01-30 17:00:00+00:00,14.385,14.47,14.335,14.455,4800.0,,14.279218849972777,"rgba(38, 166, 154, 1.0)",,14.279218849972777,,0,,,0.0,0.0,0.0,0.0,53.29960281504951,-3.5893536519139104,False,False,True,False,True,
2024-01-31 17:00:00+00:00,14.65,14.845,14.56,14.57,12453.0,,14.30282853991566,"rgba(38, 166, 154, 1.0)",,14.30282853991566,,0,,,0.0,0.0,0.0,0.0,56.12449095496552,-0.591303488096969,False,False,True,False,True,
2024-02-01 17:00:00+00:00,14.96,14.995,14.775,14.98,6801.0,,14.323490640204614,"rgba(38, 166, 154, 1.0)",,14.323490640204614,,0,,,0.0,0.0,0.0,0.0,61.30647836655688,4.451940655354356,False,False,True,False,True,
2024-02-02 17:00:00+00:00,14.57,14.875,14.565,14.845,29998.0,,14.379074644909476,"rgba(38, 166, 154, 1.0)",,14.379074644909476,,0,,,0.0,0.0,0.0,0.0,62.67057588326076,5.865014237226319,False,False,True,False,True,
2024-02-05 17:00:00+00:00,14.575,14.78,14.56,14.69,17358.0,,14.399001485289528,"rgba(38, 166, 154, 1.0)",,14.399001485289528,,0,,,0.0,0.0,0.0,0.0,61.36618765816769,5.865014237226319,False,False,True,False,True,
2024-02-06 17:00:00+00:00,15.22,15.245,14.93,14.99,28044.0,,14.661610012045395,"rgba(38, 166, 154, 1.0)",,14.661610012045395,,0,,,0.0,0.0,0.0,0.0,62.98600045650791,6.567685316544257,False,False,True,False,True,
2024-02-07 17:00:00+00:00,14.96,15.125,14.925,15.115,22558.0,,14.690902660003127,"rgba(38, 166, 154, 1.0)",,14.690902660003127,,0,,,0.0,0.0,0.0,0.0,64.9467135376632,8.726095331042501,False,False,True,False,True,
2024-02-08 17:00:00+00:00,14.785,14.785,14.555,14.645,10815.0,,14.671087589448407,"rgba(38, 166, 154, 1.0)",,14.671087589448407,,0,,,0.0,0.0,0.0,0.0,60.54559636350767,8.726095331042501,False,False,True,False,False,
2024-02-09 17:00:00+00:00,14.695,14.755,14.65,14.655,13256.0,,14.657812357545263,"rgba(38, 166, 154, 1.0)",,14.657812357545263,,0,,,0.0,0.0,0.0,0.0,57.706692574114626,14.065993954307785,False,False,True,False,False,
2024-02-12 17:00:00+00:00,14.785,14.95,14.785,14.88,9240.0,,14.661916445764689,"rgba(38, 166, 154, 1.0)",,14.661916445764689,,0,,,0.0,0.0,0.0,0.0,57.896985087376514,14.065993954307785,False,False,True,False,False,
2024-02-13 17:00:00+00:00,14.2,14.295,14.095,14.205,19262.0,,14.604030157370453,"rgba(239, 83, 80, 1.0)",,14.604030157370453,,0,,,0.0,0.0,0.0,0.0,52.09168018944605,8.476287873097561,False,False,False,False,False,
2024-02-14 17:00:00+00:00,14.17,14.235,14.055,14.075,6456.0,,14.586075599514814,"rgba(239, 83, 80, 1.0)",,14.586075599514814,,0,,,0.0,0.0,0.0,0.0,47.38407923200301,4.120599590716893,False,False,False,True,False,
2024-02-15 17:00:00+00:00,14.285,14.37,14.155,14.165,13835.0,,14.55955989804246,"rgba(239, 83, 80, 1.0)",,14.55955989804246,,0,,,0.0,0.0,0.0,0.0,45.1990045621941,2.109795685580238,False,True,False,True,False,
2024-02-16 17:00:00+00:00,14.2,14.265,14.13,14.145,21457.0,,14.522518481152154,"rgba(239, 83, 80, 1.0)",,14.522518481152154,,0,,,0.0,0.0,0.0,0.0,43.58720597786903,0.4942786041424796,False,True,False,True,False,
2024-02-19 17:00:00+00:00,14.145,14.145,14.145,14.145,0.0,,14.522518481152154,"rgba(239, 83, 80, 1.0)",,14.522518481152154,,0,,,0.0,0.0,0.0,0.0,42.51267358831899,-0.751463289655625,False,True,False,True,False,
2024-02-20 17:00:00+00:00,13.975,14.11,13.915,14.1,44007.0,,14.448212180428527,"rgba(239, 83, 80, 1.0)",,14.448212180428527,,0,,,0.0,0.0,0.0,0.0,41.37345199349272,-2.1557713325990377,False,True,False,True,False,
2024-02-21 17:00:00+00:00,13.95,14.0,13.815,13.865,38056.0,,14.386227871317418,"rgba(239, 83, 80, 1.0)",,14.386227871317418,,0,,,0.0,0.0,0.0,0.0,38.58276647399309,-5.095874693900008,False,True,False,True,False,
2024-02-22 17:00:00+00:00,13.715,13.845,13.695,13.755,20894.0,,14.351212993867422,"rgba(239, 83, 80, 1.0)",,14.351212993867422,,0,,,0.0,0.0,0.0,0.0,35.88789256046324,-7.869742988114005,False,True,False,True,False,
2024-02-23 17:00:00+00:00,13.84,14.24,13.835,14.215,32571.0,,14.331092054401537,"rgba(239, 83, 80, 1.0)",,14.331092054401537,,0,,,0.0,0.0,0.0,0.0,40.184320931613385,-7.869742988114005,False,True,False,True,True,
2024-02-26 17:00:00+00:00,14.035,14.07,13.985,14.07,31312.0,,14.310881508386558,"rgba(239, 83, 80, 1.0)",,14.310881508386558,,0,,,0.0,0.0,0.0,0.0,41.66156515881705,-7.869742988114005,False,True,False,True,True,
2024-02-27 17:00:00+00:00,13.985,14.055,13.88,13.915,18504.0,,14.296644928744266,"rgba(239, 83, 80, 1.0)",,14.296644928744266,,0,,,0.0,0.0,0.0,0.0,41.26261932007118,-7.869742988114005,False,True,False,True,True,0.0
2024-02-28 17:00:00+00:00,13.835,13.855,13.665,13.775,19611.0,,14.147738110837857,"rgba(239, 83, 80, 1.0)",,14.147738110837857,,0,,,0.0,0.0,0.0,0.0,39.831548532991164,-7.869742988114005,False,True,False,True,True,0.0
2024-02-29 17:00:00+00:00,14.275,14.6,14.26,14.59,21935.0,,14.249514480870445,"rgba(38, 166, 154, 1.0)",,14.249514480870445,,0,,,0.0,0.0,0.0,0.0,46.46872528855003,-9.670465914354814,False,False,False,True,True,2.9602451685875586
2024-03-01 17:00:00+00:00,15.105,15.43,15.09,15.16,35434.0,,14.42027555463596,"rgba(38, 166, 154, 1.0)",,14.42027555463596,,0,,,0.0,0.0,0.0,0.0,53.8638752291651,-2.941988068400711,True,False,True,False,True,9.058506764057444
2024-03-04 17:00:00+00:00,15.54,15.565,15.25,15.385,42420.0,,14.544475306554897,"rgba(38, 166, 154, 1.0)",,14.544475306554897,,0,,,0.0,0.0,0.0,0.0,59.72914068865843,2.182315236462898,True,False,True,False,True,11.232774068072423
2024-03-05 17:00:00+00:00,15.37,15.555,15.35,15.475,32392.0,,14.614062379003421,"rgba(38, 166, 154, 1.0)",,14.614062379003421,,0,,,0.0,0.0,0.0,0.0,64.00764318986296,5.860624726671773,True,False,True,False,True,12.079571909052138
2024-03-06 17:00:00+00:00,15.97,16.085,15.9,16.035,17935.0,,14.67185824204743,"rgba(38, 166, 154, 1.0)",,14.67185824204743,,0,,,0.0,0.0,0.0,0.0,68.80996199164952,10.124468859770104,True,False,True,False,True,16.972153877414396
2024-03-07 17:00:00+00:00,16.07,16.09,15.835,15.895,17112.0,,14.717874858965772,"rgba(38, 166, 154, 1.0)",,14.717874858965772,,0,,,0.0,0.0,0.0,0.0,70.53268435437532,11.67771492353804,True,False,True,False,True,15.183253023372579
2024-03-08 17:00:00+00:00,16.045,16.21,16.005,16.185,14133.0,,14.758852564554074,"rgba(38, 166, 154, 1.0)",,14.758852564554074,,0,,,0.0,0.0,0.0,0.0,72.69156635694657,13.866442671752615,True,False,True,False,True,17.545356584045543
2024-03-11 17:00:00+00:00,16.175,16.205,16.025,16.095,25011.0,,14.822494480401962,"rgba(38, 166, 154, 1.0)",,14.822494480401962,,0,,,0.0,0.0,0.0,0.0,73.12763289880311,14.63100878404299,True,False,True,False,True,16.402341659041653
2024-03-12 17:00:00+00:00,16.025,16.12,15.97,16.055,12235.0,,14.849249362336877,"rgba(38, 166, 154, 1.0)",,14.849249362336877,,0,,,0.0,0.0,0.0,0.0,72.94559014916089,14.98086644910461,True,False,True,False,True,15.893221643441226
2024-03-13 17:00:00+00:00,16.115,16.305,16.105,16.175,20248.0,,15.156004246060107,"rgba(38, 166, 154, 1.0)",,15.156004246060107,,0,,,0.0,0.0,0.0,0.0,73.3794944133248,16.030385500264842,True,False,True,False,True,16.884173255496318
2024-03-14 17:00:00+00:00,15.81,15.95,15.795,15.865,5496.0,,15.148959549578162,"rgba(38, 166, 154, 1.0)",,15.148959549578162,,0,,,0.0,0.0,0.0,0.0,69.95465877448582,16.030385500264842,True,False,True,False,False,12.995255242188378
2024-03-15 17:00:00+00:00,15.87,15.99,15.855,15.96,7221.0,,15.150085865956655,"rgba(38, 166, 154, 1.0)",,15.150085865956655,,0,,,0.0,0.0,0.0,0.0,68.27642483104708,16.030385500264842,True,False,True,False,False,13.805168769138131
2024-03-18 17:00:00+00:00,15.935,15.945,15.79,15.825,7938.0,,15.150271604398005,"rgba(38, 166, 154, 1.0)",,15.150271604398005,,0,,,0.0,0.0,0.0,0.0,65.5798337422496,22.039501296054283,True,False,True,False,False,12.154396681934273
2024-03-19 17:00:00+00:00,15.62,15.675,15.45,15.485,4355.0,,15.143437073054264,"rgba(38, 166, 154, 1.0)",,15.208975338656332,,0,,,0.0,0.0,0.0,0.0,60.34725842031678,16.93705018850116,True,False,True,False,False,8.180736652236384
2024-03-20 17:00:00+00:00,15.53,16.005,15.46,15.99,16539.0,,15.151362093200024,"rgba(38, 166, 154, 1.0)",,15.252739193149068,,0,,,0.0,0.0,0.0,0.0,60.5750466256238,16.93705018850116,True,False,True,False,False,12.499610477234143
2024-03-21 17:00:00+00:00,15.815,15.9,15.77,15.775,5237.0,,15.154541458910955,"rgba(38, 166, 154, 1.0)",,15.257238322601152,,0,,,0.0,0.0,0.0,0.0,58.768141053442875,15.022978343328106,True,False,True,False,False,10.109768162071362
2024-03-22 17:00:00+00:00,15.615,15.625,15.525,15.61,5136.0,,15.152957384834755,"rgba(38, 166, 154, 1.0)",,15.250879340793142,,0,,,0.0,0.0,0.0,0.0,56.152521968935886,12.305178155480903,False,False,True,False,False,8.327508683661591
2024-03-25 17:00:00+00:00,15.875,15.875,15.74,15.775,7300.0,,15.157703448620822,"rgba(38, 166, 154, 1.0)",,15.256606617552123,,0,,,0.0,0.0,0.0,0.0,55.70903822643038,11.594540633626409,False,False,True,False,False,9.722366220310192
2024-03-26 17:00:00+00:00,15.725,15.825,15.645,15.66,8908.0,,15.160948145212007,"rgba(38, 166, 154, 1.0)",,15.258024525082325,,0,,,0.0,0.0,0.0,0.0,54.341358678787955,9.957230525677026,False,False,True,False,False,8.4802711410343
2024-03-27 17:00:00+00:00,15.85,15.98,15.825,15.975,11022.0,,15.173627025162883,"rgba(38, 166, 154, 1.0)",,15.27434523837338,,0,,,0.0,0.0,0.0,0.0,55.89924282594552,9.957230525677026,False,False,True,False,False,11.098771338144957
2024-03-28 17:00:00+00:00,16.295,16.555,16.295,16.42,8482.0,,15.196271664338536,"rgba(38, 166, 154, 1.0)",,15.306837596764128,,0,,,0.0,0.0,0.0,0.0,59.61140964647205,9.957230525677026,True,False,True,False,True,14.530118352079562
2024-03-29 17:00:00+00:00,16.42,16.42,16.42,16.42,0.0,,15.196271664338536,"rgba(38, 166, 154, 1.0)",,15.306837596764128,,0,,,0.0,0.0,0.0,0.0,62.08618752682307,6.676449106783124,True,False,True,False,True,14.530118352079562
2024-04-01 17:00:00+00:00,16.475,16.57,16.425,16.535,7842.0,,15.217786912728439,"rgba(38, 166, 154, 1.0)",,15.336127215442202,,0,,,0.0,0.0,0.0,0.0,64.39705143891186,8.951150056699007,True,False,True,False,True,15.391409458972614
2024-04-02 17:00:00+00:00,16.46,16.465,16.355,16.405,10016.0,,15.240408487582457,"rgba(38, 166, 154, 1.0)",0.8319984245047438,15.364433392476483,1.2506833869822849,0,,,0.0,0.0,0.0,0.0,64.30263540338748,9.04198417712005,True,False,True,False,True,13.93030898404404
2024-04-03 17:00:00+00:00,16.525,16.53,16.435,16.475,10753.0,,15.26506546017757,"rgba(38, 166, 154, 1.0)",0.8528825368253351,15.394269652843514,1.2671502821235678,0,,,0.0,0.0,0.0,0.0,64.73340796513243,9.758665631546258,True,False,True,False,True,14.467918740977577
2024-04-04 17:00:00+00:00,16.215,16.395,16.16,16.185,11740.0,,15.283058957085899,"rgba(38, 166, 154, 1.0)",0.8668443598156139,15.41302654738783,0.890556007973998,0,,,0.0,0.0,0.0,0.0,61.49311179148229,9.758665631546258,True,False,True,False,False,11.257852864730921
2024-04-05 17:00:00+00:00,16.42,16.585,16.325,16.365,36754.0,,15.527526928967754,"rgba(38, 166, 154, 1.0)",0.8840554586981809,15.617200320514428,0.8458741724040093,0,,,0.0,0.0,0.0,0.0,60.85119791444205,9.758665631546258,True,False,True,False,False,12.674178300773349
2024-04-08 17:00:00+00:00,16.345,16.425,16.28,16.29,7685.0,,15.533718825028602,"rgba(38, 166, 154, 1.0)",0.8987624123615042,15.623783879386808,0.7412594379227583,0,,,0.0,0.0,0.0,0.0,59.52360516975901,14.105191602241632,True,False,True,False,False,11.853662056488492
2024-04-09 17:00:00+00:00,16.175,16.36,16.105,16.35,12523.0,,15.541309129604786,"rgba(38, 166, 154, 1.0)",0.9141475623583768,15.631460356119282,0.7860215062292398,0,,,0.0,0.0,0.0,0.0,59.2018500062492,13.526332006395961,False,False,True,False,False,12.332426916236187
2024-04-10 17:00:00+00:00,16.075,16.26,15.975,16.25,13483.0,,15.544914695603117,"rgba(38, 166, 154, 1.0)",0.9268216443093874,15.634434898365427,0.6641678098629813,0,,,0.0,0.0,0.0,0.0,57.65151335758928,11.793502905901214,False,False,True,False,False,11.220674234406243
2024-04-11 17:00:00+00:00,16.335,16.465,16.325,16.425,5638.0,,15.552283809380024,"rgba(38, 166, 154, 1.0)",0.9399394364235071,15.641776412726815,0.8332702692562526,0,,,0.0,0.0,0.0,0.0,58.416768806476355,11.793502905901214,False,False,True,False,False,12.638303119287198
2024-04-12 17:00:00+00:00,16.41,16.475,16.065,16.11,12255.0,,15.559479141461937,"rgba(38, 166, 154, 1.0)",0.9456977023045683,15.648283255487268,0.48822868384640794,0,,,0.0,0.0,0.0,0.0,55.053658164581634,9.036760465201667,False,False,True,False,False,9.200783451996067
2024-04-15 17:00:00+00:00,16.045,16.075,15.835,15.99,7352.0,,15.557938537277371,"rgba(38, 166, 154, 1.0)",0.9490134184870431,15.64585336609692,0.3626362148300628,0,,,0.0,0.0,0.0,0.0,51.576009099942354,5.777671868458256,False,True,False,False,False,7.93622154908018
2024-04-16 17:00:00+00:00,15.98,15.99,15.785,15.8,7381.0,,15.554530315637125,"rgba(38, 166, 154, 1.0)",0.9469363735201486,15.641353359701712,0.16753674769988397,0,,,0.0,0.0,0.0,0.0,47.46976933005138,2.0538682642690986,False,True,False,True,False,5.9714937425959675
2024-04-17 17:00:00+00:00,15.985,16.235,15.96,16.135,7320.0,,15.55739935285793,"rgba(38, 166, 154, 1.0)",0.9431029005792929,15.643561377714391,0.5210869587865208,0,,,0.0,0.0,0.0,0.0,48.630375061639896,2.0538682642690986,False,True,False,True,False,8.793287696638473
2024-04-18 17:00:00+00:00,16.295,16.31,16.095,16.15,2914.0,,15.559227757433197,"rgba(38, 166, 154, 1.0)",0.9419896902708493,15.645174744045688,0.5359137803399511,0,,,0.0,0.0,0.0,0.0,49.56114530131992,2.0538682642690986,False,True,False,False,True,8.916714314185064
2024-04-19 17:00:00+00:00,16.3,16.305,16.065,16.08,3960.0,,15.561310457296313,"rgba(38, 166, 154, 1.0)",0.9322839918401662,15.646932569379672,0.46452307924490555,0,,,0.0,0.0,0.0,0.0,49.35881922474867,2.0538682642690986,False,True,False,False,True,8.178304308192391
2024-04-22 17:00:00+00:00,15.395,15.525,15.355,15.42,11625.0,,15.544829922833756,"rgba(239, 83, 80, 1.0)",0.9179378671391224,15.627692983677889,-0.2262603942085889,0,,,0.0,0.0,0.0,0.0,43.718337100041495,-1.3878113820597662,False,True,False,True,False,1.6861910321527347
2024-04-23 17:00:00+00:00,15.675,15.775,15.65,15.775,8506.0,,15.541015616165303,"rgba(239, 83, 80, 1.0)",0.9068251616898744,15.622479466495678,0.16819177493939352,0,,,0.0,0.0,0.0,0.0,43.77634785682589,-1.3878113820597662,False,True,False,True,False,4.697831269025503
2024-04-24 17:00:00+00:00,15.735,15.755,15.665,15.74,4809.0,,15.538967354454002,"rgba(239, 83, 80, 1.0)",0.8963430860601985,15.619646620482902,0.13427155448490333,0,,,0.0,0.0,0.0,0.0,43.54496359043307,-1.754458266564157,False,True,False,True,False,4.369821839874767
2024-04-25 17:00:00+00:00,15.82,16.005,15.81,15.94,9457.0,,15.540052203118158,"rgba(239, 83, 80, 1.0)",0.8863868199576226,15.619609432396443,0.3614568271884665,0,,,0.0,0.0,0.0,0.0,45.40319283004704,-1.754458266564157,False,True,False,True,False,6.025084348519282
2024-04-26 17:00:00+00:00,15.97,16.075,15.93,16.045,3140.0,,15.541215202384555,"rgba(239, 83, 80, 1.0)",0.8869811997154395,15.620468899850243,0.47862468819627335,0,,,0.0,0.0,0.0,0.0,47.641912067873534,-1.754458266564157,False,True,False,False,True,6.880313401137414
2024-04-29 17:00:00+00:00,16.095,16.115,15.95,16.07,5187.0,,15.54349647389366,"rgba(239, 83, 80, 1.0)",0.8873803586404719,15.622282929719962,0.504537953675211,0,,,0.0,0.0,0.0,0.0,49.38251337656649,-5.135606282985854,False,True,False,False,True,7.084902378166667
2024-04-30 17:00:00+00:00,15.61,15.655,15.365,15.38,9508.0,,15.53508201006428,"rgba(239, 83, 80, 1.0)",0.8836481251091979,15.611987529223796,-0.2625338329045031,0,,,0.0,0.0,0.0,0.0,44.806143263006845,-0.4180862777020735,False,True,False,True,False,0.6832461692499798
2024-05-01 17:00:00+00:00,15.36,15.735,15.325,15.475,2647.0,,15.53009109608791,"rgba(239, 83, 80, 1.0)",0.8744213376145775,15.59734221754521,-0.1399122051149389,0,,,0.0,0.0,0.0,0.0,42.78489689190647,-2.263342318231267,False,True,False,True,False,1.4886834010569565
2024-05-02 17:00:00+00:00,15.615,15.715,15.585,15.59,3155.0,,15.538101750707458,"rgba(239, 83, 80, 1.0)",0.8651328440406298,15.6037402240385,-0.015882212926197455,0,,,0.0,0.0,0.0,0.0,42.69041055536721,-2.4338166411455333,False,True,False,True,False,2.4598011043693795
2024-05-03 17:00:00+00:00,15.525,15.54,15.39,15.44,5470.0,,15.52610723398244,"rgba(239, 83, 80, 1.0)",0.8549920867870411,15.591805503933434,-0.17755194028040897,0,,,0.0,0.0,0.0,0.0,41.45711229113806,-3.78744830237126,False,True,False,True,False,1.121383361130217
2024-05-06 17:00:00+00:00,15.63,15.66,15.575,15.615,11271.0,,15.529371101398644,"rgba(239, 83, 80, 1.0)",0.845885500099907,15.592614094339773,0.026464463166212912,0,,,0.0,0.0,0.0,0.0,42.62415672294094,-3.78744830237126,False,True,False,True,False,2.6104424911219333
