date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_137,aVWAP_BoS_CHoCH_bull_355,aVWAP_BoS_CHoCH_bull_582,aVWAP_BoS_CHoCH_bull_749,aVWAP_BoS_CHoCH_bear_156,aVWAP_BoS_CHoCH_bear_372,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,2.44,2.495,2.415,2.495,3089.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,2.48,2.485,2.445,2.445,1880.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-03 17:00:00+00:00,2.445,2.465,2.425,2.425,5668.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-03 18:00:00+00:00,2.425,2.505,2.425,2.5,875.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.898740083994387,-32.99113392440505,False,False,False,True,True,
2025-02-03 19:00:00+00:00,2.5,2.505,2.47,2.485,728.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,29.359803581939026,-24.71010118129454,False,False,False,True,True,
2025-02-03 20:00:00+00:00,2.49,2.495,2.46,2.47,7385.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,34.44147022328413,-21.36902469664845,False,False,False,True,True,
2025-02-04 15:00:00+00:00,2.505,2.56,2.5,2.555,926.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,45.55740680389318,-12.246239677590367,False,False,False,False,True,
2025-02-04 16:00:00+00:00,2.555,2.6,2.555,2.595,4200.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.91553437433405,-4.787396004326858,False,False,True,False,True,
2025-02-04 17:00:00+00:00,2.595,2.595,2.57,2.59,7965.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.54381239818726,-0.5493702619060485,False,False,True,False,True,
2025-02-04 18:00:00+00:00,2.585,2.59,2.57,2.575,1101.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,62.442488912100885,0.7134044469032119,False,False,True,False,True,
