date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_86,aVWAP_BoS_CHoCH_bull_114,aVWAP_BoS_CHoCH_bull_129,aVWAP_BoS_CHoCH_bull_158,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,29.35824117,31.2737987778,29.2779554491,29.6067945021,1739758500,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,27.1981230546,30.655909169,27.0084638855,29.7615164558,2281746100,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,26.8936701779,28.543704949,25.5978388781,26.5333177566,2315559950,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,23.3320706235,26.5902155073,23.2212697405,26.2128935814,2060418030,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,22.7990285377,24.0138454261,20.8505301268,22.2899433996,3453512690,,,,,,"rgba(239, 83, 80, 0.5)",,22.5544680302,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,24.2753754382,25.7706882556,23.0106482422,23.1404150421,2392030540,,,,,,"rgba(239, 83, 80, 0.5)",,23.290125753826047,,0,,,0.0,0.0,0.0,0.0,6.057834351017886,-44.27345346505341,False,False,False,True,True,
2022-02-11 00:00:00+00:00,23.9060391615,26.8766906912,23.7303548786,24.3282803643,2430179500,,,,,,"rgba(239, 83, 80, 0.5)",,23.74457196498123,,0,,,0.0,0.0,0.0,0.0,10.059101534765652,-40.73947144247031,False,False,False,True,True,
2022-02-18 00:00:00+00:00,23.5995898725,26.5343159627,23.0585621375,23.8910660692,3446703550,,,,,,"rgba(239, 83, 80, 0.5)",,23.936546947483816,,0,,,0.0,0.0,0.0,0.0,12.655627599095205,-38.63023039603117,False,False,False,True,True,
2022-02-25 00:00:00+00:00,24.1136660414,24.1735584106,20.8525265391,22.9936787376,2460372570,,,,,,"rgba(239, 83, 80, 0.5)",,23.782159842732003,,0,,,0.0,0.0,0.0,0.0,16.261055543784245,-35.57496035271581,False,False,False,True,True,
2022-03-04 00:00:00+00:00,22.8986374772,24.6207547672,22.4453770389,23.9489620261,2076122180,,,,,,"rgba(239, 83, 80, 0.5)",,23.723349066779754,,0,,,0.0,0.0,0.0,0.0,17.67359785131423,-34.632193347485284,False,False,False,True,True,
2022-03-11 00:00:00+00:00,22.0639993132,23.182174844,20.6163613492,22.7798313271,2296304250,,,,,,"rgba(239, 83, 80, 0.5)",,22.72929182102662,,0,,,0.0,0.0,0.0,0.0,18.040638556583488,-34.60886890912722,False,False,False,True,True,
2022-03-18 00:00:00+00:00,26.4099083182,26.5257093716,21.1245421768,21.83337561,2748600340,,,,,,"rgba(239, 83, 80, 0.5)",,23.54994362603046,,0,,,0.0,0.0,0.0,0.0,26.904844366372885,-26.45118356726283,False,False,False,True,True,
2022-03-25 00:00:00+00:00,27.6468899991,28.3118050915,25.5333485554,26.4638203527,3088000380,,,,,,"rgba(239, 83, 80, 0.5)",,24.478371969716093,,0,,,0.0,0.0,0.0,0.0,34.717374062889355,-19.554393385316633,False,False,False,True,True,
2022-04-01 00:00:00+00:00,26.6684864097,28.8988472452,26.2242113104,27.7102865582,2418640780,,,,,27.26384832176667,"rgba(239, 83, 80, 0.5)",,25.68596727971025,,0,,,0.0,0.0,0.0,0.0,39.06717361895387,-16.07684019193904,False,False,False,True,True,
2022-04-08 00:00:00+00:00,23.081339372,27.5131082838,23.0244422082,26.6844603458,2615244250,,,,,25.848540586718403,"rgba(239, 83, 80, 0.5)",,25.161262753186026,,0,,,0.0,0.0,0.0,0.0,38.78194843192687,-16.07684019193904,False,False,False,True,True,
2022-04-15 00:00:00+00:00,21.2233709231,22.7398964867,21.1285256771,22.1778136083,2323505200,,,,,24.537544215377025,"rgba(239, 83, 80, 0.5)",,24.481433818179255,,0,,,0.0,0.0,0.0,0.0,37.31049216922285,-16.07684019193904,False,False,False,True,True,
2022-04-22 00:00:00+00:00,19.4832102532,22.633440186,19.4682346881,21.1654654045,2786375320,,,,,23.43624974123367,"rgba(239, 83, 80, 0.5)",,23.803297457806725,,0,,,0.0,0.0,0.0,0.0,35.253257352656,-16.07684019193904,False,False,False,True,False,
2022-04-29 00:00:00+00:00,18.5167871159,20.0956909002,18.2602057664,19.1707201272,2856747570,,,,,22.452097630076796,"rgba(239, 83, 80, 0.5)",,23.11896719669747,,0,,,0.0,0.0,0.0,0.0,33.27921771300323,-9.876793116630324,False,False,False,True,False,
2022-05-06 00:00:00+00:00,18.6445786051,20.3667685968,17.9606944635,18.5102977043,2953732680,,,,,21.811258767397966,"rgba(239, 83, 80, 0.5)",,22.615337687226027,,0,,,0.0,0.0,0.0,0.0,32.03791378897418,-10.940800719719824,False,False,False,True,False,
2022-05-13 00:00:00+00:00,17.6771570968,18.2252627811,15.5416415072,18.004622788,3455260710,,,,,20.98111380257139,"rgba(239, 83, 80, 0.5)",,20.743214087788026,,0,,,0.0,0.0,0.0,0.0,30.633279905413765,-12.242583777855344,False,False,False,True,False,
2022-05-20 00:00:00+00:00,16.666805635,18.3410738182,15.729335257,17.4804780079,3012851600,,,,,20.434408765720885,"rgba(239, 83, 80, 0.5)",,20.357183043593157,,0,,,0.0,0.0,0.0,0.0,29.122267456424602,-13.703532200273393,False,False,False,True,False,
2022-05-27 00:00:00+00:00,18.7803570625,18.8502430331,15.7542945322,16.247489811,3744524480,,,,,20.05669994905531,"rgba(239, 83, 80, 0.5)",,20.14371746840796,,0,,,0.0,0.0,0.0,0.0,30.77415799731363,-13.703532200273393,False,False,False,True,False,
2022-06-03 00:00:00+00:00,18.6895053006,19.5870408382,18.0924794368,18.9490817631,2456047910,,,,,19.947980350731463,"rgba(239, 83, 80, 0.5)",,20.1105283449545,,0,,,0.0,0.0,0.0,0.0,31.895614988119494,-13.703532200273393,False,False,False,True,False,
2022-06-10 00:00:00+00:00,16.9499845133,19.3055002135,16.8451330715,19.1078227536,2035796170,,,,,19.798723970961642,"rgba(239, 83, 80, 0.5)",,19.99444690800476,,0,,,0.0,0.0,0.0,0.0,31.632319557829256,-13.703532200273393,False,False,False,True,False,
2022-06-17 00:00:00+00:00,15.8575323478,16.8441344863,15.3063133393,15.9773625671,2813851190,,,,,19.479610247362526,"rgba(239, 83, 80, 0.5)",,19.698484570688816,,0,,,0.0,0.0,0.0,0.0,30.848037495746176,-13.703532200273393,False,False,False,True,False,
2022-06-24 00:00:00+00:00,17.1017694577,17.11574965,15.8305705485,16.4511912257,1856918740,,,,,19.332604431973763,"rgba(239, 83, 80, 0.5)",,19.567614246858597,,0,,,0.0,0.0,0.0,0.0,31.83132026969337,-13.703532200273393,False,False,False,True,False,
2022-07-01 00:00:00+00:00,14.5024522851,17.3054808305,14.3716376291,17.2875062976,2635859630,,,,,19.059098692955683,"rgba(239, 83, 80, 0.5)",,19.309105827525585,,0,,,0.0,0.0,0.0,0.0,31.109905726536716,-13.703532200273393,False,False,False,True,False,
2022-07-08 00:00:00+00:00,15.8155917711,16.0143002322,14.03511443,14.1549446493,2142147990,,,,,18.8577016477076,"rgba(239, 83, 80, 0.5)",,17.73042953254159,,0,,,0.0,0.0,0.0,0.0,32.06755055169348,-13.703532200273393,False,False,False,True,False,
2022-07-15 00:00:00+00:00,15.7396992989,15.7596710021,14.4445343458,15.504033201,2260960480,,,,,18.668628619185437,"rgba(239, 83, 80, 0.5)",,17.601493295888673,,0,,,0.0,0.0,0.0,0.0,32.70732010350024,-13.703532200273393,False,False,False,True,False,
