date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_91,aVWAP_BoS_CHoCH_bull_276,aVWAP_BoS_CHoCH_bull_504,aVWAP_BoS_CHoCH_bull_665,aVWAP_BoS_CHoCH_bear_76,aVWAP_BoS_CHoCH_bear_129,aVWAP_BoS_CHoCH_bear_564,aVWAP_BoS_CHoCH_bear_695,aVWAP_BoS_CHoCH_bear_745,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-10 15:00:00+00:00,59.27,59.275,58.88,59.015,1444.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 16:00:00+00:00,59.02,59.06,58.88,58.91,545.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-10 17:00:00+00:00,58.91,58.955,58.83,58.905,968.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-10 18:00:00+00:00,58.9,59.04,58.895,59.015,779.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.5741088180113,-33.28330206378983,False,False,False,True,True,
2025-02-10 19:00:00+00:00,58.995,59.06,58.96,58.995,1500.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,29.056423422533605,-24.963665448800434,False,False,False,True,True,
2025-02-10 20:00:00+00:00,58.995,59.025,58.825,58.87,5309.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,29.068289679176374,-24.963665448800434,False,False,False,True,True,
2025-02-11 15:00:00+00:00,58.27,58.435,58.17,58.43,3845.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,23.02875551984108,-20.548810573165547,False,False,False,True,False,
2025-02-11 16:00:00+00:00,58.43,58.48,58.26,58.285,2151.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.317007297667644,-24.29245857641107,False,False,False,True,False,
2025-02-11 17:00:00+00:00,58.285,58.395,58.23,58.235,2267.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,14.97454946971458,-26.976707846491813,False,False,False,True,False,
2025-02-11 18:00:00+00:00,58.23,58.35,58.195,58.27,2351.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,14.297916688961383,-27.48637357948315,False,False,False,True,False,
2025-02-11 19:00:00+00:00,58.265,58.425,58.25,58.34,2574.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,16.821194563751625,-27.48637357948315,False,False,False,True,False,
2025-02-11 20:00:00+00:00,58.34,58.58,58.34,58.435,11100.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,22.02760742665781,-27.48637357948315,False,False,False,True,True,
2025-02-12 15:00:00+00:00,58.39,58.89,58.285,58.87,6478.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,34.748518134696525,-24.776546866512078,False,False,False,True,True,
2025-02-12 16:00:00+00:00,58.86,58.98,58.65,58.95,6193.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,44.268500898906765,-16.511367188959127,False,False,False,False,True,
2025-02-12 17:00:00+00:00,58.95,59.02,58.855,58.99,4388.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,51.131272512609584,-10.70675198857262,False,False,True,False,True,
2025-02-12 18:00:00+00:00,58.99,59.02,58.87,59.0,3642.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,55.843855063088824,-6.669126817616458,False,False,True,False,True,
2025-02-12 19:00:00+00:00,58.995,59.05,58.93,59.02,4930.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,59.283248121613,-3.5051265126112554,False,False,True,False,True,
2025-02-12 20:00:00+00:00,59.02,59.26,58.925,59.24,11993.0,,,,,,,,,,59.141666666666666,"rgba(38, 166, 154, 1.0)",,59.141666666666666,,0,,,0.0,0.0,0.0,0.0,64.29882464090713,1.344175977870293,False,False,True,False,True,
2025-02-13 15:00:00+00:00,54.06,55.53,53.79,53.79,15607.0,,,,,,,,,,56.443427475845404,"rgba(239, 83, 80, 1.0)",,56.443427475845404,,0,,,0.0,0.0,0.0,0.0,46.072301383460356,10.437831804160453,False,False,False,True,False,
2025-02-13 16:00:00+00:00,53.76,54.32,53.585,54.16,9123.0,,,,,,,,,,54.93173118118527,"rgba(239, 83, 80, 1.0)",,54.93173118118527,,0,,,0.0,0.0,0.0,0.0,35.79959477810788,1.5207389674197103,False,False,False,True,False,
2025-02-13 17:00:00+00:00,54.16,54.77,54.105,54.4,7852.0,,,,,,,,,,54.9002285486035,"rgba(239, 83, 80, 1.0)",,54.9002285486035,,0,,,0.0,0.0,0.0,0.0,30.180398540459308,-3.2977906021249694,False,False,False,True,False,
2025-02-13 18:00:00+00:00,54.4,54.96,54.4,54.9,7016.0,,,,,,,,,,54.92289237658369,"rgba(239, 83, 80, 1.0)",,54.92289237658369,,0,,,0.0,0.0,0.0,0.0,28.93495664248961,-4.567134077007836,False,False,False,True,False,
2025-02-13 19:00:00+00:00,54.9,55.175,54.83,54.945,6814.0,,,,,,,,,,54.9621228284111,"rgba(239, 83, 80, 1.0)",,54.9621228284111,,0,,,0.0,0.0,0.0,0.0,28.33229008273126,-5.784747361234878,False,False,False,True,False,
2025-02-13 20:00:00+00:00,54.945,55.39,54.945,55.29,21625.0,,,,,,,,,,55.078756942823674,"rgba(239, 83, 80, 1.0)",,55.078756942823674,,0,,,0.0,0.0,0.0,0.0,29.731375928809683,-5.784747361234878,False,False,False,True,False,
2025-02-14 15:00:00+00:00,55.065,55.22,54.74,55.15,3981.0,,,,,,,,,,55.079570775699395,"rgba(239, 83, 80, 1.0)",,55.079570775699395,,0,,,0.0,0.0,0.0,0.0,30.30912472671485,-5.807817653771693,False,False,False,True,False,
2025-02-14 16:00:00+00:00,55.15,55.41,55.04,55.405,3325.0,,,,,,,,,,55.0915561928525,"rgba(239, 83, 80, 1.0)",,55.0915561928525,,0,,,0.0,0.0,0.0,0.0,32.13044641293915,-5.807817653771693,False,False,False,True,False,
2025-02-14 17:00:00+00:00,55.41,55.5,55.025,55.06,3152.0,,,,,,,,,,55.09788937829783,"rgba(239, 83, 80, 1.0)",,55.09788937829783,,0,,,0.0,0.0,0.0,0.0,32.303328637286484,-6.086343457391209,False,False,False,True,False,
2025-02-14 18:00:00+00:00,55.065,55.25,55.05,55.19,2603.0,,,,,,,,,,55.101531542453536,"rgba(239, 83, 80, 1.0)",,55.101531542453536,,0,,,0.0,0.0,0.0,0.0,33.220014480047595,-6.3030709109110745,False,False,False,True,False,
2025-02-14 19:00:00+00:00,55.19,55.225,55.05,55.09,3888.0,,,,,,,,,,55.10436175181098,"rgba(239, 83, 80, 1.0)",,55.10436175181098,,0,,,0.0,0.0,0.0,0.0,33.4809929401165,-7.1604556988167545,False,False,False,True,False,
2025-02-14 20:00:00+00:00,55.09,55.315,55.07,55.155,15570.0,,,,,,,,,,55.121518067939306,"rgba(239, 83, 80, 1.0)",,55.121518067939306,,0,,,0.0,0.0,0.0,0.0,34.126710093695266,-7.540261363026524,False,False,False,True,False,
2025-02-17 15:00:00+00:00,55.155,55.155,55.155,55.155,0.0,,,,,,,,,,55.121518067939306,"rgba(239, 83, 80, 1.0)",,55.121518067939306,,0,,,0.0,0.0,0.0,0.0,34.55718819608111,-8.056391195517882,False,False,False,True,False,
2025-02-17 16:00:00+00:00,55.155,55.155,55.155,55.155,0.0,,,,,,,,,,55.121518067939306,"rgba(239, 83, 80, 1.0)",,55.121518067939306,,0,,,0.0,0.0,0.0,0.0,34.84417359767167,-8.641993156425713,False,False,False,True,False,
2025-02-17 17:00:00+00:00,55.155,55.155,55.155,55.155,0.0,,,,,,,,,,55.121518067939306,"rgba(239, 83, 80, 1.0)",,55.121518067939306,,0,,,0.0,0.0,0.0,0.0,35.035497198732045,-9.250546437094378,False,False,False,True,False,
2025-02-17 18:00:00+00:00,55.155,55.155,55.155,55.155,0.0,,,,,,,,,,55.121518067939306,"rgba(239, 83, 80, 1.0)",,55.121518067939306,,0,,,0.0,0.0,0.0,0.0,35.163046266105624,-9.850721921856973,False,False,False,True,False,
2025-02-17 19:00:00+00:00,55.155,55.155,55.155,55.155,0.0,,,,,,,,,,55.121518067939306,"rgba(239, 83, 80, 1.0)",,55.121518067939306,,0,,,0.0,0.0,0.0,0.0,35.24807897768801,-10.422378924964988,False,False,False,True,False,
2025-02-17 20:00:00+00:00,55.155,55.155,55.155,55.155,0.0,,,,,,,,,,55.121518067939306,"rgba(239, 83, 80, 1.0)",,55.121518067939306,,0,,,0.0,0.0,0.0,0.0,35.30476745207627,-10.953484704433649,False,False,False,True,False,
2025-02-18 15:00:00+00:00,55.53,55.59,54.965,55.2,2592.0,,,,,,,,,,55.167599119668864,"rgba(239, 83, 80, 1.0)",,55.167599119668864,,0,,,0.0,0.0,0.0,0.0,36.047556169640984,-10.953484704433649,False,False,False,True,True,
2025-02-18 16:00:00+00:00,55.195,55.285,55.045,55.22,4045.0,,,,,,,,,,55.15583271984733,"rgba(239, 83, 80, 1.0)",,55.15583271984733,,0,,,0.0,0.0,0.0,0.0,36.87820989096514,-10.953484704433649,False,False,False,True,True,
