date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_230,aVWAP_BoS_CHoCH_bull_534,aVWAP_BoS_CHoCH_bull_608,aVWAP_BoS_CHoCH_bull_664,aVWAP_BoS_CHoCH_bull_736,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_132,aVWAP_BoS_CHoCH_bear_284,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,37.5457734608,37.8341281829,36.581276632,37.7645253189,714693,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,36.869631354,37.7943551177,36.581276632,37.6750359224,1159794,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,35.2190491521,37.0585534133,35.0450419922,36.9491774842,1626524,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,35.35825488,36.2829786437,34.8014319685,35.0699001579,2187809,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,2.1105878252860792,-48.06529449348776,False,False,False,True,True,
2022-01-07 00:00:00+00:00,35.0997299568,35.5034265676,34.2545523232,35.288652016,1072165,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,3.275912239384409,-47.11433532641352,False,False,False,True,True,
2022-01-10 00:00:00+00:00,34.353984986,34.890921365,33.7673322757,34.8014319685,1027832,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,3.5546463583141765,-46.99685359544468,False,False,False,True,True,
2022-01-11 00:00:00+00:00,34.5130772464,34.6125099092,33.8269918733,34.4434743825,1255679,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,5.622071500271714,-45.19837526379651,False,False,False,True,True,
2022-01-12 00:00:00+00:00,34.642339708,35.1295597556,34.3838147848,34.7914887022,1459751,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,8.503929334557405,-42.720650679414234,False,False,False,True,True,
2022-01-13 00:00:00+00:00,35.2289924184,35.7360989985,34.5031339802,34.7318291045,1787335,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,16.132173065149107,-35.97472590508333,False,False,False,True,True,
2022-01-14 00:00:00+00:00,33.9473053953,35.0414172012,33.5096606729,34.8623807238,1120604,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,17.824632135913525,-34.97750161622393,False,False,False,True,True,
