date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_593,aVWAP_BoS_CHoCH_bear_123,aVWAP_BoS_CHoCH_bear_187,aVWAP_BoS_CHoCH_bear_245,aVWAP_BoS_CHoCH_bear_347,aVWAP_BoS_CHoCH_bear_460,aVWAP_BoS_CHoCH_bear_526,aVWAP_BoS_CHoCH_bear_629,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,168.15,169.65,152.1,152.7,114220,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,171.9,172.95,167.25,168.15,65829,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,164.85,172.35,163.8,172.35,62940,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,77.53150803998261,-39.873967840069554,False,False,True,False,True,
2022-01-06 00:00:00+00:00,170.25,173.7,165.3,168.9,42234,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,70.69094271793507,-39.873967840069554,False,False,True,False,True,
2022-01-07 00:00:00+00:00,168.0,173.25,166.35,169.5,34381,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,63.42491207046982,-39.873967840069554,False,False,True,False,True,
2022-01-10 00:00:00+00:00,162.9,166.125,161.55,166.05,50408,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,54.31106635075251,-39.873967840069554,False,False,True,False,True,
2022-01-11 00:00:00+00:00,165.0,166.275,161.025,165.0,42521,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.49522825348502,-39.873967840069554,False,False,False,False,True,
2022-01-12 00:00:00+00:00,161.4,166.5,161.1,165.6,26809,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,45.56969370105324,-39.873967840069554,False,False,False,True,True,
2022-01-13 00:00:00+00:00,160.8,165.0,160.5,162.0,23552,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.93294168925321,-39.873967840069554,False,False,False,True,True,
2022-01-14 00:00:00+00:00,159.0,161.25,154.275,157.5,31734,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,38.47865593403937,-39.873967840069554,False,False,False,True,False,
2022-01-18 00:00:00+00:00,152.55,157.5,152.55,156.75,25066,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,33.43979786476568,-39.873967840069554,False,False,False,True,False,
2022-01-19 00:00:00+00:00,155.25,157.05,152.55,153.0,24054,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.81187780509505,-39.873967840069554,False,False,False,True,False,
