date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_125,aVWAP_BoS_CHoCH_bear_78,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,17.0656357578,17.2873926066,16.6269428612,16.9885029408,4190413,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,15.7640194712,17.230314322,15.5229794181,16.7474628877,5456339,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,15.8507938903,16.6606884686,15.4072801926,15.5422626223,5615753,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,1.9047619046253437,-54.76190476156336,False,False,False,True,True,
2022-01-21 00:00:00+00:00,16.4485732219,17.2295429939,15.5904706329,15.7640194712,5313670,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,12.059632363191112,-45.058212114541206,False,False,False,True,True,
2022-01-28 00:00:00+00:00,15.4072801926,16.7378212856,15.1517777363,16.2605619805,6835908,,,,"rgba(239, 83, 80, 0.5)",,15.765626404833332,,0,,,0.0,0.0,0.0,0.0,15.236788873582995,-42.289023042809895,False,False,False,True,True,
2022-02-04 00:00:00+00:00,15.754377869,16.381082007,15.3975421745,15.5615458266,7685696,,,,"rgba(239, 83, 80, 0.5)",,15.807283151479085,,0,,,0.0,0.0,0.0,0.0,20.135040831605494,-37.85340349777261,False,False,False,True,True,
2022-02-11 00:00:00+00:00,17.0174277472,17.1427685748,15.8025858797,15.908643503,7592795,,,,"rgba(239, 83, 80, 0.5)",,16.09808586119404,,0,,,0.0,0.0,0.0,0.0,29.78374235200862,-28.961748840311806,False,False,False,True,True,
2022-02-18 00:00:00+00:00,17.8369639276,18.0731831796,16.4196484155,17.0270693493,8551470,,,,"rgba(239, 83, 80, 0.5)",,16.473201940248448,,0,,,0.0,0.0,0.0,0.0,39.0620470532252,-20.633817132003212,False,False,False,True,True,
2022-02-25 00:00:00+00:00,19.0518057951,19.6399435246,17.2488261981,17.7212647021,13887101,,,,#000000,,17.150727776729813,,0,,,0.0,0.0,0.0,0.0,48.09924188340623,-12.666975338898695,False,False,False,False,True,
2022-03-04 00:00:00+00:00,20.2087980499,20.3974392954,18.7047081187,19.1771466227,12290932,,,,"rgba(38, 166, 154, 0.5)",,17.717141573064204,,0,,,0.0,0.0,0.0,0.0,56.109293518753695,-5.746240302272476,False,False,True,False,True,
2022-03-11 00:00:00+00:00,21.5341237238,21.7227649694,19.5509721679,20.2281458699,15740725,,,,"rgba(38, 166, 154, 0.5)",,18.41517416422535,,0,,,0.0,0.0,0.0,0.0,63.0963315819056,0.20992881185838286,False,False,True,False,True,
2022-03-18 00:00:00+00:00,20.9923847622,21.3696672533,19.3671678774,21.0407543123,17054390,,,,"rgba(38, 166, 154, 0.5)",,18.82636231199886,,0,,,0.0,0.0,0.0,0.0,66.35667510053136,2.704063298497047,False,False,True,False,True,
2022-03-25 00:00:00+00:00,21.3599933433,21.9887974952,20.4845044857,21.1471673227,9105562,,,,"rgba(38, 166, 154, 0.5)",,19.052414216545124,,0,,,0.0,0.0,0.0,0.0,69.06294715395092,4.889029368286884,False,False,True,False,True,
