date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_263,aVWAP_BoS_CHoCH_bull_409,aVWAP_BoS_CHoCH_bull_520,aVWAP_BoS_CHoCH_bull_656,aVWAP_BoS_CHoCH_bull_802,aVWAP_BoS_CHoCH_bear_73,aVWAP_BoS_CHoCH_bear_131,aVWAP_BoS_CHoCH_bear_504,aVWAP_BoS_CHoCH_bear_679,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-07 15:00:00+00:00,64.0,65.46,64.0,64.73,7522.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 16:00:00+00:00,64.69,64.825,63.565,64.14,2948.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-07 17:00:00+00:00,64.14,64.3,63.855,64.19,2421.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,2.9013539651835885,-54.35203094777538,False,False,False,True,True,
2025-02-07 18:00:00+00:00,64.09,64.38,64.085,64.31,1526.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,10.626483431761693,-47.109279031336726,False,False,False,True,True,
2025-02-07 19:00:00+00:00,64.31,64.865,64.31,64.62,3219.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,24.5511927477942,-34.576331780472785,False,False,False,True,True,
2025-02-07 20:00:00+00:00,64.675,65.225,64.4,64.535,15505.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,32.1055856977124,-28.303004866123608,False,False,False,True,True,
2025-02-10 15:00:00+00:00,64.08,64.08,62.61,62.76,4741.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,26.13680182197589,-28.303004866123608,False,False,False,True,False,
2025-02-10 16:00:00+00:00,62.86,63.46,62.75,63.31,4995.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,27.762803197314803,-28.303004866123608,False,False,False,True,False,
2025-02-10 17:00:00+00:00,63.31,63.67,63.185,63.67,1709.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,31.746828747134522,-28.303004866123608,False,False,False,True,False,
2025-02-10 18:00:00+00:00,63.645,63.65,62.645,63.135,2632.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,32.097622557346874,-28.303004866123608,False,False,False,True,False,
2025-02-10 19:00:00+00:00,63.08,63.13,62.45,62.465,1741.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,30.17765496357197,-28.303004866123608,False,False,False,True,False,
2025-02-10 20:00:00+00:00,62.465,62.68,61.775,61.86,8300.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,27.43370490849088,-28.303004866123608,False,False,False,True,False,
2025-02-11 15:00:00+00:00,60.145,60.33,59.335,60.115,4017.0,,,,,,,,,,59.92666666666667,"rgba(38, 166, 154, 1.0)",,59.92666666666667,,0,,,0.0,0.0,0.0,0.0,23.03595556359027,-28.303004866123608,False,False,False,True,False,
2025-02-11 16:00:00+00:00,59.955,60.31,59.65,59.685,3457.0,,,,,,,,,,59.90585251092677,"rgba(239, 83, 80, 1.0)",,59.90585251092677,,0,,,0.0,0.0,0.0,0.0,19.683076257248143,-20.287205301473822,False,False,False,True,False,
2025-02-11 17:00:00+00:00,59.545,60.21,59.545,60.14,2595.0,,,,,,,,,,59.92109610355215,"rgba(38, 166, 154, 1.0)",,59.92109610355215,,0,,,0.0,0.0,0.0,0.0,20.218206780787074,-20.287205301473822,False,False,False,True,False,
2025-02-11 18:00:00+00:00,60.14,60.25,60.035,60.06,1842.0,,,,,,,,,,59.95108275263761,"rgba(239, 83, 80, 1.0)",,59.95108275263761,,0,,,0.0,0.0,0.0,0.0,20.443390997024967,-20.731932680297305,False,False,False,True,False,
2025-02-11 19:00:00+00:00,60.09,60.325,60.09,60.24,2200.0,,,,,,,,,,59.992748919282825,"rgba(239, 83, 80, 1.0)",,59.992748919282825,,0,,,0.0,0.0,0.0,0.0,21.775569969106364,-20.731932680297305,False,False,False,True,False,
2025-02-11 20:00:00+00:00,60.21,60.515,59.94,59.965,16949.0,,,,,,,,,,60.07310173857051,"rgba(239, 83, 80, 1.0)",,60.07310173857051,,0,,,0.0,0.0,0.0,0.0,22.080908878376647,-20.731932680297305,False,False,False,True,False,
2025-02-12 15:00:00+00:00,59.54,59.755,59.37,59.58,3419.0,,,,,,,,,,60.0230479905643,"rgba(239, 83, 80, 1.0)",,60.0230479905643,,0,,,0.0,0.0,0.0,0.0,21.518546735679692,-21.737511829350154,False,False,False,True,False,
2025-02-12 16:00:00+00:00,59.58,59.655,59.35,59.655,1882.0,,,,,,,,,,59.99873614587057,"rgba(239, 83, 80, 1.0)",,59.99873614587057,,0,,,0.0,0.0,0.0,0.0,21.7197238935343,-22.23497678962674,False,False,False,True,False,
2025-02-12 17:00:00+00:00,59.635,59.705,59.44,59.57,2486.0,,,,,,,,,,59.97140598587621,"rgba(239, 83, 80, 1.0)",,59.97140598587621,,0,,,0.0,0.0,0.0,0.0,21.655224253817686,-22.981969393649212,False,False,False,True,False,
2025-02-12 18:00:00+00:00,59.56,59.89,59.5,59.89,6236.0,,,,,,,,,,59.94216374982439,"rgba(38, 166, 154, 1.0)",,59.94216374982439,,0,,,0.0,0.0,0.0,0.0,24.29068441194344,-22.981969393649212,False,False,False,True,True,
2025-02-12 19:00:00+00:00,59.89,60.215,59.86,60.205,2676.0,,,,,,,,,,59.9506339817277,"rgba(38, 166, 154, 1.0)",,59.9506339817277,,0,,,0.0,0.0,0.0,0.0,28.43895630897022,-26.50374620245304,False,False,False,True,True,
2025-02-12 20:00:00+00:00,60.18,60.65,59.8,59.85,10239.0,,,,,,,,,,59.97700314378656,"rgba(38, 166, 154, 1.0)",,59.97700314378656,,0,,,0.0,0.0,0.0,0.0,29.80411654573487,-25.056694941282103,False,False,False,True,True,
2025-02-13 15:00:00+00:00,61.14,61.16,60.21,60.225,2002.0,,,,,,,,,,59.99551041666666,"rgba(38, 166, 154, 1.0)",,59.99551041666666,,0,,,0.0,0.0,0.0,0.0,33.40481863904417,-21.569220342203028,False,False,False,True,True,
2025-02-13 16:00:00+00:00,60.225,60.225,59.35,59.35,872.0,,,,,,,,,,59.99044155495684,"rgba(38, 166, 154, 1.0)",,59.99044155495684,,0,,,0.0,0.0,0.0,0.0,32.57030419525731,-21.569220342203028,False,False,False,True,True,
2025-02-13 17:00:00+00:00,59.35,59.845,59.3,59.845,2573.0,,,,,,,,,,59.82025453805133,"rgba(38, 166, 154, 1.0)",,59.82025453805133,,0,,,0.0,0.0,0.0,0.0,35.05488888167386,-19.89977577926294,False,False,False,True,True,
2025-02-13 18:00:00+00:00,59.765,59.8,59.34,59.75,1536.0,,,,,,,,,,59.80992109738783,"rgba(38, 166, 154, 1.0)",,59.80992109738783,,0,,,0.0,0.0,0.0,0.0,36.341517334779994,-18.55877251191216,False,False,False,True,True,
2025-02-13 19:00:00+00:00,59.75,60.43,59.75,60.32,1801.0,,,,,,,,,,59.891177797000864,"rgba(38, 166, 154, 1.0)",,59.891177797000864,,0,,,0.0,0.0,0.0,0.0,40.40820266932819,-14.667944235834518,False,False,False,True,True,
2025-02-13 20:00:00+00:00,60.32,61.09,60.31,60.99,7713.0,,,,,,,,,,60.21361411567224,"rgba(38, 166, 154, 1.0)",,60.21361411567224,,0,,,0.0,0.0,0.0,0.0,46.07749292757033,-9.475085644631243,False,False,False,True,True,
2025-02-14 15:00:00+00:00,61.08,61.575,61.08,61.495,2224.0,,,,,,,,,,60.30406540263172,"rgba(38, 166, 154, 1.0)",,60.30406540263172,,0,,,0.0,0.0,0.0,0.0,51.66797042846591,-4.526469017842032,False,False,True,False,True,
2025-02-14 16:00:00+00:00,61.495,61.89,61.445,61.79,2110.0,,,,,,,,,,60.39600531739017,"rgba(38, 166, 154, 1.0)",,60.39600531739017,,0,,,0.0,0.0,0.0,0.0,56.35291943631424,-0.473028292354293,False,False,True,False,True,
2025-02-14 17:00:00+00:00,61.84,62.3,61.81,62.3,1029.0,,,,,,,,,,60.44912104291284,"rgba(38, 166, 154, 1.0)",,60.44912104291284,,0,,,0.0,0.0,0.0,0.0,60.970439910866105,3.551612743178346,False,False,True,False,True,
2025-02-14 18:00:00+00:00,62.3,62.43,62.135,62.43,579.0,,,,,,,,,,60.480589146704865,"rgba(38, 166, 154, 1.0)",,60.480589146704865,,0,,,0.0,0.0,0.0,0.0,64.40777727502112,6.5625266166530665,False,False,True,False,True,
2025-02-14 19:00:00+00:00,62.43,62.57,62.43,62.52,795.0,,,,,,,,,,60.52569480245701,"rgba(38, 166, 154, 1.0)",,60.52569480245701,,0,,,0.0,0.0,0.0,0.0,66.96144809770921,8.901729349371678,False,False,True,False,True,
2025-02-14 20:00:00+00:00,62.55,62.92,62.26,62.5,5403.0,,,,,,,,,,60.77881695900685,"rgba(38, 166, 154, 1.0)",,60.77881695900685,,0,,,0.0,0.0,0.0,0.0,68.50056569836477,10.472064362314725,False,False,True,False,True,
2025-02-17 15:00:00+00:00,62.5,62.5,62.5,62.5,0.0,,,,,,,,,,60.77881695900685,"rgba(38, 166, 154, 1.0)",,60.77881695900685,,0,,,0.0,0.0,0.0,0.0,69.52664409880181,11.736654120014052,False,False,True,False,True,
2025-02-17 16:00:00+00:00,62.5,62.5,62.5,62.5,0.0,,,,,,,,,,60.77881695900685,"rgba(38, 166, 154, 1.0)",,60.77881695900685,,0,,,0.0,0.0,0.0,0.0,70.21069636575983,12.816548028075637,False,False,True,False,True,
2025-02-17 17:00:00+00:00,62.5,62.5,62.5,62.5,0.0,,,,,,,,,,60.77881695900685,"rgba(38, 166, 154, 1.0)",,60.77881695900685,,0,,,0.0,0.0,0.0,0.0,70.66673121039851,13.776083972064107,False,False,True,False,True,
2025-02-17 18:00:00+00:00,62.5,62.5,62.5,62.5,0.0,,,,,,,,,,60.77881695900685,"rgba(38, 166, 154, 1.0)",,60.77881695900685,,0,,,0.0,0.0,0.0,0.0,70.97075444015763,14.647571471964554,False,False,True,False,True,
2025-02-17 19:00:00+00:00,62.5,62.5,62.5,62.5,0.0,,,,,,,,,,60.77881695900685,"rgba(38, 166, 154, 1.0)",,60.77881695900685,,0,,,0.0,0.0,0.0,0.0,71.17343659333038,15.446089861438196,False,False,True,False,True,
2025-02-17 20:00:00+00:00,62.5,62.5,62.5,62.5,0.0,,,,,,,,,,60.77881695900685,"rgba(38, 166, 154, 1.0)",,60.77881695900685,,0,,,0.0,0.0,0.0,0.0,71.30855802877888,16.1781282138501,True,False,True,False,True,
2025-02-18 15:00:00+00:00,62.52,63.025,62.3,63.025,1683.0,,,,,,,,,,60.8503523352867,"rgba(38, 166, 154, 1.0)",,60.8503523352867,,0,,,0.0,0.0,0.0,0.0,74.13927248626973,19.313015245045605,True,False,True,False,True,
2025-02-18 16:00:00+00:00,63.025,63.09,62.525,62.73,1776.0,,,,,,,,,,60.91879326838635,"rgba(38, 166, 154, 1.0)",,60.91879326838635,,0,,,0.0,0.0,0.0,0.0,71.91403685401855,19.313015245045605,True,False,True,False,False,
2025-02-18 17:00:00+00:00,62.73,63.125,62.71,63.11,1539.0,,,,,,,,,,60.97984965094926,"rgba(38, 166, 154, 1.0)",,60.97984965094926,,0,,,0.0,0.0,0.0,0.0,72.41561509346236,19.313015245045605,True,False,True,False,False,
2025-02-18 18:00:00+00:00,62.96,63.11,62.9,63.11,1628.0,,,,,,,,,,61.0415347892351,"rgba(38, 166, 154, 1.0)",,61.0415347892351,,0,,,0.0,0.0,0.0,0.0,72.7500005864249,19.313015245045605,True,False,True,False,False,
2025-02-18 19:00:00+00:00,63.13,63.26,62.86,63.26,728.0,,,,,,,,,,61.06890362829717,"rgba(38, 166, 154, 1.0)",,61.06890362829717,,0,,,0.0,0.0,0.0,0.0,73.7152477080846,19.85357217458281,True,False,True,False,False,
2025-02-18 20:00:00+00:00,63.26,63.46,62.93,63.45,4859.0,,,,,,,,,,61.92290311886672,"rgba(38, 166, 154, 1.0)",,61.92290311886672,,0,,,0.0,0.0,0.0,0.0,75.22456644728906,21.53229066852863,True,False,True,False,True,
2025-02-19 15:00:00+00:00,62.155,62.505,62.155,62.46,1150.0,,,,,,,,,,61.877125796630516,"rgba(38, 166, 154, 1.0)",,61.877125796630516,,0,,,0.0,0.0,0.0,0.0,66.19777390621846,20.536622064901053,True,False,True,False,False,
2025-02-19 16:00:00+00:00,62.46,63.12,62.46,63.12,565.0,,,,,,,,,,61.880448877802586,"rgba(38, 166, 154, 1.0)",,61.880448877802586,,0,,,0.0,0.0,0.0,0.0,64.05029528466501,18.84414370230583,True,False,True,False,False,1.1252483426095168
2025-02-19 17:00:00+00:00,63.16,63.39,62.565,62.565,2687.0,,,,,,,,,,61.89605230843343,"rgba(38, 166, 154, 1.0)",,61.89605230843343,,0,,,0.0,0.0,0.0,0.0,59.13691746043929,14.52154988953032,True,False,True,False,False,0.0
2025-02-19 18:00:00+00:00,62.54,63.14,62.52,63.02,3587.0,,,,,,,,,,61.934195905461024,"rgba(38, 166, 154, 1.0)",,61.934195905461024,,0,,,0.0,0.0,0.0,0.0,58.20716140715695,13.847485911740705,True,False,True,False,False,0.44426071794977773
2025-02-19 19:00:00+00:00,62.95,63.4,62.95,63.4,2163.0,,,,,,,,,,61.982059884681405,"rgba(38, 166, 154, 1.0)",,61.982059884681405,,0,,,0.0,0.0,0.0,0.0,59.26635647958263,13.847485911740705,True,False,True,False,False,2.8881510183751082
2025-02-19 20:00:00+00:00,63.375,63.43,62.84,63.01,7841.0,,,,,,,,,,62.0891080255494,"rgba(38, 166, 154, 1.0)",,62.0891080255494,,0,,,0.0,0.0,0.0,0.0,57.56686725787944,13.221846833049455,True,False,True,False,False,0.3031040403500498
2025-02-20 15:00:00+00:00,61.38,61.38,60.08,60.23,3155.0,,,,,,,,,,61.95576501182194,"rgba(239, 83, 80, 1.0)",,61.95576501182194,,0,,,0.0,0.0,0.0,0.0,47.67168668634132,4.0712367293938385,False,False,False,True,False,0.0
2025-02-20 16:00:00+00:00,60.23,60.255,59.95,60.225,631.0,,,,,,,,,,61.926813721181,"rgba(239, 83, 80, 1.0)",,61.926813721181,,0,,,0.0,0.0,0.0,0.0,41.06578298266653,-1.6535335061907617,False,True,False,True,False,0.0
2025-02-20 17:00:00+00:00,60.225,60.375,59.98,60.12,1435.0,,,,,,,,,,61.8654296405868,"rgba(239, 83, 80, 1.0)",,61.8654296405868,,0,,,0.0,0.0,0.0,0.0,36.45155102166589,-5.533644191959333,False,True,False,True,False,0.0
2025-02-20 18:00:00+00:00,59.9,59.9,59.6,59.725,1004.0,,,,,,,,,,61.817293785719755,"rgba(239, 83, 80, 1.0)",,61.817293785719755,,0,,,0.0,0.0,0.0,0.0,32.581638976895434,-8.86731960755921,False,True,False,True,False,0.0
2025-02-20 19:00:00+00:00,59.76,60.66,59.74,60.66,1556.0,,,,,,,,,,61.76563990718265,"rgba(239, 83, 80, 1.0)",,61.76563990718265,,0,,,0.0,0.0,0.0,0.0,34.73487530941996,-8.86731960755921,False,True,False,True,False,0.0
2025-02-20 20:00:00+00:00,60.66,60.8,60.33,60.75,7384.0,,,,,,,,,,61.60133368620577,"rgba(239, 83, 80, 1.0)",,61.60133368620577,,0,,,0.0,0.0,0.0,0.0,36.57774629238476,-8.86731960755921,False,True,False,True,True,0.0
2025-02-21 15:00:00+00:00,61.04,61.15,60.49,60.525,2196.0,,,,,,,,,,61.56549766847016,"rgba(239, 83, 80, 1.0)",,61.56549766847016,,0,,,0.0,0.0,0.0,0.0,37.089943783891655,-8.86731960755921,False,True,False,True,True,0.0
2025-02-21 16:00:00+00:00,60.76,60.76,60.37,60.37,2533.0,,,,,,,,,,61.519792269429416,"rgba(239, 83, 80, 1.0)",,61.519792269429416,,0,,,0.0,0.0,0.0,0.0,36.92672407835198,-8.86731960755921,False,True,False,True,True,0.0
2025-02-21 17:00:00+00:00,60.53,60.53,59.405,59.455,1008.0,,,,,,,,,,61.492623166695275,"rgba(239, 83, 80, 1.0)",,61.492623166695275,,0,,,0.0,0.0,0.0,0.0,34.27122390555967,-8.86731960755921,False,True,False,True,True,0.0
2025-02-21 18:00:00+00:00,59.455,59.455,58.86,58.875,1180.0,,,,,,,,,,61.44986068711281,"rgba(239, 83, 80, 1.0)",,61.44986068711281,,0,,,0.0,0.0,0.0,0.0,31.2500954357674,-11.479640920262405,False,True,False,True,False,0.0
2025-02-21 19:00:00+00:00,58.875,58.875,58.08,58.45,1738.0,,,,,,,,,,61.37581838042046,"rgba(239, 83, 80, 1.0)",,61.37581838042046,,0,,,0.0,0.0,0.0,0.0,28.425124265197617,-14.469733711185341,False,True,False,True,False,0.0
2025-02-21 20:00:00+00:00,58.45,58.925,58.35,58.63,5566.0,,,,,,,,,,61.17653797560777,"rgba(239, 83, 80, 1.0)",,61.17653797560777,,0,,,0.0,0.0,0.0,0.0,27.673410333867704,-15.536159767352963,False,True,False,True,False,0.0
2025-02-24 15:00:00+00:00,58.625,58.625,57.13,57.66,1012.0,,,,,,,,,,61.13341074546688,"rgba(239, 83, 80, 1.0)",,61.13341074546688,,0,,,0.0,0.0,0.0,0.0,25.336644257583487,-18.11228219185606,False,True,False,True,False,0.0
2025-02-24 16:00:00+00:00,57.805,58.57,57.75,58.565,955.0,,,,,,,,,,61.09957311160225,"rgba(239, 83, 80, 1.0)",,61.09957311160225,,0,,,0.0,0.0,0.0,0.0,28.563077549990695,-18.11228219185606,False,True,False,True,True,0.0
2025-02-24 17:00:00+00:00,58.45,58.885,58.45,58.73,802.0,,,,,,,,,,61.07567085108976,"rgba(239, 83, 80, 1.0)",,61.07567085108976,,0,,,0.0,0.0,0.0,0.0,31.489052382004186,-18.11228219185606,False,True,False,True,True,0.0
2025-02-24 18:00:00+00:00,58.73,58.89,58.665,58.77,1470.0,,,,,,,,,,61.03473871317188,"rgba(239, 83, 80, 1.0)",,61.03473871317188,,0,,,0.0,0.0,0.0,0.0,33.64153912460058,-22.73385908685116,False,True,False,True,True,0.0
2025-02-24 19:00:00+00:00,58.775,58.9,58.27,58.31,1284.0,,,,,,,,,,60.996104205509845,"rgba(239, 83, 80, 1.0)",,60.996104205509845,,0,,,0.0,0.0,0.0,0.0,33.67087769835755,-22.41526109848491,False,True,False,True,True,0.0
2025-02-24 20:00:00+00:00,58.31,58.43,57.97,57.99,3439.0,,,,,,,,,,60.884961641481034,"rgba(239, 83, 80, 1.0)",,60.884961641481034,,0,,,0.0,0.0,0.0,0.0,32.79084877240612,-22.41526109848491,False,True,False,True,True,0.0
2025-02-25 15:00:00+00:00,57.88,57.88,56.86,57.42,1300.0,,,,,,,,,,60.83484765333287,"rgba(239, 83, 80, 1.0)",,60.83484765333287,,0,,,0.0,0.0,0.0,0.0,30.77487589418096,-22.41526109848491,False,True,False,True,False,0.0
2025-02-25 16:00:00+00:00,57.42,57.42,56.715,57.375,986.0,,,,,,,,,,59.88919177312038,"rgba(239, 83, 80, 1.0)",,59.88919177312038,,0,,,-1.0,0.0,56.715,102.0,29.32281822789416,-22.41526109848491,False,True,False,True,False,0.0
2025-02-25 17:00:00+00:00,57.375,57.78,57.25,57.78,2172.0,,,,,,,,,,59.908707319842634,"rgba(239, 83, 80, 1.0)",1.9753013272241062,59.908707319842634,-1.077662071352986,0,,,0.0,0.0,0.0,0.0,31.036399130213105,-22.41526109848491,False,True,False,True,False,0.0
2025-02-25 18:00:00+00:00,57.78,57.995,57.445,57.98,1663.0,,,,,,,,,,59.90029194102788,"rgba(239, 83, 80, 1.0)",1.964849676757037,59.90029194102788,-0.9773225726852065,0,,,0.0,0.0,0.0,0.0,33.42971024184203,-21.565163877096325,False,True,False,True,True,0.0
2025-02-25 19:00:00+00:00,57.98,58.36,57.815,58.36,1446.0,,,,,,,,,,59.90706482628368,"rgba(239, 83, 80, 1.0)",1.9567126734619127,59.90706482628368,-0.7906448643512575,0,,,0.0,0.0,0.0,0.0,37.27110144548454,-17.85425428392591,False,True,False,True,True,0.0
2025-02-25 20:00:00+00:00,58.36,58.46,57.85,57.87,5370.0,,,,,,,,,,59.84688187719331,"rgba(239, 83, 80, 1.0)",1.9538764472635286,59.84688187719331,-1.01177425008731,0,,,0.0,0.0,0.0,0.0,37.7853128405447,-17.269958029897495,False,True,False,True,True,0.0
2025-02-26 15:00:00+00:00,59.73,60.51,59.445,60.36,3564.0,,,,,,,,,,59.99542918783713,"rgba(38, 166, 154, 1.0)",1.9141771736838333,59.99542918783713,0.19045823823154825,0,,,0.0,0.0,0.0,0.0,47.07090671792823,-8.66585839569494,False,False,False,False,True,0.0
2025-02-26 16:00:00+00:00,60.42,60.49,59.4,59.75,492.0,,,,,,,,,,59.99764267527193,"rgba(38, 166, 154, 1.0)",1.8672850890004926,59.99764267527193,-0.13262178160726912,0,,,0.0,0.0,0.0,0.0,50.902240455463584,-5.424343743004023,False,False,True,False,True,0.0
