date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_338,aVWAP_BoS_CHoCH_bull_435,aVWAP_BoS_CHoCH_bull_680,aVWAP_BoS_CHoCH_bear_58,aVWAP_BoS_CHoCH_bear_140,aVWAP_BoS_CHoCH_bear_703,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,9.045,9.205,9.025,9.18,847.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,9.18,9.185,9.085,9.1,1839.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-03 17:00:00+00:00,9.1,9.12,8.99,9.005,3604.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-03 18:00:00+00:00,9.005,9.045,8.975,8.99,1179.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-03 19:00:00+00:00,8.99,9.065,8.99,9.035,7428.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,7.912159473246267,-42.87905647407836,False,False,False,True,True,
2025-02-03 20:00:00+00:00,9.035,9.06,8.99,9.005,19428.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,11.99124245938825,-39.68261135494535,False,False,False,True,True,
2025-02-04 15:00:00+00:00,9.175,9.28,9.175,9.22,2147.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,29.32932089237267,-24.57627484757177,False,False,False,True,True,
2025-02-04 16:00:00+00:00,9.22,9.26,9.18,9.255,493.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,41.98458167291972,-14.458631147872595,False,False,False,True,True,
2025-02-04 17:00:00+00:00,9.255,9.295,9.215,9.235,433.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,49.17664283351129,-9.352122522251122,False,False,True,False,True,
2025-02-04 18:00:00+00:00,9.235,9.26,9.225,9.24,1519.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.15800756516857,-5.8624972719099375,False,False,True,False,True,
2025-02-04 19:00:00+00:00,9.245,9.27,9.205,9.215,2893.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,55.778362635089024,-4.958070783540684,False,False,True,False,True,
2025-02-04 20:00:00+00:00,9.215,9.265,9.2,9.265,7871.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,58.93272995495174,-2.147877151111828,False,False,True,False,True,
2025-02-05 15:00:00+00:00,9.255,9.33,9.205,9.285,2567.0,,,,,,,9.273333333333333,"rgba(38, 166, 154, 1.0)",,9.273333333333333,,0,,,0.0,0.0,0.0,0.0,61.77665201589981,0.6346058280263165,False,False,True,False,True,
2025-02-05 16:00:00+00:00,9.28,9.295,9.2,9.215,2282.0,,,,,,,9.256077541761188,"rgba(239, 83, 80, 1.0)",,9.256077541761188,,0,,,0.0,0.0,0.0,0.0,59.148690162843295,0.6346058280263165,False,False,True,False,True,
2025-02-05 17:00:00+00:00,9.215,9.235,9.16,9.19,2746.0,,,,,,,9.233994733377223,"rgba(239, 83, 80, 1.0)",,9.233994733377223,,0,,,0.0,0.0,0.0,0.0,56.05330861010928,0.6346058280263165,False,False,True,False,False,
2025-02-05 18:00:00+00:00,9.19,9.205,9.17,9.18,1437.0,,,,,,,9.226199623560673,"rgba(239, 83, 80, 1.0)",,9.226199623560673,,0,,,0.0,0.0,0.0,0.0,53.44860570783124,0.6346058280263165,False,False,True,False,False,
2025-02-05 19:00:00+00:00,9.18,9.235,9.18,9.205,1465.0,,,,,,,9.223473532120288,"rgba(239, 83, 80, 1.0)",,9.223473532120288,,0,,,0.0,0.0,0.0,0.0,53.15943934511353,0.6346058280263165,False,False,True,False,False,
2025-02-05 20:00:00+00:00,9.205,9.22,9.135,9.185,11480.0,,,,,,,9.200764511383113,"rgba(239, 83, 80, 1.0)",,9.200764511383113,,0,,,0.0,0.0,0.0,0.0,51.736331185580525,0.6346058280263165,False,False,False,False,False,
2025-02-06 15:00:00+00:00,9.065,9.09,9.0,9.005,3316.0,,,,,,,9.178595197617259,"rgba(239, 83, 80, 1.0)",,9.178595197617259,,0,,,0.0,0.0,0.0,0.0,44.01702348810551,3.2593406043124205,False,False,False,True,False,
2025-02-06 16:00:00+00:00,9.005,9.055,9.005,9.02,426.0,,,,,,,9.17607870964397,"rgba(239, 83, 80, 1.0)",,9.17607870964397,,0,,,0.0,0.0,0.0,0.0,39.763323374623695,-0.9393764720817757,False,False,False,True,False,
2025-02-06 17:00:00+00:00,9.025,9.025,8.975,9.0,1800.0,,,,,,,9.164561515074432,"rgba(239, 83, 80, 1.0)",,9.164561515074432,,0,,,0.0,0.0,0.0,0.0,36.37284028045033,-4.327514119233513,False,False,False,True,False,
2025-02-06 18:00:00+00:00,9.005,9.025,8.925,8.935,1316.0,,,,,,,9.155301601063522,"rgba(239, 83, 80, 1.0)",,9.155301601063522,,0,,,0.0,0.0,0.0,0.0,32.50528937192898,-8.178794674821532,False,False,False,True,False,
2025-02-06 19:00:00+00:00,8.935,8.96,8.915,8.945,2936.0,,,,,,,9.037702648117255,"rgba(239, 83, 80, 1.0)",,9.037702648117255,,0,,,0.0,0.0,0.0,0.0,30.614712862637873,-10.242537145436174,False,False,False,True,False,
2025-02-06 20:00:00+00:00,8.945,9.025,8.945,9.02,12617.0,,,,,,,9.040969612387688,"rgba(239, 83, 80, 1.0)",,9.040969612387688,,0,,,0.0,0.0,0.0,0.0,33.93770753997753,-10.242537145436174,False,False,False,True,False,
2025-02-07 15:00:00+00:00,9.05,9.135,9.05,9.11,3248.0,,,,,,,9.05075599957446,"rgba(239, 83, 80, 1.0)",,9.05075599957446,,0,,,0.0,0.0,0.0,0.0,40.160946907938595,-19.007638225602214,False,False,False,True,True,
2025-02-07 16:00:00+00:00,9.105,9.11,9.005,9.02,3073.0,,,,,,,9.05198967477309,"rgba(239, 83, 80, 1.0)",,9.05198967477309,,0,,,0.0,0.0,0.0,0.0,41.057897884569186,-17.94248495012824,False,False,False,True,True,
2025-02-07 17:00:00+00:00,9.015,9.11,9.01,9.11,1806.0,,,,,,,9.054214382478424,"rgba(239, 83, 80, 1.0)",,9.054214382478424,,0,,,0.0,0.0,0.0,0.0,44.9440129745422,-13.97731658450487,False,False,False,True,True,
2025-02-07 18:00:00+00:00,9.105,9.13,9.09,9.11,1056.0,,,,,,,9.056394502471331,"rgba(239, 83, 80, 1.0)",,9.056394502471331,,0,,,0.0,0.0,0.0,0.0,47.53475636785754,-11.238200251742953,False,False,False,False,True,
2025-02-07 19:00:00+00:00,9.11,9.155,9.085,9.085,3565.0,,,,,,,9.062443830273711,"rgba(239, 83, 80, 1.0)",,9.062443830273711,,0,,,0.0,0.0,0.0,0.0,48.25658585361265,-10.14267676853352,False,False,False,False,True,
2025-02-07 20:00:00+00:00,9.085,9.085,9.035,9.06,6282.0,,,,,,,9.063395040606718,"rgba(239, 83, 80, 1.0)",,9.063395040606718,,0,,,0.0,0.0,0.0,0.0,47.735992895190776,-10.14019435954097,False,False,False,False,True,
2025-02-10 15:00:00+00:00,9.235,9.34,9.22,9.305,917.0,,,,,,,9.068059848338235,"rgba(38, 166, 154, 1.0)",,9.068059848338235,,0,,,0.0,0.0,0.0,0.0,54.49647734503406,-3.405942629347514,False,False,True,False,True,
2025-02-10 16:00:00+00:00,9.305,9.415,9.3,9.415,1044.0,,,,,,,9.075090761944264,"rgba(38, 166, 154, 1.0)",,9.075090761944264,,0,,,0.0,0.0,0.0,0.0,60.79539808001577,2.562393890535404,False,False,True,False,True,
