date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_33,aVWAP_BoS_CHoCH_bull_55,aVWAP_BoS_CHoCH_bull_119,aVWAP_BoS_CHoCH_bear_19,aVWAP_BoS_CHoCH_bear_64,aVWAP_BoS_CHoCH_bear_150,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,4.5646055525,4.6840978444,4.4391386459,4.5287578649,931030,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,4.8454124386,4.9230824283,4.6183770839,4.6183770839,867216,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,4.8454124386,5.1262193246,4.7099081795,4.8633362824,775861,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,4.4929101773,4.9589301159,4.4929101773,4.8633362824,598899,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,83.1331118291916,34.055519776032696,False,False,True,False,False,
2022-01-28 00:00:00+00:00,4.5347324795,4.8991839699,4.3973760899,4.4331640313,650312,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,72.26272701490802,24.471415091411046,False,False,True,False,False,
2022-02-04 00:00:00+00:00,4.4988847919,4.6781232298,4.4243216017,4.5048594065,1022262,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,63.722100515825936,17.34815157707459,False,False,True,False,False,
2022-02-11 00:00:00+00:00,4.3375701978,4.5765547817,4.2778240518,4.4988847919,1187258,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,54.896799920082216,10.033996095024456,False,False,True,False,False,
2022-02-18 00:00:00+00:00,4.3793925,4.5705801671,4.2927605883,4.3076971248,990934,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,49.722264640520876,6.21914500100231,False,False,False,False,False,
2022-02-25 00:00:00+00:00,4.3973163438,4.4271894167,4.0926109993,4.3674432708,725938,,,,,,,,#000000,,4.305705586599999,,0,,,0.0,0.0,0.0,0.0,46.50134910418406,4.1138677319798305,False,False,False,False,False,
2022-03-04 00:00:00+00:00,4.6801201798,4.7915516127,4.3247442588,4.3548608623,1224018,,,,,,,,#000000,,4.489688910699492,,0,,,0.0,0.0,0.0,0.0,49.61446964835289,4.1138677319798305,False,False,False,False,False,
2022-03-11 00:00:00+00:00,5.0595893836,5.2523356458,4.6570508616,4.7222834247,1442377,,,,,,,,"rgba(38, 166, 154, 0.5)",,4.702269699288437,,0,,,0.0,0.0,0.0,0.0,55.57250811148465,-3.8314566592761494,False,False,True,False,True,
2022-03-18 00:00:00+00:00,5.8245511118,5.8486443946,4.8849130834,5.1137992698,2396144,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.040508731178999,,0,,,0.0,0.0,0.0,0.0,63.191110344466395,2.839109924581365,False,False,True,False,True,
2022-03-25 00:00:00+00:00,5.938994205,6.0785545455,5.6077115668,5.8667143567,1336253,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.197035001137331,,0,,,0.0,0.0,0.0,0.0,68.9377096686629,7.707352310935839,False,False,True,False,True,
2022-04-01 00:00:00+00:00,5.9932040913,6.15583375,5.6679447738,5.8968309602,1415106,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.319982434927448,,0,,,0.0,0.0,0.0,0.0,73.18349864023911,11.22393200130815,False,False,True,False,True,
2022-04-08 00:00:00+00:00,6.0474139775,6.2341369191,5.9510408464,6.0293440154,1099795,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.741971215212884,,0,,,0.0,0.0,0.0,0.0,76.35838174308009,13.853756057274083,False,False,True,False,True,
2022-04-15 00:00:00+00:00,6.077530581,6.2281135984,5.9600758275,6.0353673361,633339,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.7650168647176825,,0,,,0.0,0.0,0.0,0.0,78.70671241077827,15.85173633515953,False,False,True,False,True,
2022-04-22 00:00:00+00:00,5.8968309602,6.2099834031,5.8064811497,6.0534372982,753991,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.7661403124371375,,0,,,0.0,0.0,0.0,0.0,77.88366206472507,15.85173633515953,False,False,True,False,True,
2022-04-29 00:00:00+00:00,5.7281779807,5.8245511118,5.6318048496,5.8245511118,729815,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.73742567235646,,0,,,0.0,0.0,0.0,0.0,75.26427216282777,15.85173633515953,False,False,True,False,True,
2022-05-06 00:00:00+00:00,6.0172973741,6.4027898985,5.8049753196,5.8125044704,1014679,,,,,,,6.075020864066667,"rgba(38, 166, 154, 0.5)",,5.87315725184462,,0,,,0.0,0.0,0.0,0.0,74.70655525294922,15.85173633515953,False,False,True,False,True,
2022-05-13 00:00:00+00:00,4.1982545242,6.0353673361,3.7043422273,5.9209242429,2320516,,,,4.6459880292,,,4.863368063628223,"rgba(38, 166, 154, 0.5)",,5.163407171273498,,0,,,-1.0,0.0,3.7043421,38.0,63.88531172201759,27.001928297085442,False,False,True,False,False,
2022-05-20 00:00:00+00:00,4.3006509761,4.4361756917,4.1018813931,4.1199513552,1318026,,,,4.513256473185962,,,4.683535246789713,"rgba(38, 166, 154, 0.5)",,4.9989193017322995,,0,,,0.0,0.0,0.0,0.0,56.68171169713641,20.197627046139914,False,False,True,False,False,
