date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bear_30,aVWAP_BoS_CHoCH_bear_50,aVWAP_BoS_CHoCH_bear_74,aVWAP_BoS_CHoCH_bear_133,aVWAP_BoS_CHoCH_bear_148,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,849.0,946.08,808.38,808.38,519,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,897.0,999.0,869.16,870.0,502,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,828.0,915.0,807.0,915.0,417,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,82.67637459201607,-27.956314335927665,False,False,True,False,True,
2022-01-21 00:00:00+00:00,750.0,870.0,750.0,840.0,177,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,65.5397877907237,-27.956314335927665,False,False,True,False,True,
2022-01-28 00:00:00+00:00,654.0,831.0,594.0,750.0,692,,,,,,,#000000,,693.0,,0,,,0.0,0.0,0.0,0.0,50.97571383791389,-27.956314335927665,False,False,False,False,True,
2022-02-04 00:00:00+00:00,636.0,678.0,633.0,660.0,88,,,,,,,"rgba(239, 83, 80, 0.5)",,688.0358974358975,,0,,,0.0,0.0,0.0,0.0,40.29336806763608,-27.956314335927665,False,False,False,True,False,
2022-02-11 00:00:00+00:00,639.0,660.0,615.0,660.0,94,,,,,,,"rgba(239, 83, 80, 0.5)",,682.6544622425629,,0,,,0.0,0.0,0.0,0.0,32.95564939537117,-27.956314335927665,False,False,False,True,False,
2022-02-18 00:00:00+00:00,716.79,723.45,627.0,638.43,131,,,,,,,"rgba(239, 83, 80, 0.5)",,683.4920199004974,,0,,,0.0,0.0,0.0,0.0,33.756348852515295,-27.956314335927665,False,False,False,True,False,
2022-02-25 00:00:00+00:00,678.0,714.0,660.0,714.0,124,,,,,,,"rgba(239, 83, 80, 0.5)",,683.5478122232064,,0,,,0.0,0.0,0.0,0.0,33.13444707015206,-27.956314335927665,False,False,False,True,False,
2022-03-04 00:00:00+00:00,723.0,783.0,675.03,699.0,173,,,,,,,"rgba(239, 83, 80, 0.5)",,708.1663709677418,,0,,,0.0,0.0,0.0,0.0,35.16943287486975,-27.956314335927665,False,False,False,True,False,
2022-03-11 00:00:00+00:00,744.0,753.0,693.6,723.0,82,,,,,,,"rgba(239, 83, 80, 0.5)",,709.8902321630965,,0,,,0.0,0.0,0.0,0.0,37.64084326261275,-27.956314335927665,False,False,False,True,False,
2022-03-18 00:00:00+00:00,712.5,750.0,693.0,744.0,363,,,,,,,"rgba(239, 83, 80, 0.5)",,709.8693444842106,,0,,,0.0,0.0,0.0,0.0,38.31124363468079,-27.956314335927665,False,False,False,True,False,
2022-03-25 00:00:00+00:00,723.39,774.0,663.0,714.0,569,,,,,,,"rgba(239, 83, 80, 0.5)",,712.1209294850809,,0,,,0.0,0.0,0.0,0.0,39.32810372219258,-27.956314335927665,False,False,False,True,False,
2022-04-01 00:00:00+00:00,615.0,702.0,600.0,636.0,160,,,,,,,"rgba(239, 83, 80, 0.5)",,683.1108318011784,,0,,,0.0,0.0,0.0,0.0,37.055145426165424,-27.956314335927665,False,False,False,True,False,
2022-04-08 00:00:00+00:00,653.4,659.97,600.21,618.0,111,,,,,,,"rgba(239, 83, 80, 0.5)",,680.2138012411134,,0,,,0.0,0.0,0.0,0.0,37.135463993383226,-27.956314335927665,False,False,False,True,False,
2022-04-15 00:00:00+00:00,669.0,720.0,645.0,645.0,72,,,,,,,"rgba(239, 83, 80, 0.5)",,682.3730727035992,,0,,,0.0,0.0,0.0,0.0,37.84534377537383,-27.956314335927665,False,False,False,True,False,
2022-04-22 00:00:00+00:00,737.61,747.0,654.0,681.0,33,,,,,,,"rgba(239, 83, 80, 0.5)",,684.4337349879406,,0,,,0.0,0.0,0.0,0.0,40.880878004690466,-27.956314335927665,False,False,False,True,False,
2022-04-29 00:00:00+00:00,636.03,746.52,636.03,732.0,21,,,,,,,"rgba(239, 83, 80, 0.5)",,684.5901427640703,,0,,,0.0,0.0,0.0,0.0,40.436746869175266,-27.956314335927665,False,False,False,True,False,
2022-05-06 00:00:00+00:00,682.26,702.0,645.0,666.0,13,,,,,,,"rgba(239, 83, 80, 0.5)",,684.7239052960759,,0,,,0.0,0.0,0.0,0.0,41.579758171674165,-27.956314335927665,False,False,False,True,False,
2022-05-13 00:00:00+00:00,642.0,672.0,588.69,662.73,33,,,,,,,"rgba(239, 83, 80, 0.5)",,683.5063186617322,,0,,,0.0,0.0,0.0,0.0,41.47101061062215,-27.956314335927665,False,False,False,True,False,
2022-05-20 00:00:00+00:00,660.0,690.0,600.0,600.0,28,,,,,,,"rgba(239, 83, 80, 0.5)",,683.0016272518798,,0,,,0.0,0.0,0.0,0.0,41.95999702110736,-27.956314335927665,False,False,False,True,False,
2022-05-27 00:00:00+00:00,684.0,690.0,576.0,690.0,284,,,,,,,"rgba(239, 83, 80, 0.5)",,671.5717947942486,,0,,,0.0,0.0,0.0,0.0,43.055529000880874,-27.956314335927665,False,False,False,True,False,
2022-06-03 00:00:00+00:00,627.0,720.0,600.0,684.0,74,,,,,,,"rgba(239, 83, 80, 0.5)",,670.8013682685178,,0,,,0.0,0.0,0.0,0.0,42.46780116304811,-27.956314335927665,False,False,False,True,False,
2022-06-10 00:00:00+00:00,654.0,735.0,621.0,705.0,88,,,,,,,"rgba(239, 83, 80, 0.5)",,671.8748708813561,,0,,,0.0,0.0,0.0,0.0,42.89876696266125,-27.374474098777817,False,False,False,True,False,
2022-06-17 00:00:00+00:00,681.0,738.0,600.0,675.0,114,,,,,,,"rgba(239, 83, 80, 0.5)",,669.2036366478532,,0,,,0.0,0.0,0.0,0.0,44.02773532741264,-24.67127330461352,False,False,False,True,False,
2022-06-24 00:00:00+00:00,633.45,705.75,570.0,666.0,79,,,,,,,"rgba(239, 83, 80, 0.5)",,650.887755924866,,0,,,0.0,0.0,0.0,0.0,43.65279529161671,-23.56927415997238,False,False,False,True,False,
2022-07-01 00:00:00+00:00,621.0,690.0,612.48,633.0,177,,,,,,,"rgba(239, 83, 80, 0.5)",,648.4965923455175,,0,,,0.0,0.0,0.0,0.0,43.090123782501664,-22.762840372038944,False,False,False,True,False,
2022-07-08 00:00:00+00:00,642.0,684.0,586.17,681.0,25,,,,,,,"rgba(239, 83, 80, 0.5)",,648.0666952665466,,0,,,0.0,0.0,0.0,0.0,43.385278141936666,-21.187903458668103,False,False,False,True,False,
2022-07-15 00:00:00+00:00,657.87,678.12,600.03,675.0,9,,,,,,,"rgba(239, 83, 80, 0.5)",,648.0628837066184,,0,,,0.0,0.0,0.0,0.0,44.11917878874244,-19.286598523117945,False,False,False,True,False,
2022-07-22 00:00:00+00:00,615.0,665.34,588.0,618.0,46,,,,,,,"rgba(239, 83, 80, 0.5)",,646.1982171464332,,0,,,0.0,0.0,0.0,0.0,43.50616107486951,-18.82988146415056,False,False,False,True,False,
2022-07-29 00:00:00+00:00,546.0,585.0,426.0,585.0,158,,,,,,519.0,"rgba(239, 83, 80, 0.5)",,590.5506182317555,,0,,,0.0,-1.0,426.0,47.0,41.509804073373154,-18.82988146415056,False,False,False,True,False,
2022-08-05 00:00:00+00:00,573.0,657.0,480.0,529.83,61,,,,,,533.2054794520548,"rgba(239, 83, 80, 0.5)",,591.4783819221581,,0,,,0.0,0.0,0.0,0.0,41.020984374115415,-18.82988146415056,False,False,False,True,False,
2022-08-12 00:00:00+00:00,719.43,789.81,534.0,630.0,221,,,,,,607.4788181818182,"rgba(239, 83, 80, 0.5)",,622.7714160536902,,0,,,0.0,0.0,0.0,0.0,44.64352538644369,-15.33420437847193,False,False,False,True,False,
2022-08-19 00:00:00+00:00,735.0,750.0,630.0,672.0,92,,,,,,624.3433834586466,#000000,,632.1628963548532,,0,,,0.0,0.0,0.0,0.0,47.57013212411035,-11.942599333947143,False,False,False,False,True,
2022-08-26 00:00:00+00:00,780.0,807.0,667.68,765.0,298,,,,,,670.0187469879518,#000000,,662.9991732185124,,0,,,0.0,0.0,0.0,0.0,50.60841086973958,-8.565825699499115,False,False,False,False,True,
2022-09-02 00:00:00+00:00,786.0,1050.0,750.0,750.0,1453,,,,,,792.2039246605344,#000000,,798.6840647487909,,0,,,0.0,0.0,0.0,0.0,52.902755030017985,-5.994445889839689,False,False,False,False,True,
