date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_64,aVWAP_BoS_CHoCH_bull_107,aVWAP_BoS_CHoCH_bull_288,aVWAP_BoS_CHoCH_bull_383,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,35.955,35.995,35.455,35.525,142266.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,35.45,35.535,35.22,35.375,51618.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-18 17:00:00+00:00,35.49,35.61,35.465,35.525,34259.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,17.64705882352941,-76.47058823529412,False,False,False,True,True,
2023-12-19 17:00:00+00:00,35.98,36.02,35.8,35.925,41287.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,39.03743315508024,-55.45454545454543,False,False,False,True,True,
2023-12-20 17:00:00+00:00,35.97,35.99,35.345,35.39,61414.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,40.2049004155795,-52.863717968224435,False,False,False,True,True,
2023-12-21 17:00:00+00:00,35.71,35.835,35.63,35.82,41927.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,46.78073608448929,-44.31177058632756,False,False,False,False,True,
2023-12-22 17:00:00+00:00,36.14,36.23,35.96,36.06,29506.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,53.2976476339974,-35.53813842862586,False,False,True,False,True,
2023-12-25 17:00:00+00:00,36.06,36.06,36.06,36.06,0.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.64225533366948,-28.630258867172152,False,False,True,False,True,
2023-12-26 17:00:00+00:00,36.335,36.41,36.28,36.32,27239.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,62.55470053990182,-21.117663621989138,False,False,True,False,True,
2023-12-27 17:00:00+00:00,36.455,36.47,36.265,36.28,48533.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,65.1021635269998,-15.813956342196896,False,False,True,False,True,
2023-12-28 17:00:00+00:00,36.14,36.2,35.98,36.085,36320.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,63.480011648433354,-14.59768226652779,False,False,True,False,True,
2023-12-29 17:00:00+00:00,36.025,36.12,35.94,36.01,21664.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.23704106263351,-14.125249543598422,False,False,True,False,True,
2024-01-01 17:00:00+00:00,36.01,36.01,36.01,36.01,0.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,59.741727338766935,-13.017744898015678,False,False,True,False,True,
2024-01-02 17:00:00+00:00,36.12,36.315,36.1,36.295,63765.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.88273426994051,-8.514656014040597,False,False,True,False,True,
2024-01-03 17:00:00+00:00,36.335,36.61,36.31,36.475,42567.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.82070570274789,-3.542853663361747,False,False,True,False,True,
2024-01-04 17:00:00+00:00,36.6,36.63,36.46,36.53,24683.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,67.20928613818104,0.6430628906102243,False,False,True,False,True,
2024-01-05 17:00:00+00:00,36.755,36.795,36.585,36.695,25267.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,70.0094163778356,4.976124152067001,False,False,True,False,True,
2024-01-08 17:00:00+00:00,37.015,37.265,36.99,37.21,59422.0,,,,,37.155,"rgba(38, 166, 154, 1.0)",,37.155,,0,,,0.0,0.0,0.0,0.0,74.41532529220848,10.52384971798675,False,False,True,False,True,
2024-01-09 17:00:00+00:00,36.845,36.885,36.685,36.7,25986.0,,,,,37.03380421037842,"rgba(38, 166, 154, 1.0)",,37.03380421037842,,0,,,0.0,0.0,0.0,0.0,70.19148420828611,10.52384971798675,False,False,True,False,True,
2024-01-10 17:00:00+00:00,36.84,37.03,36.795,36.91,108392.0,,,,,36.96549289645683,"rgba(38, 166, 154, 1.0)",,36.96549289645683,,0,,,0.0,0.0,0.0,0.0,68.73755544636546,10.52384971798675,False,False,True,False,True,
2024-01-11 17:00:00+00:00,36.475,36.73,36.47,36.625,36483.0,,,,,36.908909247896425,"rgba(38, 166, 154, 1.0)",,36.908909247896425,,0,,,0.0,0.0,0.0,0.0,64.69174918288661,10.52384971798675,False,False,True,False,False,
2024-01-12 17:00:00+00:00,36.815,36.93,36.8,36.855,30131.0,,,,,36.90344308165716,"rgba(38, 166, 154, 1.0)",,36.90344308165716,,0,,,0.0,0.0,0.0,0.0,63.628071191049756,10.52384971798675,False,False,True,False,False,
2024-01-15 17:00:00+00:00,36.855,36.855,36.855,36.855,0.0,,,,,36.90344308165716,"rgba(38, 166, 154, 1.0)",,36.90344308165716,,0,,,0.0,0.0,0.0,0.0,62.918952529825184,10.52384971798675,False,False,True,False,False,
2024-01-16 17:00:00+00:00,36.97,36.975,36.565,36.65,50403.0,,,,,36.875317040788204,"rgba(38, 166, 154, 1.0)",,36.875317040788204,,0,,,0.0,0.0,0.0,0.0,60.12998619879519,19.25806416894484,False,False,True,False,False,
