date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_314,aVWAP_BoS_CHoCH_bull_394,aVWAP_BoS_CHoCH_bull_556,aVWAP_BoS_CHoCH_bull_632,aVWAP_BoS_CHoCH_bull_699,aVWAP_BoS_CHoCH_bull_766,aVWAP_BoS_CHoCH_bear_115,aVWAP_BoS_CHoCH_bear_196,aVWAP_BoS_CHoCH_bear_349,aVWAP_BoS_CHoCH_bear_745,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,6.8236023556,6.8361457423,6.7134714205,6.7169835688,420949,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,6.8737759023,6.9114060624,6.7797005022,6.8424174356,365026,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,6.7044401821,6.8424174356,6.6793534087,6.8424174356,418389,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,73.74005304751847,-55.03978780992611,False,False,True,False,True,
2022-01-06 00:00:00+00:00,6.666810022,6.7357986488,6.5288954855,6.6730817154,447606,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,55.09123346309547,-55.03978780992611,False,False,True,False,True,
2022-01-07 00:00:00+00:00,6.6918967954,6.7295269554,6.6040930886,6.6918967954,261353,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,45.5599870529159,-55.03978780992611,False,False,False,True,True,
2022-01-10 00:00:00+00:00,6.6918967954,6.6918967954,6.4347573684,6.5852780086,458456,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.20582277946285,-55.03978780992611,False,False,False,True,True,
2022-01-11 00:00:00+00:00,6.7608854222,6.8361457423,6.6229081686,6.6918967954,236859,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.352797552329974,-55.03978780992611,False,False,False,True,True,
2022-01-12 00:00:00+00:00,6.8612325156,6.867504209,6.7671571155,6.8361457423,246925,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.114431393419814,-55.03978780992611,False,False,False,False,True,
2022-01-13 00:00:00+00:00,6.905134369,6.9302211424,6.8424174356,6.886319289,362567,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,54.20815513423818,-55.03978780992611,False,False,True,False,True,
2022-01-14 00:00:00+00:00,6.8549608223,6.8925909823,6.7734288088,6.8925909823,256211,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,55.285346166434266,-51.7103446973288,False,False,True,False,True,
2022-01-18 00:00:00+00:00,6.7922438889,6.8925909823,6.7608854222,6.8925909823,230928,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,53.00795307692359,-49.484177095732655,False,False,True,False,True,
2022-01-19 00:00:00+00:00,6.7169835688,6.8298740489,6.7044401821,6.8298740489,171407,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.72515223610162,-49.484177095732655,False,False,False,False,True,
2022-01-20 00:00:00+00:00,6.4813560499,6.7851696148,6.4750266007,6.7408634699,251253,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.90534380575461,-49.484177095732655,False,False,False,True,True,
2022-01-21 00:00:00+00:00,6.1395657895,6.4560382529,6.1269068909,6.411732108,539675,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.5611792055302,-49.484177095732655,False,False,False,True,True,
2022-01-24 00:00:00+00:00,6.1458952387,6.1838719344,5.6205509495,6.0003179056,1042378,,,,,,,,,,,5.9834393742,#000000,,5.9834393742,,0,,,0.0,0.0,0.0,0.0,27.209170561558537,-49.484177095732655,False,False,False,True,False,
2022-01-25 00:00:00+00:00,6.0382946012,6.2155191807,5.9180350651,6.0889301953,321719,,,,,,,,,,,6.0008552038961875,#000000,,6.0008552038961875,,0,,,0.0,0.0,0.0,0.0,22.963187990631823,-49.484177095732655,False,False,False,True,False,
2022-01-26 00:00:00+00:00,6.0066473549,6.2534958763,5.8846788675,6.1205774417,404467,,,,,,,,,,,6.0116997939198935,#000000,,6.0116997939198935,,0,,,0.0,0.0,0.0,0.0,19.947590820829497,-49.484177095732655,False,False,False,True,False,
2022-01-27 00:00:00+00:00,5.9876590071,6.247166427,5.9433528622,6.0699418475,258678,,,,,,,,,,,6.017785462273822,#000000,,6.017785462273822,,0,,,0.0,0.0,0.0,0.0,17.82270772554936,-49.484177095732655,False,False,False,True,False,
2022-01-28 00:00:00+00:00,6.1079185431,6.1364010648,5.867399471,5.9496823115,164835,,,,,,,,,,,6.019248338859022,#000000,,6.019248338859022,,0,,,0.0,0.0,0.0,0.0,20.632731366368176,-49.484177095732655,False,False,False,True,False,
2022-01-31 00:00:00+00:00,6.2788136734,6.2978020212,6.0730432777,6.0889301953,285457,,,,,,,,,,,6.041981425072814,#000000,,6.041981425072814,,0,,,0.0,0.0,0.0,0.0,27.09194913526361,-49.43502319864554,False,False,False,True,False,
2022-02-01 00:00:00+00:00,6.3231198182,6.3231198182,6.2028602822,6.3104609197,249598,,,,,,,,,,,6.064043454862931,#000000,,6.064043454862931,,0,,,0.0,0.0,0.0,0.0,32.40820160519584,-42.48864687892524,False,False,False,True,True,
2022-02-02 00:00:00+00:00,6.342108166,6.3610965138,6.2345075285,6.3484376153,199464,,,,,,,,,,,6.0809819887858465,#000000,,6.0809819887858465,,0,,,0.0,0.0,0.0,0.0,36.39399216868479,-37.011395953259736,False,False,False,True,True,
