date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_230,aVWAP_BoS_CHoCH_bull_282,aVWAP_BoS_CHoCH_bull_402,aVWAP_BoS_CHoCH_bull_490,aVWAP_BoS_CHoCH_bull_536,aVWAP_BoS_CHoCH_bull_678,aVWAP_BoS_CHoCH_bull_730,aVWAP_BoS_CHoCH_bull_793,aVWAP_BoS_CHoCH_bear_115,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-21 00:00:00+00:00,79.3442586585,80.0786758624,78.2290325341,78.5645070593,3205509,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,53.12401448053731,21.867782954641882,False,False,False,False,False,
2022-01-24 00:00:00+00:00,77.9932936785,78.7458446405,75.4999019368,78.5917076965,3766771,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.9189906545419,19.295063216275082,False,False,False,False,False,
2022-01-25 00:00:00+00:00,77.5490166045,77.9388924041,75.5815038484,77.0503382562,3023671,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.44111264521514,15.626680291251603,False,False,False,False,False,
2022-01-26 00:00:00+00:00,76.0257809223,79.6525325466,75.3910993881,77.9842267994,2667187,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.935022167173905,10.191980949201174,False,False,False,True,False,
2022-01-27 00:00:00+00:00,75.6359051227,78.1836981387,75.3548318719,76.6241949403,2660293,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.31950524584251,5.78130764958469,False,False,False,True,False,
2022-01-28 00:00:00+00:00,76.2161853826,76.2615197779,73.1289130625,75.6359051227,3123312,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.67533159135453,4.209128692391019,False,False,False,True,False,
2022-01-31 00:00:00+00:00,78.5463733012,78.5463733012,75.6087044856,75.6087044856,4174040,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.568019962920445,4.209128692391019,False,False,False,True,False,
2022-02-01 00:00:00+00:00,76.7601981262,78.3015675665,76.2353164974,77.9751599204,2081969,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.58089299845385,4.209128692391019,False,False,False,True,False,
2022-02-02 00:00:00+00:00,76.9324688284,78.1564975016,76.7873987634,77.1954083212,1945791,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.93419413860377,4.209128692391019,False,False,False,True,False,
2022-02-03 00:00:00+00:00,75.0374911048,76.6604624566,74.9558891932,76.5879274241,1624238,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.36628638956568,3.7652249448273025,False,False,False,True,False,
2022-02-04 00:00:00+00:00,72.9249082837,74.5206789983,71.5558095455,74.0945356825,2114965,,,,,,,,,,73.00046560916667,#000000,,73.00046560916667,,0,,,0.0,0.0,0.0,0.0,38.36686795919571,-0.7420313852886622,False,False,False,True,False,
2022-02-07 00:00:00+00:00,73.1969146555,73.5958573341,72.8070388559,72.9883764371,1770437,,,,,,,,,,73.09135747559266,#000000,,73.09135747559266,,0,,,0.0,0.0,0.0,0.0,36.29110720775966,-3.3000078560262978,False,False,False,True,False,
2022-02-08 00:00:00+00:00,72.525965605,73.7046598829,72.1904910798,73.432653511,1844252,,,,,,,,,,72.99984144635155,#000000,,72.99984144635155,,0,,,0.0,0.0,0.0,0.0,34.21547169644822,-5.826681461360508,False,False,False,True,False,
2022-02-09 00:00:00+00:00,74.1670707149,74.2577395055,72.9521089208,73.4961216645,2129502,,,,,,,,,,73.21456624148045,#000000,,73.21456624148045,,0,,,0.0,0.0,0.0,0.0,36.282394048540965,-5.826681461360508,False,False,False,True,False,
2022-02-10 00:00:00+00:00,73.1515802602,74.543346196,72.6438350328,73.4054528739,2113127,,,,,,,,,,73.26366084681416,#000000,,73.26366084681416,,0,,,0.0,0.0,0.0,0.0,36.427228448708135,-5.826681461360508,False,False,False,True,False,
2022-02-11 00:00:00+00:00,72.6347681537,73.7862617944,71.8550165545,73.1515802602,2597017,,,,,,,,,,73.15932423182926,#000000,,73.15932423182926,,0,,,0.0,0.0,0.0,0.0,35.927216026685194,-5.826681461360508,False,False,False,True,False,
2022-02-14 00:00:00+00:00,72.2358254751,73.7409273991,71.7462140058,72.9521089208,2204975,,,,,,,,,,73.0720160796976,#000000,,73.0720160796976,,0,,,0.0,0.0,0.0,0.0,35.131157246811675,-7.03057937073995,False,False,False,True,False,
2022-02-15 00:00:00+00:00,73.5867904551,73.73186052,72.38089554,72.7707713396,2775664,,,,,,,,,,73.0975057933423,#000000,,73.0975057933423,,0,,,0.0,0.0,0.0,0.0,37.457286587101194,-7.03057937073995,False,False,False,True,False,
2022-02-16 00:00:00+00:00,76.0620484386,76.5879274241,74.8561535235,76.5879274241,4564526,,,,,,,,,,73.66261473231187,#000000,,73.66261473231187,,0,,,0.0,0.0,0.0,0.0,42.988726060547435,-14.38885292154282,False,False,False,True,True,
2022-02-17 00:00:00+00:00,74.475344603,76.0529815595,73.8134624316,75.4364337834,3394131,,,,,,,,,,73.8113714710297,#000000,,73.8113714710297,,0,,,0.0,0.0,0.0,0.0,44.3883936508425,-12.874266888220014,False,False,False,True,True,
2022-02-18 00:00:00+00:00,75.1281598954,76.424723601,73.8587968269,73.9857331337,3612251,,,,,,,,,,73.97583516762394,#000000,,73.97583516762394,,0,,,0.0,0.0,0.0,0.0,46.278243643879605,-10.860359349748336,False,False,False,False,True,
2022-02-22 00:00:00+00:00,75.218828686,75.6268382437,74.321207659,75.0193573466,3631683,,,,,,,,,,74.09556496803658,#000000,,74.09556496803658,,0,,,0.0,0.0,0.0,0.0,47.67522986230395,-9.295343048706783,False,False,False,False,True,
2022-02-23 00:00:00+00:00,73.3419847204,76.1527172292,73.2150484136,75.3457649928,2212509,,,,,,,,,,74.10448830057585,#000000,,74.10448830057585,,0,,,0.0,0.0,0.0,0.0,45.950226616170916,-9.295343048706783,False,False,False,True,True,
2022-02-24 00:00:00+00:00,74.3665420543,74.6385484261,71.5830101827,71.9547522242,2335461,,,,,,,,,,73.79892282704316,#000000,,73.79892282704316,,0,,,0.0,0.0,0.0,0.0,46.46012234492505,-9.295343048706783,False,False,False,False,True,
2022-02-25 00:00:00+00:00,76.4428573591,76.5516599079,74.2033382312,74.9558891932,2241495,,,,,,,,,,74.38559448959438,#000000,,74.38559448959438,,0,,,0.0,0.0,0.0,0.0,49.63293853393867,-6.809506859540477,False,False,False,False,True,
2022-02-28 00:00:00+00:00,76.0711153177,77.0164101232,75.2673864009,75.4500520638,4314270,,,,,,,,,,74.84810768872532,#000000,,74.84810768872532,,0,,,0.0,0.0,0.0,0.0,51.17185810946107,-5.150856671042135,False,False,False,False,True,
2022-03-01 00:00:00+00:00,75.2034534188,76.4638464929,74.0389598178,76.1624481491,2044867,,,,,,,,,,74.85784061880199,#000000,,74.85784061880199,,0,,,0.0,0.0,0.0,0.0,50.86925087167512,-5.150856671042135,False,False,False,False,True,
2022-03-02 00:00:00+00:00,77.0392433311,77.8232443563,75.714917275,75.7605836907,2146784,,,,,,,,,,75.03907662358412,#000000,,75.03907662358412,,0,,,0.0,0.0,0.0,0.0,53.08834458629559,-2.8543971120997966,False,False,True,False,True,
2022-03-03 00:00:00+00:00,77.9708382119,78.0530377602,76.2903141131,77.3041085423,1840834,,,,,,,,,,75.20818704372125,#000000,,75.20818704372125,,0,,,0.0,0.0,0.0,0.0,55.634773714477646,-0.25341847048640176,False,False,True,False,True,
2022-03-04 00:00:00+00:00,79.5326296297,79.6787621601,77.1579760119,77.1579760119,2521690,,,,,,,,,,75.52449671910107,#000000,,75.52449671910107,,0,,,0.0,0.0,0.0,0.0,58.92980790754854,2.9684720404049045,False,False,True,False,True,
2022-03-07 00:00:00+00:00,79.3864970994,80.7838894207,79.2860309848,79.4504300814,2089371,,,,,,,,,,75.81207891897128,#000000,,75.81207891897128,,0,,,0.0,0.0,0.0,0.0,60.8556031549476,4.848582789761096,False,False,True,False,True,
2022-03-08 00:00:00+00:00,80.6742900229,81.7154843015,78.7517339208,79.4412967983,2682691,,,,,,,,,,76.16528184749899,#000000,,76.16528184749899,,0,,,0.0,0.0,0.0,0.0,63.402150385583624,7.31805408212508,False,False,True,False,True,
2022-03-09 00:00:00+00:00,81.0670211982,82.2908811396,80.9026221015,81.7428841509,1768560,,,,,,,,,,76.41799217441243,#000000,,76.41799217441243,,0,,,0.0,0.0,0.0,0.0,65.46482459187763,9.324316489190636,False,False,True,False,True,
2022-03-10 00:00:00+00:00,82.6014127666,82.6014127666,79.7426951421,80.4642245106,2155317,,,,,,,,,,76.70285388484412,#000000,,76.70285388484412,,0,,,0.0,0.0,0.0,0.0,68.1572219770601,11.923742234551668,False,False,True,False,True,
2022-03-11 00:00:00+00:00,83.3046755688,84.7294677394,82.9941439418,83.7978728586,2790209,,,,,,,,,,77.16388481738456,#000000,,77.16388481738456,,0,,,0.0,0.0,0.0,0.0,70.494447414902,14.174787462211526,False,False,True,False,True,
2022-03-14 00:00:00+00:00,83.0854767733,84.7934007215,83.0489436407,83.8344059912,2450942,,,,,,,,,,77.51282634541411,#000000,,77.51282634541411,,0,,,0.0,0.0,0.0,0.0,71.53526647914545,15.244570346049684,False,False,True,False,True,
2022-03-15 00:00:00+00:00,82.3822139711,84.0170716541,81.7063510183,83.4234082497,1306913,,,,,,,,,,77.65407661843362,#000000,,77.65407661843362,,0,,,0.0,0.0,0.0,0.0,70.56253266022263,15.244570346049684,False,False,True,False,True,11.876568288938305
2022-03-16 00:00:00+00:00,82.8480114115,83.8252727081,81.0304880656,82.9119443935,2142911,,,,,,,,,,77.86160133062236,#000000,,77.86160133062236,,0,,,0.0,0.0,0.0,0.0,70.40727153664142,15.244570346049684,False,False,True,False,True,12.806661378523877
2022-03-17 00:00:00+00:00,84.0353382204,84.4646025282,82.3730806879,82.6744790317,1938664,,,,,,,,,,78.07525140354329,#000000,,78.07525140354329,,0,,,0.0,0.0,0.0,0.0,71.46766018798114,15.770082970512306,True,False,True,False,True,15.102246753794546
2022-03-18 00:00:00+00:00,84.1814707507,84.7568675889,83.4234082497,83.7065400272,3273700,,,,,,,,,,78.42989828341916,#000000,,78.42989828341916,,0,,,0.0,0.0,0.0,0.0,72.31159443081265,16.869774026371374,True,False,True,False,True,15.378623900258628
2022-03-21 00:00:00+00:00,84.6655347574,85.1450321226,84.007938371,84.5924684923,1594124,,,,,,,,,,78.60090512662569,#000000,,78.60090512662569,,0,,,0.0,0.0,0.0,0.0,73.3393001575603,18.140608185060344,True,False,True,False,True,16.29421654614407
2022-03-22 00:00:00+00:00,84.5924684923,86.4099918382,84.4098028294,85.2135317462,2533184,,,,,,,,,,78.87610611984093,#000000,,78.87610611984093,,0,,,0.0,0.0,0.0,0.0,73.80249335159273,18.87844924545209,True,False,True,False,True,16.078786845135646
2022-03-23 00:00:00+00:00,84.7842674383,85.2820313697,83.4097083249,84.7568675889,1759190,,,,,,,,,,79.03351531290346,#000000,,79.03351531290346,,0,,,0.0,0.0,0.0,0.0,74.32075461517199,19.681028758319854,True,False,True,False,True,16.448871277302892
2022-03-24 00:00:00+00:00,86.4556582539,86.5652576517,84.2362704496,84.7568675889,2256913,,,,,,,,,,79.26865627116072,#000000,,79.26865627116072,,0,,,0.0,0.0,0.0,0.0,76.24734523329829,21.77339466074298,True,False,True,False,True,19.546057263216817
2022-03-25 00:00:00+00:00,87.8804504246,87.971783256,86.7342233899,86.7661898809,1482706,,,,,,,,,,79.45581849475701,#000000,,79.45581849475701,,0,,,0.0,0.0,0.0,0.0,78.54591053687496,24.11981098568758,True,False,True,False,True,20.0
2022-03-28 00:00:00+00:00,87.9169835572,88.2366484673,87.3598532853,88.1635822021,1653243,,,,,,,,,,79.66202346647333,#000000,,79.66202346647333,,0,,,0.0,0.0,0.0,0.0,80.10241468346004,25.702783539095748,True,False,True,False,True,20.0
2022-03-29 00:00:00+00:00,89.789306602,89.9354391323,88.2138152594,88.5106469616,2635589,,,,,,,,,,80.02717290073072,#000000,,80.02717290073072,,0,,,0.0,0.0,0.0,0.0,82.23047137701296,27.794094989156505,True,False,True,False,True,20.0
2022-03-30 00:00:00+00:00,89.3783088604,89.7345069031,88.4375806965,89.3143758784,1839246,,,,,,,,,,80.26164809847306,#000000,,80.26164809847306,,0,,,0.0,0.0,0.0,0.0,82.35349126663603,28.00457836854855,True,False,True,False,True,20.0
2022-03-31 00:00:00+00:00,87.8073841594,89.6523073548,87.7708510268,89.3783088604,2689038,,,,,,,,,,80.55356658933513,#000000,,80.55356658933513,,0,,,0.0,0.0,0.0,0.0,78.05960016108168,28.00457836854855,True,False,True,False,False,19.186624740094505
2022-04-01 00:00:00+00:00,89.3417757279,89.3691755773,88.2457817504,88.5928465099,1969803,,,,,,,,,,80.76910207151064,#000000,,80.76910207151064,,0,,,0.0,0.0,0.0,0.0,76.68122169154191,31.318000639660397,True,False,True,False,False,20.0
2022-04-04 00:00:00+00:00,89.2047764807,90.8122343143,88.282314883,90.5565023862,2186430,,,,,,,,,,83.81636308552169,#000000,,83.81636308552169,,0,,,0.0,0.0,0.0,0.0,75.41430065681908,30.105345457782448,True,False,True,False,False,20.0
2022-04-05 00:00:00+00:00,87.3963864179,89.7436401862,86.8940558449,88.7481123234,1930303,,,,,,,,,,83.7039294122816,#000000,,83.7039294122816,,0,,,0.0,0.0,0.0,0.0,70.4357618508537,25.449062705651897,True,False,True,False,False,16.318417288010846
2022-04-06 00:00:00+00:00,88.6476462088,88.8577117211,86.3825919888,87.2228540381,1997452,,,,,,,,,,83.72364456883447,#000000,,83.72364456883447,,0,,,0.0,0.0,0.0,0.0,68.62729898854464,23.875835651065074,True,False,True,False,False,18.377120836639246
2022-04-07 00:00:00+00:00,87.9443834066,88.6385129257,87.0858547909,88.3645144313,1972972,,,,,,,,,,83.77337417500297,#000000,,83.77337417500297,,0,,,0.0,0.0,0.0,0.0,65.98713362069657,21.47324957860809,True,False,True,False,False,16.535394351383527
2022-04-08 00:00:00+00:00,88.5745799436,88.7024459077,87.907850274,88.4193141302,1275697,,,,,,,,,,83.84233225486732,#000000,,83.84233225486732,,0,,,0.0,0.0,0.0,0.0,65.02933085677,20.60785722353279,True,False,True,False,False,17.57112599688972
2022-04-11 00:00:00+00:00,88.0174496718,89.1865099144,87.7891175931,88.720712474,1448188,,,,,,,,,,83.91408029732027,#000000,,83.91408029732027,,0,,,0.0,0.0,0.0,0.0,63.208049383359885,18.847564035532372,True,False,True,False,False,16.11500061518518
2022-04-12 00:00:00+00:00,88.1909820515,88.976444402,86.9123224112,88.0083163886,2048459,,,,,,,,,,83.99102757073331,#000000,,83.99102757073331,,0,,,0.0,0.0,0.0,0.0,62.24857440229531,17.853745094086236,False,False,True,False,False,16.40792786435428
2022-04-13 00:00:00+00:00,88.5015136785,89.0495106672,87.6338517797,88.5928465099,1647907,,,,,,,,,,84.07187657321809,#000000,,84.07187657321809,,0,,,0.0,0.0,0.0,0.0,62.083188589273924,17.522592273779694,False,False,True,False,False,16.935359385720467
2022-04-14 00:00:00+00:00,87.7069180448,89.8897727166,87.5516522314,88.9581778357,1697832,,,,,,,,,,84.15094709503758,#000000,,84.15094709503758,,0,,,0.0,0.0,0.0,0.0,60.08549112662733,15.425159075613792,False,False,True,False,False,14.824134363534952
2022-04-18 00:00:00+00:00,88.1270490695,88.2550976992,87.2867870201,87.5333856651,2233369,,,,,,,,,,84.22227749243432,#000000,,84.22227749243432,,0,,,0.0,0.0,0.0,0.0,59.4947445721574,14.666056363544982,False,False,True,False,False,15.560577185147306
2022-04-19 00:00:00+00:00,88.3919142807,89.286976029,87.6703849123,88.720712474,1575863,,,,,,,,,,84.29337102654108,#000000,,84.29337102654108,,0,,,0.0,0.0,0.0,0.0,59.57224898801318,14.489457932628767,False,False,True,False,False,16.024878190429927
2022-04-20 00:00:00+00:00,89.0586439503,89.6431740716,88.0357162381,88.2549150336,2393397,,,,,,,,,,84.42006444757193,"rgba(38, 166, 154, 0.5)",5.451049994884151,84.42006444757193,0.8509515610903227,0,,,0.0,0.0,0.0,0.0,60.77650680637555,14.489457932628767,False,False,True,False,False,17.184897260112827
2022-04-21 00:00:00+00:00,88.8668450043,89.7527734694,88.7070125492,89.4331085593,2477877,,,,,,,,,,84.55123038789941,"rgba(38, 166, 154, 0.5)",5.521482983114466,84.55123038789941,0.7816042591453057,0,,,0.0,0.0,0.0,0.0,61.022256666234114,14.489457932628767,False,False,True,False,False,16.655689662494
2022-04-22 00:00:00+00:00,86.711390182,88.4467139796,86.5195912359,88.0174496718,1917590,,,,,,,,,,84.57748644414352,#000000,5.562973897926,84.57748644414352,0.3835904638438178,0,,,0.0,0.0,0.0,0.0,56.13361075791474,10.684987275661342,False,False,True,False,False,10.99455016873835
2022-04-25 00:00:00+00:00,87.277653737,87.4420528336,85.7615287349,86.6291906337,2366903,,,,,,,,,,84.59554617573137,#000000,5.6069439118396565,84.59554617573137,0.4783546265916926,0,,,0.0,0.0,0.0,0.0,54.06315148202427,8.73339512262509,False,True,False,False,False,12.037066793934002
2022-04-26 00:00:00+00:00,87.0036552426,88.0311495965,86.5561243685,87.0310550921,1946519,,,,,,,,,,84.62538610690466,#000000,5.647036687154513,84.62538610690466,0.42115347702721134,0,,,0.0,0.0,0.0,0.0,52.11419280547068,6.899667292194145,False,True,False,False,False,11.342690156124405
2022-04-27 00:00:00+00:00,85.1587320473,87.3324534359,84.7934920543,87.2045874718,1910903,,,,,,,,,,84.61079661434492,#000000,5.66409183927179,84.61079661434492,0.0967384443091113,0,,,0.0,0.0,0.0,0.0,47.56863155617061,2.6799943877341548,False,True,False,True,False,6.855810649763871
2022-04-28 00:00:00+00:00,86.2547260247,86.4465249708,84.6016017754,85.1313321978,1484003,,,,,,,,,,84.60241567182207,#000000,5.690729673892893,84.60241567182207,0.2903512286760279,0,,,0.0,0.0,0.0,0.0,46.92939114456224,2.1783530601331123,False,True,False,True,False,8.936857513666034
2022-04-29 00:00:00+00:00,82.939344243,86.4191251213,82.7384120138,86.0355272292,2480340,,,,,,,,,,84.5285047030216,#000000,5.68344304121738,84.5285047030216,-0.2796122787712865,0,,,0.0,0.0,0.0,0.0,42.24965411204873,-2.161655464542825,False,True,False,True,False,1.7061237518528998
2022-05-02 00:00:00+00:00,82.3091477059,84.3230366395,80.9117553847,83.4599413822,2449195,,,,,,,,,,84.41280080622563,#000000,5.673415613160753,84.41280080622563,-0.3707912911308203,0,,,0.0,0.0,0.0,0.0,38.52443673446918,-5.495756886420445,False,True,False,True,False,0.4455173845454681
2022-05-03 00:00:00+00:00,82.8297448452,84.3093367148,80.8204225532,82.628812616,4185624,,,,,,,,,,84.25156696667888,#000000,5.671890921877201,84.25156696667888,-0.25067867860341514,0,,,0.0,0.0,0.0,0.0,37.13872416102456,-6.6604908422602875,False,True,False,True,False,1.4642209972554063
2022-05-04 00:00:00+00:00,82.4004805374,82.9028111104,80.2906921308,82.4187471037,2895429,,,,,,,,,,84.1276129446005,#000000,5.667947246923079,84.1276129446005,-0.304719209964083,0,,,0.0,0.0,0.0,0.0,35.73907367110432,-7.962290445703722,False,True,False,True,False,0.5951308324742328
2022-05-05 00:00:00+00:00,82.1721484587,83.227042662,81.4688856566,82.2360814408,2418717,,,,,,,,,,84.04683330056655,#000000,5.66163329387766,84.04683330056655,-0.33112085233315763,0,,,0.0,0.0,0.0,0.0,34.545451506323886,-9.163454200121123,False,True,False,True,False,0.13163537289885952
2022-05-06 00:00:00+00:00,80.7656228544,81.3958193914,79.6604955938,81.121820897,2646662,,,,,,,,,,83.91446841430479,"rgba(239, 83, 80, 0.5)",5.643639377054088,83.91446841430479,-0.5579459192072721,0,,,0.0,0.0,0.0,0.0,32.264996377632606,-11.433861235712541,False,True,False,True,False,0.0
2022-05-09 00:00:00+00:00,79.5143630634,81.185753879,79.1992647949,80.1628261668,2632458,,,,,,,,,,83.77479937976695,"rgba(239, 83, 80, 0.5)",5.633213090773344,83.77479937976695,-0.7563066135994624,0,,,0.0,0.0,0.0,0.0,29.642434540356213,-14.005930143748081,False,True,False,True,False,0.0
2022-05-10 00:00:00+00:00,78.3635693871,80.5464240589,77.6511733018,80.1902260162,3375147,,,,,,,,,,83.5709332560751,"rgba(239, 83, 80, 0.5)",5.639512230529153,83.5709332560751,-0.9233713229284882,0,,,0.0,0.0,0.0,0.0,27.017838882309093,-16.553179277093342,False,True,False,True,False,0.0
2022-05-11 00:00:00+00:00,79.4504300814,81.1492207465,77.4867742052,78.043904477,3329271,,,,,,,,,,82.39467695439093,"rgba(239, 83, 80, 0.5)",5.629677271963493,82.39467695439093,-0.5229867949364796,0,,,0.0,0.0,0.0,0.0,27.893189202502526,-16.553179277093342,False,True,False,True,False,0.0
2022-05-12 00:00:00+00:00,79.5326296297,79.614829178,78.1352373085,79.5874293286,2111575,,,,,,,,,,82.29131128339839,#000000,5.6152875360572025,82.29131128339839,-0.4912805686234562,0,,,0.0,0.0,0.0,0.0,28.67152960846534,-16.553179277093342,False,True,False,True,False,0.0
2022-05-13 00:00:00+00:00,80.7108231555,80.7838894207,79.3864970994,80.0440934859,2224858,,,,,,,,,,82.30903479540981,#000000,5.578691609724738,82.30903479540981,-0.28648503120764524,0,,,0.0,0.0,0.0,0.0,31.883237057531403,-16.553179277093342,False,True,False,True,True,0.0
2022-05-16 00:00:00+00:00,81.1492207465,81.477288277,80.6560234566,81.0761544813,1790832,,,,,,,,,,82.34819269121374,#000000,5.5347273661272265,82.34819269121374,-0.21662710110194297,0,,,0.0,0.0,0.0,0.0,34.95484104232716,-21.342843695068286,False,True,False,True,True,0.0
2022-05-17 00:00:00+00:00,81.8890166812,81.9255498138,80.4642245106,81.7794172835,2502728,,,,,,,,,,82.39216210721446,#000000,5.497293948965333,82.39216210721446,-0.09152601819830912,0,,,0.0,0.0,0.0,0.0,38.52383722075875,-17.950046142988818,False,True,False,True,True,0.13022985741774917
2022-05-18 00:00:00+00:00,80.5738239083,82.8297448452,80.2267591488,82.5466130677,2048589,,,,,,,,,,82.39702713470963,#000000,5.486131959938206,82.39702713470963,-0.3323294517381911,0,,,0.0,0.0,0.0,0.0,38.90041946557039,-17.54737581566303,False,True,False,True,True,0.0
2022-05-19 00:00:00+00:00,79.9344940881,81.2222870116,79.5234963466,80.0258269196,2132081,,,,,,,,,,82.34702372962361,#000000,5.458816692387685,82.34702372962361,-0.4419510266552621,0,,,0.0,0.0,0.0,0.0,38.282605630053354,-17.54737581566303,False,True,False,True,True,0.0
2022-05-20 00:00:00+00:00,80.4733577937,81.3958193914,79.4138969489,81.1309541802,2464129,,,,,,,,,,82.30281950397324,#000000,5.430923688636676,82.30281950397324,-0.33686013929841935,0,,,0.0,0.0,0.0,0.0,39.07615967326079,-17.0157635835049,False,True,False,True,True,0.0
2022-05-23 00:00:00+00:00,80.6651567398,81.8515442919,80.0765613651,81.1617840872,2151942,,,,,,,,,,82.28292785761428,#000000,5.373392975264849,82.28292785761428,-0.3010706876011702,0,,,0.0,0.0,0.0,0.0,40.04025608299173,-15.816861810290028,False,True,False,True,True,0.0
2022-05-24 00:00:00+00:00,81.3181297336,81.3273265363,78.7982057857,80.5180078961,2258138,,,,,,,,,,82.24607718311601,#000000,5.26873408108562,82.24607718311601,-0.1761234169792848,0,,,0.0,0.0,0.0,0.0,42.155145368115456,-13.552456299471615,False,True,False,True,True,0.0
2022-05-25 00:00:00+00:00,81.8055602782,82.0814643601,81.0422256517,81.0422256517,2051040,,,,,,,,,,82.25228176332186,#000000,5.165186767577979,82.25228176332186,-0.08648699557699227,0,,,0.0,0.0,0.0,0.0,44.61621494921319,-11.034100647077743,False,True,False,True,True,0.19786805842393207
