date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_147,aVWAP_BoS_CHoCH_bull_335,aVWAP_BoS_CHoCH_bull_449,aVWAP_BoS_CHoCH_bull_496,aVWAP_BoS_CHoCH_bull_636,aVWAP_BoS_CHoCH_bull_671,aVWAP_BoS_CHoCH_bull_728,aVWAP_BoS_CHoCH_bear_65,aVWAP_BoS_CHoCH_bear_295,aVWAP_BoS_CHoCH_bear_819,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,60.62,61.625,60.05,60.69,325000,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,61.88,62.02,60.73,60.83,142845,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,61.07,62.84,60.83,61.75,163198,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,86.19246861924688,-5.230125523012475,False,False,True,False,True,
2022-01-06 00:00:00+00:00,61.23,61.64,60.49,60.72,120151,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,78.1275731253906,-5.230125523012475,False,False,True,False,True,
2022-01-07 00:00:00+00:00,60.32,61.21,60.29,60.82,134340,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,65.7115736020757,-5.230125523012475,False,False,True,False,True,
2022-01-10 00:00:00+00:00,60.54,60.9,59.53,60.0,136457,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,59.07110146050635,-5.230125523012475,False,False,True,False,False,
2022-01-11 00:00:00+00:00,59.55,60.36,58.9561,60.36,199038,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.19700605228029,-5.230125523012475,False,False,False,False,False,
2022-01-12 00:00:00+00:00,59.53,60.235,59.14,60.18,275070,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.21136161349798,31.63030478854307,False,False,False,True,False,
2022-01-13 00:00:00+00:00,59.75,60.69,59.59,59.77,138110,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.85208678284517,27.561721477573116,False,False,False,True,False,
2022-01-14 00:00:00+00:00,59.65,59.74,58.9187,59.31,94411,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.847863664149614,23.545562877028402,False,False,False,True,False,
