date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_123,aVWAP_BoS_CHoCH_bull_367,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-15 17:00:00+00:00,2.44,2.44,2.43,2.43,100.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-18 17:00:00+00:00,2.7,2.7,2.7,2.7,0.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2023-12-19 17:00:00+00:00,2.7,2.7,2.49,2.49,100.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,84.44444444444446,-4.4444444444444,False,False,True,False,True,
2023-12-20 17:00:00+00:00,2.49,2.49,2.49,2.49,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.07407407407409,-4.4444444444444,False,False,True,False,True,
2023-12-21 17:00:00+00:00,2.49,2.49,2.49,2.49,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,67.16049382716051,-4.4444444444444,False,False,True,False,True,
2023-12-22 17:00:00+00:00,2.49,2.49,2.46,2.46,100.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.010234478344046,-4.4444444444444,False,False,True,False,True,
2023-12-25 17:00:00+00:00,2.46,2.46,2.46,2.46,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,56.91006157913307,-4.4444444444444,False,False,True,False,False,
2023-12-26 17:00:00+00:00,2.22,2.22,2.22,2.22,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,46.58679548524616,-4.4444444444444,False,False,False,True,False,
2023-12-27 17:00:00+00:00,2.22,2.22,2.22,2.22,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,39.70461808932154,19.97403928312326,False,False,False,True,False,
2023-12-28 17:00:00+00:00,2.22,2.22,2.22,2.22,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,35.116499825371804,13.593470760648131,False,False,False,True,False,
2023-12-29 17:00:00+00:00,2.22,2.22,2.22,2.22,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,32.05775431607198,8.554352799410992,False,False,False,True,False,
2024-01-01 17:00:00+00:00,2.22,2.22,2.22,2.22,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,30.018590643205425,4.391803185257643,False,False,False,True,False,
2024-01-02 17:00:00+00:00,2.22,2.22,2.03,2.03,1.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,25.199809814373726,-2.2789950647965185,False,False,False,True,False,
2024-01-03 17:00:00+00:00,2.03,2.03,1.91,1.92,3.0,,,1.9533333333333331,"rgba(239, 83, 80, 1.0)",,1.9533333333333331,,0,,,0.0,0.0,0.0,0.0,20.91499453425871,-8.221467771315602,False,False,False,True,False,
2024-01-04 17:00:00+00:00,1.92,1.92,1.92,1.92,0.0,,,1.9533333333333331,"rgba(239, 83, 80, 1.0)",,1.9533333333333331,,0,,,0.0,0.0,0.0,0.0,18.058451014182033,-12.68779920006024,False,False,False,True,False,
2024-01-05 17:00:00+00:00,1.92,1.92,1.92,1.92,0.0,,,1.9533333333333331,"rgba(239, 83, 80, 1.0)",,1.9533333333333331,,0,,,0.0,0.0,0.0,0.0,16.154088667464247,-16.202139565084046,False,False,False,True,False,
2024-01-08 17:00:00+00:00,1.92,1.92,1.92,1.92,0.0,,,1.9533333333333331,"rgba(239, 83, 80, 1.0)",,1.9533333333333331,,0,,,0.0,0.0,0.0,0.0,14.88451376965239,-19.080893775528644,False,False,False,True,False,
2024-01-09 17:00:00+00:00,1.92,1.92,1.92,1.92,0.0,,,1.9533333333333331,"rgba(239, 83, 80, 1.0)",,1.9533333333333331,,0,,,0.0,0.0,0.0,0.0,14.038130504444485,-21.513897172493465,False,False,False,True,False,
2024-01-10 17:00:00+00:00,1.92,2.08,1.92,2.08,2.0,,,1.9826666666666668,"rgba(38, 166, 154, 1.0)",,1.9826666666666668,,0,,,0.0,0.0,0.0,0.0,23.741586893332382,-21.513897172493465,False,False,False,True,True,
2024-01-11 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0,,,1.9826666666666668,"rgba(38, 166, 154, 1.0)",,1.9826666666666668,,0,,,0.0,0.0,0.0,0.0,30.210557819257648,-33.30957648210145,False,False,False,True,True,
2024-01-12 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0,,,1.9826666666666668,"rgba(38, 166, 154, 1.0)",,1.9826666666666668,,0,,,0.0,0.0,0.0,0.0,34.52320510320783,-28.69229870915123,False,False,False,True,True,
2024-01-15 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0,,,1.9826666666666668,"rgba(38, 166, 154, 1.0)",,1.9826666666666668,,0,,,0.0,0.0,0.0,0.0,37.39830329250795,-25.38112667332674,False,False,False,True,True,
2024-01-16 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0,,,1.9826666666666668,"rgba(38, 166, 154, 1.0)",,1.9826666666666668,,0,,,0.0,0.0,0.0,0.0,39.31503541870803,-22.86580329933768,False,False,False,True,True,
2024-01-17 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0,,,1.9826666666666668,"rgba(38, 166, 154, 1.0)",,1.9826666666666668,,0,,,0.0,0.0,0.0,0.0,40.59285683617475,-20.84543207631086,False,False,False,True,True,
2024-01-18 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0,,,1.9826666666666668,"rgba(38, 166, 154, 1.0)",,1.9826666666666668,,0,,,0.0,0.0,0.0,0.0,41.44473778115256,-19.145975793772937,False,False,False,True,True,
2024-01-19 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0,,,1.9826666666666668,"rgba(38, 166, 154, 1.0)",,1.9826666666666668,,0,,,0.0,0.0,0.0,0.0,42.01265841113777,-17.66877046775076,False,False,False,True,True,
2024-01-22 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0,,,1.9826666666666668,"rgba(38, 166, 154, 1.0)",,1.9826666666666668,,0,,,0.0,0.0,0.0,0.0,42.39127216446124,-16.358818729140438,False,False,False,True,True,
2024-01-23 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0,,,1.9826666666666668,"rgba(38, 166, 154, 1.0)",,1.9826666666666668,,0,,,0.0,0.0,0.0,0.0,42.64368133334356,-15.1855905308187,False,False,False,True,True,
2024-01-24 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0,,,1.9826666666666668,"rgba(38, 166, 154, 1.0)",,1.9826666666666668,,0,,,0.0,0.0,0.0,0.0,42.811954112598436,-14.13164997608159,False,False,False,True,True,
2024-01-25 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0,,,1.9826666666666668,"rgba(38, 166, 154, 1.0)",,1.9826666666666668,,0,,,0.0,0.0,0.0,0.0,42.92413596543502,-13.18611476867283,False,False,False,True,True,
