date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_101,aVWAP_BoS_CHoCH_bull_200,aVWAP_BoS_CHoCH_bear_60,aVWAP_BoS_CHoCH_bear_343,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-05-16 14:00:00+00:00,22.75,24.2,22.165,23.33,18717.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-05-16 15:00:00+00:00,23.49,24.515,23.28,24.505,23512.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-05-16 16:00:00+00:00,24.505,25.195,24.5,24.72,26946.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-05-16 17:00:00+00:00,24.72,24.72,23.28,23.91,25515.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,86.0067822637405,37.40610403736646,False,False,True,False,False,
2025-05-16 18:00:00+00:00,24.01,24.84,24.0,24.13,19175.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,78.26883473427318,31.28154432502143,False,False,True,False,False,
2025-05-16 19:00:00+00:00,24.13,24.13,22.185,22.74,59488.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,63.755510924593636,19.131612715638184,False,False,True,False,False,
2025-05-19 14:00:00+00:00,24.305,24.99,24.01,24.445,16308.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,62.37965053290704,19.131612715638184,False,False,True,False,False,
2025-05-19 15:00:00+00:00,24.64,26.51,24.55,26.51,9385.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,66.06489511103833,19.131612715638184,False,False,True,False,True,
2025-05-19 16:00:00+00:00,26.215,26.225,25.66,26.035,10733.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,66.53144973673378,19.131612715638184,False,False,True,False,True,
2025-05-19 17:00:00+00:00,26.035,26.045,24.82,24.82,9116.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,62.57852487881889,19.131612715638184,False,False,True,False,True,
2025-05-19 18:00:00+00:00,24.82,24.96,23.54,23.83,9064.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.24474307766934,16.15770951555423,False,False,True,False,False,
2025-05-19 19:00:00+00:00,23.83,24.35,23.83,24.0,16772.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.184106484132116,13.297654270408813,False,False,True,False,False,
2025-05-20 14:00:00+00:00,21.76,22.6,21.51,22.45,13223.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,48.587970637266025,8.024962159749016,False,False,False,True,False,
2025-05-20 15:00:00+00:00,22.425,22.64,22.15,22.22,5944.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,44.41187740792043,4.096002583610691,False,False,False,True,False,
2025-05-20 16:00:00+00:00,22.2,22.27,22.0,22.215,11733.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,41.61732216150005,1.3517033928573952,False,False,False,True,False,
2025-05-20 17:00:00+00:00,22.15,22.23,22.065,22.12,11652.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,39.53429622736779,-0.8802313214889992,False,False,False,True,False,
2025-05-20 18:00:00+00:00,22.115,22.13,21.6,21.675,12655.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,37.10774977673957,-3.542843644437177,False,False,False,True,False,
2025-05-20 19:00:00+00:00,21.675,22.24,21.665,21.95,10416.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,36.792416478681005,-4.351702034127584,False,False,False,True,False,
