date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_238,aVWAP_BoS_CHoCH_bull_397,aVWAP_BoS_CHoCH_bull_640,aVWAP_BoS_CHoCH_bull_776,aVWAP_BoS_CHoCH_bear_48,aVWAP_BoS_CHoCH_bear_159,aVWAP_BoS_CHoCH_bear_233,aVWAP_BoS_CHoCH_bear_672,aVWAP_BoS_CHoCH_bear_695,aVWAP_BoS_CHoCH_bear_762,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,1.86,1.9032,1.82,1.85,195023,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,1.82,1.87,1.8,1.87,176355,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,1.75,1.85,1.7,1.8,512268,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,1.73,1.7869,1.68,1.75,209316,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-07 00:00:00+00:00,1.69,1.74,1.68,1.72,143255,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-10 00:00:00+00:00,1.68,1.69,1.55,1.69,279378,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-11 00:00:00+00:00,1.73,1.77,1.67,1.71,201131,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,9.268380831691738,-41.50398423761591,False,False,False,True,True,
2022-01-12 00:00:00+00:00,1.78,1.78,1.7,1.77,195488,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,21.08377322493646,-31.188117923346674,False,False,False,True,True,
2022-01-13 00:00:00+00:00,1.72,1.82,1.675,1.79,448680,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,25.440819019544413,-28.172388745681165,False,False,False,True,True,
2022-01-14 00:00:00+00:00,2.0,2.08,1.77,1.8,1340902,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.37269116111112,-15.315942273087671,False,False,False,True,True,
2022-01-18 00:00:00+00:00,2.31,2.36,2.13,2.15,2559305,,,,,,,,,,,2.2666666666666666,#000000,,2.2666666666666666,,0,,,0.0,0.0,0.0,0.0,54.29821036509958,-3.8341332330463445,False,False,True,False,True,
2022-01-19 00:00:00+00:00,2.0,2.36,1.96,2.35,1421701,,,,,,,,,,,2.1580969835262747,#000000,,2.1580969835262747,,0,,,0.0,0.0,0.0,0.0,55.21123192306081,-3.8341332330463445,False,False,True,False,True,
2022-01-20 00:00:00+00:00,1.98,2.15,1.94,2.06,842808,,,,,,,,,,,2.126323692111335,#000000,,2.126323692111335,,0,,,0.0,0.0,0.0,0.0,55.41621650275357,-3.8341332330463445,False,False,True,False,True,
2022-01-21 00:00:00+00:00,1.82,1.95,1.8,1.94,376539,,,,,,,,,,,2.099116210227553,#000000,,2.099116210227553,,0,,,0.0,0.0,0.0,0.0,52.62319506780476,-3.8341332330463445,False,False,False,False,True,
2022-01-24 00:00:00+00:00,1.75,1.78,1.63,1.76,641274,,,,,,,,,,,2.04361323216766,#000000,,2.04361323216766,,0,,,0.0,0.0,0.0,0.0,49.65690921532833,-3.8341332330463445,False,False,False,False,False,
2022-01-25 00:00:00+00:00,1.75,1.7875,1.65,1.74,252650,,,,,,,,,,,2.026797212099706,#000000,,2.026797212099706,,0,,,0.0,0.0,0.0,0.0,47.67938531367737,-3.8341332330463445,False,False,False,False,False,
2022-01-26 00:00:00+00:00,1.8,1.87,1.74,1.8,262312,,,,,,,,,,,2.0153547300788377,#000000,,2.0153547300788377,,0,,,0.0,0.0,0.0,0.0,47.43737750278522,-3.8341332330463445,False,False,False,True,False,
2022-01-27 00:00:00+00:00,1.88,1.9399,1.74,1.8,288753,,,,,,,,,,,2.0069698637365443,#000000,,2.0069698637365443,,0,,,0.0,0.0,0.0,0.0,48.897916227618424,-3.8341332330463445,False,False,False,False,False,
2022-01-28 00:00:00+00:00,1.78,1.85,1.73,1.85,155806,,,,,,,,,,,2.0008285045079095,#000000,,2.0008285045079095,,0,,,0.0,0.0,0.0,0.0,47.93711594663561,-3.8341332330463445,False,False,False,False,False,
2022-01-31 00:00:00+00:00,1.85,1.88,1.76,1.84,190252,,,,,,,,,,,1.9953217587857224,#000000,,1.9953217587857224,,0,,,0.0,0.0,0.0,0.0,48.725191839806456,-3.8341332330463445,False,False,False,False,False,
2022-02-01 00:00:00+00:00,1.9,1.9099,1.79,1.8,97723,,,,,,,,,,,1.9932833974561435,#000000,,1.9932833974561435,,0,,,0.0,0.0,0.0,0.0,50.22326662805639,-3.8341332330463445,False,False,False,False,False,
2022-02-02 00:00:00+00:00,1.82,1.9,1.7819,1.88,125981,,,,,,,,,,,1.9900260261437168,#000000,,1.9900260261437168,,0,,,0.0,0.0,0.0,0.0,49.560469152692534,-3.8341332330463445,False,False,False,False,False,
2022-02-03 00:00:00+00:00,1.72,1.8096,1.72,1.76,336644,,,,,,,,,,,1.9772575063774565,#000000,,1.9772575063774565,,0,,,0.0,0.0,0.0,0.0,47.28423236816738,-3.8341332330463445,False,False,False,True,False,
2022-02-04 00:00:00+00:00,1.81,1.86,1.74,1.74,109607,,,,,,,,,,,1.9743570556609373,#000000,,1.9743570556609373,,0,,,0.0,0.0,0.0,0.0,47.70405494215659,-3.8341332330463445,False,False,False,False,False,
2022-02-07 00:00:00+00:00,1.83,1.86,1.79,1.83,92521,,,,,,,,,,,1.9723329452414324,#000000,,1.9723329452414324,,0,,,0.0,0.0,0.0,0.0,48.39914152812333,-3.8341332330463445,False,False,False,False,False,
2022-02-08 00:00:00+00:00,1.79,1.84,1.75,1.81,141530,,,,,,,,,,,1.9686048772697164,#000000,,1.9686048772697164,,0,,,0.0,0.0,0.0,0.0,48.02336478931116,-3.8341332330463445,False,False,False,False,False,
2022-02-09 00:00:00+00:00,1.83,1.86,1.78,1.78,140636,,,,,,,,,,,1.9657042502153055,#000000,,1.9657042502153055,,0,,,0.0,0.0,0.0,0.0,48.698910574777315,-3.8341332330463445,False,False,False,False,False,
2022-02-10 00:00:00+00:00,1.8,1.87,1.76,1.79,194316,,,,,,,,,,,1.9615022947723424,#000000,,1.9615022947723424,,0,,,0.0,0.0,0.0,0.0,48.45428734658924,-3.8341332330463445,False,False,False,False,False,
2022-02-11 00:00:00+00:00,1.68,1.8,1.6601,1.8,330050,,,,,,,,,,,1.9503571956018035,#000000,,1.9503571956018035,,0,,,0.0,0.0,0.0,0.0,45.81459459227703,1.229370576352352,False,False,False,True,False,
2022-02-14 00:00:00+00:00,1.7,1.7546,1.68,1.68,145407,,,,,,,,,,,1.9457311503663406,#000000,,1.9457311503663406,,0,,,0.0,0.0,0.0,0.0,44.60215909871833,-0.22618877543773408,False,False,False,True,False,
2022-02-15 00:00:00+00:00,1.81,1.8129,1.7,1.75,120406,,,,,,,,,,,1.943069029644724,#000000,,1.943069029644724,,0,,,0.0,0.0,0.0,0.0,46.552992069582544,-0.22618877543773408,False,False,False,True,False,
2022-02-16 00:00:00+00:00,1.73,1.7993,1.71,1.78,220369,,,,,,,,,,,1.9375979347009964,#000000,,1.9375979347009964,,0,,,0.0,0.0,0.0,0.0,46.12541989860388,-0.22618877543773408,False,False,False,True,False,
2022-02-17 00:00:00+00:00,1.64,1.7494,1.64,1.73,232445,,,,,,,,,,,1.9300693766582242,#000000,,1.9300693766582242,,0,,,0.0,0.0,0.0,0.0,44.138023706224274,-1.1607489748033615,False,False,False,True,False,
2022-02-18 00:00:00+00:00,1.57,1.6514,1.57,1.62,191503,,,,,,,,,,,1.9222921829049202,#000000,,1.9222921829049202,,0,,,0.0,0.0,0.0,0.0,41.63468230638437,-3.664211397240109,False,False,False,True,False,
2022-02-22 00:00:00+00:00,1.47,1.5686,1.45,1.53,338062,,,,,,,,,,,1.905341542754691,#000000,,1.905341542754691,,0,,,0.0,0.0,0.0,0.0,38.48220586761558,-6.684651795591961,False,False,False,True,False,
2022-02-23 00:00:00+00:00,1.46,1.5255,1.44,1.48,101227,,,,,,,,,,,1.900278814532225,#000000,,1.900278814532225,,0,,,0.0,0.0,0.0,0.0,36.2390819016333,-8.78341102347487,False,False,False,True,False,
