date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_74,aVWAP_BoS_CHoCH_bull_371,aVWAP_BoS_CHoCH_bull_501,aVWAP_BoS_CHoCH_bull_552,aVWAP_BoS_CHoCH_bull_702,aVWAP_BoS_CHoCH_bear_312,aVWAP_BoS_CHoCH_bear_534,aVWAP_BoS_CHoCH_bear_689,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-10 15:00:00+00:00,5.845,5.87,5.745,5.775,60652.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 16:00:00+00:00,5.775,5.795,5.695,5.725,62922.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-10 17:00:00+00:00,5.725,5.745,5.67,5.68,16145.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-10 18:00:00+00:00,5.675,5.69,5.65,5.67,26359.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-10 19:00:00+00:00,5.665,5.705,5.65,5.675,30003.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,1.9709627707031765,-48.22613350636714,False,False,False,True,True,
2025-02-10 20:00:00+00:00,5.675,5.715,5.67,5.7,97027.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,11.112585921736507,-40.11693043667933,False,False,False,True,True,
2025-02-11 15:00:00+00:00,5.575,5.66,5.56,5.645,44530.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,13.465408841629202,-38.61095800650041,False,False,False,True,True,
2025-02-11 16:00:00+00:00,5.645,5.69,5.62,5.65,23658.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,16.059136959943004,-36.73553233950962,False,False,False,True,True,
2025-02-11 17:00:00+00:00,5.645,5.72,5.63,5.68,9258.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,23.1004712133444,-30.746258308316985,False,False,False,True,True,
2025-02-11 18:00:00+00:00,5.68,5.7,5.665,5.685,16318.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,28.56012814813674,-26.35201642835103,False,False,False,True,True,
2025-02-11 19:00:00+00:00,5.685,5.71,5.665,5.705,26499.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,35.04965495143298,-20.996822157413792,False,False,False,True,True,
2025-02-11 20:00:00+00:00,5.705,5.705,5.605,5.605,103030.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,32.287405737762896,-20.996822157413792,False,False,False,True,False,
2025-02-12 15:00:00+00:00,5.765,5.82,5.66,5.795,59487.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,42.31612608605782,-15.70790582562121,False,False,False,True,True,
2025-02-12 16:00:00+00:00,5.795,5.885,5.71,5.83,60878.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.1500734602436,-9.11541024525684,False,False,True,False,True,
2025-02-12 17:00:00+00:00,5.825,5.925,5.825,5.915,71114.0,,,,,,,,,5.888333333333332,"rgba(38, 166, 154, 1.0)",,5.888333333333332,,0,,,0.0,0.0,0.0,0.0,57.65228007567083,-2.7873340911980122,False,False,True,False,True,
2025-02-12 18:00:00+00:00,5.915,5.92,5.77,5.775,44783.0,,,,,,,,,5.86257310370415,"rgba(38, 166, 154, 1.0)",,5.86257310370415,,0,,,0.0,0.0,0.0,0.0,56.10367343815457,-2.7873340911980122,False,False,True,False,True,
2025-02-12 19:00:00+00:00,5.775,5.775,5.71,5.73,30355.0,,,,,,,,,5.836786801775929,"rgba(239, 83, 80, 1.0)",,5.836786801775929,,0,,,0.0,0.0,0.0,0.0,53.497234424639124,-2.7873340911980122,False,False,True,False,False,
2025-02-12 20:00:00+00:00,5.735,5.795,5.72,5.795,173761.0,,,,,,,,,5.800522832926579,"rgba(239, 83, 80, 1.0)",,5.800522832926579,,0,,,0.0,0.0,0.0,0.0,53.93955005073127,-2.7873340911980122,False,False,True,False,False,
2025-02-13 15:00:00+00:00,5.675,5.73,5.645,5.655,69557.0,,,,,,,,,5.778408544463554,"rgba(239, 83, 80, 1.0)",,5.778408544463554,,0,,,0.0,0.0,0.0,0.0,49.94814444888844,-2.7873340911980122,False,False,False,False,False,
2025-02-13 16:00:00+00:00,5.65,5.67,5.625,5.635,48255.0,,,,,,,,,5.763521193779859,"rgba(239, 83, 80, 1.0)",,5.763521193779859,,0,,,0.0,0.0,0.0,0.0,46.77906658218225,7.0511390334126745,False,False,False,True,False,
2025-02-13 17:00:00+00:00,5.635,5.7,5.625,5.685,40321.0,,,,,,,,,5.755634757305648,"rgba(239, 83, 80, 1.0)",,5.755634757305648,,0,,,0.0,0.0,0.0,0.0,46.50664063013594,6.23423786629089,False,False,False,True,False,
2025-02-13 18:00:00+00:00,5.685,5.715,5.625,5.705,27616.0,,,,,,,,,5.751595895566162,"rgba(239, 83, 80, 1.0)",,5.751595895566162,,0,,,0.0,0.0,0.0,0.0,47.046303820226726,6.090299348296256,False,False,False,True,False,
2025-02-13 19:00:00+00:00,5.705,5.74,5.69,5.72,33336.0,,,,,,,,,5.74943598999316,"rgba(239, 83, 80, 1.0)",,5.74943598999316,,0,,,0.0,0.0,0.0,0.0,47.97119728680465,6.090299348296256,False,False,False,True,False,
2025-02-13 20:00:00+00:00,5.715,5.73,5.68,5.7,128926.0,,,,,,,,,5.740538358901276,"rgba(239, 83, 80, 1.0)",,5.740538358901276,,0,,,0.0,0.0,0.0,0.0,47.81171575211904,5.3790587043109,False,False,False,True,False,
2025-02-14 15:00:00+00:00,5.875,5.88,5.655,5.695,62368.0,,,,,,,,,5.7407770211064735,"rgba(239, 83, 80, 1.0)",,5.7407770211064735,,0,,,0.0,0.0,0.0,0.0,47.500022564206795,4.303119831829875,False,False,False,True,False,
2025-02-14 16:00:00+00:00,5.695,5.715,5.625,5.635,35823.0,,,,,,,,,5.736922515220923,"rgba(239, 83, 80, 1.0)",,5.736922515220923,,0,,,0.0,0.0,0.0,0.0,44.96350731098103,1.2590149750977417,False,False,False,True,False,
2025-02-14 17:00:00+00:00,5.635,5.635,5.53,5.545,46638.0,,,,,,,,,5.727345221091635,"rgba(239, 83, 80, 1.0)",,5.727345221091635,,0,,,0.0,0.0,0.0,0.0,40.60044214121784,-3.2444213304978717,False,False,False,True,False,
2025-02-14 18:00:00+00:00,5.545,5.545,5.475,5.485,49806.0,,,,,,,,,5.714315569651506,"rgba(239, 83, 80, 1.0)",,5.714315569651506,,0,,,0.0,0.0,0.0,0.0,36.30014560561906,-7.450731200600899,False,False,False,True,False,
2025-02-14 19:00:00+00:00,5.485,5.495,5.405,5.425,85327.0,,,,,,,,,5.689774792736038,"rgba(239, 83, 80, 1.0)",,5.689774792736038,,0,,,0.0,0.0,0.0,0.0,32.24751353650848,-11.287913524634334,False,False,False,True,False,
2025-02-14 20:00:00+00:00,5.425,5.445,5.395,5.44,139874.0,,,,,,,,,5.6559450848454755,"rgba(239, 83, 80, 1.0)",,5.6559450848454755,,0,,,0.0,0.0,0.0,0.0,30.42723290920116,-13.046861169915843,False,False,False,True,False,
2025-02-17 15:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,5.6559450848454755,"rgba(239, 83, 80, 1.0)",,5.6559450848454755,,0,,,0.0,0.0,0.0,0.0,29.21371249099628,-14.360812674639028,False,False,False,True,False,
2025-02-17 16:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,5.6559450848454755,"rgba(239, 83, 80, 1.0)",,5.6559450848454755,,0,,,0.0,0.0,0.0,0.0,28.404698878859694,-15.410219814308263,False,False,False,True,False,
2025-02-17 17:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,5.6559450848454755,"rgba(239, 83, 80, 1.0)",,5.6559450848454755,,0,,,0.0,0.0,0.0,0.0,27.865356470768635,-16.296883091484396,False,False,False,True,False,
2025-02-17 18:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,5.6559450848454755,"rgba(239, 83, 80, 1.0)",,5.6559450848454755,,0,,,0.0,0.0,0.0,0.0,27.505794865374597,-17.07628431006335,False,False,False,True,False,
2025-02-17 19:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,5.6559450848454755,"rgba(239, 83, 80, 1.0)",,5.6559450848454755,,0,,,0.0,0.0,0.0,0.0,27.26608712844524,-17.777435458720603,False,False,False,True,False,
