date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_64,aVWAP_BoS_CHoCH_bull_245,aVWAP_BoS_CHoCH_bull_384,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,39.645,39.685,39.065,39.105,67156.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,38.93,38.99,38.705,38.85,24017.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-18 17:00:00+00:00,39.02,39.16,38.965,39.015,25904.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,14.042553191489468,-71.0638297872342,False,False,False,True,True,
2023-12-19 17:00:00+00:00,39.55,39.565,39.345,39.41,21409.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,33.65774000455978,-52.00590633632198,False,False,False,True,True,
2023-12-20 17:00:00+00:00,39.63,39.675,39.17,39.235,29352.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,41.64605816190454,-43.746522692857596,False,False,False,True,True,
2023-12-21 17:00:00+00:00,39.715,39.805,39.61,39.75,20809.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.75563171667349,-32.1587213482585,False,False,True,False,True,
2023-12-22 17:00:00+00:00,40.26,40.285,39.975,40.01,19890.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.73594326782083,-22.373801044137323,False,False,True,False,True,
2023-12-25 17:00:00+00:00,40.01,40.01,40.01,40.01,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,67.72281763525238,-15.106274739067345,False,False,True,False,True,
2023-12-26 17:00:00+00:00,40.36,40.485,40.345,40.395,6344.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,73.4820440240689,-7.790190054071104,False,False,True,False,True,
2023-12-27 17:00:00+00:00,40.59,40.625,40.31,40.425,18245.0,,,,,"rgba(239, 83, 80, 1.0)",,40.45333333333334,,0,,,0.0,0.0,0.0,0.0,77.43346271177363,-1.9866345624562172,False,False,True,False,True,
