date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_58,aVWAP_BoS_CHoCH_bull_82,aVWAP_BoS_CHoCH_bull_150,aVWAP_BoS_CHoCH_bull_164,aVWAP_BoS_CHoCH_bear_63,aVWAP_BoS_CHoCH_bear_155,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,16.9482200457,16.9482200457,16.5604912985,16.5604912985,434509,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,16.7096177398,17.0004143002,16.4337338235,16.9482200457,616438,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,16.7021614177,17.0376959105,16.4039085353,16.6275981971,625605,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,15.2705475819,16.6947050957,15.2480357182,16.4784717559,807598,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,15.3005634003,15.4206266736,14.272521622,15.0754447627,1182394,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.997903898633332,,0,,,0.0,0.0,0.0,0.0,0.5473974976577104,-49.482538302995444,False,False,False,True,True,
2022-02-04 00:00:00+00:00,15.5031701741,16.3211012239,15.3019891516,15.3605950369,779831,,,,,,,,"rgba(239, 83, 80, 0.5)",,15.280411036385923,,0,,,0.0,0.0,0.0,0.0,4.348852367769224,-45.911427346583025,False,False,False,True,True,
2022-02-11 00:00:00+00:00,15.450642492,16.0734707226,15.4206266736,15.5556978562,669466,,,,,,,,"rgba(239, 83, 80, 0.5)",,15.373983352859538,,0,,,0.0,0.0,0.0,0.0,6.934757501388269,-43.63922908834788,False,False,False,True,True,
2022-02-18 00:00:00+00:00,14.9549889283,15.4881622649,14.8278142614,15.4656504011,774728,,,,,,,,"rgba(239, 83, 80, 0.5)",,15.309469699834553,,0,,,0.0,0.0,0.0,0.0,7.83063676428486,-43.02355650864212,False,False,False,True,True,
2022-02-25 00:00:00+00:00,14.7888223847,14.9021177553,13.5954444803,14.8341405329,956214,,,,,,,,"rgba(239, 83, 80, 0.5)",,15.11644094897414,,0,,,0.0,0.0,0.0,0.0,8.234813311717659,-42.84266983807555,False,False,False,True,True,
2022-03-04 00:00:00+00:00,14.4942544209,14.8236418286,14.2676636796,14.7132921375,643257,,,,,,,,"rgba(239, 83, 80, 0.5)",,15.04089308813889,,0,,,0.0,0.0,0.0,0.0,8.167802312784053,-42.84266983807555,False,False,False,True,True,
