date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_83,aVWAP_BoS_CHoCH_bear_141,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,7.611,8.1,7.413,7.71,1026386,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,8.15,8.587,7.611,7.611,929730,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,8.6,8.799,7.71,8.001,1108508,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,8.56,9.53,8.33,8.879,1512336,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,98.77049852186602,48.837736883951465,False,False,True,False,False,
2022-01-28 00:00:00+00:00,8.75,9.2,7.57,8.2,1678739,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,98.11317392450411,48.266788497071886,False,False,True,False,False,
2022-02-04 00:00:00+00:00,10.6,11.4,8.653,8.854,3947742,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,98.30135563053472,48.07371831246424,False,False,True,False,True,
2022-02-11 00:00:00+00:00,12.6,12.6,10.4,10.9,3553941,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,98.58676836347011,48.29040570513658,False,False,True,False,True,
2022-02-18 00:00:00+00:00,12.6,13.8,12.0,12.5,3931134,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,98.79063460128111,48.43513583596484,False,False,True,False,True,
2022-02-25 00:00:00+00:00,13.8,14.6,12.8,13.2,3494785,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,98.9819579998927,48.57627482251428,False,False,True,False,True,
2022-03-04 00:00:00+00:00,15.3,15.5,13.5,14.1,5121203,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,99.15476647998929,48.707549198017034,False,False,True,False,True,
2022-03-11 00:00:00+00:00,15.8,20.2,15.5,16.0,8627226,,,17.166666666666668,"rgba(38, 166, 154, 0.5)",,17.166666666666668,,0,,,0.0,0.0,0.0,0.0,99.28732151581258,48.8080433515199,False,False,True,False,True,
2022-03-18 00:00:00+00:00,15.1,15.5,11.9,14.2,5286561,,,16.026812865541206,"rgba(38, 166, 154, 0.5)",,15.096739766103937,,0,,,0.0,0.0,0.0,0.0,96.42632993237751,47.079126465598804,False,False,True,False,False,
2022-03-25 00:00:00+00:00,17.0,17.4,15.2,15.4,3399130,,,16.126260515968124,"rgba(38, 166, 154, 0.5)",,15.609559024177408,,0,,,0.0,0.0,0.0,0.0,95.09359863014492,45.94192896183644,False,False,True,False,False,
2022-04-01 00:00:00+00:00,15.7,16.8,14.9,16.6,3139178,,,16.076183013688002,"rgba(38, 166, 154, 0.5)",,15.67838372628987,,0,,,0.0,0.0,0.0,0.0,90.33152198835681,41.5767287894172,False,False,True,False,False,
2022-04-08 00:00:00+00:00,16.4,17.2,14.9,16.1,2587198,,,16.08634387782646,"rgba(38, 166, 154, 0.5)",,15.762997169395437,,0,,,0.0,0.0,0.0,0.0,87.4068574356437,39.096409020024566,False,False,True,False,False,
2022-04-15 00:00:00+00:00,17.2,17.4,15.0,15.9,2369479,,,16.12802759745073,"rgba(38, 166, 154, 0.5)",,15.861050586436498,,0,,,0.0,0.0,0.0,0.0,85.80989436699848,37.90058210041967,False,False,True,False,False,
2022-04-22 00:00:00+00:00,17.0,19.2,16.7,17.5,4273945,,,16.344773049807625,"rgba(38, 166, 154, 0.5)",,16.662039576183613,,0,,,0.0,0.0,0.0,0.0,84.139690306398,36.59617019265757,False,False,True,False,False,
2022-04-29 00:00:00+00:00,16.2,17.05,15.05,15.6,2924137,,,16.322822145511697,"rgba(38, 166, 154, 0.5)",,16.45082874017471,,0,,,0.0,0.0,0.0,0.0,80.92500018593668,33.79896055695306,False,False,True,False,False,
2022-05-06 00:00:00+00:00,16.2,17.5,15.2,15.9,4449265,,,16.320081929428895,"rgba(38, 166, 154, 0.5)",,16.374101107258998,,0,,,0.0,0.0,0.0,0.0,78.62879295703574,31.903055026227435,False,False,True,False,False,
2022-05-13 00:00:00+00:00,14.7,15.8,13.6,15.6,4394415,,,16.148327511695427,"rgba(38, 166, 154, 0.5)",,15.727369303129974,,0,,,0.0,0.0,0.0,0.0,73.65678001528813,27.458269685066014,False,False,True,False,False,
2022-05-20 00:00:00+00:00,14.9,16.5,14.5,14.8,3181730,,,16.087852222030833,"rgba(38, 166, 154, 0.5)",,15.72598456182768,,0,,,0.0,0.0,0.0,0.0,70.3528844990243,24.67931631045637,False,False,True,False,False,
2022-05-27 00:00:00+00:00,16.8,17.5,14.7,15.1,3390615,,,16.10518420952369,"rgba(38, 166, 154, 0.5)",,15.859122200104025,,0,,,0.0,0.0,0.0,0.0,69.99983506455466,24.67931631045637,False,False,True,False,False,
2022-06-03 00:00:00+00:00,18.6,19.2,17.2,18.3,4093477,,,16.280194089164638,"rgba(38, 166, 154, 0.5)",,16.24788558461203,,0,,,0.0,0.0,0.0,0.0,71.1445207947445,24.67931631045637,False,False,True,False,False,
2022-06-10 00:00:00+00:00,18.5,21.499,17.9,18.9,5732187,,,17.93952949103086,"rgba(38, 166, 154, 0.5)",,17.43764667616621,,0,,,0.0,0.0,0.0,0.0,71.7647642749768,24.67931631045637,False,False,True,False,False,
2022-06-17 00:00:00+00:00,14.2,17.8,13.8,17.7,5808100,,,16.86475989171646,"rgba(38, 166, 154, 0.5)",,16.73814284813337,,0,,,0.0,0.0,0.0,0.0,65.9080966710385,21.364366977439857,False,False,True,False,False,
2022-06-24 00:00:00+00:00,11.3,14.0,10.4,13.6,4519241,,,15.95807576312733,"rgba(38, 166, 154, 0.5)",,15.977087525173234,,0,,,0.0,0.0,0.0,0.0,59.109903402236725,15.128365993480514,False,False,True,False,False,
2022-07-01 00:00:00+00:00,11.5,13.2,10.7,11.8,3393299,,,15.509498477942124,"rgba(38, 166, 154, 0.5)",,15.564950295173961,,0,,,0.0,0.0,0.0,0.0,54.46937362925925,11.078005182557057,False,False,True,False,False,
2022-07-08 00:00:00+00:00,11.3,11.7,9.9,11.5,2393367,,,13.791678242050727,#000000,,14.113656938194671,,0,,,0.0,0.0,0.0,0.0,50.98620951452885,8.133914848903302,False,False,False,False,False,
2022-07-15 00:00:00+00:00,10.8,11.1,10.0,10.9,1837818,,,13.598656592511823,#000000,,13.899919675210313,,0,,,0.0,0.0,0.0,0.0,48.068925179048826,5.677214968307048,False,False,False,False,False,
2022-07-22 00:00:00+00:00,11.5,12.7,11.1,11.2,2709901,,,13.589733580359926,#000000,,13.826661880225794,,0,,,0.0,0.0,0.0,0.0,46.84157329465539,4.750739335404603,False,False,False,False,False,
2022-07-29 00:00:00+00:00,13.4,13.7,11.4,11.6,1872445,,,13.658286326636414,#000000,,13.851751446384153,,0,,,0.0,0.0,0.0,0.0,48.026071689242926,4.750739335404603,False,False,False,False,False,
