date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_90,aVWAP_BoS_CHoCH_bull_195,aVWAP_BoS_CHoCH_bull_414,aVWAP_BoS_CHoCH_bull_524,aVWAP_BoS_CHoCH_bull_561,aVWAP_BoS_CHoCH_bear_214,aVWAP_BoS_CHoCH_bear_402,aVWAP_BoS_CHoCH_bear_438,aVWAP_BoS_CHoCH_bear_591,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-05-06 00:00:00+00:00,20.0,20.2,18.4,18.5,15225318,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-05-09 00:00:00+00:00,18.0,19.1817,17.8,18.99,5325826,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-05-10 00:00:00+00:00,17.55,18.06,16.25,18.06,5151743,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-05-11 00:00:00+00:00,16.55,17.94,16.37,17.67,1453243,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-05-12 00:00:00+00:00,17.47,17.73,16.01,16.47,1098405,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,8.280184142337038,-42.40983120285772,False,False,False,True,True,
2022-05-13 00:00:00+00:00,17.72,18.46,17.08,17.4,897173,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,15.531966049957354,-36.22237468433559,False,False,False,True,True,
2022-05-16 00:00:00+00:00,17.0,17.71,16.76,17.67,472538,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,18.56800501356279,-34.129722134174,False,False,False,True,True,
2022-05-17 00:00:00+00:00,17.23,17.5,16.34,17.19,1333650,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,22.083506884495804,-31.487371341050935,False,False,False,True,True,
2022-05-18 00:00:00+00:00,16.51,17.23,16.3,17.08,488156,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,22.779799119463657,-31.356267312322128,False,False,False,True,True,
2022-05-19 00:00:00+00:00,17.52,17.66,16.32,16.32,953434,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,28.490337244787874,-26.399208439780217,False,False,False,True,True,
2022-05-20 00:00:00+00:00,17.18,17.85,16.75,17.72,1130507,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.347813697090587,-24.167283792807993,False,False,False,True,True,
2022-05-23 00:00:00+00:00,16.91,17.32,16.5,17.32,871481,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.52774621969591,-23.366892803846547,False,False,False,True,True,
2022-05-24 00:00:00+00:00,16.11,16.88,16.017,16.88,1032116,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.447097588035884,-23.366892803846547,False,False,False,True,True,
2022-05-25 00:00:00+00:00,16.99,17.11,15.9,16.03,1294994,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.561259645105835,-21.745627225711395,False,False,False,True,True,
2022-05-26 00:00:00+00:00,18.0,18.03,16.81,17.0,1245219,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.00029195062727,-16.73907523954245,False,False,False,True,True,
2022-05-27 00:00:00+00:00,17.69,18.21,17.5,18.19,356442,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.70375585426528,-14.374028905475456,False,False,False,True,True,
2022-05-31 00:00:00+00:00,17.01,18.0538,16.81,17.71,335890,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.64534657302943,-14.374028905475456,False,False,False,True,True,
2022-06-01 00:00:00+00:00,16.28,17.328,16.27,16.9,333334,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.898123035619605,-14.374028905475456,False,False,False,True,True,
2022-06-02 00:00:00+00:00,16.29,16.81,15.92,16.26,476483,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.77112638392026,-14.374028905475456,False,False,False,True,True,
2022-06-03 00:00:00+00:00,16.61,16.76,16.05,16.14,337094,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.268917694826406,-14.374028905475456,False,False,False,True,True,
2022-06-06 00:00:00+00:00,16.16,17.0,16.11,16.99,638142,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.43303899429599,-14.374028905475456,False,False,False,True,True,
2022-06-07 00:00:00+00:00,15.65,16.28,15.42,16.24,1377114,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,37.671097289944115,-14.374028905475456,False,False,False,True,False,
2022-06-08 00:00:00+00:00,14.88,15.74,14.75,15.5,1177493,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.93536560446637,-8.931138516243543,False,False,False,True,False,
2022-06-09 00:00:00+00:00,14.58,14.96,14.27,14.93,1054651,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.566308188279805,-11.344967465290651,False,False,False,True,False,
