date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_123,aVWAP_BoS_CHoCH_bull_152,aVWAP_BoS_CHoCH_bull_175,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,41.2364218186,41.3389362296,40.3992207955,40.655506823,1678775,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,39.7414199917,41.1766217455,39.408248156,41.1766217455,1959799,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,40.0660489598,40.6079230506,39.5193054346,39.6303627132,2073790,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,5.392620624046774,-63.48155156011694,False,False,False,True,True,
2022-01-21 00:00:00+00:00,40.0147917544,40.0745918274,39.348448083,39.8268486676,2275469,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,9.077633964566338,-59.70315344627948,False,False,False,True,True,
2022-01-28 00:00:00+00:00,40.0062488868,40.083134695,38.938390439,39.878105873,3525055,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,11.681070800879748,-56.87714454158598,False,False,False,True,True,
2022-02-04 00:00:00+00:00,39.9635345489,40.8349070422,39.6816199187,39.9977060192,2381964,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,13.392055351518772,-54.79935060398049,False,False,False,True,True,
2022-02-11 00:00:00+00:00,39.5705626401,40.5871638824,39.0579905852,40.3565064576,2602106,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,13.50408284511106,-54.12837045899316,False,False,False,True,True,
2022-02-18 00:00:00+00:00,39.0263739911,39.5437364391,38.4572752984,39.30230063,2791816,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,12.615282621054702,-54.12837045899316,False,False,False,True,True,
2022-02-25 00:00:00+00:00,39.5092456092,39.7118792347,38.4357185297,39.0781102359,3018986,,,,,"rgba(239, 83, 80, 0.5)",,39.218947791199994,,0,,,0.0,0.0,0.0,0.0,16.833078062857,-49.60854319398537,False,False,False,True,True,
2022-03-04 00:00:00+00:00,40.8716333888,40.9923512934,39.172960018,39.2160735554,3323463,,,,,"rgba(239, 83, 80, 0.5)",,39.80934232677062,,0,,,0.0,0.0,0.0,0.0,27.40399470188337,-38.94846116334908,False,False,False,True,True,
2022-03-11 00:00:00+00:00,40.8026517291,41.4838456189,40.0524761796,40.966483171,2941211,,,,,"rgba(239, 83, 80, 0.5)",,40.116753699917844,,0,,,0.0,0.0,0.0,0.0,34.65660548318631,-31.768703158303044,False,False,False,True,True,
2022-03-18 00:00:00+00:00,41.2424098099,41.6304316459,40.255109805,40.9147469262,3331055,,,,,"rgba(239, 83, 80, 0.5)",,40.36124696827956,,0,,,0.0,0.0,0.0,0.0,41.41376551058531,-25.180207779200853,False,False,False,True,True,
2022-03-25 00:00:00+00:00,41.7597722578,41.85462204,40.7509154843,41.2337871024,2298483,,,,,#000000,,40.529836568750994,,0,,,0.0,0.0,0.0,0.0,47.770069872590526,-19.041366850692125,False,False,False,False,True,
2022-04-01 00:00:00+00:00,43.2256325271,43.2342552345,41.4321093741,41.7597722578,2486000,,,,,"rgba(38, 166, 154, 0.5)",,40.83000334941919,,0,,,0.0,0.0,0.0,0.0,55.22253475453041,-11.90027538445279,False,False,True,False,True,
2022-04-08 00:00:00+00:00,44.3120936678,44.5449067694,43.0531783777,43.2946141868,2371969,,,,43.97005960496667,"rgba(38, 166, 154, 0.5)",,42.588389506246415,,0,,,0.0,0.0,0.0,0.0,61.90658208422251,-5.5526132560773505,False,False,True,False,True,
2022-04-15 00:00:00+00:00,43.3980866764,44.3465844976,43.3463504316,44.2862255454,2005895,,,,43.844949631217766,"rgba(38, 166, 154, 0.5)",,42.64052528517014,,0,,,0.0,0.0,0.0,0.0,63.51287451446345,-4.018909935681087,False,False,True,False,True,
2022-04-22 00:00:00+00:00,43.4239547988,44.37245262,43.2687460644,43.3463504316,2116773,,,,43.79392093564061,"rgba(38, 166, 154, 0.5)",,42.71477669323773,,0,,,0.0,0.0,0.0,0.0,64.69973562797317,-2.678597194507752,False,False,True,False,True,
2022-04-29 00:00:00+00:00,41.9494718221,43.1997644047,41.8632447474,42.9238377658,3361063,,,,43.29723943814733,"rgba(38, 166, 154, 0.5)",,42.50971256461938,,0,,,0.0,0.0,0.0,0.0,61.55709989154589,-2.678597194507752,False,False,True,False,True,
2022-05-06 00:00:00+00:00,42.113303264,42.2081530461,40.8112744366,41.7511495504,3871866,,,,42.84981459585159,"rgba(38, 166, 154, 0.5)",,42.093835993584634,,0,,,0.0,0.0,0.0,0.0,59.62960469762094,-2.678597194507752,False,False,True,False,True,
2022-05-13 00:00:00+00:00,42.0356988968,43.0359329628,41.4321093741,42.1046805565,5657906,,,,42.65079282749382,"rgba(38, 166, 154, 0.5)",,42.140862293371235,,0,,,0.0,0.0,0.0,0.0,58.06450832097853,-2.678597194507752,False,False,True,False,True,
2022-05-20 00:00:00+00:00,43.6562251136,43.691094303,41.9214829415,41.9214829415,3497333,,,,42.717858799260085,"rgba(38, 166, 154, 0.5)",,42.29993786926383,,0,,,0.0,0.0,0.0,0.0,59.723713995228344,-2.678597194507752,False,False,True,False,True,
2022-05-27 00:00:00+00:00,43.6998116003,44.3623261987,43.4818791666,43.8915921419,2948389,,,,42.84685448402935,"rgba(38, 166, 154, 0.5)",,42.824745136555535,,0,,,0.0,0.0,0.0,0.0,60.97154175334411,-2.678597194507752,False,False,True,False,True,
2022-06-03 00:00:00+00:00,43.4644445719,43.9874824128,43.1244699754,43.5952040321,3071554,,,,42.918971877559635,"rgba(38, 166, 154, 0.5)",,42.86490878945971,,0,,,0.0,0.0,0.0,0.0,61.241339769386585,-2.678597194507752,False,False,True,False,True,
2022-06-10 00:00:00+00:00,42.5055418638,43.7782672764,41.8255926707,43.6213559242,2868637,,,,42.89948387908589,"rgba(38, 166, 154, 0.5)",,42.788585966560476,,0,,,0.0,0.0,0.0,0.0,59.151383755870526,-2.678597194507752,False,False,True,False,True,
2022-06-17 00:00:00+00:00,38.791973194,42.1045461858,38.6350618417,41.8953310495,4715530,,,,41.17421938299927,#000000,,41.67637458203204,,0,,,0.0,0.0,0.0,0.0,52.28578945704108,-2.678597194507752,False,False,False,False,False,
2022-06-24 00:00:00+00:00,40.4133905005,40.4221077979,38.8006904913,39.0273402223,2736357,,,,41.08902707975634,#000000,,41.48453355032243,,0,,,0.0,0.0,0.0,0.0,49.98155491058026,-2.678597194507752,False,False,False,False,False,
2022-07-01 00:00:00+00:00,41.9476348336,42.0391664557,40.2564791483,40.3785213111,3566939,,,,41.30335951300579,#000000,,41.56025341156142,,0,,,0.0,0.0,0.0,0.0,50.319622984160816,-2.678597194507752,False,False,False,False,False,
2022-07-08 00:00:00+00:00,40.1431542827,40.9712975307,39.7552345508,40.7795169891,3156059,,,,41.22827596425891,#000000,,41.43848216500161,,0,,,0.0,0.0,0.0,0.0,48.57881513401594,-2.678597194507752,False,False,False,False,False,
2022-07-15 00:00:00+00:00,41.0323186121,41.3635759113,39.9600910385,40.0559813093,3217804,,,,41.22560052436799,#000000,,41.39445812163668,,0,,,0.0,0.0,0.0,0.0,48.39997647922382,-2.678597194507752,False,False,False,False,False,
2022-07-22 00:00:00+00:00,40.5790191501,41.2851202352,39.7334413074,41.2851202352,2558090,,,,41.19549537953003,#000000,,41.34178339266833,,0,,,0.0,0.0,0.0,0.0,47.78987121333214,-2.678597194507752,False,False,False,False,False,
