date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_112,aVWAP_BoS_CHoCH_bull_228,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,54.825,54.92,54.1,54.575,58797.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,54.29,54.585,53.945,53.945,45585.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-18 17:00:00+00:00,53.9,54.54,53.9,54.43,46615.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,15.470494417862795,-73.2057416267942,False,False,False,True,True,
2023-12-19 17:00:00+00:00,55.7,55.72,55.02,55.445,33759.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,35.11122415320602,-53.98203542319902,False,False,False,True,True,
2023-12-20 17:00:00+00:00,55.25,55.33,54.08,54.145,26070.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,37.55845180846261,-50.48269521073063,False,False,False,True,True,
2023-12-21 17:00:00+00:00,54.71,54.81,54.345,54.62,17913.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,42.06747229789861,-44.22957885285496,False,False,False,True,True,
2023-12-22 17:00:00+00:00,55.615,55.77,55.225,55.37,23804.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,48.50402270148713,-35.86858008779375,False,False,False,False,True,
2023-12-25 17:00:00+00:00,55.37,55.37,55.37,55.37,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.795056303879484,-29.40009878272688,False,False,True,False,True,
2023-12-26 17:00:00+00:00,55.3,55.47,55.085,55.43,18279.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,55.92428576028318,-23.90241953878761,False,False,True,False,True,
2023-12-27 17:00:00+00:00,56.03,56.24,55.77,56.095,40565.0,,,,"rgba(38, 166, 154, 1.0)",,56.03500000000001,,0,,,0.0,0.0,0.0,0.0,60.61227129518173,-16.974356481393322,False,False,True,False,True,
2023-12-28 17:00:00+00:00,55.33,55.45,54.915,54.99,57736.0,,,,"rgba(239, 83, 80, 1.0)",,55.49660601960645,,0,,,0.0,0.0,0.0,0.0,57.24235108884857,-16.974356481393322,False,False,True,False,True,
2023-12-29 17:00:00+00:00,54.765,55.095,54.7,54.84,27505.0,,,,"rgba(239, 83, 80, 1.0)",,55.36143289403262,,0,,,0.0,0.0,0.0,0.0,54.30917322776051,-16.974356481393322,False,False,True,False,True,
2024-01-01 17:00:00+00:00,54.84,54.84,54.84,54.84,0.0,,,,"rgba(239, 83, 80, 1.0)",,55.36143289403262,,0,,,0.0,0.0,0.0,0.0,52.353721320368464,-16.974356481393322,False,False,False,False,True,
2024-01-02 17:00:00+00:00,54.37,54.52,53.92,54.055,29304.0,,,,"rgba(239, 83, 80, 1.0)",,55.13539801861046,,0,,,0.0,0.0,0.0,0.0,47.615828633030034,-16.974356481393322,False,False,False,True,False,
2024-01-03 17:00:00+00:00,52.575,53.035,52.435,52.55,42501.0,,,,"rgba(239, 83, 80, 1.0)",,54.605871771645646,,0,,,0.0,0.0,0.0,0.0,40.45932131689206,-16.974356481393322,False,False,False,True,False,
2024-01-04 17:00:00+00:00,52.72,52.74,52.37,52.595,25343.0,,,,"rgba(239, 83, 80, 1.0)",,54.37426643313569,,0,,,0.0,0.0,0.0,0.0,35.945997798961606,-16.974356481393322,False,False,False,True,False,
2024-01-05 17:00:00+00:00,52.59,52.9,52.36,52.635,29060.0,,,,"rgba(239, 83, 80, 1.0)",,54.173325417106454,,0,,,0.0,0.0,0.0,0.0,33.18945826947725,-16.974356481393322,False,False,False,True,False,
