date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bear_18,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-10-06 00:00:00+00:00,11.49,12.38,8.06,8.79,19443116,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-10-13 00:00:00+00:00,8.68,11.5,8.57,11.5,19705812,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-10-20 00:00:00+00:00,6.96,9.34,6.69,8.79,16091667,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2023-10-27 00:00:00+00:00,6.85,7.145,6.32,6.8,13789573,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2023-11-03 00:00:00+00:00,7.36,7.49,6.41,6.95,9168658,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,3.314994376787321,-46.86629437819324,False,False,False,True,True,
2023-11-10 00:00:00+00:00,7.37,7.57,6.97,7.55,7701190,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,5.744260263635284,-44.705845535767686,False,False,False,True,True,
2023-11-17 00:00:00+00:00,7.21,7.86,6.87,7.31,9328636,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,7.344339841616579,-43.39205045622749,False,False,False,True,True,
2023-11-24 00:00:00+00:00,7.08,7.4605,6.815,7.26,5091905,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,8.378142982775614,-42.622463895065735,False,False,False,True,True,
2023-12-01 00:00:00+00:00,6.52,7.0,6.33,6.99,11868092,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,8.695377227320177,-42.50923473486385,False,False,False,True,True,
2023-12-08 00:00:00+00:00,6.63,6.75,6.2,6.47,14402433,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,9.633712036730044,-41.75958444113432,False,False,False,True,True,
2023-12-15 00:00:00+00:00,6.73,7.13,5.8,6.5,21608288,,,"rgba(239, 83, 80, 0.5)",,6.553333333333334,,0,,,0.0,0.0,0.0,0.0,10.960522486185276,-40.628025262984806,False,False,False,True,True,
2023-12-22 00:00:00+00:00,6.5,6.84,6.17,6.8,14564725,,,"rgba(239, 83, 80, 0.5)",,6.533201301478536,,0,,,0.0,0.0,0.0,0.0,11.66166071011204,-40.08989873169169,False,False,False,True,True,
2023-12-29 00:00:00+00:00,6.4,6.9599,6.35,6.53,13150373,,,"rgba(239, 83, 80, 0.5)",,6.543003513064439,,0,,,0.0,0.0,0.0,0.0,12.05750491041465,-39.81313997198758,False,False,False,True,True,
2024-01-05 00:00:00+00:00,6.07,6.51,5.97,6.36,7477654,,,"rgba(239, 83, 80, 0.5)",,6.495654218788366,,0,,,0.0,0.0,0.0,0.0,12.011144531401852,-39.81313997198758,False,False,False,True,True,
2024-01-12 00:00:00+00:00,5.52,6.145,5.37,6.05,11855948,,,"rgba(239, 83, 80, 0.5)",,6.354516161329906,,0,,,0.0,0.0,0.0,0.0,11.515192407167817,-39.81313997198758,False,False,False,True,True,
2024-01-19 00:00:00+00:00,4.54,5.49,4.27,5.47,11654220,,,"rgba(239, 83, 80, 0.5)",,6.124098168642083,,0,,,0.0,0.0,0.0,0.0,10.555166116049676,-39.81313997198758,False,False,False,True,False,
2024-01-26 00:00:00+00:00,4.61,4.98,4.3301,4.41,11963754,,,"rgba(239, 83, 80, 0.5)",,5.931684254565538,,0,,,0.0,0.0,0.0,0.0,10.277378301708042,-39.81313997198758,False,False,False,True,False,
2024-02-02 00:00:00+00:00,4.21,4.75,4.105,4.635,11613694,,,"rgba(239, 83, 80, 0.5)",,5.755427007892309,,0,,,0.0,0.0,0.0,0.0,9.841009177817835,-38.081477683617905,False,False,False,True,False,
2024-02-09 00:00:00+00:00,4.23,4.23,3.81,4.09,12756518,,4.090000000000001,"rgba(239, 83, 80, 0.5)",,4.831646514737221,,0,,,-1.0,0.0,3.81,34.0,9.650135997608475,-38.28501232941613,False,False,False,True,False,
2024-02-16 00:00:00+00:00,4.6,4.7297,4.075,4.22,16015122,,4.300535547427954,"rgba(239, 83, 80, 0.5)",,4.870211339699361,,0,,,0.0,0.0,0.0,0.0,11.696969606634962,-38.28501232941613,False,False,False,True,True,
2024-02-23 00:00:00+00:00,4.3,4.6,4.1,4.59,7909421,,4.307607630119168,"rgba(239, 83, 80, 0.5)",,4.842616209839108,,0,,,0.0,0.0,0.0,0.0,12.831808103606829,-39.38530494155234,False,False,False,True,True,
2024-03-01 00:00:00+00:00,5.65,5.795,4.17,4.33,21797209,,4.642101948116227,"rgba(239, 83, 80, 0.5)",,4.998276222645686,,0,,,0.0,0.0,0.0,0.0,19.59855631115034,-33.016968348675455,False,False,False,True,True,
2024-03-08 00:00:00+00:00,5.32,5.68,4.885,5.68,13829321,,4.766973163086939,"rgba(239, 83, 80, 0.5)",,5.058378749764567,,0,,,0.0,0.0,0.0,0.0,23.79756270654392,-29.311761435199312,False,False,False,True,True,
2024-03-15 00:00:00+00:00,6.47,7.65,5.43,5.45,43773277,,5.426770248660902,"rgba(239, 83, 80, 0.5)",,5.841809114499274,,0,,,0.0,0.0,0.0,0.0,30.270333811133355,-23.52245203902042,False,False,False,True,True,
2024-03-22 00:00:00+00:00,6.93,7.12,5.43,6.56,27046177,,5.628314645596621,"rgba(239, 83, 80, 0.5)",,5.9392817262829425,,0,,,0.0,0.0,0.0,0.0,36.017803760772956,-18.553309943844898,False,False,False,True,True,
2024-03-29 00:00:00+00:00,6.72,7.41,6.43,7.07,14789874,,5.743045050381629,"rgba(239, 83, 80, 0.5)",,6.019487029629268,,0,,,0.0,0.0,0.0,0.0,39.62373259752877,-15.669063952288575,False,False,False,True,True,
2024-04-05 00:00:00+00:00,6.82,7.3799,6.53,6.8,18882300,,5.86767322555009,"rgba(239, 83, 80, 0.5)",,6.107717627189982,,0,,,0.0,0.0,0.0,0.0,42.45460872299621,-13.4628398471976,False,False,False,True,True,
2024-04-12 00:00:00+00:00,7.08,7.71,6.64,6.81,13980626,7.1433333333333335,6.552244398426364,"rgba(239, 83, 80, 0.5)",,6.4207793472038555,,0,,,0.0,0.0,0.0,0.0,45.14296765582804,-11.307289612696465,False,False,False,True,True,
2024-04-19 00:00:00+00:00,4.73,7.395,4.64,7.06,49169423,5.93259076106708,5.908674518949582,"rgba(239, 83, 80, 0.5)",,6.007478629711403,,0,,,0.0,0.0,0.0,0.0,42.48219752436604,-11.307289612696465,False,False,False,True,True,
2024-04-26 00:00:00+00:00,4.62,4.89,4.395,4.65,31034399,5.505026016857193,5.623327876115438,"rgba(239, 83, 80, 0.5)",,5.772115587589506,,0,,,0.0,0.0,0.0,0.0,40.425349119142204,-11.307289612696465,False,False,False,True,False,
2024-05-03 00:00:00+00:00,4.49,4.715,4.26,4.7,23540338,5.30172737240454,5.471592617908759,"rgba(239, 83, 80, 0.5)",,5.6350925135903065,,0,,,0.0,0.0,0.0,0.0,38.76497932146884,-11.307289612696465,False,False,False,True,False,
2024-05-10 00:00:00+00:00,4.36,4.62,4.31,4.41,20044967,5.174894406297343,5.369577870157262,"rgba(239, 83, 80, 0.5)",,5.538276085437204,,0,,,0.0,0.0,0.0,0.0,37.382039396117705,-4.970480445464979,False,False,False,True,False,
2024-05-17 00:00:00+00:00,4.47,4.66,4.36,4.43,24095538,5.07393229038007,5.281117828401738,"rgba(239, 83, 80, 0.5)",,5.449341970239265,,0,,,0.0,0.0,0.0,0.0,36.72904345616821,-5.594682380468811,False,False,False,True,False,
2024-05-24 00:00:00+00:00,3.91,4.48,3.68,4.48,36871314,4.879016190080668,5.111742045457183,"rgba(239, 83, 80, 0.5)",,5.284795366586644,,0,,,0.0,0.0,0.0,0.0,35.378133425043025,-6.969610893032872,False,False,False,True,False,
2024-05-31 00:00:00+00:00,3.39,3.91,3.3,3.74,26469470,4.7208521085558335,4.973034207701637,"rgba(239, 83, 80, 0.5)",,5.1514707002027365,,0,,,0.0,0.0,0.0,0.0,33.67557420854394,-8.717017047261358,False,False,False,True,False,
2024-06-07 00:00:00+00:00,3.04,3.44,2.98,3.4,23604578,4.572142160850323,4.841225299538841,"rgba(239, 83, 80, 0.5)",,5.024977183594771,,0,,,0.0,0.0,0.0,0.0,31.997321884307194,-10.456691645843527,False,False,False,True,False,
2024-06-14 00:00:00+00:00,2.78,3.12,2.76,3.05,20293246,4.445039696123714,4.727074612199135,"rgba(239, 83, 80, 0.5)",,4.915064186730546,,0,,,0.0,0.0,0.0,0.0,30.46554219675377,-12.069634599120981,False,False,False,True,False,
2024-06-21 00:00:00+00:00,2.85,2.925,2.71,2.78,17785943,4.344810817276455,4.635135635212196,"rgba(239, 83, 80, 0.5)",,4.825597150465805,,0,,,0.0,0.0,0.0,0.0,29.621885824303106,-13.045932001587666,False,False,False,True,False,
2024-06-28 00:00:00+00:00,2.68,2.875,2.61,2.85,23644508,4.221222412791585,4.519879468589048,"rgba(239, 83, 80, 0.5)",,4.712611130604915,,0,,,0.0,0.0,0.0,0.0,28.78223120791307,-14.055786641220344,False,False,False,True,False,
2024-07-05 00:00:00+00:00,2.65,2.77,2.51,2.68,13159352,4.15707535745732,4.459209867669371,"rgba(239, 83, 80, 0.5)",,4.652758325134515,,0,,,0.0,0.0,0.0,0.0,28.13925682365664,-14.905813727740188,False,False,False,True,False,
2024-07-12 00:00:00+00:00,2.76,2.8,2.49,2.67,19507213,4.073309265016576,4.378349712202377,"rgba(239, 83, 80, 0.5)",,4.572123360469572,,0,,,0.0,0.0,0.0,0.0,28.13731645254206,-15.174843482614293,False,False,False,True,False,
2024-07-19 00:00:00+00:00,2.84,3.27,2.68,2.79,28851342,3.9846496587485194,4.287934892119298,"rgba(239, 83, 80, 0.5)",,4.017605578978754,,0,,,0.0,0.0,0.0,0.0,28.478706017957485,-15.174843482614293,False,False,False,True,False,
2024-07-26 00:00:00+00:00,2.83,2.922,2.57,2.88,16458257,3.933363573809656,4.2358388504310405,"rgba(239, 83, 80, 0.5)",,3.9624473630713433,,0,,,0.0,0.0,0.0,0.0,28.703860737161612,-15.208540170343419,False,False,False,True,False,
2024-08-02 00:00:00+00:00,2.4,2.85,2.38,2.84,17192279,3.874458907327101,4.17694604685774,"rgba(239, 83, 80, 0.5)",,3.893783809168622,,0,,,0.0,0.0,0.0,0.0,28.085393297117214,-16.125588631266716,False,False,False,True,False,
2024-08-09 00:00:00+00:00,2.19,2.39,2.02,2.13,13688573,3.81980601066149,3.4823010896611137,"rgba(239, 83, 80, 0.5)",,3.269472489629241,,0,,,0.0,0.0,0.0,0.0,27.291057061794522,-17.1955391051996,False,False,False,True,False,
2024-08-16 00:00:00+00:00,2.57,2.6,2.13,2.21,17272328,3.7649637804167884,3.4886988851678105,"rgba(239, 83, 80, 0.5)",,3.261470877421129,,0,,,0.0,0.0,0.0,0.0,28.488468003471553,-17.1955391051996,False,False,False,True,False,
2024-08-23 00:00:00+00:00,2.72,2.85,2.475,2.62,19563501,3.7185108630974963,3.5011796132018276,"rgba(239, 83, 80, 0.5)",,3.271728723855717,,0,,,0.0,0.0,0.0,0.0,30.00529219692593,-17.1955391051996,False,False,False,True,False,
2024-08-30 00:00:00+00:00,2.45,2.79,2.41,2.78,13273293,3.685475781226451,3.4838659294022194,"rgba(239, 83, 80, 0.5)",,3.255538089433051,,0,,,0.0,0.0,0.0,0.0,30.497932348318223,-17.1955391051996,False,False,False,True,True,
2024-09-06 00:00:00+00:00,2.24,2.43,2.2,2.42,10750700,3.65423725052399,3.453275455235385,"rgba(239, 83, 80, 0.5)",,3.225169021812331,,0,,,0.0,0.0,0.0,0.0,30.410025894886097,-17.1955391051996,False,False,False,True,True,
2024-09-13 00:00:00+00:00,2.39,2.52,2.11,2.25,17412226,3.608254774456858,3.4142067866063157,"rgba(239, 83, 80, 0.5)",,2.7392611384331222,,0,,,0.0,0.0,0.0,0.0,31.061243915029024,-17.1955391051996,False,False,False,True,True,0.0
2024-09-20 00:00:00+00:00,2.29,2.5353,2.28,2.38,14334997,3.5735420951648873,3.386985984474278,"rgba(239, 83, 80, 0.5)",,2.7272028690142527,,0,,,0.0,0.0,0.0,0.0,31.29353718358411,-17.1955391051996,False,False,False,True,True,0.0
2024-09-27 00:00:00+00:00,2.66,2.805,2.2849,2.33,20118573,3.5361024747838776,3.367964833197411,"rgba(239, 83, 80, 0.5)",,2.747178512047226,,0,,,0.0,0.0,0.0,0.0,33.21025949240132,-20.94805745044757,False,False,False,True,True,0.0
2024-10-04 00:00:00+00:00,2.7,2.83,2.47,2.76,21630044,3.502141236467758,3.3528666320170157,"rgba(239, 83, 80, 0.5)",,2.7658426127680737,,0,,,0.0,0.0,0.0,0.0,34.76199797518501,-19.320213518101774,False,False,False,True,True,0.0
2024-10-11 00:00:00+00:00,2.9,3.07,2.62,2.86,39638715,3.4594682792711895,3.344719511415654,"rgba(239, 83, 80, 0.5)",,2.8179917216858072,,0,,,0.0,0.0,0.0,0.0,36.78808806681188,-17.28287243895715,False,False,False,True,True,0.0
2024-10-18 00:00:00+00:00,3.14,3.66,2.66,2.88,99276032,3.4155913630240864,3.3655472348971815,"rgba(239, 83, 80, 0.5)",,2.9570285121887485,,0,,,0.0,0.0,0.0,0.0,39.28292747921099,-14.852246761702695,False,False,False,True,True,0.0
2024-10-25 00:00:00+00:00,3.68,3.72,2.89,3.12,66794097,3.416858601755512,3.3961929940035325,"rgba(239, 83, 80, 0.5)",,3.04827125976495,,0,,,0.0,0.0,0.0,0.0,43.11898612660534,-11.210524115043576,False,False,False,True,True,0.0
