date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bear_146,aVWAP_BoS_CHoCH_bear_239,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-19 17:00:00+00:00,55.27,57.2,55.27,57.075,46268.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-20 17:00:00+00:00,56.085,56.35,54.54,54.58,24138.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-21 17:00:00+00:00,56.64,56.82,55.62,56.25,16189.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,14.318376679051152,-71.47756501857673,False,False,False,True,True,
2023-12-22 17:00:00+00:00,56.765,56.87,55.955,56.635,17758.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,25.770010289636833,-59.7392571011445,False,False,False,True,True,
2023-12-25 17:00:00+00:00,56.635,56.635,56.635,56.635,0.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,33.40443269669396,-51.26443468278005,False,False,False,True,True,
2023-12-26 17:00:00+00:00,56.97,57.1,56.4,56.525,18999.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,37.92652697086574,-45.269939133609796,False,False,False,True,True,
2023-12-27 17:00:00+00:00,56.83,57.13,56.73,57.105,13353.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,43.97871690491125,-37.55277273279079,False,False,False,True,True,
2023-12-28 17:00:00+00:00,57.055,57.675,57.045,57.53,11743.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,49.82988485252868,-29.959877055691994,False,False,True,False,True,
2023-12-29 17:00:00+00:00,56.17,56.23,55.53,55.95,11262.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,46.72326389116944,-29.959877055691994,False,False,False,True,True,
2024-01-01 17:00:00+00:00,55.95,55.95,55.95,55.95,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,44.65218325026328,-29.959877055691994,False,False,False,True,True,
2024-01-02 17:00:00+00:00,55.6,55.6,53.91,54.3,18438.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,39.0708159337509,-29.959877055691994,False,False,False,True,True,
2024-01-03 17:00:00+00:00,52.245,52.72,50.89,50.94,35199.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,31.478930863570312,-29.959877055691994,False,False,False,True,False,
2024-01-04 17:00:00+00:00,51.595,51.93,50.87,51.1,29024.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,27.026088079396086,-29.959877055691994,False,False,False,True,False,
2024-01-05 17:00:00+00:00,51.335,51.94,50.865,51.62,23990.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,26.07285627288851,-29.959877055691994,False,False,False,True,False,
2024-01-08 17:00:00+00:00,53.51,54.69,53.31,53.385,35442.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,30.997076929326088,-29.959877055691994,False,False,False,True,False,
2024-01-09 17:00:00+00:00,52.045,52.045,49.95,50.765,47741.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,30.622426536841154,-29.959877055691994,False,False,False,True,False,
2024-01-10 17:00:00+00:00,49.815,50.08,49.22,49.25,47070.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,28.89138966664281,-29.959877055691994,False,False,False,True,False,
2024-01-11 17:00:00+00:00,46.44,48.06,46.44,47.825,65982.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,26.584559372502948,-29.959877055691994,False,False,False,True,False,
2024-01-12 17:00:00+00:00,46.785,47.12,46.52,46.81,27155.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,24.326976172005917,-29.959877055691994,False,False,False,True,False,
2024-01-15 17:00:00+00:00,46.81,46.81,46.81,46.81,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,22.821920705007898,-29.959877055691994,False,False,False,True,False,
2024-01-16 17:00:00+00:00,45.34,45.48,44.445,44.48,38494.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,20.351834833182206,-29.959877055691994,False,False,False,True,False,
2024-01-17 17:00:00+00:00,41.355,42.04,40.835,41.925,30176.0,,,41.599999999999994,"rgba(239, 83, 80, 1.0)",,41.599999999999994,,0,,,0.0,0.0,0.0,0.0,17.600285526584134,-22.511936774478976,False,False,False,True,False,
2024-01-18 17:00:00+00:00,41.46,42.47,41.23,42.065,28284.0,,,41.75562812179267,"rgba(239, 83, 80, 1.0)",,41.75562812179267,,0,,,0.0,0.0,0.0,0.0,16.14928817658567,-24.686385788964806,False,False,False,True,False,
