date,Open,High,Low,Close,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-01-28 17:00:00+00:00,21.035,21.14,19.12,19.755,736163.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-01-29 17:00:00+00:00,19.985,20.69,19.96,20.47,100105.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-01-30 17:00:00+00:00,20.92,21.755,20.72,21.755,135558.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-01-31 17:00:00+00:00,21.555,21.67,21.24,21.5,43662.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,95.66804039387173,46.101236354484556,False,False,True,False,False,
2025-02-03 17:00:00+00:00,21.75,22.01,21.565,21.685,84158.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,93.19549151297375,44.135859938044064,False,False,True,False,False,
2025-02-04 17:00:00+00:00,21.6,21.685,21.34,21.5,33239.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,88.68254705703684,40.36118556795084,False,False,True,False,False,
2025-02-05 17:00:00+00:00,21.325,21.325,20.92,21.12,33507.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,80.79654638777396,33.66913228011764,False,False,True,False,False,
2025-02-06 17:00:00+00:00,20.64,20.905,20.56,20.73,60451.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.74658680715766,26.173391545984217,False,False,True,False,False,
2025-02-07 17:00:00+00:00,20.8,21.195,20.755,21.07,34549.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,67.97649743851281,23.597938986399825,False,False,True,False,False,
2025-02-10 17:00:00+00:00,21.16,21.42,21.11,21.25,28074.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,66.52129261162379,22.827964538082938,False,False,True,False,False,
2025-02-11 17:00:00+00:00,21.08,21.31,20.885,21.28,18549.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,65.73094116947884,22.30292880538026,False,False,True,False,False,
2025-02-12 17:00:00+00:00,21.27,21.48,21.17,21.46,19361.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,66.29086795674198,22.30292880538026,False,False,True,False,False,
2025-02-13 17:00:00+00:00,21.25,21.325,21.14,21.14,7462.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,63.20592337767382,19.76419032977931,False,False,True,False,False,
2025-02-14 17:00:00+00:00,21.01,21.38,21.01,21.2,3441.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.599600031632995,18.071121657135635,False,False,True,False,False,
2025-02-17 17:00:00+00:00,21.2,21.2,21.2,21.2,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.52871780093911,16.792949775465203,False,False,True,False,False,
2025-02-18 17:00:00+00:00,21.36,21.44,21.28,21.425,10902.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.615996292817826,16.792949775465203,False,False,True,False,False,
2025-02-19 17:00:00+00:00,21.355,21.5,21.2,21.45,28305.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,62.53363288785677,16.792949775465203,False,False,True,False,False,
2025-02-20 17:00:00+00:00,21.4,21.405,21.17,21.285,16189.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.87055875244198,16.26938680204219,False,False,True,False,False,
2025-02-21 17:00:00+00:00,21.1,21.18,20.76,21.1,19529.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.49925042487675,12.848128239534496,False,False,True,False,False,
2025-02-24 17:00:00+00:00,21.32,21.445,21.2,21.3,32933.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.31110887222515,12.43287757919856,False,False,True,False,False,
2025-02-25 17:00:00+00:00,21.435,21.665,21.29,21.59,23877.0,21.515,"rgba(38, 166, 154, 1.0)",,21.515,,0,,,0.0,0.0,0.0,0.0,59.62447140969103,12.43287757919856,False,False,True,False,True,
