date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_272,aVWAP_BoS_CHoCH_bull_376,aVWAP_BoS_CHoCH_bull_411,aVWAP_BoS_CHoCH_bull_494,aVWAP_BoS_CHoCH_bear_48,aVWAP_BoS_CHoCH_bear_114,aVWAP_BoS_CHoCH_bear_287,aVWAP_BoS_CHoCH_bear_525,aVWAP_BoS_CHoCH_bear_605,aVWAP_BoS_CHoCH_bear_817,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,67.0,68.0346,65.5101,67.33,54039,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,63.55,67.26,63.44,66.82,101859,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,55.43,63.36,55.06,62.16,294062,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,54.72,56.35,53.24,55.0,157829,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-07 00:00:00+00:00,53.21,55.8695,52.36,54.56,82137,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-10 00:00:00+00:00,51.88,52.35,48.335,52.35,149178,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-11 00:00:00+00:00,54.25,55.52,50.74,51.27,235546,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,6.054240109968309,-44.45027989919571,False,False,False,True,True,
2022-01-12 00:00:00+00:00,56.08,56.68,54.97,55.08,119794,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,13.7362563835019,-37.74477832123261,False,False,False,True,True,
2022-01-13 00:00:00+00:00,55.07,56.485,54.42,56.08,98777,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,18.12960812905847,-34.35453457348707,False,False,False,True,True,
2022-01-14 00:00:00+00:00,55.87,56.34,54.08,54.08,151209,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,22.553720893240783,-30.926696685284686,False,False,False,True,True,
2022-01-18 00:00:00+00:00,52.14,56.13,52.04,54.2,129830,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,22.997047101828286,-30.926696685284686,False,False,False,True,True,
2022-01-19 00:00:00+00:00,51.83,54.6,51.5701,52.99,114930,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,23.1220750433433,-30.926696685284686,False,False,False,True,True,
2022-01-20 00:00:00+00:00,53.18,56.0956,52.41,52.41,131441,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,25.58233684956445,-29.17958203143886,False,False,False,True,True,
2022-01-21 00:00:00+00:00,52.45,53.4,51.81,52.81,219787,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,26.68923642297679,-28.250858294583626,False,False,False,True,True,
2022-01-24 00:00:00+00:00,53.07,53.45,48.44,51.02,197374,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,28.534170023308654,-26.546177527511844,False,False,False,True,True,
2022-01-25 00:00:00+00:00,51.52,52.94,50.27,51.66,131289,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,28.541410839880797,-26.4958171478952,False,False,False,True,True,
2022-01-26 00:00:00+00:00,52.2,54.38,51.54,53.08,134377,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,29.786337560976786,-25.184767179560307,False,False,False,True,True,
2022-01-27 00:00:00+00:00,52.0,53.3,51.58,53.08,140650,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.438038309134313,-24.40336966259619,False,False,False,True,True,
2022-01-28 00:00:00+00:00,53.82,53.82,50.85,51.97,112931,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.10917569677179,-20.813609635264747,False,False,False,True,True,
