date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_162,aVWAP_BoS_CHoCH_bull_449,aVWAP_BoS_CHoCH_bull_808,aVWAP_BoS_CHoCH_bear_132,aVWAP_BoS_CHoCH_bear_241,aVWAP_BoS_CHoCH_bear_615,aVWAP_BoS_CHoCH_bear_675,aVWAP_BoS_CHoCH_bear_746,aVWAP_BoS_CHoCH_bear_793,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,11.5079885548,11.6036606687,11.1799698787,11.2255280282,8269561,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,11.6719978929,11.8268956011,11.4715420353,11.4715420353,9534658,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,11.8268956011,12.2369189463,11.7813374516,11.7813374516,12695483,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-06 00:00:00+00:00,12.3553701349,12.5558259925,12.0774654231,12.2095840566,14026415,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-07 00:00:00+00:00,12.4920445833,12.5011562132,12.2460305762,12.4191515441,7669584,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-10 00:00:00+00:00,12.3827050246,12.5649376224,12.1761443749,12.4373748039,7433713,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,95.94472011825941,46.28266010840446,False,False,True,False,False,
2022-01-11 00:00:00+00:00,12.938514448,13.0432981918,12.5102678431,12.6196074018,11269919,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,94.88301548193654,45.53472418520519,False,False,True,False,False,
2022-01-12 00:00:00+00:00,13.193640085,13.284756384,13.029630747,13.111635416,13264507,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,94.5848380510408,45.4611867936847,False,False,True,False,False,
2022-01-13 00:00:00+00:00,13.111635416,13.2727290325,12.9020679285,13.1526377505,8987073,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,92.61240759382382,43.78478254795071,False,False,True,False,False,
2022-01-14 00:00:00+00:00,13.5307703911,13.626442505,13.0478540068,13.1025237861,12908842,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,92.20949323847786,43.58845217590992,False,False,True,False,False,
2022-01-18 00:00:00+00:00,13.5489936509,13.9863518857,13.2346424196,13.7676727683,17387830,,,,,,,,,,13.5899959854,#000000,,13.5899959854,,0,,,0.0,0.0,0.0,0.0,91.97359375300063,43.47736766547794,False,False,True,False,False,
2022-01-19 00:00:00+00:00,13.5489936509,13.8041192879,13.3576494231,13.7312262487,10562866,,,,,,,,,,13.5825353242372,#000000,,13.5825353242372,,0,,,0.0,0.0,0.0,0.0,91.81632742934914,43.37811243723225,False,False,True,False,False,
2022-01-20 00:00:00+00:00,13.4123192025,13.9316821064,13.3303145334,13.3758726829,7414990,,,,,,,,,,13.577413169161979,#000000,,13.577413169161979,,0,,,0.0,0.0,0.0,0.0,88.84839269202232,40.65440816071769,False,False,True,False,False,
2022-01-21 00:00:00+00:00,12.8018399996,13.2574214943,12.6560539214,13.2300866046,18188426,,,,,,,,,,13.349079164368588,#000000,,13.349079164368588,,0,,,0.0,0.0,0.0,0.0,78.1463279967495,30.96361958037349,False,False,True,False,False,
2022-01-24 00:00:00+00:00,12.683388811,12.7198353306,11.8524081648,12.2733654658,15841300,,,,,,,,,,12.777602269717047,#000000,,12.777602269717047,,0,,,0.0,0.0,0.0,0.0,69.81784683838673,23.953195498807375,False,False,True,False,False,
2022-01-25 00:00:00+00:00,13.2665331242,13.3622052381,12.3553701349,12.5922725121,11874396,,,,,,,,,,12.89065500991498,#000000,,12.89065500991498,,0,,,0.0,0.0,0.0,0.0,68.24262923293715,23.30969264546458,False,False,True,False,False,
2022-01-26 00:00:00+00:00,13.2027517149,13.6856680993,13.029630747,13.5945518003,17851022,,,,,,,,,,13.03325711223371,#000000,,13.03325711223371,,0,,,0.0,0.0,0.0,0.0,66.54729387032154,22.26190760168201,False,False,True,False,False,
2022-01-27 00:00:00+00:00,13.2027517149,13.6401099498,12.9931842274,13.448765722,11670517,,,,,,,,,,13.07696476443177,#000000,,13.07696476443177,,0,,,0.0,0.0,0.0,0.0,65.41707029524446,21.516817775624276,False,False,True,False,False,
2022-01-28 00:00:00+00:00,13.1571935655,13.4214308324,12.8929562986,13.2665331242,8855105,,,,,,,,,,13.087908774150588,#000000,,13.087908774150588,,0,,,0.0,0.0,0.0,0.0,64.13609736197074,20.440609149154028,False,False,True,False,False,
2022-01-31 00:00:00+00:00,13.2574214943,13.3530936082,13.0114074872,13.1754168253,7286779,,,,,,,,,,13.098841720682728,#000000,,13.098841720682728,,0,,,0.0,0.0,0.0,0.0,64.01438018442926,20.29610717759944,False,False,True,False,False,
2022-02-01 00:00:00+00:00,13.795007658,13.8086751028,13.1480819356,13.2118633448,9813061,,,,,,,,,,13.146401092497783,#000000,,13.146401092497783,,0,,,0.0,0.0,0.0,0.0,66.97919709418252,20.29610717759944,False,False,True,False,False,
2022-02-02 00:00:00+00:00,13.8952355868,13.9863518857,13.6082192452,13.8587890672,8838894,,,,,,,,,,13.20084672110002,#000000,,13.20084672110002,,0,,,0.0,0.0,0.0,0.0,69.3998872241864,20.29610717759944,False,False,True,False,True,
2022-02-03 00:00:00+00:00,14.0045751455,14.2141426331,13.6583332096,13.7858960281,12055871,,,,,,,,,,13.274402735363125,#000000,,13.274402735363125,,0,,,0.0,0.0,0.0,0.0,71.4921995148166,15.046984133624377,False,False,True,False,True,
2022-02-04 00:00:00+00:00,14.0865798146,14.5950087626,14.0592449249,14.2414775227,11816429,,,,,,,,,,13.358132671583686,#000000,,13.358132671583686,,0,,,0.0,0.0,0.0,0.0,73.24346500090147,16.802408142471876,False,False,True,False,True,
2022-02-07 00:00:00+00:00,14.0774681847,14.2232542629,13.7767843982,14.0319100352,11016177,,,,,,,,,,13.407466354273264,#000000,,13.407466354273264,,0,,,0.0,0.0,0.0,0.0,74.27427017155702,17.92911899133655,False,False,True,False,True,
2022-02-08 00:00:00+00:00,13.1207470459,13.453321537,12.8109516295,13.2893121989,27671296,,,,,,,,,,13.363696870715726,#000000,,13.363696870715726,,0,,,0.0,0.0,0.0,0.0,65.25025665305317,22.104553594942047,False,False,True,False,False,
2022-02-09 00:00:00+00:00,13.7221146188,13.790451843,13.0843005263,13.1663051954,10467291,,,,,,,,,,13.373061956002832,#000000,,13.373061956002832,,0,,,0.0,0.0,0.0,0.0,62.90876692687338,20.12136432093895,False,False,True,False,False,
2022-02-10 00:00:00+00:00,13.959016996,14.3735961562,13.5854401704,13.6127750601,13001746,,,,,,,,,,13.411755624998122,#000000,,13.411755624998122,,0,,,0.0,0.0,0.0,0.0,62.503086691363414,19.797960602564586,False,False,True,False,False,
2022-02-11 00:00:00+00:00,14.4510450103,14.5421613092,14.04557748,14.0774681847,12954620,,,,,,,,,,13.468133951442027,#000000,,13.468133951442027,,0,,,0.0,0.0,0.0,0.0,64.26739712449198,19.797960602564586,False,False,True,False,False,
2022-02-14 00:00:00+00:00,14.2870356722,14.733505537,14.1776961135,14.4145984907,17801361,,,,,,,,,,13.826000651032594,#000000,,13.826000651032594,,0,,,0.0,0.0,0.0,0.0,64.19611680836786,19.797960602564586,False,False,True,False,False,
2022-02-15 00:00:00+00:00,14.1594728537,14.1959193733,13.8633448822,13.9954635156,10745442,,,,,,,,,,13.800668378488387,#000000,,13.800668378488387,,0,,,0.0,0.0,0.0,0.0,63.18569463998908,19.797960602564586,False,False,True,False,False,
2022-02-16 00:00:00+00:00,14.1776961135,14.6515008679,14.0592449249,14.3508170814,10544259,,,,,,,,,,13.822656500589714,#000000,,13.822656500589714,,0,,,0.0,0.0,0.0,0.0,62.60317422690209,19.140319501489557,False,False,True,False,False,
2022-02-17 00:00:00+00:00,14.4601566402,14.5862615979,14.0774681847,14.1230263341,11076586,,,,,,,,,,13.851172096409671,#000000,,13.851172096409671,,0,,,0.0,0.0,0.0,0.0,63.591841240869634,19.140319501489557,False,False,True,False,False,
2022-02-18 00:00:00+00:00,14.0045751455,14.305258932,13.9225704765,14.2688124124,10745258,,,,,,,,,,13.84960501488384,#000000,,13.84960501488384,,0,,,0.0,0.0,0.0,0.0,60.7602707560459,16.82228312438903,False,False,True,False,False,
2022-02-22 00:00:00+00:00,13.9043472167,14.4874915298,13.8041192879,14.4510450103,19581637,,,,,,,,,,13.852121560175762,#000000,,13.852121560175762,,0,,,0.0,0.0,0.0,0.0,58.18914014839656,14.187699821381727,False,False,True,False,False,
2022-02-23 00:00:00+00:00,13.795007658,14.2870356722,13.6856680993,14.050133295,8146945,,,,,,,,,,13.847624223638022,#000000,,13.847624223638022,,0,,,0.0,0.0,0.0,0.0,55.719220807712645,11.712916063062174,False,False,True,False,False,
2022-02-24 00:00:00+00:00,13.7312262487,14.0865798146,13.3758726829,13.9499053662,18571922,,,,,,,,,,13.823229864802997,#000000,,13.823229864802997,,0,,,0.0,0.0,0.0,0.0,53.620740494704776,9.619439506798287,False,False,False,False,False,
2022-02-25 00:00:00+00:00,13.9316821064,13.959016996,13.6446657647,13.8405658074,15476897,,,,,,,,,,13.817100961108707,#000000,,13.817100961108707,,0,,,0.0,0.0,0.0,0.0,53.646208558390164,9.483874212082625,False,False,False,False,False,
2022-02-28 00:00:00+00:00,14.305258932,14.3781519711,13.9043472167,13.9772402558,17742963,,,,,,,,,,13.838976452151682,#000000,,13.838976452151682,,0,,,0.0,0.0,0.0,0.0,55.941889406963156,9.483874212082625,False,False,True,False,False,
2022-03-01 00:00:00+00:00,14.0683565548,14.6196101633,14.0091309605,14.5421613092,22640634,,,,,,,,,,13.866137240239382,#000000,,13.866137240239382,,0,,,0.0,0.0,0.0,0.0,55.58832337261674,9.483874212082625,False,False,True,False,False,
2022-03-02 00:00:00+00:00,14.4510450103,14.4920473448,14.1594728537,14.4920473448,15875653,,,,,,,,,,13.89040094288889,#000000,,13.89040094288889,,0,,,0.0,0.0,0.0,0.0,57.49279841452703,9.483874212082625,False,False,True,False,True,
2022-03-03 00:00:00+00:00,14.0227984053,14.4920473448,13.9225704765,14.3417054516,15915761,,,,,,,,,,13.900426763030602,#000000,,13.900426763030602,,0,,,0.0,0.0,0.0,0.0,55.71660369385512,9.483874212082625,False,False,True,False,True,
2022-03-04 00:00:00+00:00,14.6332776081,14.6332776081,13.8679006971,14.0045751455,17819786,,,,,,,,,,13.923664625720733,#000000,,13.923664625720733,,0,,,0.0,0.0,0.0,0.0,57.55336568918558,9.483874212082625,False,False,True,False,True,
2022-03-07 00:00:00+00:00,14.9066265049,15.3439847398,14.5239380494,14.8884032451,21324701,,,,,,,,,,14.21791364549396,#000000,,14.21791364549396,,0,,,0.0,0.0,0.0,0.0,59.880954886154804,4.583408006388652,False,False,True,False,True,
2022-03-08 00:00:00+00:00,15.0979707327,15.2619800707,14.4692682701,15.2164219213,23576015,,,,,,,,,,14.263616004392388,#000000,,14.263616004392388,,0,,,0.0,0.0,0.0,0.0,62.16165340118574,6.816857664073758,False,False,True,False,True,
2022-03-09 00:00:00+00:00,14.4419333804,14.8291776508,14.1503612238,14.6970590174,19159138,,,,,,,,,,14.243177184359904,#000000,,14.243177184359904,,0,,,0.0,0.0,0.0,0.0,59.485539419638485,6.816857664073758,False,False,True,False,True,
2022-03-10 00:00:00+00:00,14.5421613092,14.7517287967,14.387263601,14.5786078288,14160344,,,,,,,,,,14.244298406944516,#000000,,14.244298406944516,,0,,,0.0,0.0,0.0,0.0,58.17137082313234,6.816857664073758,False,False,True,False,False,
2022-03-11 00:00:00+00:00,14.6970590174,14.9248497647,14.4601566402,14.4601566402,15876397,,,,,,,,,,14.25787357759489,#000000,,14.25787357759489,,0,,,0.0,0.0,0.0,0.0,58.03110074654871,6.816857664073758,False,False,True,False,False,
2022-03-14 00:00:00+00:00,13.7284927598,14.4222197875,13.5276770412,14.3857078387,18084644,,,,,,,,,,14.215998542857283,#000000,,14.215998542857283,,0,,,0.0,0.0,0.0,0.0,53.03670672860363,8.588628238083523,False,False,False,False,False,
2022-03-15 00:00:00+00:00,13.6463408749,13.7011087981,12.9434858599,13.0895336552,13597627,,,,,,,,,,14.021017603576322,#000000,,14.021017603576322,,0,,,0.0,0.0,0.0,0.0,49.37417856513732,5.205679909982493,False,False,False,False,False,5.861160699418829
2022-03-16 00:00:00+00:00,13.6007009389,13.9201804911,13.3359893098,13.9201804911,9482738,,,,,,,,,,14.018574994676584,#000000,,14.018574994676584,,0,,,0.0,0.0,0.0,0.0,46.73653372908189,2.820005325245212,False,False,False,True,False,5.437604037613937
2022-03-17 00:00:00+00:00,14.1118682225,14.2350960498,13.8654125679,14.047972312,14113843,,,,,,,,,,14.054387378220222,#000000,,14.054387378220222,,0,,,0.0,0.0,0.0,0.0,47.845223175789215,2.820005325245212,False,True,False,True,False,9.366658156765226
2022-03-18 00:00:00+00:00,13.9932043888,14.1027402353,13.9293084783,14.0662282864,9258847,,,,,,,,,,14.060526950591044,#000000,,14.060526950591044,,0,,,0.0,0.0,0.0,0.0,47.98086386466374,2.820005325245212,False,True,False,True,False,8.2527704194217
2022-03-21 00:00:00+00:00,14.6412914805,14.6778034293,14.1757641329,14.3035559538,11391715,,,,,,,,,,14.09628171238018,#000000,,14.09628171238018,,0,,,0.0,0.0,0.0,0.0,51.1500075345608,2.820005325245212,False,True,False,False,True,12.827425437237011
2022-03-22 00:00:00+00:00,14.5865235572,14.6869314165,14.4222197875,14.6139075189,9604023,,,,,,,,,,14.121994457060927,#000000,,14.121994457060927,,0,,,0.0,0.0,0.0,0.0,52.95002098866941,-3.172221629552091,False,True,False,False,True,12.31140971870018
2022-03-23 00:00:00+00:00,14.7599553142,14.9333870711,14.6595474549,14.9242590839,19488735,,,,,,,,,,14.179419948939824,#000000,,14.179419948939824,,0,,,0.0,0.0,0.0,0.0,54.92911946138954,-1.1890245615833237,False,True,True,False,True,13.479374628419183
2022-03-24 00:00:00+00:00,14.6686754421,14.8603631735,14.5500116084,14.8055952502,12413892,,,,,,,,,,14.203015534680329,#000000,,14.203015534680329,,0,,,0.0,0.0,0.0,0.0,55.65567494299618,-0.35022067832755255,False,True,True,False,True,12.602818573018435
