date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_92,aVWAP_BoS_CHoCH_bull_299,aVWAP_BoS_CHoCH_bull_360,aVWAP_BoS_CHoCH_bull_495,aVWAP_BoS_CHoCH_bull_651,aVWAP_BoS_CHoCH_bull_846,aVWAP_BoS_CHoCH_bear_130,aVWAP_BoS_CHoCH_bear_312,aVWAP_BoS_CHoCH_bear_544,aVWAP_BoS_CHoCH_bear_589,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-07 15:00:00+00:00,126.325,126.325,124.1,124.14,2189.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 16:00:00+00:00,124.14,124.14,121.41,121.41,4929.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-07 17:00:00+00:00,121.58,122.865,120.65,121.63,3022.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,2.7707808564231584,-54.15617128463474,False,False,False,True,True,
2025-02-07 18:00:00+00:00,121.63,123.23,121.63,122.57,5847.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,13.34325022974139,-44.36387076300601,False,False,False,True,True,
2025-02-07 19:00:00+00:00,122.64,122.77,121.57,121.57,1925.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,17.463934443666037,-40.846278195845215,False,False,False,True,True,
2025-02-07 20:00:00+00:00,121.37,121.59,120.745,120.75,5231.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.581035639304165,-39.89445726811932,False,False,False,True,True,
2025-02-10 15:00:00+00:00,122.27,122.27,119.57,120.015,2490.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.20900039895146,-39.89445726811932,False,False,False,True,True,
2025-02-10 16:00:00+00:00,120.015,122.31,120.015,121.49,1252.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,25.29362835377958,-33.23764871955323,False,False,False,True,True,
2025-02-10 17:00:00+00:00,121.49,122.48,120.845,122.47,1204.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,33.368932687071144,-25.7897891681501,False,False,False,True,True,
2025-02-10 18:00:00+00:00,122.47,122.47,120.59,120.885,1223.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,34.92119083567049,-24.427972620610436,False,False,False,True,True,
2025-02-10 19:00:00+00:00,120.885,121.31,120.31,121.01,5258.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,36.37285990494691,-22.869386544688616,False,False,False,True,True,
2025-02-10 20:00:00+00:00,120.88,121.005,119.01,119.47,5596.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,34.47945797179873,-22.869386544688616,False,False,False,True,True,
2025-02-11 15:00:00+00:00,118.81,119.7,118.77,119.11,5961.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,32.66113855820939,-22.869386544688616,False,False,False,True,True,
2025-02-11 16:00:00+00:00,119.11,119.86,119.11,119.86,426.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,34.12210820034506,-22.869386544688616,False,False,False,True,True,
2025-02-11 17:00:00+00:00,119.86,120.34,119.75,120.27,1794.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,36.45958978526912,-21.41878476271992,False,False,False,True,True,
2025-02-11 18:00:00+00:00,120.27,120.3,119.4,119.545,3199.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,36.44848639525461,-20.884148074719462,False,False,False,True,True,
2025-02-11 19:00:00+00:00,119.545,120.5,119.545,119.75,1908.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,37.185555418652626,-19.578206924932708,False,False,False,True,True,
2025-02-11 20:00:00+00:00,119.75,119.87,118.75,119.675,7695.0,,,,,,,,,,,119.43166666666666,"rgba(38, 166, 154, 1.0)",,119.43166666666666,,0,,,0.0,0.0,0.0,0.0,37.49325811093171,-18.666645847249328,False,False,False,True,True,
2025-02-12 15:00:00+00:00,121.44,123.92,120.77,122.495,5093.0,,,,,,,,,,,120.61185564591804,"rgba(38, 166, 154, 1.0)",,120.61185564591804,,0,,,0.0,0.0,0.0,0.0,45.4582710698936,-10.865268659197639,False,False,False,True,True,
2025-02-12 16:00:00+00:00,122.5,123.24,121.47,122.955,4799.0,,,,,,,,,,,121.1420853471314,"rgba(38, 166, 154, 1.0)",,121.1420853471314,,0,,,0.0,0.0,0.0,0.0,51.599310839136706,-5.190118171097716,False,False,True,False,True,
2025-02-12 17:00:00+00:00,122.965,124.48,122.965,124.225,3197.0,,,,,,,,,,,121.56477025596612,"rgba(38, 166, 154, 1.0)",,121.56477025596612,,0,,,0.0,0.0,0.0,0.0,57.704505110540275,0.2779646936432272,False,False,True,False,True,
2025-02-12 18:00:00+00:00,124.225,125.4,124.225,125.065,9961.0,,,,,,,,,,,122.64426351168213,"rgba(38, 166, 154, 1.0)",,122.64426351168213,,0,,,0.0,0.0,0.0,0.0,62.883337569429784,4.828224223055592,False,False,True,False,True,
2025-02-12 19:00:00+00:00,124.87,126.385,124.6,125.91,7187.0,,,,,,,,,,,123.2102886744701,"rgba(38, 166, 154, 1.0)",,123.2102886744701,,0,,,0.0,0.0,0.0,0.0,67.32778802271494,8.748147490001827,False,False,True,False,True,
2025-02-12 20:00:00+00:00,125.56,126.46,125.0,126.43,14588.0,,,,,,,,,,,123.9749767072861,"rgba(38, 166, 154, 1.0)",,123.9749767072861,,0,,,0.0,0.0,0.0,0.0,70.85746012909996,11.932340607799958,False,False,True,False,True,
2025-02-13 15:00:00+00:00,142.77,146.33,142.56,145.02,11045.0,,,,,,,,,,,127.56513427200503,"rgba(38, 166, 154, 1.0)",,127.56513427200503,,0,,,0.0,0.0,0.0,0.0,78.67199999271668,19.101324713211397,False,False,True,False,True,
2025-02-13 16:00:00+00:00,144.675,145.38,143.38,144.165,6091.0,,,,,,,,,,,129.029226747636,"rgba(38, 166, 154, 1.0)",,129.029226747636,,0,,,0.0,0.0,0.0,0.0,82.7196026568838,22.713838436890626,False,False,True,False,True,
2025-02-13 17:00:00+00:00,144.165,147.145,144.0,145.96,12496.0,,,,,,,,,,,138.63345484589541,"rgba(38, 166, 154, 1.0)",,138.63345484589541,,0,,,0.0,0.0,0.0,0.0,85.66387498027726,25.485457174832234,False,False,True,False,True,
2025-02-13 18:00:00+00:00,145.96,146.65,144.78,145.48,4898.0,,,,,,,,,,,139.02017810104326,"rgba(38, 166, 154, 1.0)",,139.02017810104326,,0,,,0.0,0.0,0.0,0.0,86.90685952792137,26.900781685240545,False,False,True,False,True,
2025-02-13 19:00:00+00:00,145.48,145.62,142.45,142.57,6303.0,,,,,,,,,,,139.1137673054427,"rgba(38, 166, 154, 1.0)",,139.1137673054427,,0,,,0.0,0.0,0.0,0.0,83.60599647592258,26.900781685240545,False,False,True,False,True,
2025-02-13 20:00:00+00:00,142.57,143.49,141.71,142.71,14003.0,,,,,,,,,,,139.27463707890132,"rgba(38, 166, 154, 1.0)",,139.27463707890132,,0,,,0.0,0.0,0.0,0.0,81.46248826140831,26.900781685240545,False,False,True,False,False,
2025-02-14 15:00:00+00:00,146.185,146.185,142.77,144.415,3813.0,,,,,,,,,,,139.45992050837978,"rgba(38, 166, 154, 1.0)",,139.45992050837978,,0,,,0.0,0.0,0.0,0.0,80.73770102655342,26.900781685240545,False,False,True,False,False,
2025-02-14 16:00:00+00:00,144.56,145.01,143.36,144.2,4286.0,,,,,,,,,,,139.63470719047413,"rgba(38, 166, 154, 1.0)",,139.63470719047413,,0,,,0.0,0.0,0.0,0.0,79.9119668723858,26.900781685240545,False,False,True,False,False,
2025-02-14 17:00:00+00:00,144.2,144.53,142.86,144.24,3251.0,,,,,,,,,,,139.74428494433025,"rgba(38, 166, 154, 1.0)",,139.74428494433025,,0,,,0.0,0.0,0.0,0.0,79.38108183979219,26.900781685240545,False,False,True,False,False,
2025-02-14 18:00:00+00:00,144.24,145.38,143.91,144.53,6744.0,,,,,,,,,,,140.0195468171073,"rgba(38, 166, 154, 1.0)",,140.0195468171073,,0,,,0.0,0.0,0.0,0.0,79.18318157406426,26.900781685240545,False,False,True,False,False,
2025-02-14 19:00:00+00:00,144.2,144.63,142.03,142.89,4651.0,,,,,,,,,,,140.1108145132664,"rgba(38, 166, 154, 1.0)",,140.1108145132664,,0,,,0.0,0.0,0.0,0.0,75.87966641763562,32.5221275000294,False,False,True,False,False,
2025-02-14 20:00:00+00:00,142.9,144.85,142.9,144.31,17972.0,,,,,,,,,,,140.57763848714578,"rgba(38, 166, 154, 1.0)",,140.57763848714578,,0,,,0.0,0.0,0.0,0.0,74.75537932603373,30.981509020928996,False,False,True,False,False,
2025-02-17 15:00:00+00:00,144.31,144.31,144.31,144.31,0.0,,,,,,,,,,,140.57763848714578,"rgba(38, 166, 154, 1.0)",,140.57763848714578,,0,,,0.0,0.0,0.0,0.0,74.00585459829915,29.791439490173005,False,False,True,False,False,
2025-02-17 16:00:00+00:00,144.31,144.31,144.31,144.31,0.0,,,,,,,,,,,140.57763848714578,"rgba(38, 166, 154, 1.0)",,140.57763848714578,,0,,,0.0,0.0,0.0,0.0,73.50617144647609,28.82835258392359,False,False,True,False,False,
2025-02-17 17:00:00+00:00,144.31,144.31,144.31,144.31,0.0,,,,,,,,,,,140.57763848714578,"rgba(38, 166, 154, 1.0)",,140.57763848714578,,0,,,0.0,0.0,0.0,0.0,73.17304934526072,28.019077044499,False,False,True,False,False,
2025-02-17 18:00:00+00:00,144.31,144.31,144.31,144.31,0.0,,,,,,,,,,,140.57763848714578,"rgba(38, 166, 154, 1.0)",,140.57763848714578,,0,,,0.0,0.0,0.0,0.0,72.95096794445047,27.320624475346335,False,False,True,False,False,
2025-02-17 19:00:00+00:00,144.31,144.31,144.31,144.31,0.0,,,,,,,,,,,140.57763848714578,"rgba(38, 166, 154, 1.0)",,140.57763848714578,,0,,,0.0,0.0,0.0,0.0,72.80291367724364,26.707711825885212,False,False,True,False,False,
2025-02-17 20:00:00+00:00,144.31,144.31,144.31,144.31,0.0,,,,,,,,,,,140.57763848714578,"rgba(38, 166, 154, 1.0)",,140.57763848714578,,0,,,0.0,0.0,0.0,0.0,72.70421083243909,26.165177974972707,True,False,True,False,False,
2025-02-18 15:00:00+00:00,147.99,152.64,147.99,150.995,10141.0,,,,,,,,,,,141.377942345002,"rgba(38, 166, 154, 1.0)",,141.377942345002,,0,,,0.0,0.0,0.0,0.0,77.5004814295297,23.982377756897463,True,False,True,False,True,
2025-02-18 16:00:00+00:00,150.995,151.43,150.19,150.89,5589.0,,,,,,,,,,,141.77606956489058,"rgba(38, 166, 154, 1.0)",,141.77606956489058,,0,,,0.0,0.0,0.0,0.0,80.42836555724139,26.72163023948015,True,False,True,False,True,
2025-02-18 17:00:00+00:00,150.675,152.73,150.355,152.38,4647.0,,,,,,,,,,,142.11741597868004,"rgba(38, 166, 154, 1.0)",,142.11741597868004,,0,,,0.0,0.0,0.0,0.0,82.9706425770141,29.037224717103484,True,False,True,False,True,
2025-02-18 18:00:00+00:00,152.38,153.71,152.04,153.37,10795.0,,,,,,,,,,,142.91898962810103,"rgba(38, 166, 154, 1.0)",,142.91898962810103,,0,,,0.0,0.0,0.0,0.0,85.01596631915453,30.89027597245068,True,False,True,False,True,
2025-02-18 19:00:00+00:00,153.37,153.94,152.65,152.96,4204.0,,,,,,,,,,,143.2027107096818,"rgba(38, 166, 154, 1.0)",,143.2027107096818,,0,,,0.0,0.0,0.0,0.0,85.20939457062022,31.106334621090298,True,False,True,False,True,
2025-02-18 20:00:00+00:00,153.11,157.36,153.01,156.37,22158.0,,,,,,,,,,,148.38440769625984,"rgba(38, 166, 154, 1.0)",,148.38440769625984,,0,,,0.0,0.0,0.0,0.0,86.63147088288991,32.564809154305536,True,False,True,False,True,
2025-02-19 15:00:00+00:00,150.845,154.52,150.35,153.46,13579.0,,,,,,,,,,,148.405295472044,"rgba(38, 166, 154, 1.0)",,148.405295472044,,0,,,0.0,0.0,0.0,0.0,81.45202079037298,35.850666197660544,True,False,True,False,False,
2025-02-19 16:00:00+00:00,153.46,154.35,152.94,153.045,11857.0,,,,,,,,,,,148.63038936630988,"rgba(38, 166, 154, 1.0)",,148.63038936630988,,0,,,0.0,0.0,0.0,0.0,77.24286618647503,32.09895079223091,True,False,True,False,False,20.0
