date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_219,aVWAP_BoS_CHoCH_bull_272,aVWAP_BoS_CHoCH_bull_519,aVWAP_BoS_CHoCH_bull_545,aVWAP_BoS_CHoCH_bull_680,aVWAP_BoS_CHoCH_bull_839,aVWAP_BoS_CHoCH_bear_114,aVWAP_BoS_CHoCH_bear_140,aVWAP_BoS_CHoCH_bear_215,aVWAP_BoS_CHoCH_bear_247,aVWAP_BoS_CHoCH_bear_400,aVWAP_BoS_CHoCH_bear_510,aVWAP_BoS_CHoCH_bear_576,aVWAP_BoS_CHoCH_bear_620,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,11.96,12.38,11.56,11.9,2024779,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,12.35,12.905,11.76,12.55,3858138,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,11.37,12.58,11.22,12.31,3027599,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,75.52225249772931,-47.91099000908275,False,False,True,False,True,
2022-01-06 00:00:00+00:00,11.93,12.295,10.93,11.57,4022213,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,66.93404951501616,-47.91099000908275,False,False,True,False,True,
2022-01-07 00:00:00+00:00,11.86,12.25,11.465,11.78,2418351,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,60.51833284429477,-47.91099000908275,False,False,True,False,True,
2022-01-10 00:00:00+00:00,10.92,11.61,10.45,11.565,3984508,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.18965769376429,-47.91099000908275,False,False,False,False,True,
2022-01-11 00:00:00+00:00,12.24,12.42,10.7,10.85,3650536,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,52.002014054886736,-47.91099000908275,False,False,False,False,True,
2022-01-12 00:00:00+00:00,11.62,12.5,11.3595,12.35,2176239,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.23241670834149,-47.91099000908275,False,False,False,False,True,
2022-01-13 00:00:00+00:00,10.94,11.9,10.9,11.65,1986556,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,46.52649280282023,-47.91099000908275,False,False,False,True,True,
2022-01-14 00:00:00+00:00,10.67,11.07,10.16,10.73,2723574,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.19278926657991,-47.91099000908275,False,False,False,True,True,
2022-01-18 00:00:00+00:00,10.33,10.85,10.095,10.34,2526562,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.94769417209298,-47.91099000908275,False,False,False,True,True,
2022-01-19 00:00:00+00:00,10.02,10.7,9.99,10.36,2428870,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,36.91780329989449,-47.91099000908275,False,False,False,True,True,
2022-01-20 00:00:00+00:00,9.58,10.67,9.55,10.19,2760252,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,33.785119237302624,-47.91099000908275,False,False,False,True,False,
2022-01-21 00:00:00+00:00,9.25,9.88,8.95,9.36,3814784,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.94503487614326,-47.91099000908275,False,False,False,True,False,
2022-01-24 00:00:00+00:00,9.69,9.71,8.34,8.87,4139486,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.724216589061196,-47.91099000908275,False,False,False,True,False,
2022-01-25 00:00:00+00:00,9.1,9.58,8.925,9.26,4192573,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.72796591920697,-47.91099000908275,False,False,False,True,False,
2022-01-26 00:00:00+00:00,8.33,9.535,8.2,9.23,5175872,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,28.49319033659766,-47.91099000908275,False,False,False,True,False,
2022-01-27 00:00:00+00:00,8.13,8.82,8.11,8.57,4248642,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,26.64496610407476,-47.69689825769965,False,False,False,True,False,
2022-01-28 00:00:00+00:00,8.27,8.36,7.61,8.14,2906080,,,,,,,,,,,,,,,8.079999999999998,#000000,,8.079999999999998,,0,,,0.0,0.0,0.0,0.0,26.268386960473983,-45.67183421135174,False,False,False,True,False,
2022-01-31 00:00:00+00:00,9.45,9.47,8.27,8.27,3769003,,,,,,,,,,,,,,,8.635226996178673,#000000,,8.635226996178673,,0,,,0.0,0.0,0.0,0.0,31.87601943107681,-38.254246087728504,False,False,False,True,False,
2022-02-01 00:00:00+00:00,9.8,9.895,9.17,9.66,2639344,,,,,,,,,,,,,,,8.914745384767093,#000000,,8.914745384767093,,0,,,0.0,0.0,0.0,0.0,36.97050022139857,-31.768217673147014,False,False,False,True,True,
2022-02-02 00:00:00+00:00,8.54,9.87,8.5,9.79,4064561,,,,,,,,,,,,,,,8.931531837834072,#000000,,8.931531837834072,,0,,,0.0,0.0,0.0,0.0,36.898585313158954,-30.359253032044403,False,False,False,True,True,
2022-02-03 00:00:00+00:00,8.22,8.72,8.16,8.4,4087325,,,,,,,,,,,,,,,8.79934666883236,#000000,,8.79934666883236,,0,,,0.0,0.0,0.0,0.0,36.13934692233511,-29.67398831436027,False,False,False,True,True,
2022-02-04 00:00:00+00:00,8.57,8.67,8.01,8.27,3307975,,,,,,,,,,,,,,,8.73841096407251,#000000,,8.73841096407251,,0,,,0.0,0.0,0.0,0.0,37.05605124857025,-27.391289544494864,False,False,False,True,True,
2022-02-07 00:00:00+00:00,8.88,9.16,8.4801,8.54,2513689,,,,,,,,,,,,,,,8.74938001611876,#000000,,8.74938001611876,,0,,,0.0,0.0,0.0,0.0,38.88545788761778,-24.364411184150686,False,False,False,True,True,
2022-02-08 00:00:00+00:00,9.5,9.52,8.755,8.78,2235459,,,,,,,,,,,,,,,8.793956470227336,#000000,,8.793956470227336,,0,,,0.0,0.0,0.0,0.0,42.331961055176976,-20.005487110994082,False,False,False,True,True,
2022-02-09 00:00:00+00:00,9.93,9.93,9.49,9.645,2070742,,,,,,,,,,,,,,,8.868201994926851,#000000,,8.868201994926851,,0,,,0.0,0.0,0.0,0.0,46.008666403343426,-15.658841352782986,False,False,False,False,True,
2022-02-10 00:00:00+00:00,9.61,10.125,9.37,9.65,2152191,,,,,,,,,,,,,,,9.315085492529075,#000000,,9.315085492529075,,0,,,0.0,0.0,0.0,0.0,47.347583786960016,-13.642166584266604,False,False,False,False,True,
2022-02-11 00:00:00+00:00,9.31,9.99,9.11,9.6,2698497,,,,,,,,,,,,,,,9.273164571652146,#000000,,9.273164571652146,,0,,,0.0,0.0,0.0,0.0,47.23007325319345,-12.993533968243668,False,False,False,False,True,
2022-02-14 00:00:00+00:00,9.19,9.73,9.08,9.32,1931269,,,,,,,,,,,,,,,9.249177022248837,#000000,,9.249177022248837,,0,,,0.0,0.0,0.0,0.0,46.745042424464934,-12.702951089194713,False,False,False,False,True,
2022-02-15 00:00:00+00:00,9.89,9.94,9.33,9.39,2514163,,,,,,,,,,,,,,,9.303052585927638,#000000,,9.303052585927638,,0,,,0.0,0.0,0.0,0.0,49.00278188482537,-9.832291689194975,False,False,False,False,True,
2022-02-16 00:00:00+00:00,9.2,9.7,8.955,9.68,2311597,,,,,,,,,,,,,,,9.282513693138842,#000000,,9.282513693138842,,0,,,0.0,0.0,0.0,0.0,48.11611429097765,-9.832291689194975,False,False,False,False,True,
2022-02-17 00:00:00+00:00,8.72,9.36,8.665,9.15,2159675,,,,,,,,,,,,,,,9.232319137555546,#000000,,9.232319137555546,,0,,,0.0,0.0,0.0,0.0,46.087601420905656,-9.832291689194975,False,False,False,True,True,
2022-02-18 00:00:00+00:00,8.11,8.79,8.07,8.65,2471181,,,,,,,,,,,,,,,9.128801174115281,#000000,,9.128801174115281,,0,,,0.0,0.0,0.0,0.0,43.12262951116324,-9.832291689194975,False,False,False,True,False,
2022-02-22 00:00:00+00:00,7.98,8.21,7.56,7.56,4814214,,,,,,,,,,,,,,,8.92246814095122,#000000,,8.92246814095122,,0,,,0.0,0.0,0.0,0.0,40.8202426084882,-9.832291689194975,False,False,False,True,False,
2022-02-23 00:00:00+00:00,7.11,8.1,7.1,8.04,6087359,,,,,,,,,,,,,,,8.672002835547646,#000000,,8.672002835547646,,0,,,0.0,0.0,0.0,0.0,37.328810798542015,-5.493102035371791,False,False,False,True,False,
2022-02-24 00:00:00+00:00,7.91,7.94,5.81,5.88,7548590,,,,,,,,,,,,,,,8.02614371918456,#000000,,8.02614371918456,,0,,,0.0,0.0,0.0,0.0,38.27134488555265,-5.493102035371791,False,False,False,True,False,
2022-02-25 00:00:00+00:00,8.43,8.46,7.555,7.86,5219022,,,,,,,,,,,,,,,8.135378224542315,#000000,,8.135378224542315,,0,,,0.0,0.0,0.0,0.0,40.72475135681704,-5.493102035371791,False,False,False,True,True,
2022-02-28 00:00:00+00:00,8.91,8.935,8.29,8.42,4133370,,,,,,,,,,,,,,,8.243061151288716,#000000,,8.243061151288716,,0,,,0.0,0.0,0.0,0.0,43.900831197291296,-5.493102035371791,False,False,False,True,True,
2022-03-01 00:00:00+00:00,8.59,8.93,8.38,8.93,3998391,,,,,,,,,,,,,,,8.301983510794946,#000000,,8.301983510794946,,0,,,0.0,0.0,0.0,0.0,45.03531649427641,-11.773435039365125,False,False,False,True,True,
