date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_219,aVWAP_BoS_CHoCH_bull_713,aVWAP_BoS_CHoCH_bull_756,aVWAP_BoS_CHoCH_bear_112,aVWAP_BoS_CHoCH_bear_213,aVWAP_BoS_CHoCH_bear_248,aVWAP_BoS_CHoCH_bear_377,aVWAP_BoS_CHoCH_bear_458,aVWAP_BoS_CHoCH_bear_552,aVWAP_BoS_CHoCH_bear_580,aVWAP_BoS_CHoCH_bear_672,aVWAP_BoS_CHoCH_bear_720,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-18 00:00:00+00:00,10.67,11.11,10.6425,10.7,4654734,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,9.073000357174966,-42.25036871732994,False,False,False,True,True,
2022-01-19 00:00:00+00:00,10.45,10.92,10.385,10.61,4573018,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,8.495453406633011,-42.25036871732994,False,False,False,True,True,
2022-01-20 00:00:00+00:00,10.48,11.07,10.45,10.55,4085148,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,8.731839816692093,-42.25036871732994,False,False,False,True,True,
2022-01-21 00:00:00+00:00,9.85,10.355,9.77,10.22,6220694,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,7.915910861460644,-42.25036871732994,False,False,False,True,False,
2022-01-24 00:00:00+00:00,9.8,9.81,8.78,9.25,9113249,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,7.315499007111731,-40.601854542847875,False,False,False,True,False,
2022-01-25 00:00:00+00:00,9.5,9.77,9.225,9.5,4243726,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,6.6073977210021155,-41.287736713081536,False,False,False,True,False,
2022-01-26 00:00:00+00:00,9.49,10.22,9.425,10.1,5946427,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,6.125800625740473,-41.772239263432965,False,False,False,True,False,
2022-01-27 00:00:00+00:00,8.94,9.71,8.87,9.59,6144076,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,5.374664379689358,-42.52118628031514,False,False,False,True,False,
2022-01-28 00:00:00+00:00,9.2,9.22,8.57,8.885,5893452,,,,,,,,,,,,,8.996666666666666,#000000,,8.996666666666666,,0,,,0.0,0.0,0.0,0.0,8.55911158934071,-43.75348005671541,False,False,False,True,True,
2022-01-31 00:00:00+00:00,10.4,10.47,9.21,9.22,6750352,,,,,,,,,,,,,9.546569414289138,#000000,,9.546569414289138,,0,,,0.0,0.0,0.0,0.0,21.13587385171818,-32.30529426079882,False,False,False,True,True,
2022-02-01 00:00:00+00:00,10.69,10.8399,10.14,10.51,6699395,,,,,,,,,,,,,9.896398683425288,#000000,,9.896398683425288,,0,,,0.0,0.0,0.0,0.0,31.118302971625504,-23.84287988835613,False,False,False,True,True,
2022-02-02 00:00:00+00:00,10.06,10.83,9.96,10.81,6717504,,,,,,,,,,,,,9.996136401878083,#000000,,9.996136401878083,,0,,,0.0,0.0,0.0,0.0,34.77997844186143,-21.40409920249082,False,False,False,True,True,
2022-02-03 00:00:00+00:00,9.5,10.07,9.44,9.73,5258342,,,,,,,,,,,,,9.941379408498355,#000000,,9.941379408498355,,0,,,0.0,0.0,0.0,0.0,35.16263807414043,-21.40409920249082,False,False,False,True,True,
2022-02-04 00:00:00+00:00,9.73,9.9,9.4,9.445,4074933,,,,,,,,,,,,,9.91090284869458,#000000,,9.91090284869458,,0,,,0.0,0.0,0.0,0.0,36.74502176003988,-20.581376019023374,False,False,False,True,True,
2022-02-07 00:00:00+00:00,9.28,9.8,9.23,9.26,7449014,,,,,,,,,,,,,9.828448477645228,#000000,,9.828448477645228,,0,,,0.0,0.0,0.0,0.0,36.23054718274898,-20.581376019023374,False,False,False,True,True,
2022-02-08 00:00:00+00:00,9.38,9.42,9.1091,9.21,4014433,,,,,,,,,,,,,9.783434397293492,#000000,,9.783434397293492,,0,,,0.0,0.0,0.0,0.0,36.49297631142288,-20.581376019023374,False,False,False,True,True,
2022-02-09 00:00:00+00:00,9.86,9.95,9.555,9.68,4057271,,,,,,,,,,,,,9.783824781852113,#000000,,9.783824781852113,,0,,,0.0,0.0,0.0,0.0,39.37437289583063,-17.977647552328534,False,False,False,True,True,
2022-02-10 00:00:00+00:00,9.53,10.08,9.46,9.58,4077324,,,,,,,,,,,,,9.776868244615612,#000000,,9.776868244615612,,0,,,0.0,0.0,0.0,0.0,39.958770529552595,-17.21957518220227,False,False,False,True,True,
2022-02-11 00:00:00+00:00,9.27,9.795,9.15,9.59,3496582,,,,,,,,,,,,,9.754637112975733,#000000,,9.754637112975733,,0,,,0.0,0.0,0.0,0.0,39.36838251102287,-17.21957518220227,False,False,False,True,True,
2022-02-14 00:00:00+00:00,9.28,9.6,9.03,9.08,4989204,,,,,,,,,,,,,9.7191657133718,#000000,,9.7191657133718,,0,,,0.0,0.0,0.0,0.0,39.03691608435051,-17.21957518220227,False,False,False,True,True,
2022-02-15 00:00:00+00:00,10.27,10.28,9.44,9.55,4583513,,,,,,,,,,,,,9.737853703049746,#000000,,9.737853703049746,,0,,,0.0,0.0,0.0,0.0,43.893704079287424,-12.639500519006987,False,False,False,True,True,
2022-02-16 00:00:00+00:00,10.45,10.495,10.0,10.16,3206916,,,,,,,,,,,,,9.763824034629172,#000000,,9.763824034629172,,0,,,0.0,0.0,0.0,0.0,47.86006625292558,-8.806899014598322,False,False,False,False,True,
2022-02-17 00:00:00+00:00,9.96,10.375,9.865,10.23,3192306,,,,,,,,,,,,,9.776807640957108,#000000,,9.776807640957108,,0,,,0.0,0.0,0.0,0.0,48.20516585302976,-8.398253588480962,False,False,False,False,True,
2022-02-18 00:00:00+00:00,9.62,10.035,9.505,9.95,2715261,,,,,,,,,,,,,9.774808988944487,#000000,,9.774808988944487,,0,,,0.0,0.0,0.0,0.0,47.029925975845316,-8.398253588480962,False,False,False,False,True,
2022-02-22 00:00:00+00:00,9.07,9.6277,8.965,9.38,4602775,,,,,,,,,,,,,9.743633116972674,#000000,,9.743633116972674,,0,,,0.0,0.0,0.0,0.0,44.26537320448994,-8.398253588480962,False,False,False,True,False,
2022-02-23 00:00:00+00:00,8.86,9.495,8.825,9.29,3253384,,,,,,,,,,,,,9.71747682211045,#000000,,9.71747682211045,,0,,,0.0,0.0,0.0,0.0,41.739138857155766,-8.398253588480962,False,False,False,True,False,
2022-02-24 00:00:00+00:00,9.58,9.6,8.31,8.432,5566456,,,,,,,,,,,,,9.423381516769584,#000000,,9.423381516769584,,0,,,0.0,0.0,0.0,0.0,43.56582568099424,-8.398253588480962,False,False,False,True,False,
2022-02-25 00:00:00+00:00,9.79,9.8,9.29,9.75,3876275,,,,,,,,,,,,,9.517317028594997,#000000,,9.517317028594997,,0,,,0.0,0.0,0.0,0.0,45.675052077907935,-8.398253588480962,False,False,False,True,True,
2022-02-28 00:00:00+00:00,11.42,11.495,10.3,10.53,12442892,,,,,,,,,,,,,10.086648242807666,#000000,,10.086648242807666,,0,,,0.0,0.0,0.0,0.0,52.124807136695836,-4.618261345164143,False,False,True,False,True,
2022-03-01 00:00:00+00:00,11.02,11.47,10.8099,11.4,7165108,,,,,,,,,,,,,10.221030929654923,#000000,,10.221030929654923,,0,,,0.0,0.0,0.0,0.0,54.79100665425169,-2.227731207253214,False,False,True,False,True,
2022-03-02 00:00:00+00:00,10.96,11.16,10.68,11.12,4415057,,,,,,,,,,,,,10.267126699694952,#000000,,10.267126699694952,,0,,,0.0,0.0,0.0,0.0,56.3223004088682,-0.8205173941219215,False,False,True,False,True,
2022-03-03 00:00:00+00:00,10.33,11.06,10.25,11.02,4350938,,,,,,,,,,,,,10.27591150151072,#000000,,10.27591150151072,,0,,,0.0,0.0,0.0,0.0,54.8837225705732,-0.8205173941219215,False,False,True,False,True,
2022-03-04 00:00:00+00:00,9.74,10.515,9.65,10.19,4081975,,,,,,,,,,,,,10.246338228888003,#000000,,10.246338228888003,,0,,,0.0,0.0,0.0,0.0,51.95761645172554,-0.8205173941219215,False,False,False,False,False,
2022-03-07 00:00:00+00:00,10.18,10.52,9.82,9.88,6152751,,,,,,,,,,,,,10.229080676849714,#000000,,10.229080676849714,,0,,,0.0,0.0,0.0,0.0,51.53670974344217,-0.8205173941219215,False,False,False,False,False,
2022-03-08 00:00:00+00:00,11.56,11.85,10.24,10.565,11442743,,,,,,,,,,,,,10.349560796017258,#000000,,10.349560796017258,,0,,,0.0,0.0,0.0,0.0,54.98813415294431,-0.8205173941219215,False,False,True,False,False,
2022-03-09 00:00:00+00:00,11.65,11.9582,11.12,11.84,7548373,,,,,,,,,,,,,10.440754401382879,#000000,,10.440754401382879,,0,,,0.0,0.0,0.0,0.0,57.49270316793901,0.40761082073969135,False,False,True,False,True,
2022-03-10 00:00:00+00:00,11.56,11.81,11.105,11.54,4406155,,,,,,,,,,,,,10.483251414059374,#000000,,10.483251414059374,,0,,,0.0,0.0,0.0,0.0,58.80143338437621,1.7950813126088505,False,False,True,False,True,
2022-03-11 00:00:00+00:00,10.98,11.89,10.945,11.79,5738502,,,,,,,,,,,,,10.520937414395732,#000000,,10.520937414395732,,0,,,0.0,0.0,0.0,0.0,57.434370388764286,1.7950813126088505,False,False,True,False,True,
2022-03-14 00:00:00+00:00,10.11,11.0,10.05,10.95,6290688,,,,,,,,,,,,,10.507946202764462,#000000,,10.507946202764462,,0,,,0.0,0.0,0.0,0.0,53.7351541670046,1.7950813126088505,False,False,True,False,False,
2022-03-15 00:00:00+00:00,10.28,10.28,9.435,10.01,5414503,,,,,,,,,,,,,10.319792184425912,#000000,,10.319792184425912,,0,,,0.0,0.0,0.0,0.0,51.83817093570282,1.7950813126088505,False,False,False,False,False,0.0
2022-03-16 00:00:00+00:00,11.0,11.0,10.23,10.51,5348499,,,,,,,,,,,,,10.448567611010509,#000000,,10.448567611010509,,0,,,0.0,0.0,0.0,0.0,52.80933500722979,1.7950813126088505,False,False,False,False,False,0.0
2022-03-17 00:00:00+00:00,11.53,11.53,10.85,10.88,5375946,,,,,,,,,,,,,10.572938671732699,#000000,,10.572938671732699,,0,,,0.0,0.0,0.0,0.0,54.88423166967675,1.7950813126088505,True,False,True,False,False,1.9333214014457205
2022-03-18 00:00:00+00:00,11.75,11.945,11.34,11.4,5124593,,,,,,,,,,,,,10.680723504088407,#000000,,10.680723504088407,,0,,,0.0,0.0,0.0,0.0,56.833147745155735,1.7950813126088505,True,False,True,False,True,3.0746994229163462
2022-03-21 00:00:00+00:00,11.46,11.9,11.175,11.78,3876743,,,,,,,,,,,,,10.727493505958302,#000000,,10.727493505958302,,0,,,0.0,0.0,0.0,0.0,56.98540269485968,1.7950813126088505,True,False,True,False,True,1.4679837864701462
2022-03-22 00:00:00+00:00,11.81,12.09,11.35,11.48,4110458,,,,,,,,,,,,,10.783024637772407,#000000,,10.783024637772407,,0,,,0.0,0.0,0.0,0.0,58.08289976537172,1.9983778532508936,True,False,True,False,True,3.2855055146526517
2022-03-23 00:00:00+00:00,12.14,12.5,11.7,11.99,6976519,,,,,,,,,,,,,10.891164746112734,#000000,,10.891164746112734,,0,,,0.0,0.0,0.0,0.0,59.71029253258622,3.8302549418352143,True,False,True,False,True,4.9513060576316406
2022-03-24 00:00:00+00:00,12.27,12.28,11.75,12.15,5009888,,,,,,,,,,,,,10.952136999570769,#000000,,10.952136999570769,,0,,,0.0,0.0,0.0,0.0,61.14680513380432,5.452395538090592,True,False,True,False,True,5.59931818219091
2022-03-25 00:00:00+00:00,11.79,12.3,11.52,12.3,9096805,,,,,,,,,,,,,11.0197242949015,#000000,,11.0197242949015,,0,,,0.0,0.0,0.0,0.0,59.891965350376424,5.452395538090592,True,False,True,False,True,2.884710288414375
2022-03-28 00:00:00+00:00,11.62,12.1,11.34,11.79,3631347,,,,,,,,,,,,,11.03614998209708,#000000,,11.03614998209708,,0,,,0.0,0.0,0.0,0.0,58.31280888070494,5.452395538090592,True,False,True,False,False,1.9481078310846094
2022-03-29 00:00:00+00:00,12.27,12.34,11.67,11.74,3611047,,,,,,,,,,,,,11.065573664452424,#000000,,11.065573664452424,,0,,,0.0,0.0,0.0,0.0,59.358320656002604,5.452395538090592,True,False,True,False,False,5.221968245514951
2022-03-30 00:00:00+00:00,11.87,12.415,11.78,12.16,3418328,,,,,,,,,,,,,11.089172507022056,#000000,,11.089172507022056,,0,,,0.0,0.0,0.0,0.0,58.27794791372154,5.452395538090592,True,False,True,False,False,3.0261842403345085
2022-03-31 00:00:00+00:00,11.64,12.13,11.64,11.85,2659434,,,,,,,,,,,,,11.101288481451483,#000000,,11.101288481451483,,0,,,0.0,0.0,0.0,0.0,56.58447037866823,5.452395538090592,True,False,True,False,False,1.7929112919472203
2022-04-01 00:00:00+00:00,11.56,11.97,11.4,11.92,2561372,,,,,,,,,,,,,11.10890916528251,#000000,,11.10890916528251,,0,,,0.0,0.0,0.0,0.0,55.10938275092963,9.929477228392805,True,False,True,False,False,1.3645142087793047
2022-04-04 00:00:00+00:00,12.4,12.57,11.59,11.59,4349937,,,,,,,,,,,,,11.402317681606032,#000000,,11.402317681606032,,0,,,0.0,0.0,0.0,0.0,57.05961487807468,9.929477228392805,True,False,True,False,False,5.517532366595955
2022-04-05 00:00:00+00:00,11.94,12.52,11.87,12.5,4113878,,,,,,,,,,,,,11.412174073247547,#000000,,11.412174073247547,,0,,,0.0,0.0,0.0,0.0,56.33264204342505,9.929477228392805,True,False,True,False,False,3.0574837447612673
2022-04-06 00:00:00+00:00,11.16,11.86,10.93,11.72,4088250,,,,,,,,,,,,,11.343631445759957,#000000,,11.343631445759957,,0,,,0.0,0.0,0.0,0.0,52.97815848938841,7.745320722393345,True,False,False,False,False,0.0
2022-04-07 00:00:00+00:00,11.1,11.345,10.79,11.15,3017444,,,,,,,,,,,,,11.300519249972279,#000000,,11.300519249972279,,0,,,0.0,0.0,0.0,0.0,50.53978223861894,5.434315599149151,True,False,False,False,False,0.0
2022-04-08 00:00:00+00:00,10.68,11.16,10.66,11.025,2056470,,,,,,,,,,,,,11.2690419362279,#000000,,11.2690419362279,,0,,,0.0,0.0,0.0,0.0,47.51946086527455,2.618180585461289,False,False,False,True,False,0.0
2022-04-11 00:00:00+00:00,10.77,10.94,10.385,10.5,2994969,,,,,,,,,,,,,11.225843454935598,#000000,,11.225843454935598,,0,,,0.0,0.0,0.0,0.0,45.918339411599646,1.1506508993489106,False,False,False,True,False,0.0
2022-04-12 00:00:00+00:00,10.38,11.08,10.32,10.8,3460791,,,,,,,,,,,,,11.18135647367906,#000000,,11.18135647367906,,0,,,0.0,0.0,0.0,0.0,43.54734005184629,-1.075335105388497,False,False,False,True,False,0.0
2022-04-13 00:00:00+00:00,10.5,10.605,10.275,10.35,2261850,,,,,,,,,,,,,11.152877582059796,#000000,,11.152877582059796,,0,,,0.0,0.0,0.0,0.0,42.57975430865299,-2.0109551190758737,False,True,False,True,False,0.0
2022-04-14 00:00:00+00:00,10.15,10.57,10.14,10.52,2168048,,,,,,,,,,,,,11.12362909418906,#000000,,11.12362909418906,,0,,,0.0,0.0,0.0,0.0,40.74316467457996,-3.822555265160119,False,True,False,True,False,0.0
2022-04-18 00:00:00+00:00,9.9,10.13,9.78,10.12,2201460,,,,,,,,,,,,,11.087000581379183,#000000,,11.087000581379183,,0,,,0.0,0.0,0.0,0.0,38.720094486537754,-5.8106346836582645,False,True,False,True,False,0.0
2022-04-19 00:00:00+00:00,10.37,10.535,9.88,10.05,3007928,,,,,,,,,,,,,11.054488217561582,#000000,,11.054488217561582,,0,,,0.0,0.0,0.0,0.0,39.93882302896517,-5.8106346836582645,False,True,False,True,False,0.0
2022-04-20 00:00:00+00:00,9.96,10.48,9.96,10.47,3023170,,,,,,,,,,,,,11.021146233132653,"rgba(239, 83, 80, 1.0)",0.9884368950497029,11.021146233132653,-1.0735599191481948,0,,,0.0,0.0,0.0,0.0,39.31560047625384,-5.8106346836582645,False,True,False,True,False,0.0
2022-04-21 00:00:00+00:00,9.2,10.24,9.1001,10.12,3834377,,,,,,,,,,,,,10.958336490199653,"rgba(255, 0, 0, 1.0)",0.976408975013282,10.958336490199653,-1.800819672080272,0,,,0.0,0.0,0.0,0.0,36.721691328815666,-7.965751922818498,False,True,False,True,False,0.0
2022-04-22 00:00:00+00:00,8.84,9.41,8.755,9.25,6114929,,,,,,,,,,,,,10.842564455428048,"rgba(255, 26, 202, 1.0)",0.9716134440633714,10.842564455428048,-2.0610711674111375,0,,,0.0,0.0,0.0,0.0,34.12939611870629,-10.49881893520817,False,True,False,True,False,0.0
2022-04-25 00:00:00+00:00,9.08,9.15,8.61,8.75,4749054,,,,,,,,,,,,,10.763235347282562,"rgba(255, 0, 0, 1.0)",0.972547560151563,10.763235347282562,-1.7307486196564457,0,,,0.0,0.0,0.0,0.0,33.74628578087642,-10.958088967193689,False,True,False,True,False,0.0
2022-04-26 00:00:00+00:00,8.59,9.02,8.575,9.0,3979506,,,,,,,,,,,,,10.696200629356454,"rgba(255, 26, 202, 1.0)",0.9855924819825596,10.696200629356454,-2.1369893418015384,0,,,0.0,0.0,0.0,0.0,32.247364872611186,-12.532089177709622,False,True,False,True,False,0.0
2022-04-27 00:00:00+00:00,8.31,8.89,8.28,8.62,3475890,,,,,,,,,,,,,10.635743259241096,"rgba(255, 26, 202, 1.0)",1.008325469405714,10.635743259241096,-2.3065402291304213,0,,,0.0,0.0,0.0,0.0,30.600878737252554,-14.23852170473134,False,True,False,True,False,0.0
2022-04-28 00:00:00+00:00,8.43,8.54,7.89,8.4,4595333,,,,,,,,,,,,,10.555004124463581,"rgba(255, 26, 202, 1.0)",1.0320891958101828,10.555004124463581,-2.0589345698900257,0,,,0.0,0.0,0.0,0.0,30.23848654685708,-14.755693972304776,False,True,False,True,False,0.0
2022-04-29 00:00:00+00:00,8.3,8.8,8.27,8.33,3113056,,,,,,,,,,,,,10.508471489920668,"rgba(255, 26, 202, 1.0)",1.0554298385701182,10.508471489920668,-2.0924853639846623,0,,,0.0,0.0,0.0,0.0,29.653564438389107,-15.538409277575063,False,True,False,True,False,0.0
2022-05-02 00:00:00+00:00,8.5,8.51,8.1,8.25,3518684,,,,,,,,,,,,,10.456830072606003,"rgba(255, 0, 0, 1.0)",1.0727875955776274,10.456830072606003,-1.824061054278294,0,,,0.0,0.0,0.0,0.0,30.59299532746574,-15.538409277575063,False,True,False,True,False,0.0
2022-05-03 00:00:00+00:00,8.64,8.85,8.38,8.44,2697711,,,,,,,,,,,,,10.424301840142371,"rgba(255, 0, 0, 1.0)",1.0873614978593957,10.424301840142371,-1.64094631238552,0,,,0.0,0.0,0.0,0.0,32.14602779250415,-15.538409277575063,False,True,False,True,True,0.0
2022-05-04 00:00:00+00:00,9.17,9.18,8.56,8.74,6183805,,,,,,,,,,,,,10.369594292952108,"rgba(239, 83, 80, 1.0)",1.0924811499806597,10.369594292952108,-1.098045758476789,0,,,0.0,0.0,0.0,0.0,36.340153212435084,-18.275626621390277,False,True,False,True,True,0.0
2022-05-05 00:00:00+00:00,8.35,9.0,8.23,8.99,3033331,,,,,,,,,,,,,10.335732239671277,"rgba(255, 0, 0, 1.0)",1.114235276883771,10.335732239671277,-1.7821480623238373,0,,,0.0,0.0,0.0,0.0,36.16309881358295,-18.275626621390277,False,True,False,True,True,0.0
2022-05-06 00:00:00+00:00,7.83,8.26,7.59,8.26,5257729,,,,,,,,,,,,,10.25953085515599,"rgba(255, 26, 202, 1.0)",1.1487388619581802,10.25953085515599,-2.1149548740908157,0,,,0.0,0.0,0.0,0.0,34.5874466694012,-18.275626621390277,False,True,False,True,True,0.0
2022-05-09 00:00:00+00:00,6.92,7.55,6.85,7.52,6702161,,,,,,,,,,,,,10.138853969837255,"rgba(255, 26, 202, 1.0)",1.2099861215792584,10.138853969837255,-2.660240404770964,0,,,0.0,0.0,0.0,0.0,31.542584089331733,-13.755019802205133,False,True,False,True,False,0.0
2022-05-10 00:00:00+00:00,6.66,7.27,6.43,7.26,4833483,,,,,,,,,,,,,10.049632418815019,"rgba(255, 26, 202, 1.0)",1.275932473007752,10.049632418815019,-2.6565923279816275,0,,,0.0,0.0,0.0,0.0,29.033804389097508,-16.102877043381426,False,True,False,True,False,0.0
2022-05-11 00:00:00+00:00,6.04,6.73,6.03,6.67,7952003,,,,,,,,,,,,,9.891967378279567,"rgba(255, 26, 202, 1.0)",1.3603560477230139,9.891967378279567,-2.831587645548423,0,,,0.0,0.0,0.0,0.0,26.32891122518212,-18.605702918389216,False,True,False,True,False,0.0
2022-05-12 00:00:00+00:00,6.27,6.63,5.795,5.88,8660706,,,,,,,,,,,,,9.034745233503557,"rgba(255, 0, 0, 1.0)",1.4285477411163587,9.034745233503557,-1.9353537539760544,0,,,0.0,0.0,0.0,0.0,25.84347738741967,-19.051064592830873,False,True,False,True,False,0.0
2022-05-13 00:00:00+00:00,6.87,7.03,6.51,6.59,6131072,,,,,,,,,,,,,9.01490097408986,"rgba(239, 83, 80, 1.0)",1.473554053826853,9.01490097408986,-1.4555970773650984,0,,,0.0,0.0,0.0,0.0,28.661676615447234,-19.051064592830873,False,True,False,True,True,0.0
2022-05-16 00:00:00+00:00,6.59,6.995,6.59,6.88,5403424,,,,,,,,,,,,,8.971319663717672,"rgba(255, 0, 0, 1.0)",1.520778759726752,8.971319663717672,-1.5658554201174795,0,,,0.0,0.0,0.0,0.0,29.848730356751858,-19.051064592830873,False,True,False,True,True,0.0
2022-05-17 00:00:00+00:00,6.99,7.055,6.615,6.85,6261529,,,,,,,,,,,,,8.929167192778667,"rgba(239, 83, 80, 1.0)",1.556991879141222,8.929167192778667,-1.245457486809911,0,,,0.0,0.0,0.0,0.0,32.60169126712667,-22.77165738758486,False,True,False,True,True,0.0
2022-05-18 00:00:00+00:00,6.91,7.39,6.85,6.95,4215172,,,,,,,,,,,,,8.906016770765792,"rgba(239, 83, 80, 1.0)",1.594937915705485,8.906016770765792,-1.251469885511436,0,,,0.0,0.0,0.0,0.0,34.198907967618744,-21.23422349622774,False,True,False,True,True,0.0
2022-05-19 00:00:00+00:00,7.41,7.525,6.9,6.9,5483864,,,,,,,,,,,,,8.88522465567059,"rgba(239, 83, 80, 0.5)",1.617781263402509,8.88522465567059,-0.9118814076063075,0,,,0.0,0.0,0.0,0.0,37.64594465932028,-17.965035383404874,False,True,False,True,True,0.0
2022-05-20 00:00:00+00:00,7.24,7.54,6.795,7.54,7230401,,,,,,,,,,,,,8.848628755406036,"rgba(239, 83, 80, 0.5)",1.6455090726301422,8.848628755406036,-0.9775872902571374,0,,,0.0,0.0,0.0,0.0,39.33607499467993,-16.383394643470794,False,True,False,True,True,0.0
2022-05-23 00:00:00+00:00,7.26,7.3,6.85,7.29,3305659,,,,,,,,,,,,,8.830111673692448,"rgba(239, 83, 80, 0.5)",1.671489619934731,8.830111673692448,-0.9393487431610604,0,,,0.0,0.0,0.0,0.0,40.56347233877252,-15.17474625159393,False,False,False,True,True,0.0
2022-05-24 00:00:00+00:00,6.595,7.1,6.53,7.05,4169917,,,,,,,,,,,,,8.794934922646318,"rgba(239, 83, 80, 1.0)",1.7116892425504886,8.794934922646318,-1.285242010032337,0,,,0.0,0.0,0.0,0.0,39.06416590151027,-15.17474625159393,False,True,False,True,True,0.0
2022-05-25 00:00:00+00:00,6.87,6.92,6.515,6.58,2378336,,,,,,,,,,,,,8.77598326115354,"rgba(239, 83, 80, 1.0)",1.7429062324563356,8.77598326115354,-1.093566151557892,0,,,0.0,0.0,0.0,0.0,39.52414382960398,-15.17474625159393,False,True,False,True,True,0.0
2022-05-26 00:00:00+00:00,7.35,7.41,6.775,6.84,4505279,,,,,,,,,,,,,8.75358054632554,"rgba(239, 83, 80, 0.5)",1.763809868509714,8.75358054632554,-0.7957663529297863,8,0.3111803767230047,2.4894430137840375,0.0,0.0,0.0,0.0,42.13780166563884,-13.412402980425504,False,False,False,True,True,0.0
2022-05-27 00:00:00+00:00,7.84,7.84,7.39,7.41,3911439,,,,,,,,,,,,,8.747148023201179,"rgba(239, 83, 80, 0.5)",1.7765176154031914,8.747148023201179,-0.5106327206304094,8,0.3131488644129214,2.505190915303371,0.0,0.0,0.0,0.0,45.905480637282224,-9.78283782823339,False,False,False,False,True,0.0
