date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_210,aVWAP_BoS_CHoCH_bull_335,aVWAP_BoS_CHoCH_bull_470,aVWAP_BoS_CHoCH_bull_546,aVWAP_BoS_CHoCH_bull_647,aVWAP_BoS_CHoCH_bull_734,aVWAP_BoS_CHoCH_bull_783,aVWAP_BoS_CHoCH_bear_114,aVWAP_BoS_CHoCH_bear_196,aVWAP_BoS_CHoCH_bear_247,aVWAP_BoS_CHoCH_bear_746,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,16.58,17.24,16.43,16.6,534534,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,15.77,16.55,15.46,16.34,851791,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,14.56,15.79,14.4501,15.65,1171128,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,15.0,15.1772,14.0,14.5,3645829,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,6.638238447919003,-43.91494808940758,False,False,False,True,True,
2022-01-07 00:00:00+00:00,15.09,15.75,14.86,14.98,1095309,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,12.208588567275623,-39.17758483821507,False,False,False,True,True,
2022-01-10 00:00:00+00:00,14.06,14.87,13.415,14.87,1519915,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,13.193369693187675,-38.814827092201575,False,False,False,True,True,
2022-01-11 00:00:00+00:00,14.02,14.37,13.73,13.9,1112456,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,13.775307746657163,-38.65756131296773,False,False,False,True,True,
2022-01-12 00:00:00+00:00,13.48,14.43,13.47,14.25,1050830,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,13.268194249912764,-38.65756131296773,False,False,False,True,True,
2022-01-13 00:00:00+00:00,12.49,13.55,12.44,13.45,1431117,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,11.843414687719978,-38.65756131296773,False,False,False,True,False,
2022-01-14 00:00:00+00:00,11.72,12.463,11.48,12.35,2411666,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,10.33770107112307,-36.52463215817902,False,False,False,True,False,
2022-01-18 00:00:00+00:00,10.74,11.6,10.56,11.44,3491404,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,8.830616483510425,-37.85138978920361,False,False,False,True,False,
2022-01-19 00:00:00+00:00,10.19,11.2,10.16,10.9,2448729,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,7.6070673600101255,-38.939915924984014,False,False,False,True,False,
