date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_307,aVWAP_BoS_CHoCH_bull_428,aVWAP_BoS_CHoCH_bull_552,aVWAP_BoS_CHoCH_bear_171,aVWAP_BoS_CHoCH_bear_730,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,6.955,7.075,6.95,7.065,2484.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,7.065,7.085,7.055,7.065,820.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 17:00:00+00:00,7.065,7.075,7.045,7.055,292.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-03 18:00:00+00:00,7.055,7.075,7.05,7.075,2094.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,23.07692307692276,-84.61538461538413,False,False,False,True,True,
2025-02-03 19:00:00+00:00,7.075,7.095,7.075,7.09,993.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,42.243492471109526,-65.05777985292377,False,False,False,False,True,
2025-02-03 20:00:00+00:00,7.095,7.1,7.065,7.065,4788.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,44.04210850920595,-60.89671188998056,False,False,False,False,True,
2025-02-04 15:00:00+00:00,7.065,7.075,7.05,7.06,200.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,43.90368586331179,-57.339454752594726,False,False,False,True,True,
2025-02-04 16:00:00+00:00,7.065,7.075,7.06,7.065,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,45.43783657698263,-51.543758424355524,False,False,False,True,True,
2025-02-04 17:00:00+00:00,7.065,7.065,7.06,7.065,187.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,46.460603719429855,-46.016615002775744,False,False,False,True,True,
2025-02-04 18:00:00+00:00,7.065,7.085,7.065,7.085,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.372087471629776,-36.11439005826275,False,False,True,False,True,
2025-02-04 19:00:00+00:00,7.085,7.09,7.08,7.085,600.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,56.313076639763054,-28.473966342666742,False,False,True,False,True,
2025-02-04 20:00:00+00:00,7.085,7.09,7.07,7.085,3978.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,58.940402751851906,-22.350253012113427,False,False,True,False,True,
2025-02-05 15:00:00+00:00,7.025,7.04,7.025,7.035,4062.0,,,,,,7.033333333333335,"rgba(239, 83, 80, 1.0)",,7.033333333333335,,0,,,0.0,0.0,0.0,0.0,49.558994095577155,-22.350253012113427,False,False,False,False,True,
2025-02-05 16:00:00+00:00,7.035,7.075,7.035,7.075,1525.0,,,,,,7.041067060437922,"rgba(239, 83, 80, 1.0)",,7.041067060437922,,0,,,0.0,0.0,0.0,0.0,50.6614246628096,-22.350253012113427,False,False,False,False,True,
2025-02-05 17:00:00+00:00,7.075,7.075,7.065,7.065,100.0,,,,,,7.041546509583261,"rgba(239, 83, 80, 1.0)",,7.041546509583261,,0,,,0.0,0.0,0.0,0.0,49.94587208559389,-22.350253012113427,False,False,False,False,True,
2025-02-05 18:00:00+00:00,7.065,7.075,7.065,7.075,300.0,,,,,,7.043055787539671,"rgba(239, 83, 80, 1.0)",,7.043055787539671,,0,,,0.0,0.0,0.0,0.0,50.92333969552732,-19.909064666204866,False,False,False,False,True,
2025-02-05 19:00:00+00:00,7.075,7.075,7.065,7.075,112.0,,,,,,7.043581188172926,"rgba(239, 83, 80, 1.0)",,7.043581188172926,,0,,,0.0,0.0,0.0,0.0,51.574984768816265,-16.85491043038826,False,False,False,False,True,
2025-02-05 20:00:00+00:00,7.075,7.11,7.075,7.11,372.0,,,,,,7.046728738474219,"rgba(38, 166, 154, 1.0)",,7.046728738474219,,0,,,0.0,0.0,0.0,0.0,56.29675927264314,-10.330511704958184,False,False,True,False,True,
2025-02-06 15:00:00+00:00,7.11,7.12,7.105,7.105,10.0,,,,,,7.046826364244202,"rgba(38, 166, 154, 1.0)",,7.046826364244202,,0,,,0.0,0.0,0.0,0.0,58.523718349655454,-6.5074781947170095,False,False,True,False,True,
2025-02-06 16:00:00+00:00,7.105,7.115,7.105,7.11,451.0,,,,,,7.05093647816888,"rgba(38, 166, 154, 1.0)",,7.05093647816888,,0,,,0.0,0.0,0.0,0.0,60.56545546528491,-3.047179291609119,False,False,True,False,True,
2025-02-06 17:00:00+00:00,7.11,7.125,7.11,7.125,100.0,,,,,,7.085959305081532,"rgba(38, 166, 154, 1.0)",,7.085959305081532,,0,,,0.0,0.0,0.0,0.0,63.4845744873104,1.0324127624757722,False,False,True,False,True,
2025-02-06 18:00:00+00:00,7.125,7.125,7.12,7.12,0.0,,,,,,7.085959305081532,"rgba(38, 166, 154, 1.0)",,7.085959305081532,,0,,,0.0,0.0,0.0,0.0,64.3390981525882,3.042273270737205,False,False,True,False,True,
2025-02-06 19:00:00+00:00,7.125,7.125,7.095,7.095,1466.0,,,,,,7.094258399429569,"rgba(38, 166, 154, 1.0)",,7.094258399429569,,0,,,0.0,0.0,0.0,0.0,60.28691313028592,3.042273270737205,False,False,True,False,True,
2025-02-06 20:00:00+00:00,7.095,7.11,7.095,7.11,3001.0,,,,,,7.096966876136746,"rgba(38, 166, 154, 1.0)",,7.096966876136746,,0,,,0.0,0.0,0.0,0.0,59.56376310780843,3.042273270737205,False,False,True,False,True,
2025-02-07 15:00:00+00:00,7.1,7.105,7.06,7.07,679.0,,,,,,7.094414840241933,"rgba(239, 83, 80, 1.0)",,7.094414840241933,,0,,,0.0,0.0,0.0,0.0,53.825478386893714,3.042273270737205,False,False,True,False,False,
2025-02-07 16:00:00+00:00,7.07,7.085,7.055,7.065,500.0,,,,,,7.09217362863754,"rgba(239, 83, 80, 1.0)",,7.09217362863754,,0,,,0.0,0.0,0.0,0.0,49.48114723608064,8.617038145447097,False,False,False,True,False,
2025-02-07 17:00:00+00:00,7.065,7.07,7.055,7.055,500.0,,,,,,7.0897065103789245,"rgba(239, 83, 80, 1.0)",,7.0897065103789245,,0,,,0.0,0.0,0.0,0.0,45.54638980521997,4.603861863757032,False,False,False,True,False,
