date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_162,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,0.6402,0.72,0.63,0.72,1235472,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,0.6475,0.69,0.63,0.6667,834600,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,0.700839,0.7225,0.595,0.65,1387897,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,0.675,0.73,0.675,0.69,740211,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,90.99479706356138,41.487269099147866,False,False,True,False,False,
2022-01-28 00:00:00+00:00,0.6639,0.690851,0.63,0.684,1034459,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,82.08367336819548,33.432826507562154,False,False,True,False,False,
2022-02-04 00:00:00+00:00,0.64,0.695,0.64,0.6478,307561,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,71.85400288057158,24.39740707700929,False,False,True,False,False,
2022-02-11 00:00:00+00:00,0.6424,0.679,0.6287,0.67,593479,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,64.91170775526689,18.709376491370364,False,False,True,False,False,
2022-02-18 00:00:00+00:00,0.7,0.7649,0.641,0.641,1210255,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,65.63502302479131,18.709376491370364,False,False,True,False,False,
2022-02-25 00:00:00+00:00,0.6998,0.759,0.6501,0.759,883111,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,66.12453052945165,18.709376491370364,False,False,True,False,False,
2022-03-04 00:00:00+00:00,0.67,0.72,0.6623,0.71,667259,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,62.94115344381598,18.709376491370364,False,False,True,False,False,
