date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_87,aVWAP_BoS_CHoCH_bear_125,aVWAP_BoS_CHoCH_bear_149,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,33.21,33.3,31.46,31.49,1271262,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,31.07,33.63,31.06,33.26,1731933,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,29.7,31.17,29.27,30.85,2169148,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,27.09,29.315,26.92,29.27,1595988,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,28.11,28.56,26.145,26.58,3013035,,,,,"rgba(239, 83, 80, 0.5)",,27.605,,0,,,0.0,0.0,0.0,0.0,4.561181844946049,-45.68825778719944,False,False,False,True,True,
2022-02-04 00:00:00+00:00,28.54,30.65,28.0,28.05,4394567,,,,,"rgba(239, 83, 80, 0.5)",,28.470157650433524,,0,,,0.0,0.0,0.0,0.0,9.43403105388592,-41.26897224348258,False,False,False,True,True,
2022-02-11 00:00:00+00:00,27.06,29.09,26.9,28.61,2519868,,,,,"rgba(239, 83, 80, 0.5)",,28.27043975470756,,0,,,0.0,0.0,0.0,0.0,11.68724800720894,-39.475253346959406,False,False,False,True,True,
2022-02-18 00:00:00+00:00,26.64,27.77,26.37,26.97,1907389,,,,,"rgba(239, 83, 80, 0.5)",,28.05386784568649,,0,,,0.0,0.0,0.0,0.0,13.014701305488188,-38.5540342670083,False,False,False,True,True,
2022-02-25 00:00:00+00:00,26.59,26.77,24.88,26.43,1763069,,,,,"rgba(239, 83, 80, 0.5)",,27.797941706878674,,0,,,0.0,0.0,0.0,0.0,13.929208738804633,-37.976050539038575,False,False,False,True,True,
2022-03-04 00:00:00+00:00,25.12,26.56,24.93,26.27,2372912,,,,,"rgba(239, 83, 80, 0.5)",,27.461966474629175,,0,,,0.0,0.0,0.0,0.0,13.72439477820997,-37.976050539038575,False,False,False,True,True,
2022-03-11 00:00:00+00:00,23.62,25.13,22.215,25.11,3051159,,,,,"rgba(239, 83, 80, 0.5)",,25.253161487961034,,0,,,0.0,0.0,0.0,0.0,12.942454113422048,-37.976050539038575,False,False,False,True,True,
