date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_70,aVWAP_BoS_CHoCH_bull_259,aVWAP_BoS_CHoCH_bull_371,aVWAP_BoS_CHoCH_bear_282,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,39.005,39.16,38.86,38.95,82718.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,38.6,38.68,37.98,37.98,22221.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-18 17:00:00+00:00,38.265,38.53,38.265,38.455,64888.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,11.840465309513892,-67.76069796427083,False,False,False,True,True,
2023-12-19 17:00:00+00:00,39.025,39.285,38.96,39.13,73371.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,27.518697363663197,-52.466242584585075,False,False,False,True,True,
2023-12-20 17:00:00+00:00,39.5,39.6,38.915,38.975,59567.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,36.29171062550027,-43.616750122658445,False,False,False,True,True,
2023-12-21 17:00:00+00:00,39.28,39.47,39.115,39.39,41626.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,45.29341380065749,-34.26993214703329,False,False,False,False,True,
2023-12-22 17:00:00+00:00,39.8,39.935,39.635,39.825,43365.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,53.675469999945236,-25.322674257467202,False,False,True,False,True,
2023-12-25 17:00:00+00:00,39.825,39.825,39.825,39.825,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,59.26350746613707,-18.77178568581992,False,False,True,False,True,
2023-12-26 17:00:00+00:00,39.91,40.215,39.88,40.095,28799.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.29548307357909,-12.50537120555233,False,False,True,False,True,
2023-12-27 17:00:00+00:00,40.75,40.845,40.18,40.39,66710.0,,,,,,"rgba(239, 83, 80, 1.0)",,40.471666666666664,,0,,,0.0,0.0,0.0,0.0,68.84797396029973,-6.546054357730142,False,False,True,False,True,
