date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bear_19,aVWAP_BoS_CHoCH_bear_72,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,2.65,5.7,2.57,3.3,68147256,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,2.76,3.0678,2.57,2.66,1967001,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,2.86,2.92,2.56,2.69,1183436,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,2.41,2.8599,2.3218,2.79,658511,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,79.88417256896501,30.984256881599734,False,False,True,False,False,
2022-01-28 00:00:00+00:00,2.22,2.64,1.72,2.3,2440797,,,,"rgba(38, 166, 154, 0.5)",,2.1933333333333334,,0,,,0.0,0.0,0.0,0.0,63.473166332344256,16.295790783020223,False,False,True,False,False,
2022-02-04 00:00:00+00:00,2.61,3.09,2.21,2.21,1525394,,,,"rgba(38, 166, 154, 0.5)",,2.500252829057737,,0,,,0.0,0.0,0.0,0.0,59.4386823875021,13.756658965057639,False,False,True,False,False,
2022-02-11 00:00:00+00:00,2.42,2.81,2.4,2.67,889121,,,,"rgba(38, 166, 154, 0.5)",,2.4995030984133315,,0,,,0.0,0.0,0.0,0.0,54.39486580160697,10.066086686821514,False,False,True,False,False,
2022-02-18 00:00:00+00:00,2.17,2.4726,2.15,2.45,454826,,,,#000000,,2.467031936093176,,0,,,0.0,0.0,0.0,0.0,48.67017379547415,5.601928621494025,False,False,False,False,False,
2022-02-25 00:00:00+00:00,1.96,2.15,1.73,2.11,697415,,,,"rgba(239, 83, 80, 0.5)",,2.3827092303660713,,0,,,0.0,0.0,0.0,0.0,43.227335542494764,1.3135332147469825,False,False,False,True,False,
2022-03-04 00:00:00+00:00,1.83,2.09,1.79,1.94,285755,,,,"rgba(239, 83, 80, 0.5)",,2.3533529578997165,,0,,,0.0,0.0,0.0,0.0,38.630380101527535,-2.27450276002466,False,False,False,True,False,
2022-03-11 00:00:00+00:00,1.7,1.89,1.62,1.8,594500,,,,"rgba(239, 83, 80, 0.5)",,2.2846064728016273,,0,,,0.0,0.0,0.0,0.0,34.708007419110544,-5.352027925354221,False,False,False,True,False,
2022-03-18 00:00:00+00:00,1.93,1.95,1.58,1.67,352941,,,1.82,"rgba(239, 83, 80, 0.5)",,2.1106388577434485,,0,,,0.0,0.0,0.0,0.0,34.80472304795359,-5.352027925354221,False,False,False,True,False,
2022-03-25 00:00:00+00:00,2.2,2.24,1.8594,1.99,457140,,,1.977895040125617,"rgba(239, 83, 80, 0.5)",,2.155536363203995,,0,,,0.0,0.0,0.0,0.0,37.56896219151398,-5.352027925354221,False,False,False,True,False,
2022-04-01 00:00:00+00:00,2.35,2.62,2.08,2.26,446793,,,2.110170742652008,"rgba(239, 83, 80, 0.5)",,2.2406823862622427,,0,,,0.0,0.0,0.0,0.0,40.805587286905684,-5.352027925354221,False,False,False,True,True,
2022-04-08 00:00:00+00:00,2.21,2.43,2.09,2.42,450016,,,2.1452786268203186,"rgba(239, 83, 80, 0.5)",,2.2357758009166684,,0,,,0.0,0.0,0.0,0.0,42.08779144789956,-5.352027925354221,False,False,False,True,True,
