date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_230,aVWAP_BoS_CHoCH_bull_683,aVWAP_BoS_CHoCH_bear_77,aVWAP_BoS_CHoCH_bear_126,aVWAP_BoS_CHoCH_bear_215,aVWAP_BoS_CHoCH_bear_245,aVWAP_BoS_CHoCH_bear_335,aVWAP_BoS_CHoCH_bear_480,aVWAP_BoS_CHoCH_bear_580,aVWAP_BoS_CHoCH_bear_674,aVWAP_BoS_CHoCH_bear_725,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-18 00:00:00+00:00,19.09,20.06,19.03,20.06,663096,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.997828356428265,-17.40691121120807,False,False,False,True,True,
2022-01-19 00:00:00+00:00,18.6,19.33,18.56,19.13,583061,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.57516996365598,-17.40691121120807,False,False,False,True,True,
2022-01-20 00:00:00+00:00,18.44,19.07,18.37,18.7,499246,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,38.76836730996582,-17.40691121120807,False,False,False,True,True,
2022-01-21 00:00:00+00:00,18.0,18.65,17.915,18.26,700188,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,36.87377982153147,-17.40691121120807,False,False,False,True,True,
2022-01-24 00:00:00+00:00,17.59,17.89,16.79,17.65,1377001,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.49742896239626,-17.40691121120807,False,False,False,True,False,
2022-01-25 00:00:00+00:00,17.37,17.82,17.155,17.19,769052,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.35563829079462,-9.05766620560739,False,False,False,True,False,
2022-01-26 00:00:00+00:00,17.65,18.21,17.37,17.73,488523,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.67759586246075,-9.05766620560739,False,False,False,True,False,
2022-01-27 00:00:00+00:00,17.1,17.87,17.06,17.79,437625,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.379287390998776,-10.538684993216222,False,False,False,True,False,
2022-01-28 00:00:00+00:00,17.23,17.44,16.53,17.01,632936,,,,,,,,,,,,17.06666666666667,#000000,,17.06666666666667,,0,,,0.0,0.0,0.0,0.0,31.325724702122873,-11.006773310734502,False,False,False,True,False,
2022-01-31 00:00:00+00:00,17.79,17.98,17.3,17.3,439077,,,,,,,,,,,,17.321972647097873,#000000,,17.321972647097873,,0,,,0.0,0.0,0.0,0.0,34.48767302140831,-11.006773310734502,False,False,False,True,False,
2022-02-01 00:00:00+00:00,18.14,18.3,17.67,17.82,474229,,,,,,,,,,,,17.541167721482147,#000000,,17.541167721482147,,0,,,0.0,0.0,0.0,0.0,38.32189382308075,-11.006773310734502,False,False,False,True,True,
2022-02-02 00:00:00+00:00,18.4,18.54,18.25,18.36,423525,,,,,,,,,,,,17.72511089382653,#000000,,17.72511089382653,,0,,,0.0,0.0,0.0,0.0,42.07932788273068,-15.37137055585994,False,False,False,True,True,
2022-02-03 00:00:00+00:00,18.03,18.37,18.01,18.11,366062,,,,,,,,,,,,17.78960830751452,#000000,,17.78960830751452,,0,,,0.0,0.0,0.0,0.0,43.02084744855674,-14.351525376272846,False,False,False,True,True,
2022-02-04 00:00:00+00:00,18.41,18.49,17.858,17.86,490856,,,,,,,,,,,,17.870018743746357,#000000,,17.870018743746357,,0,,,0.0,0.0,0.0,0.0,45.421323999182505,-11.891907616842126,False,False,False,False,True,
2022-02-07 00:00:00+00:00,18.57,18.7435,18.38,18.43,323797,,,,,,,,,,,,17.94139542430862,#000000,,17.94139542430862,,0,,,0.0,0.0,0.0,0.0,47.73172132154349,-9.529827798118212,False,False,False,False,True,
2022-02-08 00:00:00+00:00,18.76,18.88,18.37,18.37,224462,,,,,,,,,,,,17.989853721770398,#000000,,17.989853721770398,,0,,,0.0,0.0,0.0,0.0,50.11282956273341,-7.10954492345148,False,False,False,False,True,
2022-02-09 00:00:00+00:00,18.75,18.98,18.62,18.98,387323,,,,,,,,,,,,18.07154194421431,#000000,,18.07154194421431,,0,,,0.0,0.0,0.0,0.0,51.64434172290673,-5.477832656539682,False,False,True,False,True,
2022-02-10 00:00:00+00:00,18.67,18.98,18.37,18.52,303598,,,,,,,,,,,,18.11647768658494,#000000,,18.11647768658494,,0,,,0.0,0.0,0.0,0.0,52.18783186273286,-4.712211777034945,False,False,True,False,True,
2022-02-11 00:00:00+00:00,18.61,18.925,18.36,18.75,439564,,,,,,,,,,,,18.16674116401198,#000000,,18.16674116401198,,0,,,0.0,0.0,0.0,0.0,52.17463477640676,-4.380583283562295,False,False,True,False,True,
2022-02-14 00:00:00+00:00,18.42,18.8505,18.32,18.6,397011,,,,,,,,,,,,18.19617220696905,#000000,,18.19617220696905,,0,,,0.0,0.0,0.0,0.0,50.97326774971767,-4.380583283562295,False,False,False,False,True,
2022-02-15 00:00:00+00:00,18.78,18.86,18.62,18.72,282224,,,,,,,,,,,,18.22650093062926,#000000,,18.22650093062926,,0,,,0.0,0.0,0.0,0.0,52.31699880222359,-3.6323779884704166,False,False,True,False,True,
2022-02-16 00:00:00+00:00,18.76,18.95,18.25,18.56,789590,,,,,,,,,,,,18.282913429470305,#000000,,18.282913429470305,,0,,,0.0,0.0,0.0,0.0,53.073711103189666,-2.5759620868589366,False,False,True,False,True,
2022-02-17 00:00:00+00:00,18.62,18.97,18.0,18.18,594561,,,,,,,,,,,,18.30527789527741,#000000,,18.30527789527741,,0,,,0.0,0.0,0.0,0.0,52.573852086590335,-2.5759620868589366,False,False,True,False,True,
2022-02-18 00:00:00+00:00,18.78,18.98,18.54,18.69,390421,,,,,,,,,,,,18.33116232648718,#000000,,18.33116232648718,,0,,,0.0,0.0,0.0,0.0,53.28801600997978,-1.7252222259802252,False,False,True,False,True,
2022-02-22 00:00:00+00:00,18.27,19.0,18.23,18.55,644739,,,,,,,,,,,,18.422739013761444,#000000,,18.422739013761444,,0,,,0.0,0.0,0.0,0.0,50.383699496504896,-1.7252222259802252,False,False,False,False,False,
2022-02-23 00:00:00+00:00,18.1,18.51,18.02,18.45,676608,,,,,,,,,,,,18.342955449841604,#000000,,18.342955449841604,,0,,,0.0,0.0,0.0,0.0,47.50198489321425,2.425092551225603,False,False,False,False,False,
2022-02-24 00:00:00+00:00,18.16,18.23,17.31,17.37,617519,,,,,,,,,,,,18.25598103696835,#000000,,18.25598103696835,,0,,,0.0,0.0,0.0,0.0,46.04906027940451,0.9734916705564487,False,False,False,True,False,
2022-02-25 00:00:00+00:00,18.22,18.3,17.99,18.23,352444,,,,,,,,,,,,18.250523810268813,#000000,,18.250523810268813,,0,,,0.0,0.0,0.0,0.0,45.570081380114104,0.3985571778003276,False,False,False,True,False,
2022-02-28 00:00:00+00:00,18.2,18.295,17.9101,18.22,586291,,,,,,,,,,,,18.238821102364852,#000000,,18.238821102364852,,0,,,0.0,0.0,0.0,0.0,45.111214635018825,-0.22283082837949308,False,False,False,True,False,
2022-03-01 00:00:00+00:00,18.03,18.21,17.89,18.21,284247,,,,,,,,,,,,18.228851060506496,#000000,,18.228851060506496,,0,,,0.0,0.0,0.0,0.0,43.617038013548175,-1.8349645664974545,False,False,False,True,False,
2022-03-02 00:00:00+00:00,18.03,18.06,17.66,18.02,616967,,,,,,,,,,,,18.197233419100073,#000000,,18.197233419100073,,0,,,0.0,0.0,0.0,0.0,42.62092026590108,-2.956320427844439,False,False,False,True,False,
2022-03-03 00:00:00+00:00,18.04,18.18,17.9,18.18,205497,,,,,,,,,,,,18.192755287536222,#000000,,18.192755287536222,,0,,,0.0,0.0,0.0,0.0,42.06981669694712,-3.6713240368508835,False,False,False,True,False,
2022-03-04 00:00:00+00:00,17.14,17.895,17.06,17.8,1123863,,,,,,,,,,,,18.067245126064265,#000000,,18.067245126064265,,0,,,0.0,0.0,0.0,0.0,36.77151723048135,-8.760219666319905,False,False,False,True,False,
2022-03-07 00:00:00+00:00,16.0,17.17,15.93,17.13,1263365,,,,,,,,,,,,17.823599754561457,#000000,,17.823599754561457,,0,,,0.0,0.0,0.0,0.0,30.318964485670264,-14.653758770682288,False,False,False,True,False,
2022-03-08 00:00:00+00:00,16.26,16.73,15.8,16.06,769608,,,,,,,,,,,,17.70171191742985,#000000,,17.70171191742985,,0,,,0.0,0.0,0.0,0.0,28.14981882481032,-16.393584952371405,False,False,False,True,False,
2022-03-09 00:00:00+00:00,16.75,16.87,16.38,16.58,349236,,,,,,,,,,,,17.667389933199594,#000000,,17.667389933199594,,0,,,0.0,0.0,0.0,0.0,30.21784971889758,-16.393584952371405,False,False,False,True,False,
2022-03-10 00:00:00+00:00,16.69,16.73,16.37,16.42,351482,,,,,,,,,,,,17.632899660332953,#000000,,17.632899660332953,,0,,,0.0,0.0,0.0,0.0,31.387013588176956,-16.393584952371405,False,False,False,True,True,
2022-03-11 00:00:00+00:00,16.3,16.9399,16.27,16.74,472514,,,,,,,,,,,,17.586107132759885,#000000,,17.586107132759885,,0,,,0.0,0.0,0.0,0.0,30.865914877904824,-16.393584952371405,False,False,False,True,True,
2022-03-14 00:00:00+00:00,15.27,16.3,15.11,16.21,765086,,,,,,,,,,,,16.824290019950705,#000000,,16.824290019950705,,0,,,0.0,0.0,0.0,0.0,28.017827973670382,-16.393584952371405,False,False,False,True,True,
2022-03-15 00:00:00+00:00,15.92,16.06,15.32,15.32,336601,,,,,,,,,,,,16.814852116329806,#000000,,16.814852116329806,,0,,,0.0,0.0,0.0,0.0,29.968299247669293,-16.393584952371405,False,False,False,True,True,0.0
2022-03-16 00:00:00+00:00,17.36,17.47,16.13,16.13,921869,,,,,,,,,,,,17.00474435637774,#000000,,17.00474435637774,,0,,,0.0,0.0,0.0,0.0,37.13069658151973,-19.35622394716096,False,False,False,True,True,0.0
2022-03-17 00:00:00+00:00,17.39,17.755,17.03,17.28,344910,,,,,,,,,,,,17.061566252982058,#000000,,17.061566252982058,,0,,,0.0,0.0,0.0,0.0,42.00364512666974,-15.02727785802248,True,False,False,True,True,0.0
2022-03-18 00:00:00+00:00,17.49,17.75,17.23,17.23,419035,,,,,,,,,,,,17.11883798066927,#000000,,17.11883798066927,,0,,,0.0,0.0,0.0,0.0,45.601734594739206,-11.911505246058688,True,False,False,True,True,0.0
2022-03-21 00:00:00+00:00,17.2,17.6,17.11,17.43,203950,,,,,,,,,,,,17.135078612590522,#000000,,17.135078612590522,,0,,,0.0,0.0,0.0,0.0,46.85969718341186,-10.884614027604421,True,False,False,False,True,0.0
2022-03-22 00:00:00+00:00,17.32,17.51,17.2,17.2,260621,,,,,,,,,,,,17.154356211647766,#000000,,17.154356211647766,,0,,,0.0,0.0,0.0,0.0,48.181939330387024,-9.617905199667284,True,False,False,False,True,0.0
2022-03-23 00:00:00+00:00,16.89,17.35,16.88,17.28,144462,,,,,,,,,,,,17.157430277472212,#000000,,17.157430277472212,,0,,,0.0,0.0,0.0,0.0,47.34387733903277,-9.617905199667284,True,False,False,False,True,0.0
2022-03-24 00:00:00+00:00,17.47,17.49,16.87,16.9,227349,,,,,,,,,,,,17.168919262806337,#000000,,17.168919262806337,,0,,,0.0,0.0,0.0,0.0,49.15553688156564,-8.398185189159307,True,False,False,False,True,0.0
2022-03-25 00:00:00+00:00,17.25,17.55,17.23,17.43,159980,,,,,,,,,,,,17.177553280530173,#000000,,17.177553280530173,,0,,,0.0,0.0,0.0,0.0,49.45231956813027,-7.820570297122039,True,False,False,False,True,0.0
2022-03-28 00:00:00+00:00,17.51,17.54,17.16,17.16,130131,,,,,,,,,,,,17.18506535367393,#000000,,17.18506535367393,,0,,,0.0,0.0,0.0,0.0,50.700382870817805,-6.279465186267693,True,False,False,False,True,0.0
2022-03-29 00:00:00+00:00,17.71,17.79,17.53,17.65,718302,,,,,,,,,,,,17.350358196210806,#000000,,17.350358196210806,,0,,,0.0,0.0,0.0,0.0,52.322834107966465,-4.394832294957645,True,False,True,False,True,0.0
2022-03-30 00:00:00+00:00,16.92,17.7543,16.82,17.72,251314,,,,,,,,,,,,17.318797809681897,#000000,,17.318797809681897,,0,,,0.0,0.0,0.0,0.0,50.06267906495478,-4.394832294957645,True,False,False,False,True,0.0
2022-03-31 00:00:00+00:00,16.91,17.17,16.63,16.92,551370,,,,,,,,,,,,17.252392372840866,#000000,,17.252392372840866,,0,,,0.0,0.0,0.0,0.0,48.51786838736862,-4.394832294957645,True,False,False,False,False,0.0
2022-04-01 00:00:00+00:00,16.65,17.095,16.58,17.0,563739,,,,,,,,,,,,17.20306968680811,#000000,,17.20306968680811,,0,,,0.0,0.0,0.0,0.0,46.475332798822734,-4.394832294957645,True,False,False,True,False,0.0
2022-04-04 00:00:00+00:00,16.74,17.08,16.66,16.69,551871,,,,,,,,,,,,17.175583979721527,#000000,,17.175583979721527,,0,,,0.0,0.0,0.0,0.0,45.590485950821545,1.6299909037088298,True,False,False,True,False,0.0
2022-04-05 00:00:00+00:00,16.05,16.685,16.02,16.59,657811,,,,,,,,,,,,17.099454663496573,#000000,,17.099454663496573,,0,,,0.0,0.0,0.0,0.0,42.471375069356384,-1.5286562354045543,False,False,False,True,False,0.0
2022-04-06 00:00:00+00:00,15.78,16.035,15.7,15.85,490812,,,,,,,,,,,,17.029359812850515,#000000,,17.029359812850515,,0,,,0.0,0.0,0.0,0.0,39.55424578364205,-4.396812945543928,False,True,False,True,False,0.0
2022-04-07 00:00:00+00:00,15.71,16.03,15.38,15.89,324371,,,,,,,,,,,,16.984230376242294,#000000,,16.984230376242294,,0,,,0.0,0.0,0.0,0.0,37.39147039781086,-6.5133744625958485,False,True,False,True,False,0.0
2022-04-08 00:00:00+00:00,15.81,15.95,15.51,15.63,349952,,,,,,,,,,,,16.94239758072851,#000000,,16.94239758072851,,0,,,0.0,0.0,0.0,0.0,36.60957754981929,-7.367326473813449,False,True,False,True,False,0.0
2022-04-11 00:00:00+00:00,15.45,15.87,15.38,15.53,261740,,,,,,,,,,,,16.90842469805295,#000000,,16.90842469805295,,0,,,0.0,0.0,0.0,0.0,34.86343384471619,-9.185307510630679,False,True,False,True,False,0.0
2022-04-12 00:00:00+00:00,15.25,15.85,15.1191,15.64,254050,,,,,,,,,,,,16.87347548400035,#000000,,16.87347548400035,,0,,,0.0,0.0,0.0,0.0,33.06963474461952,-11.044823128427801,False,True,False,True,False,0.0
2022-04-13 00:00:00+00:00,15.17,15.5702,15.1,15.29,276496,,,,,,,,,,,,16.834481828554857,#000000,,16.834481828554857,,0,,,0.0,0.0,0.0,0.0,31.620104878437193,-12.582682591024493,False,True,False,True,False,0.0
2022-04-14 00:00:00+00:00,14.98,15.22,14.8,15.22,369514,,,,,,,,,,,,16.776497560430244,#000000,,16.776497560430244,,0,,,0.0,0.0,0.0,0.0,30.048945005796732,-14.245286153192062,False,True,False,True,False,0.0
2022-04-18 00:00:00+00:00,14.77,15.06,14.718,14.95,470461,,,,,,,,,,,,16.70309498007481,#000000,,16.70309498007481,,0,,,0.0,0.0,0.0,0.0,28.361775574757143,-16.013854272733603,False,True,False,True,False,0.0
2022-04-19 00:00:00+00:00,15.3,15.51,14.675,14.79,510115,,,,,,,,,,,,16.64486391674245,#000000,,16.64486391674245,,0,,,0.0,0.0,0.0,0.0,31.369912016110973,-16.013854272733603,False,True,False,True,True,0.0
2022-04-20 00:00:00+00:00,15.11,15.61,15.09,15.54,139918,,,,,,,,,,,,16.631143648862334,"rgba(239, 83, 80, 1.0)",1.3236674005910245,16.631143648862334,-1.1491887223203776,0,,,0.0,0.0,0.0,0.0,32.61276379584982,-16.013854272733603,False,True,False,True,True,0.0
2022-04-21 00:00:00+00:00,15.37,16.5,15.2,15.2,1028284,,,,,,,,,,,,16.572652341525668,"rgba(239, 83, 80, 0.5)",1.310930114752796,16.572652341525668,-0.9174038554697895,0,,,0.0,0.0,0.0,0.0,35.265946732587246,-20.414517509277722,False,True,False,True,True,0.0
2022-04-22 00:00:00+00:00,15.09,15.54,14.94,15.28,450319,,,,,,,,,,,,16.53349290549053,"rgba(239, 83, 80, 1.0)",1.3051499793006482,16.53349290549053,-1.105997723161296,0,,,0.0,0.0,0.0,0.0,35.80626198723691,-19.79307523862164,False,True,False,True,True,0.0
2022-04-25 00:00:00+00:00,15.03,15.09,14.66,14.96,392360,,,,,,,,,,,,16.180773707265732,"rgba(239, 83, 80, 0.5)",1.3047834793282536,16.180773707265732,-0.8819652651167764,0,,,-1.0,0.0,14.66,122.0,35.908725347985154,-19.487275140546327,False,True,False,True,True,0.0
2022-04-26 00:00:00+00:00,17.51,18.2,17.36,17.98,2990636,,,,,,,,,,,,16.851038741703405,"rgba(38, 166, 154, 0.5)",1.271758136107952,16.851038741703405,0.518149827067952,0,,,0.0,0.0,0.0,0.0,46.36903876899288,-9.607559534575131,True,False,False,False,True,0.0
2022-04-27 00:00:00+00:00,18.43,18.55,17.55,17.55,1571097,,,,,,,,,,,,17.001751382291157,"rgba(38, 166, 154, 1.0)",1.2732886695624255,17.001751382291157,1.121700563156405,0,,,0.0,0.0,0.0,0.0,55.15324576342455,-1.7925460972445748,True,False,True,False,True,4.027201801876934
2022-04-28 00:00:00+00:00,17.92,18.61,17.61,18.5,806065,,,,,,,,,,,,17.053590764802497,"rgba(38, 166, 154, 0.5)",1.2741043418315037,17.053590764802497,0.6800143494935872,0,,,0.0,0.0,0.0,0.0,58.78043053126475,1.0522608547517507,True,False,True,False,True,1.4225567099306566
2022-04-29 00:00:00+00:00,18.29,18.65,17.86,17.94,811991,,,,,,,,,,,,17.304033340659394,"rgba(38, 166, 154, 0.5)",1.2773564057800793,17.304033340659394,0.7718806238251701,0,,,0.0,0.0,0.0,0.0,61.97255510591041,3.649728500410724,True,False,True,False,True,3.1750357834439527
2022-05-02 00:00:00+00:00,18.58,18.61,17.97,18.17,404458,,,,,,,,,,,,17.335183907585222,"rgba(38, 166, 154, 0.5)",1.2705233794219108,17.335183907585222,0.9797663801992914,0,,,0.0,0.0,0.0,0.0,64.68772870056196,5.956871056086655,True,False,True,False,True,4.5176726936663805
2022-05-03 00:00:00+00:00,18.23,18.44,18.01,18.37,446159,,,,,,,,,,,,17.353256030696667,"rgba(38, 166, 154, 0.5)",1.245105849547175,17.353256030696667,0.7041521567200022,0,,,0.0,0.0,0.0,0.0,64.88958508200355,6.101075007688252,True,False,True,False,True,2.7282778555385647
2022-05-04 00:00:00+00:00,18.14,18.16,17.25,17.78,493598,,,,,,,,,,,,17.3497976403567,"rgba(38, 166, 154, 0.5)",1.2103745678898787,17.3497976403567,0.6528577025712857,0,,,0.0,0.0,0.0,0.0,64.60863757340437,6.101075007688252,True,False,True,False,True,2.27201705538511
2022-05-05 00:00:00+00:00,18.09,18.15,17.69,17.83,405481,,,,,,,,,,,,17.35709866610357,"rgba(38, 166, 154, 0.5)",1.1956924640008755,17.35709866610357,0.6129513699903123,0,,,0.0,0.0,0.0,0.0,64.1751317313599,6.101075007688252,True,False,True,False,True,2.0157368835789775
2022-05-06 00:00:00+00:00,17.6,18.09,17.36,18.09,512278,,,,,,,,,,,,17.352415166820304,#000000,1.1862703002373622,17.352415166820304,0.20870861651864497,0,,,0.0,0.0,0.0,0.0,61.552712114856,6.101075007688252,True,False,True,False,True,0.0
2022-05-09 00:00:00+00:00,16.02,17.45,15.8899,17.3,543578,,,,,,,,,,,,17.29017913218137,"rgba(239, 83, 80, 1.0)",1.1867333466436567,17.29017913218137,-1.0703155310952668,0,,,0.0,0.0,0.0,0.0,54.516889887776955,12.753376960320786,True,False,True,False,False,0.0
2022-05-10 00:00:00+00:00,16.42,16.62,15.91,16.16,353625,,,,,,,,,,,,17.252498366094922,"rgba(239, 83, 80, 0.5)",1.186915648543221,17.252498366094922,-0.7013964026143731,0,,,0.0,0.0,0.0,0.0,51.2704379635182,9.685229145017416,True,False,False,False,False,0.0
2022-05-11 00:00:00+00:00,16.28,17.12,16.2401,16.95,355528,,,,,,,,,,,,17.22578974574098,"rgba(239, 83, 80, 0.5)",1.1908744156601452,17.22578974574098,-0.794197720014576,0,,,0.0,0.0,0.0,0.0,48.69950177205172,7.218615734572744,True,False,False,False,False,0.0
2022-05-12 00:00:00+00:00,15.95,16.5499,15.72,16.02,415077,,,,,,,,,,,,17.02462287891235,"rgba(239, 83, 80, 0.5)",1.1992668481088735,17.02462287891235,-0.8960665264840146,0,,,0.0,0.0,0.0,0.0,46.02759117159175,4.605168672012887,True,False,False,True,False,0.0
2022-05-13 00:00:00+00:00,16.66,16.72,15.99,16.13,564642,,,,,,,,,,,,17.026164325527212,#000000,1.1993962445127844,17.026164325527212,-0.30529053863759104,0,,,0.0,0.0,0.0,0.0,46.916721429362255,4.605168672012887,True,False,False,True,False,0.0
2022-05-16 00:00:00+00:00,16.86,16.98,16.47,16.47,165639,,,,,,,,,,,,17.03113710702458,#000000,1.199878552412935,17.03113710702458,-0.14262869077910204,0,,,0.0,0.0,0.0,0.0,48.1964210429567,4.605168672012887,True,False,False,False,False,0.0
2022-05-17 00:00:00+00:00,17.33,17.43,16.9761,17.0,222716,,,,,,,,,,,,17.051696149599945,#000000,1.200016546432478,17.051696149599945,0.2319166775053407,0,,,0.0,0.0,0.0,0.0,50.59364919047593,4.605168672012887,True,False,False,False,True,0.0
2022-05-18 00:00:00+00:00,19.66,19.99,19.11,19.16,2548745,,,,,,,,,,,,17.621175322432503,"rgba(0, 255, 255, 0.75)",1.2323148655793887,17.621175322432503,1.6544673236648146,0,,,0.0,0.0,0.0,0.0,57.23365813341263,-1.0345614731634356,True,False,True,False,True,8.474659127885676
2022-05-19 00:00:00+00:00,20.12,20.27,19.48,19.51,1182412,,,,,,,,,,,,17.787148712460883,"rgba(0, 255, 255, 0.75)",1.2736093564326587,17.787148712460883,1.8316851048215943,0,,,0.0,0.0,0.0,0.0,62.3343935821506,3.727761026119218,True,False,True,False,True,10.095668475666443
2022-05-20 00:00:00+00:00,19.64,20.64,19.545,20.21,735996,,,19.941666666666666,,,,,,,,,18.130464960231727,"rgba(38, 166, 154, 1.0)",1.2971048843794781,18.130464960231727,1.1637725352413733,0,,,0.0,0.0,0.0,0.0,63.97046996246981,5.231561841957621,True,False,True,False,True,7.943684349355262
2022-05-23 00:00:00+00:00,19.49,19.81,19.41,19.59,253742,,,19.84638140598825,,,,,,,,,18.136737062571257,"rgba(38, 166, 154, 1.0)",1.320086292565693,18.136737062571257,1.0251321788960985,0,,,0.0,0.0,0.0,0.0,64.51268933691796,5.8794856854376505,True,False,True,False,True,7.280169369397566
2022-05-24 00:00:00+00:00,18.76,19.35,18.51,19.35,861228,,,19.393636058144775,,,,,,,,,18.10623289697984,#000000,1.3248686761370072,18.10623289697984,0.49345804214073985,0,,,0.0,0.0,0.0,0.0,62.341511076724935,5.8794856854376505,True,False,True,False,True,4.1364101195089376
2022-05-25 00:00:00+00:00,19.24,19.49,18.79,18.79,240821,,,19.368273283401543,,,,,,,,,18.113726679783674,"rgba(38, 166, 154, 0.5)",1.3360997831863635,18.113726679783674,0.8429559935488948,0,,,0.0,0.0,0.0,0.0,61.97629227456733,5.8794856854376505,True,False,True,False,True,5.907645972263609
2022-05-26 00:00:00+00:00,19.49,19.86,19.11,19.11,313731,,,19.383714312953245,,,,,,,,,18.13400779809981,"rgba(38, 166, 154, 1.0)",1.3497707112591342,18.13400779809981,1.0046092944447222,8,0.3415691595655448,2.7325532765243583,0.0,0.0,0.0,0.0,62.28065171936786,5.8794856854376505,True,False,True,False,True,6.813430261328243
2022-05-27 00:00:00+00:00,19.66,19.66,19.21,19.46,383117,,,19.40106408930056,,,,,,,,,18.158116115707397,"rgba(38, 166, 154, 1.0)",1.3672424144312652,18.158116115707397,1.0984766625436682,8,0.34327905137948156,2.7462324110358525,0.0,0.0,0.0,0.0,62.86389786251198,5.8794856854376505,True,False,True,False,True,7.428102705584738
2022-05-31 00:00:00+00:00,19.5,19.66,19.19,19.66,428105,,,19.407576803430388,,,,,,,,,18.181153322729465,"rgba(38, 166, 154, 0.5)",1.3819179777748434,18.181153322729465,0.9543595918725473,8,0.3443640340324275,2.75491227225942,0.0,0.0,0.0,0.0,62.59429109588403,5.8794856854376505,True,False,True,False,True,6.720610775245287
2022-06-01 00:00:00+00:00,19.8,19.94,19.43,19.54,266318,,,19.43171985460286,,,,,,,,,18.200808945757018,"rgba(38, 166, 154, 1.0)",1.40391180647517,18.200808945757018,1.1390965207836696,8,0.3446295591044285,2.757036472835428,0.0,0.0,0.0,0.0,63.17118850155144,6.810554657054752,True,False,True,False,True,7.823767025198386
