date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bear_19,aVWAP_BoS_CHoCH_bear_47,aVWAP_BoS_CHoCH_bear_75,aVWAP_BoS_CHoCH_bear_122,aVWAP_BoS_CHoCH_bear_156,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,23.7,24.7,22.2,24.7,741268,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,23.3,24.771,21.9,24.0,699048,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,21.3,23.3,20.3,23.1,692600,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,17.9,21.1,17.7,21.0,945933,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,17.8,20.0,16.6,17.5,883804,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,18.6,20.5,17.8,17.8,509688,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,3.9512969961654876,-46.264789558312316,False,False,False,True,True,
2022-02-11 00:00:00+00:00,16.0,20.6,15.95,20.077,1511382,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,5.489331340489462,-44.97293138305191,False,False,False,True,True,
2022-02-18 00:00:00+00:00,15.3,17.4,15.2,16.1,1003995,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,6.359305057336919,-44.331790128228505,False,False,False,True,True,
2022-02-25 00:00:00+00:00,15.2,15.5,13.6,15.5,681833,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,6.949135737493969,-43.93861730485525,False,False,False,True,True,
2022-03-04 00:00:00+00:00,14.9,16.459,14.62,14.9,627374,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,7.274257679225847,-43.76797049962522,False,False,False,True,True,
