date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_255,aVWAP_BoS_CHoCH_bull_509,aVWAP_BoS_CHoCH_bull_685,aVWAP_BoS_CHoCH_bear_125,aVWAP_BoS_CHoCH_bear_171,aVWAP_BoS_CHoCH_bear_406,aVWAP_BoS_CHoCH_bear_498,aVWAP_BoS_CHoCH_bear_701,aVWAP_BoS_CHoCH_bear_807,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,2.235,2.33,2.23,2.325,2036.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,2.325,2.345,2.295,2.325,2599.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 17:00:00+00:00,2.32,2.385,2.32,2.38,3540.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-02-03 18:00:00+00:00,2.38,2.39,2.36,2.36,1989.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,90.32258064516125,16.129032258064385,False,False,True,False,True,
2025-02-03 19:00:00+00:00,2.365,2.42,2.36,2.41,1598.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,88.22097311231246,16.129032258064385,False,False,True,False,True,
2025-02-03 20:00:00+00:00,2.415,2.445,2.4,2.405,4312.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,85.47184495591374,16.129032258064385,False,False,True,False,True,
2025-02-04 15:00:00+00:00,2.46,2.535,2.46,2.5,745.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,87.02433756874704,16.206364317423194,False,False,True,False,True,
2025-02-04 16:00:00+00:00,2.5,2.51,2.455,2.46,371.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,82.24037014032032,16.206364317423194,False,False,True,False,True,
2025-02-04 17:00:00+00:00,2.46,2.47,2.445,2.465,710.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,79.29258912045881,16.206364317423194,False,False,True,False,True,
2025-02-04 18:00:00+00:00,2.455,2.49,2.45,2.485,3128.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,78.27268190339854,16.206364317423194,False,False,True,False,True,
