date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_211,aVWAP_BoS_CHoCH_bull_322,aVWAP_BoS_CHoCH_bull_395,aVWAP_BoS_CHoCH_bull_542,aVWAP_BoS_CHoCH_bear_49,aVWAP_BoS_CHoCH_bear_132,aVWAP_BoS_CHoCH_bear_300,aVWAP_BoS_CHoCH_bear_745,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,11.6855527284,11.6952502825,11.5691820788,11.6467625119,1000,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,11.7825282697,11.7922258239,11.4916016458,11.5497869706,7315,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,11.7631331615,11.8310160404,11.7049478367,11.7728307156,9075,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,93.98907105349352,25.956284213974072,False,False,True,False,True,
2022-01-06 00:00:00+00:00,11.8310160404,11.8990103854,11.8310160404,11.8892969076,6904,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,92.44489917668591,25.956284213974072,False,False,True,False,True,
2022-01-07 00:00:00+00:00,11.7339783965,11.8795834297,11.7339783965,11.8795834297,4878,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,79.74389010442222,25.956284213974072,False,False,True,False,False,
2022-01-10 00:00:00+00:00,11.5978925716,11.6853138724,11.5948813935,11.6853138724,3827,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,64.4521354797063,33.41202359638676,False,False,True,False,False,
2022-01-11 00:00:00+00:00,11.6076060495,11.7338812617,11.5493251823,11.5493251823,16857,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,54.890966105819416,24.808439171500467,False,False,True,False,False,
2022-01-12 00:00:00+00:00,11.8018756068,11.8504429961,11.6464599609,11.6464599609,20418,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,56.80876514957431,24.808439171500467,False,False,True,False,False,
2022-01-13 00:00:00+00:00,11.6076060495,11.8504429961,11.6076060495,11.8504429961,21299,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,52.048262825491676,22.26175293443839,False,False,False,False,False,
2022-01-14 00:00:00+00:00,11.5784656159,11.6950273503,11.568752138,11.6950273503,18604,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.20865967477638,18.197626744008062,False,False,False,False,False,
