date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_87,aVWAP_BoS_CHoCH_bull_104,aVWAP_BoS_CHoCH_bear_24,aVWAP_BoS_CHoCH_bear_129,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,9.881941276,9.9276486825,9.0409249972,9.1871886979,1636683,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,9.4340086927,10.4030057096,9.0774909224,9.8453753509,2620325,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,9.159764254,9.5420610016,8.784963521,9.4797160992,2426486,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,7.7885420603,9.4157257302,7.7702590977,9.0683494411,2910167,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,7.9165227984,8.2090501997,7.3131850331,7.560005028,4242654,,,,,,"rgba(239, 83, 80, 0.5)",,7.812919343733333,,0,,,0.0,0.0,0.0,0.0,1.8184120282172265,-48.281032379575905,False,False,False,True,True,
2022-02-04 00:00:00+00:00,8.0993524242,8.6204168578,7.8708153919,7.8708153919,1994862,,,,,,"rgba(239, 83, 80, 0.5)",,7.93571048901776,,0,,,0.0,0.0,0.0,0.0,5.492079821464179,-44.88285159961699,False,False,False,True,True,
2022-02-11 00:00:00+00:00,8.643270561,9.3608768424,7.9073813171,8.0993524242,3011983,,,,,,"rgba(239, 83, 80, 0.5)",,8.164133987149144,,0,,,0.0,0.0,0.0,0.0,13.492608851479076,-37.524912942025296,False,False,False,True,True,
2022-02-18 00:00:00+00:00,8.062786499,8.7392561146,7.9530887235,8.6204168578,2151352,,,,,,"rgba(239, 83, 80, 0.5)",,8.18065975257282,,0,,,0.0,0.0,0.0,0.0,17.27998550551666,-34.4207429246184,False,False,False,True,True,
2022-02-25 00:00:00+00:00,8.2730405687,8.4752704493,7.4640194744,8.0079376113,2302254,,,,,,"rgba(239, 83, 80, 0.5)",,8.162198360342144,,0,,,0.0,0.0,0.0,0.0,21.502419127656175,-30.92572984063915,False,False,False,True,True,
2022-03-04 00:00:00+00:00,9.35772811,9.3761126446,8.0983874901,8.1443488265,4762917,,,,,,"rgba(239, 83, 80, 0.5)",,8.363867062477423,,0,,,0.0,0.0,0.0,0.0,30.071506739486278,-23.344255729480345,False,False,False,True,True,
2022-03-11 00:00:00+00:00,9.4772275848,9.9919945536,8.9073070123,9.5783425251,6358421,,,,,,"rgba(239, 83, 80, 0.5)",,8.644329279295055,,0,,,0.0,0.0,0.0,0.0,36.64496532505659,-17.83305345818227,False,False,False,True,True,
2022-03-18 00:00:00+00:00,9.8357260095,10.1114940284,9.0268064872,9.4036894465,4741939,,,,,,"rgba(239, 83, 80, 0.5)",,8.806906041324002,,0,,,0.0,0.0,0.0,0.0,42.61407782579934,-12.933697744450456,False,False,False,True,True,
2022-03-25 00:00:00+00:00,10.9663748872,11.4903341232,9.9460332171,9.9460332171,8171504,,,,,10.800914075833333,#000000,,10.019794496700415,,0,,,0.0,0.0,0.0,0.0,49.826330048215915,-6.848214112217391,False,False,False,False,True,
2022-04-01 00:00:00+00:00,10.837683145,10.9571826199,9.8449182768,10.9387980853,5380564,,,,,10.699941900762072,"rgba(38, 166, 154, 0.5)",,10.050913220929608,,0,,,0.0,0.0,0.0,0.0,54.41985482338359,-3.264290172544179,False,False,True,False,True,
2022-04-08 00:00:00+00:00,10.1114940284,10.8928367488,9.6105154607,10.8928367488,3216967,,,,,10.604982551926394,"rgba(38, 166, 154, 0.5)",,10.031311045120948,,0,,,0.0,0.0,0.0,0.0,54.909710787422775,-3.264290172544179,False,False,True,False,True,
2022-04-15 00:00:00+00:00,9.9460332171,10.2585703052,9.6610729308,10.2585703052,4183481,,,,,10.475248903387392,"rgba(38, 166, 154, 0.5)",,9.987046821398792,,0,,,0.0,0.0,0.0,0.0,54.69948237552587,-3.264290172544179,False,False,True,False,True,
2022-04-22 00:00:00+00:00,9.3209590408,10.2401857706,9.2474209024,10.0103790882,6192983,,,,,10.276220727870534,#000000,,9.893211748670524,,0,,,0.0,0.0,0.0,0.0,52.632310402707645,-3.264290172544179,False,False,False,False,True,
2022-04-29 00:00:00+00:00,8.7969998047,9.2382286351,8.5580927777,9.1646904967,4547148,,,,,10.073663520585487,#000000,,9.767966253222646,,0,,,0.0,0.0,0.0,0.0,49.79830217292406,-3.264290172544179,False,False,False,False,False,
2022-05-06 00:00:00+00:00,8.3833477763,8.9716528834,8.1811178957,8.7234616664,3999443,,,,,9.89867723696057,#000000,,9.651355140399778,,0,,,0.0,0.0,0.0,0.0,46.82137984653012,-3.264290172544179,False,False,False,False,False,
2022-05-13 00:00:00+00:00,8.1075797574,8.5028472512,7.3170447697,8.190310163,7577652,,,,,9.561935843014906,"rgba(239, 83, 80, 0.5)",,8.93106873922966,,0,,,0.0,0.0,0.0,0.0,44.10080350360485,3.723400488215354,False,False,False,True,False,
2022-05-20 00:00:00+00:00,8.1719256284,8.7326539337,8.0110609507,8.1811178957,5475688,,,,,9.420765287547129,"rgba(239, 83, 80, 0.5)",,8.907922675115762,,0,,,0.0,0.0,0.0,0.0,42.39097989176025,2.0711998120806356,False,False,False,True,False,
2022-05-27 00:00:00+00:00,9.0176142199,9.0773639574,8.1995024303,8.2546560341,2719589,,,,,9.386103240551396,"rgba(239, 83, 80, 0.5)",,8.929028800031334,,0,,,0.0,0.0,0.0,0.0,43.91108411599438,2.0711998120806356,False,False,False,True,False,
2022-06-03 00:00:00+00:00,8.7142693991,9.2474209024,8.6729041962,9.0176142199,2570443,,,,,9.361942421054708,"rgba(239, 83, 80, 0.5)",,8.930841815433222,,0,,,0.0,0.0,0.0,0.0,44.23026684920947,2.0711998120806356,False,False,False,True,False,
2022-06-10 00:00:00+00:00,7.9053498768,8.9256915469,7.8134272038,8.8429611412,3869115,,,,,9.285293256702655,"rgba(239, 83, 80, 0.5)",,8.797045568453632,,0,,,0.0,0.0,0.0,0.0,42.67728541120261,2.001896949823063,False,False,False,True,False,
2022-06-17 00:00:00+00:00,8.4936549839,8.9486722152,7.1240071564,7.6203895905,14122866,,,,,8.62953543687184,"rgba(239, 83, 80, 0.5)",,8.448876366684942,,0,,,-1.0,0.0,7.124007,38.0,43.27068671008577,2.001896949823063,False,False,False,True,False,
2022-06-24 00:00:00+00:00,8.6039621915,8.9164992796,8.2178869649,8.6407312607,9604092,,,,,8.67972825792506,"rgba(239, 83, 80, 0.5)",,8.514692812425182,,0,,,0.0,0.0,0.0,0.0,43.997371550376485,2.001896949823063,False,False,False,True,False,
2022-07-01 00:00:00+00:00,8.5023042064,8.8534863367,8.1788469812,8.6409287315,7706277,,,,,8.678301258250118,"rgba(239, 83, 80, 0.5)",,8.527645724569844,,0,,,0.0,0.0,0.0,0.0,44.27307473580367,2.001896949823063,False,False,False,True,False,
2022-07-08 00:00:00+00:00,8.4745793014,8.5392707464,8.0956722661,8.3082298713,7340997,,,,,8.65389085128351,"rgba(239, 83, 80, 0.5)",,8.514662384016399,,0,,,0.0,0.0,0.0,0.0,44.40059379065673,2.001896949823063,False,False,False,True,False,
2022-07-15 00:00:00+00:00,8.4376127614,8.4976833889,8.1511220761,8.3729213163,10908749,,,,,8.62301884598163,"rgba(239, 83, 80, 0.5)",,8.497839794728273,,0,,,0.0,0.0,0.0,0.0,44.393810343946036,2.001896949823063,False,False,False,True,False,
2022-07-22 00:00:00+00:00,8.7518283516,8.9181777817,8.4098878563,8.4098878563,20791644,,,,,8.655300480896926,"rgba(239, 83, 80, 0.5)",,8.55342337936787,,0,,,0.0,0.0,0.0,0.0,45.425297127375565,2.001896949823063,False,False,False,True,False,
2022-07-29 00:00:00+00:00,8.5023042064,8.9828692268,8.3636796813,8.8165197966,20343766,,,,,8.656261839495528,"rgba(239, 83, 80, 0.5)",,8.569778401774432,,0,,,0.0,0.0,0.0,0.0,45.441102410924614,2.001896949823063,False,False,False,True,False,
2022-08-05 00:00:00+00:00,8.6871369065,8.7934157091,8.0679473611,8.6686536365,11857714,,,,,8.646165886510925,#000000,,8.498692995671433,,0,,,0.0,0.0,0.0,0.0,46.07622712543504,2.001896949823063,False,False,False,False,False,
2022-08-12 00:00:00+00:00,8.7610699866,8.8442447017,8.1233971711,8.7887948916,11288279,,,,,8.64275185814585,#000000,,8.511681522143713,,0,,,0.0,0.0,0.0,0.0,46.782207550522784,2.001896949823063,False,False,False,False,False,
2022-08-19 00:00:00+00:00,8.3729213163,9.0013524968,8.3267131413,8.6686536365,7467543,,,,,8.64013756958343,#000000,,8.515809766187118,,0,,,0.0,0.0,0.0,0.0,46.08405800685474,1.8336483317987557,False,False,False,False,False,
2022-08-26 00:00:00+00:00,8.8996945117,9.1880335239,8.0725681786,8.2712633312,7150848,,,8.720098738066664,,8.670010543974344,#000000,,8.588796171374106,,0,,,0.0,0.0,0.0,0.0,47.36561197384357,1.8336483317987557,False,False,False,False,False,
2022-09-02 00:00:00+00:00,8.2412131754,8.9287551991,7.9996443563,8.8442447017,6700343,,,8.560355094765166,,8.610184349376807,#000000,,8.538293840292257,,0,,,0.0,0.0,0.0,0.0,46.39724882728245,1.6334745710659462,False,False,False,False,False,
2022-09-09 00:00:00+00:00,8.8451352232,8.8730085485,8.1854665249,8.3155420428,3747357,,,8.576151011747907,,8.615743828840486,#000000,,8.545328311985902,,0,,,0.0,0.0,0.0,0.0,47.5233972615906,1.6334745710659462,False,False,False,False,False,
2022-09-16 00:00:00+00:00,7.6837466698,8.9845018496,7.5165067181,8.9566285244,7204432,,,8.426686904177037,,8.550266635069201,"rgba(239, 83, 80, 0.5)",,8.480646384981032,,0,,,0.0,0.0,0.0,0.0,45.60049784781532,0.501644192881038,False,False,False,True,False,
2022-09-23 00:00:00+00:00,6.9683313208,7.8138221878,6.8614835739,7.5815444771,6182568,,,8.184827523265284,,8.43747148907373,"rgba(239, 83, 80, 0.5)",,8.362497465034645,,0,,,0.0,0.0,0.0,0.0,42.93056665598805,-2.1985911174197525,False,False,False,True,False,
2022-09-30 00:00:00+00:00,5.9834738275,7.2238368026,5.7697783336,6.9172302245,11070883,,,7.695432119757433,,7.721820363418894,"rgba(239, 83, 80, 0.5)",,7.59543160540095,,0,,,0.0,0.0,0.0,0.0,39.56351495188116,-5.480815681955093,False,False,False,True,False,
2022-10-07 00:00:00+00:00,6.1600048876,6.5130670079,6.0067015986,6.0856760202,5744724,,,7.518907391710562,,7.636825590520676,"rgba(239, 83, 80, 0.5)",,7.491697877130852,,0,,,0.0,0.0,0.0,0.0,37.67692651449277,-7.276717869285648,False,False,False,True,False,
2022-10-14 00:00:00+00:00,6.039220478,6.4480292489,5.9091449601,6.1971693213,6204930,,,7.359576328424311,,7.551887173241152,"rgba(239, 83, 80, 0.5)",,7.389709024867515,,0,,,0.0,0.0,0.0,0.0,36.15087430599258,-8.728731743936407,False,False,False,True,False,
2022-10-21 00:00:00+00:00,6.494484791,6.5130670079,6.1181948997,6.1878782129,4729153,,,7.280321775759997,,7.515499823155693,"rgba(239, 83, 80, 0.5)",,7.34484448603045,,0,,,0.0,0.0,0.0,0.0,36.43539305975604,-8.728731743936407,False,False,False,True,False,
2022-10-28 00:00:00+00:00,6.2807892972,6.5223581163,6.039220478,6.5223581163,4331076,,,7.21167893214532,,7.4784801101978395,"rgba(239, 83, 80, 0.5)",,7.300699173696857,,0,,,0.0,0.0,0.0,0.0,36.27221675694538,-8.728731743936407,False,False,False,True,False,
2022-11-04 00:00:00+00:00,6.8289646944,6.8289646944,6.1832326587,6.2436248635,6447713,,,7.156215835759099,,7.455312836862609,"rgba(239, 83, 80, 0.5)",,7.272175006167535,,0,,,0.0,0.0,0.0,0.0,37.74369385099154,-8.728731743936407,False,False,False,True,False,
2022-11-11 00:00:00+00:00,6.3179537309,7.0426601882,5.8905627432,6.8475469113,7860818,,,7.081121943884754,,7.409886102779458,"rgba(239, 83, 80, 0.5)",,6.834955693930841,,0,,,0.0,0.0,0.0,0.0,37.851957260995015,-8.728731743936407,False,False,False,True,False,
