date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_178,aVWAP_BoS_CHoCH_bull_230,aVWAP_BoS_CHoCH_bull_290,aVWAP_BoS_CHoCH_bull_398,aVWAP_BoS_CHoCH_bull_505,aVWAP_BoS_CHoCH_bull_597,aVWAP_BoS_CHoCH_bull_641,aVWAP_BoS_CHoCH_bull_792,aVWAP_BoS_CHoCH_bull_865,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-20 00:00:00+00:00,13.2069739258,13.4693641362,13.1433641778,13.4137056068,54101,,,,,,,,,,13.415759084931425,#000000,,13.415759084931425,,0,,,0.0,0.0,0.0,0.0,50.050505084219694,-24.382314695967807,False,False,False,False,False,
2022-01-21 00:00:00+00:00,13.1433641778,13.3819007328,13.1195105223,13.1672178333,108839,,,,,,,,,,13.340815775194384,#000000,,13.340815775194384,,0,,,0.0,0.0,0.0,0.0,45.94915393767009,-24.382314695967807,False,False,False,True,False,
2022-01-24 00:00:00+00:00,13.1672178333,13.3739495143,12.9922910263,13.1195105223,177605,,,,,,,,,,13.279126820319016,#000000,,13.279126820319016,,0,,,0.0,0.0,0.0,0.0,43.68598544889774,-24.382314695967807,False,False,False,True,False,
2022-01-25 00:00:00+00:00,13.1990227073,13.2467300183,13.0081934633,13.1036080853,106448,,,,,,,,,,13.255495112488354,#000000,,13.255495112488354,,0,,,0.0,0.0,0.0,0.0,42.83066251449083,-24.382314695967807,False,False,False,True,False,
2022-01-26 00:00:00+00:00,13.1354129593,13.4057543883,13.0797544298,13.2387787998,148728,,,,,,,,,,13.245533805268956,#000000,,13.245533805268956,,0,,,0.0,0.0,0.0,0.0,41.353134802916784,-24.382314695967807,False,False,False,True,False,
2022-01-27 00:00:00+00:00,13.1513153963,13.4057543883,13.0956568668,13.3898519513,85083,,,,,,,,,,13.242595351701532,#000000,,13.242595351701532,,0,,,0.0,0.0,0.0,0.0,40.73522605328969,-24.382314695967807,False,False,False,True,False,
2022-01-28 00:00:00+00:00,13.2387787998,13.2467300183,12.9763885893,13.1274617408,89022,,,,,,,,,,13.233814599813515,#000000,,13.233814599813515,,0,,,0.0,0.0,0.0,0.0,42.2916854097946,-24.382314695967807,False,False,False,True,False,
2022-01-31 00:00:00+00:00,13.1036080853,13.1513153963,13.0399983373,13.1195105223,90274,,,,,,,,,,13.221443602608975,#000000,,13.221443602608975,,0,,,0.0,0.0,0.0,0.0,41.175403156041284,-24.382314695967807,False,False,False,True,False,
2022-02-01 00:00:00+00:00,13.0161446818,13.1592666148,12.9048276229,13.0797544298,135578,,,,,,,,,,13.197967500549876,#000000,,13.197967500549876,,0,,,0.0,0.0,0.0,0.0,39.23725312627187,-24.382314695967807,False,False,False,True,False,
2022-02-02 00:00:00+00:00,13.1354129593,13.1433641778,12.8730227489,12.9922910263,118994,,,,,,,,,,13.183864353628367,#000000,,13.183864353628367,,0,,,0.0,0.0,0.0,0.0,40.557430950745456,-23.30530248366808,False,False,False,True,False,
2022-02-03 00:00:00+00:00,13.0240959003,13.2785348923,13.0081934633,13.0797544298,69759,,,,,,,,,,13.179600896558568,#000000,,13.179600896558568,,0,,,0.0,0.0,0.0,0.0,39.843630127722875,-22.77916996857391,False,False,False,True,False,
2022-02-04 00:00:00+00:00,12.9922910263,13.0479495558,12.8412178749,13.0161446818,58654,,,,,,,,,,13.170232304623818,#000000,,13.170232304623818,,0,,,0.0,0.0,0.0,0.0,38.93724635329637,-22.54938757005775,False,False,False,True,False,
2022-02-07 00:00:00+00:00,13.1513153963,13.2069739258,12.8173642194,12.8968764044,80974,,,,,,,,,,13.16400753296438,#000000,,13.16400753296438,,0,,,0.0,0.0,0.0,0.0,41.60365631898579,-18.997100983539095,False,False,False,True,False,
2022-02-08 00:00:00+00:00,13.0479495558,13.2785348923,13.0399983373,13.1274617408,66723,,,,,,,,,,13.162170012321607,#000000,,13.162170012321607,,0,,,0.0,0.0,0.0,0.0,41.81078869967615,-17.89757205614916,False,False,False,True,False,
2022-02-09 00:00:00+00:00,12.9763885893,13.2069739258,12.9525349339,13.0559007743,64634,,,,,,,,,,13.157401612897793,#000000,,13.157401612897793,,0,,,0.0,0.0,0.0,0.0,40.94935656273799,-17.89757205614916,False,False,False,True,False,
2022-02-10 00:00:00+00:00,12.7776081269,12.9698685902,12.7378520344,12.9207300599,78398,,,,,,,,,,13.141889400978979,#000000,,13.141889400978979,,0,,,0.0,0.0,0.0,0.0,38.04373007153235,-17.89757205614916,False,False,False,True,False,
2022-02-11 00:00:00+00:00,12.5152179164,12.9644617616,12.0063399325,12.8173642194,160777,,,,,,,,,,13.084877822689382,#000000,,13.084877822689382,,0,,,0.0,0.0,0.0,0.0,33.89712196769278,-17.89757205614916,False,False,False,True,False,
2022-02-14 00:00:00+00:00,12.459559387,12.5947301014,12.380047202,12.5947301014,62394,,,,,,,,,,13.064801314555885,#000000,,13.064801314555885,,0,,,0.0,0.0,0.0,0.0,30.741935918285016,-11.379985484639192,False,False,False,True,False,
2022-02-15 00:00:00+00:00,12.4675106055,12.6503886309,12.4039008575,12.5549740089,85181,,,,,,,,,,13.040704962252978,#000000,,13.040704962252978,,0,,,0.0,0.0,0.0,0.0,28.818427064900664,-13.470995107200288,False,False,False,True,False,
2022-02-16 00:00:00+00:00,12.44365695,12.4834130424,12.173315521,12.395949639,99817,,,,,,,,,,13.008219669220685,#000000,,13.008219669220685,,0,,,0.0,0.0,0.0,0.0,27.344377571671174,-15.152709838697248,False,False,False,True,False,
2022-02-17 00:00:00+00:00,12.2289740505,12.3124618447,12.221022832,12.300535017,61717,,,,,,,,,,12.98639537398707,#000000,,12.98639537398707,,0,,,0.0,0.0,0.0,0.0,24.85174284338251,-17.79025121591515,False,False,False,True,False,
2022-02-18 00:00:00+00:00,12.4357057315,12.5390715719,12.141510647,12.141510647,82144,,,,,,,,,,12.963609477147902,#000000,,12.963609477147902,,0,,,0.0,0.0,0.0,0.0,27.580077193123827,-17.79025121591515,False,False,False,True,False,
2022-02-22 00:00:00+00:00,12.3243886725,12.6424374124,12.3084862355,12.5311203534,104699,,,,,,,,,,12.939299694561022,#000000,,12.939299694561022,,0,,,0.0,0.0,0.0,0.0,28.422045783752377,-17.79025121591515,False,False,False,True,True,
2022-02-23 00:00:00+00:00,12.3243886725,12.4992359673,12.3243886725,12.427754513,71305,,,,,,,,,,12.922696833307992,#000000,,12.922696833307992,,0,,,0.0,0.0,0.0,0.0,28.983358177504744,-17.79025121591515,False,False,False,True,True,
2022-02-24 00:00:00+00:00,12.014291151,12.1335594285,11.8552667811,12.1335594285,139489,,,,,,,,,,12.4364612949605,#000000,,12.4364612949605,,0,,,0.0,0.0,0.0,0.0,27.047524279708462,-17.79025121591515,False,False,False,True,True,
2022-02-25 00:00:00+00:00,12.189217958,12.3163579418,12.0540472435,12.0540472435,217544,,,,,,,,,,12.465844192851856,#000000,,12.465844192851856,,0,,,0.0,0.0,0.0,0.0,28.957569002727304,-17.79025121591515,False,False,False,True,True,
2022-02-28 00:00:00+00:00,12.28463258,12.4516081685,11.9904374956,12.1176569915,198855,,,,,,,,,,12.469350448860682,#000000,,12.469350448860682,,0,,,0.0,0.0,0.0,0.0,31.79405827611292,-17.79025121591515,False,False,False,True,True,
2022-03-01 00:00:00+00:00,12.1653643025,12.1862760072,12.0381448065,12.1812667395,157395,,,,,,,,,,12.449590549622396,#000000,,12.449590549622396,,0,,,0.0,0.0,0.0,0.0,32.59196595819863,-23.60179778920389,False,False,False,True,True,
2022-03-02 00:00:00+00:00,12.411852076,12.4516081685,12.189217958,12.189217958,152907,,,,,,,,,,12.457758663511417,#000000,,12.457758663511417,,0,,,0.0,0.0,0.0,0.0,36.76444395234273,-19.49707125963425,False,False,False,True,True,
2022-03-03 00:00:00+00:00,12.427754513,12.6185837569,12.395949639,12.411852076,89647,,,,,,,,,,12.468176511569059,#000000,,12.468176511569059,,0,,,0.0,0.0,0.0,0.0,39.75907324202471,-16.625113060825342,False,False,False,True,True,
2022-03-04 00:00:00+00:00,12.3243886725,12.3647965042,12.2009831544,12.2354914427,87961,,,,,,,,,,12.466163947033934,#000000,,12.466163947033934,,0,,,0.0,0.0,0.0,0.0,40.58384443922097,-15.77692254586701,False,False,False,True,True,
2022-03-07 00:00:00+00:00,12.1061863812,12.2920624071,12.0738601159,12.2920624071,226701,,,,,,,,,,12.443251236845988,#000000,,12.443251236845988,,0,,,0.0,0.0,0.0,0.0,39.00233291580578,-15.77692254586701,False,False,False,True,True,
2022-03-08 00:00:00+00:00,12.1061863812,12.2839808408,12.0819416822,12.1061863812,127090,,,,,,,,,,12.432125894716922,#000000,,12.432125894716922,,0,,,0.0,0.0,0.0,0.0,37.94799190019566,-15.77692254586701,False,False,False,True,True,
2022-03-09 00:00:00+00:00,12.2112467437,12.3082255398,12.0253707178,12.2354914427,135006,,,,,,,,,,12.422851283796263,#000000,,12.422851283796263,,0,,,0.0,0.0,0.0,0.0,38.97860039274174,-15.77692254586701,False,False,False,True,True,
2022-03-10 00:00:00+00:00,12.3486333715,12.3647965042,12.0415338505,12.1870020447,63248,,,,,,,,,,12.420703403120894,#000000,,12.420703403120894,,0,,,0.0,0.0,0.0,0.0,41.71786174613946,-14.216523332297001,False,False,False,True,True,
2022-03-11 00:00:00+00:00,12.2597361417,12.477938433,12.2354914427,12.3486333715,63956,,,,,,,,,,12.42053189313802,#000000,,12.42053189313802,,0,,,0.0,0.0,0.0,0.0,42.45568410678154,-13.333592005241847,False,False,False,True,True,
2022-03-14 00:00:00+00:00,12.3082255398,12.453693734,12.2354914427,12.3243886725,67541,,,,,,,,,,12.420474130685797,#000000,,12.420474130685797,,0,,,0.0,0.0,0.0,0.0,43.69241676055546,-11.938337065050462,False,False,False,True,True,
2022-03-15 00:00:00+00:00,12.1546757793,12.5102646984,12.1385126466,12.3728780705,82286,,,,,,,,,,12.418165923453444,#000000,,12.418165923453444,,0,,,0.0,0.0,0.0,0.0,42.64100971306334,-11.938337065050462,False,False,False,True,True,0.0
2022-03-16 00:00:00+00:00,12.3890412032,12.477938433,12.2354914427,12.2354914427,96657,,,,,,,,,,12.419141929125761,#000000,,12.419141929125761,,0,,,0.0,0.0,0.0,0.0,45.307481622985364,-10.090939207200648,False,False,False,True,True,0.0
2022-03-17 00:00:00+00:00,12.4213674686,12.5183462647,12.2839808408,12.3082255398,69944,,,,,,,,,,12.420732919809161,#000000,,12.420732919809161,,0,,,0.0,0.0,0.0,0.0,47.498587181371015,-7.8953477696716305,True,False,False,False,True,0.0
2022-03-18 00:00:00+00:00,12.4617753003,12.5102646984,12.2516545754,12.4132859023,160254,,,,,,,,,,12.4237710581896,#000000,,12.4237710581896,,0,,,0.0,0.0,0.0,0.0,49.49503209699729,-5.912326543413457,True,False,False,False,True,0.0
2022-03-21 00:00:00+00:00,12.6476513262,12.6638144589,12.3647965042,12.4294490349,85812,,,,,,,,,,12.429423657323813,#000000,,12.429423657323813,,0,,,0.0,0.0,0.0,0.0,53.06735805107393,-2.4968120186707594,True,False,True,False,True,0.0
2022-03-22 00:00:00+00:00,12.8173642194,12.9224245818,12.6234066272,12.6961407242,98654,,,,,,,,,,12.557677558847516,#000000,,12.557677558847516,,0,,,0.0,0.0,0.0,0.0,57.13043271374595,1.273336542567371,True,False,True,False,True,0.0
2022-03-23 00:00:00+00:00,12.6153250608,12.8658536174,12.5668356628,12.8335273521,74636,,,,,,,,,,12.547181170705073,#000000,,12.547181170705073,,0,,,0.0,0.0,0.0,0.0,56.74187824515332,1.273336542567371,True,False,True,False,True,0.0
2022-03-24 00:00:00+00:00,12.453693734,12.6234066272,12.4294490349,12.5991619281,79862,,,,,,,,,,12.523598443122152,#000000,,12.523598443122152,,0,,,0.0,0.0,0.0,0.0,54.405619130181904,1.273336542567371,True,False,True,False,False,0.0
2022-03-25 00:00:00+00:00,12.5829987954,12.5829987954,12.477938433,12.477938433,85634,,,,,,,,,,12.516044231528527,#000000,,12.516044231528527,,0,,,0.0,0.0,0.0,0.0,54.34343804110358,1.273336542567371,True,False,True,False,False,0.0
2022-03-28 00:00:00+00:00,12.526427831,12.6314881935,12.3890412032,12.5749172291,130101,,,,,,,,,,12.507454573961942,#000000,,12.507454573961942,,0,,,0.0,0.0,0.0,0.0,53.557742986243234,1.273336542567371,True,False,True,False,False,0.0
2022-03-29 00:00:00+00:00,12.6718960252,12.7931195204,12.5749172291,12.5749172291,138054,,,,,,,,,,12.519871232454015,#000000,,12.519871232454015,,0,,,0.0,0.0,0.0,0.0,54.70366198403052,1.273336542567371,True,False,True,False,False,0.0
2022-03-30 00:00:00+00:00,12.6557328925,12.7446301223,12.526427831,12.7203854233,108679,,,,,,,,,,12.525017953018372,#000000,,12.525017953018372,,0,,,0.0,0.0,0.0,0.0,55.228405416289995,1.273336542567371,True,False,True,False,False,0.0
2022-03-31 00:00:00+00:00,12.5910803618,12.7123038569,12.5587540964,12.6557328925,112037,,,,,,,,,,12.528344139197051,#000000,,12.528344139197051,,0,,,0.0,0.0,0.0,0.0,54.59354504238615,1.273336542567371,True,False,True,False,False,0.0
2022-04-01 00:00:00+00:00,12.4456121676,12.7042222906,12.3728780705,12.6153250608,61560,,,,,,,,,,12.526303123320586,#000000,,12.526303123320586,,0,,,0.0,0.0,0.0,0.0,52.12662763720655,1.273336542567371,True,False,False,False,False,0.0
2022-04-04 00:00:00+00:00,12.4617753003,12.4738976498,12.2031651773,12.3728780705,112050,,,,,,,,,,12.516247709890266,#000000,,12.516247709890266,,0,,,0.0,0.0,0.0,0.0,50.72595086351815,5.563116894480849,True,False,False,False,False,0.0
2022-04-05 00:00:00+00:00,12.3567149379,12.4860199993,12.2920624071,12.4052043359,85152,,,,,,,,,,12.509794725198745,#000000,,12.509794725198745,,0,,,0.0,0.0,0.0,0.0,48.351996054910614,3.182919521553373,True,False,False,False,False,0.0
2022-04-06 00:00:00+00:00,12.2839808408,12.4213674686,12.2678177081,12.3001439735,111674,,,,,,,,,,12.499950002217687,#000000,,12.499950002217687,,0,,,0.0,0.0,0.0,0.0,45.835595516782874,0.7376915956406904,True,False,False,True,False,0.0
2022-04-07 00:00:00+00:00,12.1304310803,12.2597361417,12.069980964,12.2597361417,97828,,,,,,,,,,12.485660509851968,#000000,,12.485660509851968,,0,,,0.0,0.0,0.0,0.0,42.392313538070944,-2.505394128553064,True,False,False,True,False,0.0
2022-04-08 00:00:00+00:00,12.1304310803,12.1870020447,12.0590708495,12.1223495139,79604,,,,,,,,,,12.474346703575845,#000000,,12.474346703575845,,0,,,0.0,0.0,0.0,0.0,40.09679221892966,-4.612327170277624,False,False,False,True,False,0.0
2022-04-11 00:00:00+00:00,12.0900232485,12.3001439735,12.0738601159,12.1304310803,52097,,,,,,,,,,12.468047497575654,#000000,,12.468047497575654,,0,,,0.0,0.0,0.0,0.0,38.096624793572516,-6.461818801170956,False,False,False,True,False,0.0
2022-04-12 00:00:00+00:00,12.0738601159,12.3001439735,11.9687997534,12.1385126466,98183,,,,,,,,,,12.455638973364785,#000000,,12.455638973364785,,0,,,0.0,0.0,0.0,0.0,36.56807305942493,-7.9095096003523935,False,False,False,True,False,0.0
2022-04-13 00:00:00+00:00,12.1789204783,12.2112467437,12.0496154168,12.0576969832,82564,,,,,,,,,,12.447022797653199,#000000,,12.447022797653199,,0,,,0.0,0.0,0.0,0.0,37.971971488879525,-7.9095096003523935,False,False,False,True,False,0.0
2022-04-14 00:00:00+00:00,12.1627573456,12.3099226687,12.1304310803,12.1627573456,102624,,,,,,,,,,12.439040944766775,#000000,,12.439040944766775,,0,,,0.0,0.0,0.0,0.0,38.6609850232591,-7.9095096003523935,False,False,False,True,False,0.0
2022-04-18 00:00:00+00:00,12.0011260188,12.2435730091,11.9526366207,12.1223495139,64259,,,,,,,,,,12.43158150468807,#000000,,12.43158150468807,,0,,,0.0,0.0,0.0,0.0,36.89767331654987,-7.9095096003523935,False,True,False,True,False,0.0
2022-04-19 00:00:00+00:00,12.0334522841,12.0981048149,11.9687997534,12.0415338505,105164,,,,,,,,,,12.419134299494509,#000000,,12.419134299494509,,0,,,0.0,0.0,0.0,0.0,36.50709126512989,-8.256365551790253,False,True,False,True,False,0.0
2022-04-20 00:00:00+00:00,12.3082255398,12.3405518052,12.1142679476,12.1142679476,50232,,,,,,,,,,12.416911643570222,#000000,0.49357486722600913,12.416911643570222,-0.22020185991450358,0,,,0.0,0.0,0.0,0.0,41.5681552842955,-8.256365551790253,False,False,False,True,True,0.0
2022-04-21 00:00:00+00:00,12.5829987954,12.6799775916,12.3598667487,12.4132859023,90962,,,,,,,,,,12.450793026976228,#000000,0.48792223755649966,12.450793026976228,0.2709566366268819,0,,,0.0,0.0,0.0,0.0,48.39776212173398,-7.537092522731321,True,False,False,False,True,0.0
2022-04-22 00:00:00+00:00,12.1627573456,12.5425909637,12.0819416822,12.5425909637,75887,,,,,,,,,,12.416840456733063,"rgba(239, 83, 80, 0.5)",0.479277737835474,12.416840456733063,-0.5301375195947129,0,,,0.0,0.0,0.0,0.0,47.4638970616581,-7.537092522731321,True,False,False,False,True,0.0
2022-04-25 00:00:00+00:00,11.8718209573,12.1870020447,11.6987946219,12.1870020447,148534,,,,,,,,,,12.344013686440272,"rgba(239, 83, 80, 0.5)",0.48189405588638384,12.344013686440272,-0.9798683411268312,0,,,0.0,0.0,0.0,0.0,44.28712068129377,-7.537092522731321,True,False,False,True,False,0.0
2022-04-26 00:00:00+00:00,11.7505974622,11.863739391,11.5485583036,11.863739391,143235,,,,,,,,,,12.289804603658379,"rgba(239, 83, 80, 1.0)",0.4836820669084552,12.289804603658379,-1.1147966367759348,0,,,0.0,0.0,0.0,0.0,41.26498327456119,-1.9561517836865505,False,False,False,True,False,0.0
2022-04-27 00:00:00+00:00,11.8394946919,11.895661578,11.605129268,11.6778633651,145582,,,,,,,,,,12.258890297755944,"rgba(239, 83, 80, 0.5)",0.48110767105968877,12.258890297755944,-0.871729201349422,0,,,0.0,0.0,0.0,0.0,40.42797851730832,-2.723038741264709,False,False,False,True,False,0.0
2022-04-28 00:00:00+00:00,11.8233315592,11.936473488,11.6697817987,11.9203103554,98670,,,,,,,,,,12.243872687798474,"rgba(239, 83, 80, 0.5)",0.48015979293338934,12.243872687798474,-0.8758357838112741,0,,,0.0,0.0,0.0,0.0,39.730578642621495,-3.503878563882047,False,False,False,True,False,0.0
2022-04-29 00:00:00+00:00,11.7101896304,11.8960656563,11.6374555334,11.7990868602,124702,,,,,,,,,,12.223876177293718,"rgba(239, 83, 80, 1.0)",0.47623421938703653,12.223876177293718,-1.0786426635928983,0,,,0.0,0.0,0.0,0.0,38.285327745168146,-5.074568039096491,False,True,False,True,False,0.0
2022-05-02 00:00:00+00:00,11.8233315592,11.8718209573,11.4515795075,11.7101896304,190660,,,,,,,,,,12.195882605648048,"rgba(239, 83, 80, 0.5)",0.47121939953593794,12.195882605648048,-0.7906105877961327,0,,,0.0,0.0,0.0,0.0,38.99768871338254,-5.074568039096491,False,True,False,True,False,0.0
2022-05-03 00:00:00+00:00,12.0900232485,12.3769188537,11.7990868602,11.8314131256,86261,,,,,,,,,,12.197381281643766,#000000,0.4529747487055875,12.197381281643766,-0.2370066619619545,0,,,0.0,0.0,0.0,0.0,42.806926426508994,-5.074568039096491,False,False,False,True,True,0.0
2022-05-04 00:00:00+00:00,12.2354914427,12.2758992744,11.9203103554,12.1061863812,70183,,,,,,,,,,12.199677549494254,#000000,0.4301854028355236,12.199677549494254,0.0832522279223868,0,,,0.0,0.0,0.0,0.0,46.858766288804105,-9.714121535840263,True,False,False,False,True,0.0
2022-05-05 00:00:00+00:00,11.8475762583,12.2718584913,11.7101896304,12.1385126466,125975,,,,,,,,,,12.194119941130255,"rgba(239, 83, 80, 0.5)",0.4210731355277802,12.194119941130255,-0.8230011691339352,0,,,0.0,0.0,0.0,0.0,45.68256108228242,-9.714121535840263,True,False,False,True,True,0.0
2022-05-06 00:00:00+00:00,11.8071684266,11.9768813197,11.7505974622,11.8233315592,137896,,,,,,,,,,12.183880844886602,"rgba(239, 83, 80, 0.5)",0.4139782062128634,12.183880844886602,-0.9099812807365506,0,,,0.0,0.0,0.0,0.0,44.556457767012525,-9.714121535840263,False,False,False,True,True,0.0
2022-05-09 00:00:00+00:00,11.8071684266,11.936473488,11.6132108343,11.7021080641,133733,,,,,,,,,,12.172285787447471,"rgba(239, 83, 80, 0.5)",0.4104814995555005,12.172285787447471,-0.8894855462252174,0,,,0.0,0.0,0.0,0.0,43.80572222349926,-9.714121535840263,False,False,False,True,True,0.0
2022-05-10 00:00:00+00:00,11.5889661353,12.1183087307,11.5404767372,12.0981048149,114370,,,,,,,,,,12.161875694828547,"rgba(239, 83, 80, 1.0)",0.4127783483103966,12.161875694828547,-1.387935103363844,0,,,0.0,0.0,0.0,0.0,41.41599290494024,-9.714121535840263,False,False,False,True,False,0.0
2022-05-11 00:00:00+00:00,11.6697817987,11.7425158958,11.5889661353,11.6859449314,148699,,,,,,,,,,12.145988333486489,"rgba(239, 83, 80, 1.0)",0.4114196346552131,12.145988333486489,-1.1574715805325368,0,,,0.0,0.0,0.0,0.0,40.916016265071605,-9.714121535840263,False,True,False,True,False,0.0
2022-05-12 00:00:00+00:00,11.5000689055,11.7133414413,11.1929693845,11.6697817987,258240,,,,,,,,,,11.980618491223435,"rgba(239, 83, 80, 1.0)",0.4125327847019165,11.980618491223435,-1.1648761105633487,0,,,0.0,0.0,0.0,0.0,39.161797843064946,-4.9408054512072255,False,True,False,True,False,0.0
2022-05-13 00:00:00+00:00,11.6374555334,11.8183912378,11.4729685294,11.4894172298,153555,,,,,,,,,,11.982876358070754,"rgba(239, 83, 80, 0.5)",0.41065274693494414,11.982876358070754,-0.841150649177261,0,,,0.0,0.0,0.0,0.0,39.854887317256825,-4.9408054512072255,False,True,False,True,False,0.0
2022-05-16 00:00:00+00:00,11.4400711286,11.6744651093,11.3496032764,11.6127824828,96539,,,,,,,,,,11.97201256998908,"rgba(239, 83, 80, 1.0)",0.412401450707219,11.97201256998908,-1.2898631672533256,0,,,0.0,0.0,0.0,0.0,38.65802241040339,-5.870352631634532,False,True,False,True,False,0.0
2022-05-17 00:00:00+00:00,11.7114746852,11.7279233856,11.579885082,11.579885082,70726,,,,,,,,,,11.971589745038461,"rgba(239, 83, 80, 0.5)",0.40380882710731486,11.971589745038461,-0.6441539718232385,0,,,0.0,0.0,0.0,0.0,41.13929806853159,-5.870352631634532,False,True,False,True,False,0.0
2022-05-18 00:00:00+00:00,11.4400711286,11.6868016346,11.3660519768,11.6868016346,86821,,,,,,,,,,11.962907501814872,"rgba(239, 83, 80, 1.0)",0.4044824729209055,11.962907501814872,-1.2926057572761878,0,,,0.0,0.0,0.0,0.0,40.56305239496914,-5.870352631634532,False,True,False,True,False,0.0
2022-05-19 00:00:00+00:00,11.4482954788,11.5042210601,11.2920328249,11.374276327,134778,,,,,,,,,,11.94582071698938,"rgba(239, 83, 80, 1.0)",0.406060649507165,11.94582071698938,-1.2252485898183543,0,,,0.0,0.0,0.0,0.0,40.276129686769,-5.870352631634532,False,True,False,True,False,0.0
2022-05-20 00:00:00+00:00,11.5634363816,11.6292311832,11.415398078,11.6292311832,95735,,,,,,,,,,11.939428451066185,"rgba(239, 83, 80, 0.5)",0.4003735012210599,11.939428451066185,-0.9391032831081044,0,,,0.0,0.0,0.0,0.0,41.47227632651922,-5.870352631634532,False,True,False,True,True,0.0
2022-05-23 00:00:00+00:00,11.538763331,11.7361477358,11.4729685294,11.5058659302,122256,,,,,,,,,,11.93357563222278,"rgba(239, 83, 80, 0.5)",0.39733713579230107,11.93357563222278,-0.9936456113912271,0,,,0.0,0.0,0.0,0.0,42.035608216412285,-5.870352631634532,False,True,False,True,True,0.0
