date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_139,aVWAP_BoS_CHoCH_bull_486,aVWAP_BoS_CHoCH_bull_648,aVWAP_BoS_CHoCH_bear_157,aVWAP_BoS_CHoCH_bear_395,aVWAP_BoS_CHoCH_bear_510,aVWAP_BoS_CHoCH_bear_678,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,1.85,1.85,1.85,1.85,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,1.85,1.88,1.85,1.875,1000.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-02-03 17:00:00+00:00,1.875,1.925,1.875,1.925,200.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-03 18:00:00+00:00,1.925,1.925,1.87,1.87,100.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,84.61936820300363,36.157431382703265,False,False,True,False,False,
2025-02-03 19:00:00+00:00,1.87,1.935,1.87,1.925,301.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,79.62138928764894,32.58208826670382,False,False,True,False,False,
2025-02-03 20:00:00+00:00,1.925,1.925,1.895,1.895,0.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,72.26643167681966,26.754685369382642,False,False,True,False,False,
2025-02-04 15:00:00+00:00,2.14,2.15,2.03,2.04,4661.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.22779381337553,26.754685369382642,False,False,True,False,True,
2025-02-04 16:00:00+00:00,2.04,2.04,2.03,2.03,100.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.59027284570874,26.754685369382642,False,False,True,False,True,
2025-02-04 17:00:00+00:00,2.03,2.03,1.99,2.0,521.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,72.09328088426906,26.754685369382642,False,False,True,False,True,
2025-02-04 18:00:00+00:00,2.0,2.025,1.995,2.025,108.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.44613641348366,26.754685369382642,False,False,True,False,True,
