date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_70,aVWAP_BoS_CHoCH_bull_104,aVWAP_BoS_CHoCH_bull_148,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,34.81,34.82,34.06,34.39,59251786,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,34.15,34.8,33.9703,34.38,57564627,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,34.54,34.77,34.07,34.07,49611452,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,11.076398750354983,-77.69099687588746,False,False,False,True,True,
2022-01-21 00:00:00+00:00,34.84,35.14,34.43,34.55,56195905,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,23.22442478847385,-65.60157545506817,False,False,False,True,True,
2022-01-28 00:00:00+00:00,34.03,35.26,33.88,34.97,80027499,,,,,"rgba(239, 83, 80, 0.5)",,34.39,,0,,,0.0,0.0,0.0,0.0,25.593770582885764,-62.80001616510282,False,False,False,True,True,
2022-02-04 00:00:00+00:00,34.39,34.44,34.0196,34.16,77004042,,,,,"rgba(239, 83, 80, 0.5)",,34.33762815397959,,0,,,0.0,0.0,0.0,0.0,30.49488670296256,-57.2361134573723,False,False,False,True,True,
2022-02-11 00:00:00+00:00,35.41,35.4766,34.455,34.52,76420461,,,,,"rgba(239, 83, 80, 0.5)",,34.59172965868847,,0,,,0.0,0.0,0.0,0.0,39.432475564942756,-47.690306127604025,False,False,False,True,True,
2022-02-18 00:00:00+00:00,36.06,36.15,35.1099,35.39,75887066,,,,,#000000,,34.88159251711911,,0,,,0.0,0.0,0.0,0.0,47.83640009061888,-38.70026049607952,False,False,False,False,True,
2022-02-25 00:00:00+00:00,35.96,37.19,35.7,36.17,100967141,,,,,#000000,,35.22652944356995,,0,,,0.0,0.0,0.0,0.0,53.257243590421695,-32.556235081839844,False,False,False,False,True,
2022-03-04 00:00:00+00:00,37.4,37.465,35.95,36.42,127854067,,,,,"rgba(38, 166, 154, 0.5)",,35.63321328660535,,0,,,0.0,0.0,0.0,0.0,60.10131391311505,-24.973178097423975,False,False,True,False,True,
2022-03-11 00:00:00+00:00,37.68,39.36,37.36,37.5525,179359658,,,,38.13333333333333,"rgba(38, 166, 154, 0.5)",,37.195752904815045,,0,,,0.0,0.0,0.0,0.0,65.38900136290583,-18.860835454497654,False,False,True,False,True,
2022-03-18 00:00:00+00:00,36.5,37.33,36.03,37.28,92769628,,,,37.617433804705115,"rgba(38, 166, 154, 0.5)",,36.95851586243904,,0,,,0.0,0.0,0.0,0.0,64.29760578203256,-18.8453863986836,False,False,True,False,True,
2022-03-25 00:00:00+00:00,37.16,37.37,36.32,36.53,65438269,,,,37.48805018295276,"rgba(38, 166, 154, 0.5)",,36.91812451613145,,0,,,0.0,0.0,0.0,0.0,64.78037893669485,-17.02372772312949,False,False,True,False,True,
2022-04-01 00:00:00+00:00,36.54,37.06,35.99,36.73,55720555,,,,37.352314861811266,"rgba(38, 166, 154, 0.5)",,36.855694656070284,,0,,,0.0,0.0,0.0,0.0,63.169904833942205,-17.02372772312949,False,False,True,False,True,
2022-04-08 00:00:00+00:00,36.97,37.035,36.4,36.7199,56860603,,,,37.282759651471736,"rgba(38, 166, 154, 0.5)",,36.8336489295863,,0,,,0.0,0.0,0.0,0.0,62.85480772185706,-15.960178110477699,False,False,True,False,True,
2022-04-15 00:00:00+00:00,37.47,37.67,36.89,37.31,41256349,,,,37.287845168802235,"rgba(38, 166, 154, 0.5)",,36.85540192429128,,0,,,0.0,0.0,0.0,0.0,63.51679155634855,-13.69348515099108,False,False,True,False,True,
2022-04-22 00:00:00+00:00,36.72,37.9,36.61,37.88,59467460,,,,37.26504815383585,"rgba(38, 166, 154, 0.5)",,36.93345657318802,,0,,,0.0,0.0,0.0,0.0,61.825038295941354,-13.69348515099108,False,False,True,False,True,
2022-04-29 00:00:00+00:00,36.04,36.39,35.75,36.08,65397374,,,,37.13717076550985,"rgba(38, 166, 154, 0.5)",,36.70581149601825,,0,,,0.0,0.0,0.0,0.0,58.94689086476017,-13.69348515099108,False,False,True,False,True,
2022-05-06 00:00:00+00:00,35.74,36.18,35.24,35.38,68320680,,,,36.99574014439106,"rgba(38, 166, 154, 0.5)",,36.54817181152253,,0,,,0.0,0.0,0.0,0.0,56.214341819450354,-13.69348515099108,False,False,True,False,True,
2022-05-13 00:00:00+00:00,34.39,35.51,34.2308,35.51,60683859,,,,36.80964580952974,#000000,,35.93006982400998,,0,,,0.0,0.0,0.0,0.0,51.711888034671716,-13.69348515099108,False,False,False,False,True,
2022-05-20 00:00:00+00:00,35.04,35.14,34.29,34.32,36093914,,,,36.717891655698566,#000000,,35.87445592080089,,0,,,0.0,0.0,0.0,0.0,49.94706246010846,-13.69348515099108,False,False,False,False,True,
2022-05-27 00:00:00+00:00,35.23,35.53,34.98,35.26,31247769,,,,36.66131820411918,#000000,,35.87223029358448,,0,,,0.0,0.0,0.0,0.0,49.091386203248824,-13.69348515099108,False,False,False,False,True,
2022-06-03 00:00:00+00:00,35.15,35.54,34.86,35.2,31657674,,,,36.60589831111809,#000000,,35.85598519918839,,0,,,0.0,0.0,0.0,0.0,48.324545045508835,-13.69348515099108,False,False,False,False,True,
2022-06-10 00:00:00+00:00,35.56,35.64,34.73,35.22,35284964,,,,36.55391119264131,#000000,,35.62279429328329,,0,,,0.0,0.0,0.0,0.0,48.693897217383594,-13.69348515099108,False,False,False,False,True,
2022-06-17 00:00:00+00:00,34.89,35.2,34.29,34.89,44419833,,,,36.46927224599797,#000000,,35.49860156697707,,0,,,0.0,0.0,0.0,0.0,47.612207034263356,-13.69348515099108,False,False,False,False,False,
2022-06-24 00:00:00+00:00,34.66,35.11,34.6,34.85,31135976,,,,36.414529304925914,#000000,,35.45104171639606,,0,,,0.0,0.0,0.0,0.0,46.4067658766899,-13.69348515099108,False,False,False,False,False,
2022-07-01 00:00:00+00:00,34.3,34.78,34.02,34.75,38038418,,,,36.33609480754829,"rgba(239, 83, 80, 0.5)",,35.35467739121429,,0,,,0.0,0.0,0.0,0.0,44.8819466898885,-13.69348515099108,False,False,False,True,False,
