date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_147,aVWAP_BoS_CHoCH_bull_257,aVWAP_BoS_CHoCH_bull_496,aVWAP_BoS_CHoCH_bull_597,aVWAP_BoS_CHoCH_bull_632,aVWAP_BoS_CHoCH_bull_704,aVWAP_BoS_CHoCH_bull_775,aVWAP_BoS_CHoCH_bear_133,aVWAP_BoS_CHoCH_bear_287,aVWAP_BoS_CHoCH_bear_373,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,10.28,10.45,10.28,10.42,8681,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,10.28,10.4,10.16,10.16,11148,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-05 00:00:00+00:00,10.19,10.39,10.12,10.34,29056,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-06 00:00:00+00:00,10.1,10.26,9.91,10.0,28922,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-07 00:00:00+00:00,10.16,10.38,9.925,10.05,22504,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,9.250764525993953,-41.520132517838874,False,False,False,True,True,
2022-01-10 00:00:00+00:00,10.47,10.47,9.99,10.2,16310,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.15624009440225,-22.870711276019826,False,False,False,True,True,
2022-01-11 00:00:00+00:00,10.94,10.94,10.4319,10.51,20300,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.81308695351575,-7.251224066118809,False,False,False,False,True,
2022-01-12 00:00:00+00:00,11.22,11.3,11.0,11.04,20442,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,62.40102402598639,3.2635604666826765,False,False,True,False,True,
2022-01-13 00:00:00+00:00,11.31,11.41,11.111,11.2,20568,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,71.74045632620354,9.944391465981035,False,False,True,False,True,
2022-01-14 00:00:00+00:00,11.24,11.33,11.128,11.3,14956,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,76.01742347418448,12.34636224988725,False,False,True,False,True,
2022-01-18 00:00:00+00:00,11.3,11.46,11.0828,11.3,20422,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,79.16432401738226,14.308691973441569,False,False,True,False,True,
2022-01-19 00:00:00+00:00,12.26,12.42,11.37,11.4,62795,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,83.69984006201413,18.05628616860008,False,False,True,False,True,
2022-01-20 00:00:00+00:00,12.65,13.05,12.51,12.51,57124,,,,,,,,,,,12.736666666666666,#000000,,12.736666666666666,,0,,,0.0,0.0,0.0,0.0,87.16567108563989,21.120673152939787,False,False,True,False,True,
2022-01-21 00:00:00+00:00,12.655,12.82,12.4,12.5,56875,,,,,,,,,,,12.68095528615748,#000000,,12.68095528615748,,0,,,0.0,0.0,0.0,0.0,89.48130331917051,23.410249837858117,False,False,True,False,True,
2022-01-24 00:00:00+00:00,12.81,13.05,12.52,12.55,77147,,,,,,,,,,,12.759822339119488,#000000,,12.759822339119488,,0,,,0.0,0.0,0.0,0.0,91.18380674788574,25.39920200212498,False,False,True,False,True,
2022-01-25 00:00:00+00:00,12.57,12.88,12.3301,12.7,25570,,,,,,,,,,,12.727089875370119,#000000,,12.727089875370119,,0,,,0.0,0.0,0.0,0.0,88.50078404873739,25.39920200212498,False,False,True,False,True,
