date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_150,aVWAP_BoS_CHoCH_bear_24,aVWAP_BoS_CHoCH_bear_62,aVWAP_BoS_CHoCH_bear_95,aVWAP_BoS_CHoCH_bear_148,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,10.26,12.54,9.945,11.1,2336413,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,8.76,10.89,8.64,10.26,1175111,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,8.04,9.21,7.77,8.7,2007848,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,6.51,7.83,6.39,7.8,1146979,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,6.03,7.095,5.565,6.27,1461088,,,,,,,"rgba(239, 83, 80, 0.5)",,6.23,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,6.81,7.2003,5.94,6.06,1138915,,,,,,,"rgba(239, 83, 80, 0.5)",,6.414022169012882,,0,,,0.0,0.0,0.0,0.0,5.201548391787932,-45.082911285887974,False,False,False,True,True,
2022-02-11 00:00:00+00:00,6.93,7.95,6.84,6.9747,911155,,,,,,,"rgba(239, 83, 80, 0.5)",,6.628365650734032,,0,,,0.0,0.0,0.0,0.0,9.597813000170614,-41.140412156533145,False,False,False,True,True,
2022-02-18 00:00:00+00:00,6.42,7.71,6.345,6.99,595167,,,,,,,"rgba(239, 83, 80, 0.5)",,6.656865653960658,,0,,,0.0,0.0,0.0,0.0,12.04900754057358,-39.15914674436567,False,False,False,True,True,
2022-02-25 00:00:00+00:00,6.81,6.87,5.52,6.09,561961,,,,,,,"rgba(239, 83, 80, 0.5)",,6.512972283242714,,0,,,0.0,0.0,0.0,0.0,15.846906678373529,-35.909857293767274,False,False,False,True,True,
2022-03-04 00:00:00+00:00,6.03,7.1097,5.97,6.72,550826,,,,,,,"rgba(239, 83, 80, 0.5)",,6.492011087129102,,0,,,0.0,0.0,0.0,0.0,17.415767135806,-34.819373747299636,False,False,False,True,True,
2022-03-11 00:00:00+00:00,6.06,6.75,5.85,6.06,601610,,,,,,,"rgba(239, 83, 80, 0.5)",,6.443460812966666,,0,,,0.0,0.0,0.0,0.0,18.681759989707828,-33.953948123754486,False,False,False,True,True,
2022-03-18 00:00:00+00:00,7.38,7.53,5.52,6.12,525872,,,,,,,"rgba(239, 83, 80, 0.5)",,6.610331821893862,,0,,,0.0,0.0,0.0,0.0,24.80405886589185,-28.431963813830766,False,False,False,True,True,
2022-03-25 00:00:00+00:00,8.88,9.06,6.75,7.41,1891496,,,,,,,"rgba(239, 83, 80, 0.5)",,7.380014485422186,,0,,,0.0,0.0,0.0,0.0,32.96726877575715,-21.1242324313336,False,False,False,True,True,
2022-04-01 00:00:00+00:00,8.64,9.36,8.3082,8.94,811147,,,,,,,"rgba(239, 83, 80, 0.5)",,7.587725633910952,,0,,,0.0,0.0,0.0,0.0,38.2402568893547,-16.73065689635385,False,False,False,True,True,
2022-04-08 00:00:00+00:00,7.62,9.42,7.56,8.7,594230,,,,,,8.2,"rgba(239, 83, 80, 0.5)",,7.778544980342315,,0,,,0.0,0.0,0.0,0.0,39.908747146781394,-15.749041927482736,False,False,False,True,True,
2022-04-15 00:00:00+00:00,6.93,7.74,6.87,7.53,392928,,,,,,7.793999582640265,"rgba(239, 83, 80, 0.5)",,7.64783825036352,,0,,,0.0,0.0,0.0,0.0,39.9193372820059,-15.749041927482736,False,False,False,True,True,
2022-04-22 00:00:00+00:00,5.73,6.99,5.64,6.81,657616,,,,,,7.124698566489985,"rgba(239, 83, 80, 0.5)",,7.363019736564842,,0,,,0.0,0.0,0.0,0.0,38.22906649408381,-15.749041927482736,False,False,False,True,True,
2022-04-29 00:00:00+00:00,5.64,6.0,5.31,5.7,365534,,,,,,6.856554348885842,"rgba(239, 83, 80, 0.5)",,7.223274734764464,,0,,,0.0,0.0,0.0,0.0,36.9069650351415,-15.749041927482736,False,False,False,True,True,
2022-05-06 00:00:00+00:00,5.37,6.33,5.205,5.58,491532,,,,,,6.616557765484603,"rgba(239, 83, 80, 0.5)",,7.077093508265137,,0,,,0.0,0.0,0.0,0.0,35.611411289501376,-15.749041927482736,False,False,False,True,False,
2022-05-13 00:00:00+00:00,3.345,5.25,2.55,5.25,1576855,,,,,,5.494793115199837,"rgba(239, 83, 80, 0.5)",,5.617071797653926,,0,,,0.0,0.0,0.0,0.0,32.58480462095018,-10.45325155142816,False,False,False,True,False,
2022-05-20 00:00:00+00:00,3.48,3.84,3.15,3.27,515359,,,,,,5.26989628659132,"rgba(239, 83, 80, 0.5)",,5.452784145932219,,0,,,0.0,0.0,0.0,0.0,30.765024352238974,-12.154632239086617,False,False,False,True,False,
2022-05-27 00:00:00+00:00,3.57,3.6,3.03,3.54,444569,,,,,,5.104911146358837,"rgba(239, 83, 80, 0.5)",,5.325399740294008,,0,,,0.0,0.0,0.0,0.0,29.702912275781586,-13.178640747879761,False,False,False,True,False,
2022-06-03 00:00:00+00:00,4.05,4.29,3.63,3.99,398908,,,,,,5.023119065436132,"rgba(239, 83, 80, 0.5)",,5.269136169002682,,0,,,0.0,0.0,0.0,0.0,30.206092659364934,-13.178640747879761,False,False,False,True,False,
2022-06-10 00:00:00+00:00,3.45,4.2,3.36,4.05,250161,,,,,,4.963605009729781,"rgba(239, 83, 80, 0.5)",,5.221811728846425,,0,,,0.0,0.0,0.0,0.0,29.891300907190946,-13.179698948902683,False,False,False,True,False,
2022-06-17 00:00:00+00:00,2.58,4.23,2.4,3.24,1939438,,,,,,3.776048150811642,"rgba(239, 83, 80, 0.5)",,4.140134984579771,,0,,,-1.0,0.0,2.4,42.0,28.79868317710246,-14.424121636042827,False,False,False,True,False,
2022-06-24 00:00:00+00:00,2.85,2.904,2.49,2.6997,584023,,,,,,3.677117444997818,"rgba(239, 83, 80, 0.5)",,4.0369728895153045,,0,,,0.0,0.0,0.0,0.0,28.72663854068627,-14.714345676442292,False,False,False,True,False,
2022-07-01 00:00:00+00:00,2.6238,3.0,2.43,2.85,870776,,,,,,3.556981203605737,"rgba(239, 83, 80, 0.5)",,3.905802070823297,,0,,,0.0,0.0,0.0,0.0,28.436834234220136,-15.257829537680621,False,False,False,True,False,
2022-07-08 00:00:00+00:00,2.76,2.88,2.538,2.64,239824,,,,,,3.531782561335853,"rgba(239, 83, 80, 0.5)",,3.876378655022172,,0,,,0.0,0.0,0.0,0.0,28.61199659122871,-15.365832276959651,False,False,False,True,False,
2022-07-15 00:00:00+00:00,2.5206,2.763,2.4528,2.7627,280961,,,,,,3.497005135111332,"rgba(239, 83, 80, 0.5)",,3.838004586042824,,0,,,0.0,0.0,0.0,0.0,28.45762278123152,-15.822658470002366,False,False,False,True,False,
2022-07-22 00:00:00+00:00,3.09,3.3,2.55,2.55,761341,,,,,,3.4634968741069194,"rgba(239, 83, 80, 0.5)",,3.785095456446385,,0,,,0.0,0.0,0.0,0.0,29.971494773053987,-15.822658470002366,False,False,False,True,False,
2022-07-29 00:00:00+00:00,3.03,3.1383,2.700303,3.03,334678,,,,,,3.4486925637245704,"rgba(239, 83, 80, 0.5)",,3.7628125351205584,,0,,,0.0,0.0,0.0,0.0,30.967538448195597,-15.822658470002366,False,False,False,True,False,
2022-08-05 00:00:00+00:00,3.54,3.57,2.91,2.94,392107,,,,,,3.4530332235310572,"rgba(239, 83, 80, 0.5)",,3.7555431832938595,,0,,,0.0,0.0,0.0,0.0,33.0961027414685,-15.822658470002366,False,False,False,True,True,
2022-08-12 00:00:00+00:00,4.02,4.32,3.6,3.72,443797,,3.9799999999999995,,,,3.6552784419164523,"rgba(239, 83, 80, 0.5)",,3.552031853494571,,0,,,0.0,0.0,0.0,0.0,35.846550221904614,-19.263208578215128,False,False,False,True,True,
2022-08-19 00:00:00+00:00,3.63,4.08,3.51,3.9,716864,,3.8317677771545697,,,,3.627815250494655,"rgba(239, 83, 80, 0.5)",,3.54058321095823,,0,,,0.0,0.0,0.0,0.0,37.110908568515995,-17.96600537957272,False,False,False,True,True,
2022-08-26 00:00:00+00:00,3.42,3.72,3.36,3.48,221170,,3.778666436054771,,,,3.611834822185987,"rgba(239, 83, 80, 0.5)",,3.529824054872472,,0,,,0.0,0.0,0.0,0.0,37.64540829530466,-17.356262486317675,False,False,False,True,True,
2022-09-02 00:00:00+00:00,3.21,3.48,3.21,3.42,164923,,3.727628517527674,,,,3.5935307474008558,"rgba(239, 83, 80, 0.5)",,3.5161619315383845,,0,,,0.0,0.0,0.0,0.0,37.65758968434626,-17.208988111700613,False,False,False,True,True,
2022-09-09 00:00:00+00:00,3.57,3.69,3.09,3.24,223522,,3.6925740506000198,,,,3.5825252824334384,"rgba(239, 83, 80, 0.5)",,3.508802978625046,,0,,,0.0,0.0,0.0,0.0,38.689108818682726,-16.054409334878727,False,False,False,True,True,
2022-09-16 00:00:00+00:00,2.9223,3.66,2.9031,3.54,242723,,3.62857448086164,,,,3.5568750505068976,"rgba(239, 83, 80, 0.5)",,3.488845079472164,,0,,,0.0,0.0,0.0,0.0,38.25030930418454,-16.054409334878727,False,False,False,True,True,
2022-09-23 00:00:00+00:00,2.6097,2.97,2.4867,2.922,233504,,3.5308932846294887,,,,3.512725068972164,"rgba(239, 83, 80, 0.5)",,3.452521899845057,,0,,,0.0,0.0,0.0,0.0,37.416418557175604,-16.054409334878727,False,False,False,True,True,
2022-09-30 00:00:00+00:00,2.76,2.8797,2.52,2.52,190924,,3.4673680664897866,,,,3.4828517089675857,"rgba(239, 83, 80, 0.5)",,3.4277273384693654,,0,,,0.0,0.0,0.0,0.0,37.275962810800756,-16.054409334878727,False,False,False,True,True,
2022-10-07 00:00:00+00:00,2.7285,3.06,2.5404,2.7876,212780,,3.411883546530517,,,,3.455808330952687,"rgba(239, 83, 80, 0.5)",,3.4051443175124203,,0,,,0.0,0.0,0.0,0.0,37.117596995234535,-16.054409334878727,False,False,False,True,True,
2022-10-14 00:00:00+00:00,2.4189,2.7714,2.406,2.67,192606,,3.352276534123068,,,,3.4254514609697275,"rgba(239, 83, 80, 0.5)",,3.3793395484518984,,0,,,0.0,0.0,0.0,0.0,36.42992733843151,-16.054409334878727,False,False,False,True,True,
2022-10-21 00:00:00+00:00,2.3901,2.6091,2.175,2.4471,377099,,3.2397437754199494,,,,3.3651604916157325,"rgba(239, 83, 80, 0.5)",,3.3273386316448708,,0,,,0.0,0.0,0.0,0.0,35.884900179093684,-16.054409334878727,False,False,False,True,False,
2022-10-28 00:00:00+00:00,2.3103,2.6097,2.28,2.46,484650,,3.129884142686774,,,,3.301682403490618,"rgba(239, 83, 80, 0.5)",,3.271708721238417,,0,,,0.0,0.0,0.0,0.0,35.3391622764578,-16.054409334878727,False,False,False,True,False,
