date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_321,aVWAP_BoS_CHoCH_bull_389,aVWAP_BoS_CHoCH_bull_499,aVWAP_BoS_CHoCH_bull_605,aVWAP_BoS_CHoCH_bull_739,aVWAP_BoS_CHoCH_bull_890,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_132,aVWAP_BoS_CHoCH_bear_335,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,47.744518332,47.9482239311,47.500071613,47.500071613,517314,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,47.9400757072,48.3515610175,47.7689630039,47.972668603,953676,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,48.3556351295,48.5837854005,48.0134097229,48.0134097229,1041824,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-06 00:00:00+00:00,49.5493499406,49.5493499406,48.2985975617,48.5715630646,1125680,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-07 00:00:00+00:00,50.5393591525,50.5597297124,49.4760159249,49.5228682127,1171246,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-10 00:00:00+00:00,50.4008393451,50.6452860641,49.9771316988,50.6208413922,975216,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,98.13128269018786,48.28700913267221,False,False,True,False,False,
2022-01-11 00:00:00+00:00,51.7615927475,51.7778891954,50.4741733608,50.5882484963,933246,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,97.59045444577815,47.895067536952865,False,False,True,False,False,
2022-01-12 00:00:00+00:00,52.4745623445,52.4908587925,51.9408536747,51.9408536747,759212,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,97.43774231958335,47.850013452554435,False,False,True,False,False,
2022-01-13 00:00:00+00:00,53.2812365172,53.4279045486,52.596785704,52.8290100871,1059408,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,97.50976844717721,47.850013452554435,False,False,True,False,False,
2022-01-14 00:00:00+00:00,53.6112395879,53.6764253796,52.8249359751,52.9634557825,811378,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,97.61694434952393,47.850013452554435,False,False,True,False,False,
2022-01-18 00:00:00+00:00,53.7660558432,53.9738355544,53.2812365172,53.6764253796,1004292,,,,,,,,,,53.67370930493333,#000000,,53.67370930493333,,0,,,0.0,0.0,0.0,0.0,97.71555413026867,47.850013452554435,False,False,True,False,True,
2022-01-19 00:00:00+00:00,53.2160507255,53.8088340191,52.9504186242,53.7049441635,1257650,,,,,,,,,,53.47988157633007,#000000,,53.47988157633007,,0,,,0.0,0.0,0.0,0.0,93.60295234296221,44.49629227151951,False,False,True,False,False,
2022-01-20 00:00:00+00:00,52.6701197197,53.6153136999,52.625345229,53.0530862462,998770,,,,,,,,,,53.323782174817836,#000000,,53.323782174817836,,0,,,0.0,0.0,0.0,0.0,87.37100892636784,38.997822789280036,False,False,True,False,False,
2022-01-21 00:00:00+00:00,51.7901115314,52.320031277,51.5578871483,52.107892266,1035416,,,,,,,,,,52.978065999126834,#000000,,52.978065999126834,,0,,,0.0,0.0,0.0,0.0,78.75654782106938,31.565401067644245,False,False,True,False,False,
2022-01-24 00:00:00+00:00,50.9915855826,51.1626982859,50.0341692666,51.0017708626,1370516,,,,,,,,,,52.43423139639588,#000000,,52.43423139639588,,0,,,0.0,0.0,0.0,0.0,69.9103671480035,24.199239099139177,False,False,True,False,False,
2022-01-25 00:00:00+00:00,51.5252942524,51.8104820913,50.2052819699,50.7797317595,1084916,,,,,,,,,,52.23274418713861,#000000,,52.23274418713861,,0,,,0.0,0.0,0.0,0.0,65.60733793146535,21.16345108572601,False,False,True,False,False,
2022-01-26 00:00:00+00:00,51.7901115314,52.60900804,51.4927013566,52.0141876904,973770,,,,,,,,,,52.198861731361255,#000000,,52.198861731361255,,0,,,0.0,0.0,0.0,0.0,63.48120318821119,19.940186374517012,False,False,True,False,False,
2022-01-27 00:00:00+00:00,50.9386221268,52.2545602974,50.7756576475,52.1975227297,970644,,,,,,,,,,52.101092156744656,#000000,,52.101092156744656,,0,,,0.0,0.0,0.0,0.0,59.00633926901845,16.285804660113214,False,False,True,False,False,
2022-01-28 00:00:00+00:00,50.7104718558,50.901955119,50.0667621624,50.8693622231,1095794,,,,,,,,,,51.928598719569855,#000000,,51.928598719569855,,0,,,0.0,0.0,0.0,0.0,55.29475302206242,13.25108920397654,False,False,False,False,False,
2022-01-31 00:00:00+00:00,51.138253614,51.3093663173,50.404913457,50.4986180327,971128,,,,,,,,,,51.840376689374565,#000000,,51.840376689374565,,0,,,0.0,0.0,0.0,0.0,54.25553669612695,12.547514060440406,False,False,False,False,False,
2022-02-01 00:00:00+00:00,51.8064079793,51.9245572268,51.0812160463,51.3297368772,1110066,,,,,,,,,,51.81828223150536,#000000,,51.81828223150536,,0,,,0.0,0.0,0.0,0.0,55.54371984540494,12.547514060440406,False,False,True,False,False,
2022-02-02 00:00:00+00:00,52.600859816,52.7678984073,51.8308526512,52.1771521698,1255692,,,,,,,,,,51.87390830514785,#000000,,51.87390830514785,,0,,,0.0,0.0,0.0,0.0,58.35428371327586,12.547514060440406,False,False,True,False,False,
2022-02-03 00:00:00+00:00,52.3482648731,52.611045096,52.1527074979,52.4949329045,900900,,,,,,,,,,51.90580774067035,#000000,,51.90580774067035,,0,,,0.0,0.0,0.0,0.0,59.233839552324994,12.547514060440406,False,False,True,False,True,
2022-02-04 00:00:00+00:00,52.3115978652,52.5641928082,52.0304841384,52.1690039458,620706,,,,,,,,,,51.92259759775347,#000000,,51.92259759775347,,0,,,0.0,0.0,0.0,0.0,59.66998498961267,12.547514060440406,False,False,True,False,True,
2022-02-07 00:00:00+00:00,53.0204933503,53.0571603582,52.4175247768,52.4704882326,686050,,,,,,,,,,51.96326628867986,#000000,,51.96326628867986,,0,,,0.0,0.0,0.0,0.0,61.74686146457002,12.547514060440406,False,False,True,False,True,
