date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_138,aVWAP_BoS_CHoCH_bull_299,aVWAP_BoS_CHoCH_bull_398,aVWAP_BoS_CHoCH_bull_473,aVWAP_BoS_CHoCH_bull_752,aVWAP_BoS_CHoCH_bull_804,aVWAP_BoS_CHoCH_bear_59,aVWAP_BoS_CHoCH_bear_731,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,9.53,9.63,9.53,9.57,1703.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,9.57,9.59,9.54,9.55,729.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-03 17:00:00+00:00,9.54,9.56,9.52,9.53,1414.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-03 18:00:00+00:00,9.53,9.57,9.495,9.495,1729.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-03 19:00:00+00:00,9.495,9.5,9.42,9.44,2468.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-03 20:00:00+00:00,9.44,9.625,9.405,9.505,8404.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,12.891012881491301,-38.39808840665783,False,False,False,True,True,
2025-02-04 15:00:00+00:00,9.41,9.535,9.41,9.445,1174.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,17.791333272858573,-34.76126082731676,False,False,False,True,True,
2025-02-04 16:00:00+00:00,9.445,9.47,9.35,9.36,1108.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.174868728813276,-34.76126082731676,False,False,False,True,True,
2025-02-04 17:00:00+00:00,9.36,9.425,9.335,9.36,1444.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.43055903278308,-34.76126082731676,False,False,False,True,True,
2025-02-04 18:00:00+00:00,9.36,9.405,9.34,9.36,837.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.601019235429614,-34.76126082731676,False,False,False,True,True,
2025-02-04 19:00:00+00:00,9.365,9.41,9.34,9.345,865.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.25361895756997,-34.76126082731676,False,False,False,True,False,
2025-02-04 20:00:00+00:00,9.35,9.395,9.25,9.375,5889.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,21.899762384076368,-32.01303116564239,False,False,False,True,True,
2025-02-05 15:00:00+00:00,9.385,9.385,9.22,9.22,2134.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,19.945786954036322,-32.01303116564239,False,False,False,True,False,
2025-02-05 16:00:00+00:00,9.21,9.22,9.115,9.17,3657.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,17.891792466614355,-27.894789724365406,False,False,False,True,False,
2025-02-05 17:00:00+00:00,9.17,9.205,9.155,9.195,3890.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.627987872899567,-27.894789724365406,False,False,False,True,False,
2025-02-05 18:00:00+00:00,9.195,9.23,9.17,9.195,2622.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,19.118784810423044,-27.894789724365406,False,False,False,True,False,
2025-02-05 19:00:00+00:00,9.2,9.22,9.17,9.205,1945.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,20.39848243087806,-27.894789724365406,False,False,False,True,True,
2025-02-05 20:00:00+00:00,9.21,9.245,9.2,9.2,5812.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,21.10070196919015,-27.894789724365406,False,False,False,True,True,
2025-02-06 15:00:00+00:00,9.135,9.19,9.1,9.13,681.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,19.791033883441067,-27.894789724365406,False,False,False,True,True,
2025-02-06 16:00:00+00:00,9.135,9.18,9.11,9.115,537.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.60858269154936,-27.894789724365406,False,False,False,True,False,
2025-02-06 17:00:00+00:00,9.1,9.15,9.07,9.085,1294.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,17.233263829125377,-29.262110282449925,False,False,False,True,False,
2025-02-06 18:00:00+00:00,9.085,9.11,8.895,8.98,4171.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,14.87212068146018,-31.575695020086513,False,False,False,True,False,
2025-02-06 19:00:00+00:00,8.98,8.98,8.9,8.91,2084.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,12.678008147560266,-33.662046290116265,False,False,False,True,False,
2025-02-06 20:00:00+00:00,8.91,8.96,8.825,8.86,4690.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,10.86057576923468,-35.375166044225324,False,False,False,True,False,
2025-02-07 15:00:00+00:00,8.78,8.8,8.65,8.725,1744.0,,,,,,,,,8.725000000000001,"rgba(239, 83, 80, 1.0)",,8.725000000000001,,0,,,0.0,0.0,0.0,0.0,8.973303086270322,-37.157521706856265,False,False,False,True,False,
2025-02-07 16:00:00+00:00,8.725,8.795,8.69,8.715,1427.0,,,,,,,,,8.728750131399138,"rgba(239, 83, 80, 1.0)",,8.728750131399138,,0,,,0.0,0.0,0.0,0.0,7.6755368366714425,-38.41313144675681,False,False,False,True,False,
