date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_152,aVWAP_BoS_CHoCH_bull_271,aVWAP_BoS_CHoCH_bull_337,aVWAP_BoS_CHoCH_bull_430,aVWAP_BoS_CHoCH_bull_499,aVWAP_BoS_CHoCH_bull_565,aVWAP_BoS_CHoCH_bull_609,aVWAP_BoS_CHoCH_bull_633,aVWAP_BoS_CHoCH_bull_686,aVWAP_BoS_CHoCH_bull_804,aVWAP_BoS_CHoCH_bull_864,aVWAP_BoS_CHoCH_bear_43,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_132,aVWAP_BoS_CHoCH_bear_408,aVWAP_BoS_CHoCH_bear_615,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,42.9651126688,43.0390495532,42.8402414863,42.9439260762,7909,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,43.4314771338,43.5060193494,43.3330675731,43.3330675731,7327,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,43.1774109743,43.7480653605,43.1774109743,43.6365979406,17221,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,87.5096620597196,0.03864823887840885,False,False,True,False,True,
2022-01-06 00:00:00+00:00,43.1393615835,43.3572808218,43.125871345,43.3572808218,14445,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,77.9709574552277,0.03864823887840885,False,False,True,False,True,
2022-01-07 00:00:00+00:00,43.5542728951,43.5924087618,43.2552392737,43.2552392737,27271,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,77.24148853671738,0.03864823887840885,False,False,True,False,True,
2022-01-10 00:00:00+00:00,43.2983907419,43.2983907419,42.9699553185,43.142820619,34173,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,71.24908719567941,0.03864823887840885,False,False,True,False,True,
2022-01-11 00:00:00+00:00,43.7756511688,43.7913897805,43.2638868625,43.2638868625,11253,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,71.45008469887605,0.03864823887840885,False,False,True,False,True,
2022-01-12 00:00:00+00:00,44.2373459359,44.2373459359,43.9902843233,43.9989319121,12748,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,73.90587539454306,0.03864823887840885,False,False,True,False,True,
2022-01-13 00:00:00+00:00,44.1113505668,44.456908216,44.1113505668,44.4313113531,25556,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,73.72641187528572,0.03864823887840885,False,False,True,False,True,
2022-01-14 00:00:00+00:00,44.1793206149,44.1892653421,43.9729891457,44.0508174451,20449,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,73.95667778290718,0.03864823887840885,False,False,True,False,True,
2022-01-18 00:00:00+00:00,43.6097904153,43.8000373693,43.5661200917,43.6789711258,12880,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,67.49992820341308,0.03864823887840885,False,False,True,False,True,
2022-01-19 00:00:00+00:00,43.6955744964,43.9816367345,43.6789711258,43.9729891457,21288,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,63.83553137305426,0.03864823887840885,False,False,True,False,False,
2022-01-20 00:00:00+00:00,43.4887241718,44.0335222674,43.4195434613,43.7913897805,12556,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,59.49309560282766,0.03864823887840885,False,False,True,False,False,
2022-01-21 00:00:00+00:00,42.8488025992,43.3071248066,42.8488025992,43.2811820401,115788,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,52.27098332028553,0.03864823887840885,False,False,False,False,False,
2022-01-24 00:00:00+00:00,42.4683086911,42.4856038688,41.5507995174,42.1569954937,40807,,,,,,,,,,,,,,,,,42.1682373591,#000000,,42.1682373591,,0,,,0.0,0.0,0.0,0.0,45.65085900400926,15.504546669645094,False,False,False,True,False,
2022-01-25 00:00:00+00:00,42.534895125,42.7363839445,41.9667485396,42.2175286154,24627,,,,,,,,,,,,,,,,,42.26023520732181,#000000,,42.26023520732181,,0,,,0.0,0.0,0.0,0.0,41.84176852398416,10.977647342096269,False,False,False,True,False,
2022-01-26 00:00:00+00:00,42.3472424477,42.9266308986,42.2261762042,42.9093357209,30697,,,,,,,,,,,,,,,,,42.33680329522348,#000000,,42.33680329522348,,0,,,0.0,0.0,0.0,0.0,38.42660466340153,6.8170499141675975,False,False,False,True,False,
2022-01-27 00:00:00+00:00,42.3558900365,42.857450188,42.2879199884,42.6412604675,21702,,,,,,,,,,,,,,,,,42.36693756378304,#000000,,42.36693756378304,,0,,,0.0,0.0,0.0,0.0,36.23821619318069,3.782519248842476,False,False,False,True,False,
2022-01-28 00:00:00+00:00,42.381832803,42.381832803,41.9010268646,42.0532244278,36977,,,,,,,,,,,,,,,,,42.332214532534756,#000000,,42.332214532534756,,0,,,0.0,0.0,0.0,0.0,35.06616860936772,1.6332017988675531,False,False,False,True,False,
2022-01-31 00:00:00+00:00,42.8401550104,42.8401550104,42.2607665595,42.2780617371,34984,,,,,,,,,,,,,,,,,42.39024243553595,#000000,,42.39024243553595,,0,,,0.0,0.0,0.0,0.0,38.70453654623099,1.6332017988675531,False,False,False,True,False,
2022-02-01 00:00:00+00:00,43.1082302638,43.194706152,42.9006881321,42.9093357209,9685,,,,,,,,,,,,,,,,,42.42314248981387,#000000,,42.42314248981387,,0,,,0.0,0.0,0.0,0.0,43.15639309101694,1.6332017988675531,False,False,False,True,True,
2022-02-02 00:00:00+00:00,43.4115012037,43.4714289942,43.2299018384,43.3417151619,24937,,,,,,,,,,,,,,,,,42.52846174762637,#000000,,42.52846174762637,,0,,,0.0,0.0,0.0,0.0,48.087203694253304,1.6332017988675531,False,False,False,False,True,
2022-02-03 00:00:00+00:00,43.1255254414,43.4195434613,43.0995826749,43.3417151619,13869,,,,,,,,,,,,,,,,,42.568413856510325,#000000,,42.568413856510325,,0,,,0.0,0.0,0.0,0.0,49.19140404901762,1.6332017988675531,False,False,False,False,True,
2022-02-04 00:00:00+00:00,43.142820619,43.3244199842,42.8330639875,42.9179833097,33910,,,,,,,,,,,,,,,,,42.63465140318072,#000000,,42.63465140318072,,0,,,0.0,0.0,0.0,0.0,50.04842584068819,1.6332017988675531,False,False,False,False,True,
2022-02-07 00:00:00+00:00,43.3936006948,43.545798258,43.2466781608,43.4152196668,4425,,,,,,,,,,,,,,,,,42.64682019532693,#000000,,42.64682019532693,,0,,,0.0,0.0,0.0,0.0,52.329997849405785,-10.207768030139533,False,False,True,False,True,
2022-02-08 00:00:00+00:00,43.7049138923,43.7308566587,43.4281910501,43.5492572935,11391,,,,,,,,,,,,,,,,,42.68536224182657,#000000,,42.68536224182657,,0,,,0.0,0.0,0.0,0.0,55.67332538098121,-6.30681346627194,False,False,True,False,True,
2022-02-09 00:00:00+00:00,44.1098804767,44.1199981556,44.0162270898,44.0421698562,45228,,,,,,,,,,,,,,,,,42.87492206643607,#000000,,42.87492206643607,,0,,,0.0,0.0,0.0,0.0,59.829336817070356,-1.7771136872302975,False,False,True,False,True,
2022-02-10 00:00:00+00:00,43.7758241206,44.3356690208,43.6444672464,43.9902843233,18709,,,,,,,,,,,,,,,,,43.42452932107019,#000000,,43.42452932107019,,0,,,0.0,0.0,0.0,0.0,59.821584463261026,-1.2036048739094838,False,False,True,False,True,
2022-02-11 00:00:00+00:00,43.3417151619,43.9297512016,43.2206489184,43.7913897805,39187,,,,,,,,,,,,,,,,,43.310358324627074,#000000,,43.310358324627074,,0,,,0.0,0.0,0.0,0.0,56.84939639867055,-1.2036048739094838,False,False,True,False,True,
2022-02-14 00:00:00+00:00,42.9872504962,43.0535775024,42.7676017402,42.9871640203,7740,,,,,,,,,,,,,,,,,43.26874515643044,#000000,,43.26874515643044,,0,,,0.0,0.0,0.0,0.0,52.867097028492246,-1.2036048739094838,False,False,True,False,False,
2022-02-15 00:00:00+00:00,43.4973717606,43.4973717606,43.2465916849,43.3616910921,47565,,,,,,,,,,,,,,,,,43.26263561235592,#000000,,43.26263561235592,,0,,,0.0,0.0,0.0,0.0,53.10123575598928,-1.2036048739094838,False,False,True,False,False,
2022-02-16 00:00:00+00:00,43.6431701081,43.6962663035,43.2465916849,43.2725344513,32998,,,,,,,,,,,,,,,,,43.28370540935474,#000000,,43.28370540935474,,0,,,0.0,0.0,0.0,0.0,53.98666430880761,-1.2036048739094838,False,False,True,False,False,
2022-02-17 00:00:00+00:00,43.0693161141,43.3503627507,43.0693161141,43.3503627507,12281,,,,,,,,,,,,,,,,,43.271803749267384,#000000,,43.271803749267384,,0,,,0.0,0.0,0.0,0.0,51.427510617521165,-1.2036048739094838,False,False,False,False,False,
2022-02-18 00:00:00+00:00,42.9575892665,43.0995826749,42.857450188,43.0822874973,29373,,,,,,,,,,,,,,,,,43.22969650844796,#000000,,43.22969650844796,,0,,,0.0,0.0,0.0,0.0,49.1808229375537,-1.2036048739094838,False,False,False,False,False,
2022-02-22 00:00:00+00:00,42.4164231582,42.7450315334,42.2086215989,42.5980225234,16864,,,,,,,,,,,,,,,,,43.18148655957623,#000000,,43.18148655957623,,0,,,0.0,0.0,0.0,0.0,45.34070069759779,3.7361307140472135,False,False,False,True,False,
2022-02-23 00:00:00+00:00,42.234823793,42.7363839445,42.1051099607,42.7363839445,15403,,,,,,,,,,,,,,,,,43.1383530426335,#000000,,43.1383530426335,,0,,,0.0,0.0,0.0,0.0,42.09193404868831,0.4173497746109618,False,False,False,True,False,
2022-02-24 00:00:00+00:00,41.2835890229,41.3614173223,40.5398963845,40.5398963845,21915,,,,,,,,,,,,,,,,,43.00180247568842,#000000,,43.00180247568842,,0,,,0.0,0.0,0.0,0.0,37.07642005994184,-4.46008729810363,False,False,False,True,False,
2022-02-25 00:00:00+00:00,42.4272326443,42.4389068892,41.6294925757,41.6294925757,29141,,,,,,,,,,,,,,,,,42.93515168023728,#000000,,42.93515168023728,,0,,,0.0,0.0,0.0,0.0,39.59501336931798,-4.46008729810363,False,False,False,True,False,
2022-02-28 00:00:00+00:00,41.5862546316,41.9926913061,41.4679556165,41.5430166875,15765,,,,,,,,,,,,,,,,,42.88447273234402,#000000,,42.88447273234402,,0,,,0.0,0.0,0.0,0.0,38.84644679636749,-4.46008729810363,False,False,False,True,False,
2022-03-01 00:00:00+00:00,40.8187811239,41.4911311546,40.6609626279,41.4911311546,14482,,,,,,,,,,,,,,,,,42.81731396388888,#000000,,42.81731396388888,,0,,,0.0,0.0,0.0,0.0,36.59510470185323,-5.129514230471713,False,False,False,True,False,
2022-03-02 00:00:00+00:00,41.442877609,41.4478932105,41.1019896577,41.136580013,21300,,,,,,,,,,,,,,,,,42.744473492027055,#000000,,42.744473492027055,,0,,,0.0,0.0,0.0,0.0,37.6253986846911,-5.129514230471713,False,False,False,True,False,
2022-03-03 00:00:00+00:00,40.8189540757,41.3035649531,40.6676212713,41.3035649531,13034,,,,,,,,,,,,,,,,,42.6920099768829,#000000,,42.6920099768829,,0,,,0.0,0.0,0.0,0.0,36.86366446517647,-5.421517961864836,False,False,False,True,False,
2022-03-04 00:00:00+00:00,39.7114573756,39.7356706243,39.3984146603,39.7270230355,26485,,,,,,,,,,,,,,,,,42.52200757658931,#000000,,42.52200757658931,,0,,,0.0,0.0,0.0,0.0,34.28077970001304,-8.228505668558917,False,False,False,True,False,
2022-03-07 00:00:00+00:00,38.7325503212,39.4848905485,38.460497177,39.4848905485,21559,,,,,,,,,,,,,,,,,41.208857085463876,#000000,,41.208857085463876,,0,,,-1.0,0.0,38.4605,89.0,31.139751123036454,-11.471484313278964,False,False,False,True,False,
2022-03-08 00:00:00+00:00,38.9790066026,39.6189281752,38.6201316666,39.0352159299,47519,,,,,,,,,,,,,,,,,41.06337565759938,#000000,,41.06337565759938,,0,,,0.0,0.0,0.0,0.0,30.020571325562027,-12.773441245888051,False,False,False,True,False,
2022-03-09 00:00:00+00:00,40.3496494304,40.6177246838,39.8567368677,39.8567368677,34095,,,,,,,,,,,,,,,,,41.13417387583258,#000000,,41.13417387583258,,0,,,0.0,0.0,0.0,0.0,33.90376351238042,-12.773441245888051,False,False,False,True,True,
2022-03-10 00:00:00+00:00,39.9336139323,40.1031931491,39.744404689,39.7702609795,29178,,,,,,,,,,,,,,,,,41.10774015280763,#000000,,41.10774015280763,,0,,,0.0,0.0,0.0,0.0,35.65450936533854,-12.773441245888051,False,False,False,True,True,
2022-03-11 00:00:00+00:00,39.6308618478,40.2631735422,39.605956792,40.2631735422,10929,,,,,,,,,,,,,,,,,41.09210876938676,#000000,,41.09210876938676,,0,,,0.0,0.0,0.0,0.0,36.220350008838,-12.773441245888051,False,False,False,True,True,
2022-03-14 00:00:00+00:00,39.9128597192,40.3410018416,39.8359826546,40.081574177,11501,,,,,,,,,,,,,,,,,41.08261486634726,#000000,,41.08261486634726,,0,,,0.0,0.0,0.0,0.0,37.53889559069117,-19.200627024148737,False,False,False,True,True,
2022-03-15 00:00:00+00:00,40.2631735422,40.3150590752,39.9863642241,40.081574177,13057,,,,,,,,,,,,,,,,,41.07703533029928,#000000,,41.07703533029928,,0,,,0.0,0.0,0.0,0.0,39.57496991432457,-16.997212337799375,False,False,False,True,True,0.0
