date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_71,aVWAP_BoS_CHoCH_bull_229,aVWAP_BoS_CHoCH_bull_453,aVWAP_BoS_CHoCH_bull_690,aVWAP_BoS_CHoCH_bull_822,aVWAP_BoS_CHoCH_bear_473,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,2.31,2.355,2.31,2.34,200.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,2.34,2.35,2.325,2.335,200.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-03 17:00:00+00:00,2.335,2.345,2.335,2.345,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,23.076923076923393,-84.6153846153851,False,False,False,True,True,
2025-02-03 18:00:00+00:00,2.345,2.345,2.3,2.31,0.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,21.578163771712482,-83.95632754342475,False,False,False,True,True,
2025-02-03 19:00:00+00:00,2.31,2.32,2.31,2.32,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,25.746111096350127,-76.60279281725579,False,False,False,True,True,
2025-02-03 20:00:00+00:00,2.32,2.32,2.285,2.295,44.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,24.562898331526572,-73.77159476503743,False,False,False,True,True,
2025-02-04 15:00:00+00:00,2.295,2.295,2.295,2.295,0.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,23.7740898216442,-70.13668147913864,False,False,False,True,True,
2025-02-04 16:00:00+00:00,2.295,2.355,2.295,2.335,300.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,33.98243599581536,-56.361557121053345,False,False,False,True,True,
2025-02-04 17:00:00+00:00,2.335,2.345,2.335,2.345,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,42.372943162254,-44.91360290887877,False,False,False,True,True,
2025-02-04 18:00:00+00:00,2.345,2.345,2.345,2.345,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,47.966614606546436,-36.43107065689927,False,False,False,False,True,
2025-02-04 19:00:00+00:00,2.345,2.35,2.335,2.35,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.538510372488275,-29.091586140094066,False,False,True,False,True,
