date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_255,aVWAP_BoS_CHoCH_bull_286,aVWAP_BoS_CHoCH_bull_498,aVWAP_BoS_CHoCH_bull_552,aVWAP_BoS_CHoCH_bull_682,aVWAP_BoS_CHoCH_bear_204,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,75.36,76.84,75.19,76.69,2977.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,76.69,76.89,76.495,76.715,7745.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-02-03 17:00:00+00:00,76.715,76.77,76.36,76.395,4405.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,68.83116883116925,-59.09090909090763,False,False,True,False,True,
2025-02-03 18:00:00+00:00,76.41,76.72,76.3,76.71,3608.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,63.90824806735498,-59.09090909090763,False,False,True,False,True,
2025-02-03 19:00:00+00:00,76.7,76.97,76.66,76.9,7777.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.55578433763148,-56.11481842978735,False,False,True,False,True,
2025-02-03 20:00:00+00:00,76.9,77.0,76.76,76.89,9196.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.65894271012309,-50.233945950788055,False,False,True,False,True,
2025-02-04 15:00:00+00:00,76.76,76.905,76.58,76.735,2886.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.252623392927546,-48.78744462510178,False,False,True,False,True,
2025-02-04 16:00:00+00:00,76.78,77.01,76.78,76.92,5297.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.835225766338894,-42.155694556866024,False,False,True,False,True,
2025-02-04 17:00:00+00:00,76.98,77.04,76.77,76.78,3887.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.995027783853175,-39.28882099998451,False,False,True,False,True,
2025-02-04 18:00:00+00:00,76.78,76.87,76.63,76.64,3282.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,53.494925810466185,-38.69505343416166,False,False,False,False,True,
2025-02-04 19:00:00+00:00,76.605,76.785,76.565,76.565,5134.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,49.269140775447326,-38.39574129780299,False,False,False,True,True,
2025-02-04 20:00:00+00:00,76.53,76.75,76.47,76.67,9408.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,48.72398280653839,-34.59275759099119,False,False,False,True,True,
2025-02-05 15:00:00+00:00,76.57,76.87,76.03,76.75,7093.0,,,,,,,76.55,"rgba(38, 166, 154, 1.0)",,76.55,,0,,,0.0,0.0,0.0,0.0,49.928886333453136,-29.392864128405463,False,False,False,False,True,
2025-02-05 16:00:00+00:00,76.76,76.83,76.5,76.62,5433.0,,,,,,,76.59337378253232,"rgba(239, 83, 80, 1.0)",,76.59337378253232,,0,,,0.0,0.0,0.0,0.0,48.270826150791216,-27.487066752029808,False,False,False,True,True,
2025-02-05 17:00:00+00:00,76.66,76.73,76.33,76.335,7130.0,,,,,,,76.54680759055758,"rgba(239, 83, 80, 1.0)",,76.54680759055758,,0,,,0.0,0.0,0.0,0.0,43.29732436835837,-27.487066752029808,False,False,False,True,True,
2025-02-05 18:00:00+00:00,76.365,76.53,76.335,76.48,4773.0,,,,,,,76.5275674403373,"rgba(38, 166, 154, 1.0)",,76.5275674403373,,0,,,0.0,0.0,0.0,0.0,42.84156914333485,-27.42944856482991,False,False,False,True,True,
2025-02-05 19:00:00+00:00,76.49,76.69,76.41,76.41,5389.0,,,,,,,76.5231876159814,"rgba(239, 83, 80, 1.0)",,76.5231876159814,,0,,,0.0,0.0,0.0,0.0,41.62443070124015,-26.246714018645797,False,False,False,True,True,
2025-02-05 20:00:00+00:00,76.43,76.56,76.25,76.52,12010.0,,,,,,,76.50025919639157,"rgba(38, 166, 154, 1.0)",,76.50025919639157,,0,,,0.0,0.0,0.0,0.0,42.912101896422016,-22.837045441688236,False,False,False,True,True,
2025-02-06 15:00:00+00:00,77.56,78.05,77.555,77.82,7679.0,,,,,,,76.70315376276756,"rgba(38, 166, 154, 1.0)",,76.70315376276756,,0,,,0.0,0.0,0.0,0.0,54.296434356097436,-10.6031020101195,False,False,True,False,True,
2025-02-06 16:00:00+00:00,77.825,78.08,77.8,77.92,17788.0,,,,,,,77.02832553186221,"rgba(38, 166, 154, 1.0)",,77.02832553186221,,0,,,0.0,0.0,0.0,0.0,62.25093254506933,-2.304321163384401,False,False,True,False,True,
2025-02-06 17:00:00+00:00,77.905,78.01,77.84,77.97,6952.0,,,,,,,77.11368872367458,"rgba(38, 166, 154, 1.0)",,77.11368872367458,,0,,,0.0,0.0,0.0,0.0,67.74430079279024,3.442261308871018,False,False,True,False,True,
2025-02-06 18:00:00+00:00,77.975,78.18,77.88,78.15,8560.0,,,,,,,77.21254539672573,"rgba(38, 166, 154, 1.0)",,77.21254539672573,,0,,,0.0,0.0,0.0,0.0,72.08547854405738,8.0834599680703,False,False,True,False,True,
2025-02-06 19:00:00+00:00,78.14,78.29,77.95,78.28,24539.0,,,,,,,77.43217887330067,"rgba(38, 166, 154, 1.0)",,77.43217887330067,,0,,,0.0,0.0,0.0,0.0,75.44239375066024,11.85677777812893,False,False,True,False,True,
2025-02-06 20:00:00+00:00,78.33,78.53,77.96,78.42,30685.0,,,,,,,77.62584098258121,"rgba(38, 166, 154, 1.0)",,77.62584098258121,,0,,,0.0,0.0,0.0,0.0,78.15871593437761,15.11139004858751,False,False,True,False,True,
2025-02-07 15:00:00+00:00,78.95,79.77,77.38,77.705,13890.0,,,,,,,77.98555364849713,"rgba(38, 166, 154, 1.0)",,77.98555364849713,,0,,,0.0,0.0,0.0,0.0,71.16317228166187,15.11139004858751,False,False,True,False,False,
2025-02-07 16:00:00+00:00,77.72,78.13,76.61,76.63,13670.0,,,,,,,77.67422597507264,"rgba(239, 83, 80, 1.0)",,77.67422597507264,,0,,,0.0,0.0,0.0,0.0,59.86071470747729,23.249442394175205,False,False,True,False,False,
2025-02-07 17:00:00+00:00,76.56,78.1,76.41,78.01,11155.0,,,,,,,77.64090859034181,"rgba(239, 83, 80, 1.0)",,77.64090859034181,,0,,,0.0,0.0,0.0,0.0,59.32600365899069,22.557930864081968,False,False,True,False,False,
2025-02-07 18:00:00+00:00,77.88,78.09,76.94,77.06,5821.0,,,,,,,77.617866526434,"rgba(239, 83, 80, 1.0)",,77.617866526434,,0,,,0.0,0.0,0.0,0.0,54.972079796658036,18.009769991550684,False,False,True,False,False,
2025-02-07 19:00:00+00:00,77.065,77.14,76.81,76.97,6215.0,,,,,,,77.5680090186338,"rgba(239, 83, 80, 1.0)",,77.5680090186338,,0,,,0.0,0.0,0.0,0.0,51.73838648694982,14.453626718490455,False,False,False,False,False,
