date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_32,aVWAP_BoS_CHoCH_bear_31,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-08-18 00:00:00+00:00,0.0731,0.0731,0.0731,0.0731,0,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-08-25 00:00:00+00:00,0.148,0.148,0.0501,0.0731,49329,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2023-09-01 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-09-08 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-09-15 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-09-22 00:00:00+00:00,0.1,0.148,0.1,0.148,5000,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,86.91843169502715,37.63382996170536,False,False,True,False,False,
2023-09-29 00:00:00+00:00,0.11,0.1485,0.1,0.1,2500,,,,"rgba(38, 166, 154, 0.5)",,0.1195,,0,,,0.0,0.0,0.0,0.0,78.78742234548838,30.484033885978135,False,False,True,False,False,
2023-10-06 00:00:00+00:00,0.1469,0.1469,0.11,0.11,10400,,,,"rgba(38, 166, 154, 0.5)",,0.13167364341085272,,0,,,0.0,0.0,0.0,0.0,76.16332194947458,28.728170837813153,False,False,True,False,False,
2023-10-13 00:00:00+00:00,0.14,0.1469,0.139,0.1469,8700,,,,"rgba(38, 166, 154, 0.5)",,0.13581944444444446,,0,,,0.0,0.0,0.0,0.0,73.27469677543428,26.622185808544657,False,False,True,False,False,
2023-10-20 00:00:00+00:00,0.198,0.258,0.1469,0.1469,15250,,,,"rgba(38, 166, 154, 0.5)",,0.18187331524197198,,0,,,0.0,0.0,0.0,0.0,74.26427147054918,26.622185808544657,False,False,True,False,False,
